# 20230822
# M2
# pH 4 solution
# Colorado reference electrode with different pH sensor
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
15.371272562,-0.080,-0.057
15.372072562,-0.080,-0.063
15.372872562,-0.080,-0.057
15.373672562,-0.064,-0.037
15.374472562,-0.085,-0.068
15.375272562,-0.085,-0.063
15.376072562,-0.075,-0.063
15.376872562,-0.080,-0.057
15.377672562,-0.085,-0.068
15.378472562,-0.080,-0.063
15.379272562,-0.080,-0.063
15.380072562,-0.085,-0.068
15.380872562,-0.080,-0.057
15.381672562,-0.085,-0.068
15.382472562,-0.080,-0.057
15.383272562,-0.085,-0.063
15.384072562,-0.080,-0.063
15.384872562,-0.080,-0.063
15.385672562,-0.085,-0.063
15.386472562,-0.080,-0.063
15.387272562,-0.080,-0.063
15.388072562,-0.085,-0.057
15.388872562,-0.080,-0.063
15.389672562,-0.059,-0.037
15.390472562,-0.085,-0.068
15.391272562,-0.080,-0.063
15.392072562,-0.085,-0.063
15.392872562,-0.064,-0.042
15.393672562,-0.080,-0.057
15.394472562,-0.080,-0.057
15.395272562,-0.085,-0.063
15.396072562,-0.075,-0.057
15.396872562,-0.080,-0.063
15.397672562,-0.085,-0.063
15.398472562,-0.080,-0.057
15.399272562,-0.080,-0.063
15.400072562,-0.080,-0.063
15.400872562,-0.080,-0.068
15.401672562,-0.080,-0.057
15.402472562,-0.059,-0.052
15.403272562,-0.080,-0.063
15.404072562,-0.085,-0.068
15.404872562,-0.075,-0.057
15.405672562,-0.069,-0.042
15.406472562,-0.085,-0.063
15.407272562,-0.085,-0.063
15.408072562,-0.080,-0.063
15.408872562,-0.085,-0.068
15.409672562,-0.080,-0.063
15.410472562,-0.085,-0.063
15.411272562,-0.069,-0.042
15.412072562,-0.080,-0.063
15.412872562,-0.080,-0.063
15.413672562,-0.080,-0.063
15.414472562,-0.080,-0.057
15.415272562,-0.085,-0.068
15.416072562,-0.080,-0.063
15.416872562,-0.080,-0.057
15.417672562,-0.080,-0.057
15.418472562,-0.080,-0.063
15.419272562,-0.080,-0.063
15.420072562,-0.085,-0.068
15.420872562,-0.080,-0.057
15.421672562,-0.080,-0.063
15.422472562,-0.085,-0.068
15.423272562,-0.075,-0.057
15.424072562,-0.064,-0.057
15.424872562,-0.080,-0.063
15.425672562,-0.080,-0.057
15.426472562,-0.080,-0.068
15.427272562,-0.085,-0.068
15.428072562,-0.085,-0.063
15.428872562,-0.080,-0.063
15.429672562,-0.064,-0.042
15.430472562,-0.080,-0.063
15.431272562,-0.080,-0.057
15.432072562,-0.085,-0.063
15.432872562,-0.090,-0.073
15.433672562,-0.080,-0.057
15.434472562,-0.080,-0.063
15.435272562,-0.069,-0.042
15.436072562,-0.085,-0.068
15.436872562,-0.075,-0.052
15.437672562,-0.085,-0.068
15.438472562,-0.080,-0.068
15.439272562,-0.080,-0.063
15.440072562,-0.080,-0.063
15.440872562,-0.085,-0.063
15.441672562,-0.080,-0.057
15.442472562,-0.080,-0.063
15.443272562,-0.095,-0.073
15.444072562,-0.080,-0.063
15.444872562,-0.080,-0.057
15.445672562,-0.085,-0.063
15.446472562,-0.085,-0.063
15.447272562,-0.085,-0.063
15.448072562,-0.080,-0.063
15.448872562,-0.080,-0.063
15.449672562,-0.080,-0.063
15.450472562,-0.080,-0.057
15.451272562,-0.080,-0.063
15.452072562,-0.080,-0.063
15.452872562,-0.080,-0.057
15.453672562,-0.085,-0.068
15.454472562,-0.080,-0.063
15.455272562,-0.064,-0.037
15.456072562,-0.080,-0.057
15.456872562,-0.080,-0.057
15.457672562,-0.080,-0.063
15.458472562,-0.080,-0.063
15.459272562,-0.085,-0.068
15.460072562,-0.080,-0.063
15.460872562,-0.080,-0.063
15.461672562,-0.080,-0.063
15.462472562,-0.080,-0.057
15.463272562,-0.085,-0.063
15.464072562,-0.090,-0.068
15.464872562,-0.080,-0.057
15.465672562,-0.080,-0.057
15.466472562,-0.085,-0.063
15.467272562,-0.080,-0.057
15.468072562,-0.080,-0.063
15.468872562,-0.080,-0.057
15.469672562,-0.080,-0.057
15.470472562,-0.080,-0.057
15.471272562,-0.080,-0.057
15.472072562,-0.080,-0.057
15.472872562,-0.080,-0.057
15.473672562,-0.075,-0.063
15.474472562,-0.090,-0.068
15.475272562,-0.080,-0.057
15.476072562,-0.080,-0.063
15.476872562,-0.064,-0.057
15.477672562,-0.080,-0.063
15.478472562,-0.080,-0.057
15.479272562,-0.085,-0.063
15.480072562,-0.075,-0.057
15.480872562,-0.085,-0.068
15.481672562,-0.080,-0.057
15.482472562,-0.080,-0.063
15.483272562,-0.080,-0.063
15.484072562,-0.085,-0.063
15.484872562,-0.090,-0.073
15.485672562,-0.080,-0.057
15.486472562,-0.080,-0.063
15.487272562,-0.080,-0.063
15.488072562,-0.085,-0.068
15.488872562,-0.080,-0.063
15.489672562,-0.085,-0.063
15.490472562,-0.080,-0.063
15.491272562,-0.064,-0.042
15.492072562,-0.080,-0.068
15.492872562,-0.080,-0.057
15.493672562,-0.080,-0.063
15.494472562,-0.080,-0.057
15.495272562,-0.090,-0.073
15.496072562,-0.080,-0.068
15.496872562,-0.080,-0.057
15.497672562,-0.069,-0.042
15.498472562,-0.080,-0.063
15.499272562,-0.080,-0.068
15.500072562,-0.085,-0.068
15.500872562,-0.080,-0.057
15.501672562,-0.080,-0.057
15.502472562,-0.085,-0.063
15.503272562,-0.080,-0.057
15.504072562,-0.080,-0.063
15.504872562,-0.080,-0.068
15.505672562,-0.085,-0.073
15.506472562,-0.085,-0.068
15.507272562,-0.080,-0.063
15.508072562,-0.080,-0.057
15.508872562,-0.069,-0.042
15.509672562,-0.080,-0.057
15.510472562,-0.085,-0.063
15.511272562,-0.054,-0.037
15.512072562,-0.080,-0.063
15.512872562,-0.080,-0.057
15.513672562,-0.080,-0.057
15.514472562,-0.080,-0.057
15.515272562,-0.080,-0.063
15.516072562,-0.080,-0.063
15.516872562,-0.080,-0.063
15.517672562,-0.080,-0.068
15.518472562,-0.085,-0.063
15.519272562,-0.080,-0.057
15.520072562,-0.080,-0.063
15.520872562,-0.080,-0.063
15.521672562,-0.085,-0.057
15.522472562,-0.059,-0.047
15.523272562,-0.085,-0.063
15.524072562,-0.080,-0.057
15.524872562,-0.080,-0.063
15.525672562,-0.085,-0.068
15.526472562,-0.075,-0.063
15.527272562,-0.085,-0.063
15.528072562,-0.085,-0.068
15.528872562,-0.080,-0.063
15.529672562,-0.080,-0.057
15.530472562,-0.080,-0.063
15.531272562,-0.080,-0.057
15.532072562,-0.080,-0.063
15.532872562,-0.080,-0.063
15.533672562,-0.064,-0.042
15.534472562,-0.080,-0.057
15.535272562,-0.085,-0.063
15.536072562,-0.080,-0.057
15.536872562,-0.080,-0.057
15.537672562,-0.080,-0.063
15.538472562,-0.085,-0.068
15.539272562,-0.085,-0.063
15.540072562,-0.059,-0.037
15.540872562,-0.080,-0.063
15.541672562,-0.080,-0.057
15.542472562,-0.085,-0.063
15.543272562,-0.080,-0.063
15.544072562,-0.080,-0.063
15.544872562,-0.059,-0.042
15.545672562,-0.080,-0.063
15.546472562,-0.080,-0.057
15.547272562,-0.085,-0.068
15.548072562,-0.085,-0.063
15.548872562,-0.075,-0.057
15.549672562,-0.080,-0.063
15.550472562,-0.080,-0.063
15.551272562,-0.085,-0.068
15.552072562,-0.080,-0.057
15.552872562,-0.080,-0.063
15.553672562,-0.080,-0.063
15.554472562,-0.080,-0.057
15.555272562,-0.080,-0.057
15.556072562,-0.080,-0.063
15.556872562,-0.080,-0.057
15.557672562,-0.085,-0.068
15.558472562,-0.069,-0.042
15.559272562,-0.080,-0.063
15.560072562,-0.080,-0.063
15.560872562,-0.085,-0.068
15.561672562,-0.085,-0.063
15.562472562,-0.080,-0.057
15.563272562,-0.080,-0.063
15.564072562,-0.085,-0.063
15.564872562,-0.085,-0.068
15.565672562,-0.085,-0.068
15.566472562,-0.080,-0.063
15.567272562,-0.085,-0.068
15.568072562,-0.075,-0.042
15.568872562,-0.085,-0.068
15.569672562,-0.085,-0.068
15.570472562,-0.080,-0.057
15.571272562,-0.080,-0.063
15.572072562,-0.059,-0.052
15.572872562,-0.080,-0.057
15.573672562,-0.080,-0.057
15.574472562,-0.080,-0.057
15.575272562,-0.080,-0.063
15.576072562,-0.080,-0.068
15.576872562,-0.090,-0.068
15.577672562,-0.080,-0.063
15.578472562,-0.090,-0.073
15.579272562,-0.090,-0.068
15.580072562,-0.080,-0.057
15.580872562,-0.080,-0.063
15.581672562,-0.064,-0.042
15.582472562,-0.080,-0.063
15.583272562,-0.080,-0.063
15.584072562,-0.090,-0.063
15.584872562,-0.080,-0.063
15.585672562,-0.085,-0.063
15.586472562,-0.080,-0.063
15.587272562,-0.080,-0.057
15.588072562,-0.080,-0.063
15.588872562,-0.080,-0.063
15.589672562,-0.080,-0.063
15.590472562,-0.080,-0.068
15.591272562,-0.080,-0.057
15.592072562,-0.080,-0.057
15.592872562,-0.085,-0.063
15.593672562,-0.080,-0.063
15.594472562,-0.080,-0.057
15.595272562,-0.064,-0.042
15.596072562,-0.085,-0.063
15.596872562,-0.085,-0.063
15.597672562,-0.080,-0.063
15.598472562,-0.080,-0.057
15.599272562,-0.080,-0.063
15.600072562,-0.064,-0.047
15.600872562,-0.080,-0.057
15.601672562,-0.080,-0.057
15.602472562,-0.075,-0.068
15.603272562,-0.080,-0.057
15.604072562,-0.080,-0.057
15.604872562,-0.080,-0.063
15.605672562,-0.080,-0.057
15.606472562,-0.080,-0.068
15.607272562,-0.085,-0.068
15.608072562,-0.064,-0.042
15.608872562,-0.080,-0.068
15.609672562,-0.080,-0.057
15.610472562,-0.080,-0.063
15.611272562,-0.080,-0.063
15.612072562,-0.075,-0.063
15.612872562,-0.080,-0.057
15.613672562,-0.075,-0.063
15.614472562,-0.069,-0.063
15.615272562,-0.075,-0.052
15.616072562,-0.080,-0.063
15.616872562,-0.069,-0.068
15.617672562,-0.075,-0.057
15.618472562,-0.069,-0.057
15.619272562,-0.059,-0.057
15.620072562,-0.059,-0.057
15.620872562,-0.075,-0.068
15.621672562,-0.064,-0.057
15.622472562,-0.075,-0.068
15.623272562,-0.069,-0.063
15.624072562,-0.064,-0.063
15.624872562,-0.069,-0.057
15.625672562,-0.059,-0.057
15.626472562,-0.059,-0.057
15.627272562,-0.049,-0.042
15.628072562,-0.064,-0.057
15.628872562,-0.059,-0.063
15.629672562,-0.059,-0.057
15.630472562,-0.039,-0.052
15.631272562,-0.064,-0.068
15.632072562,-0.054,-0.057
15.632872562,-0.059,-0.063
15.633672562,-0.059,-0.057
15.634472562,-0.059,-0.063
15.635272562,-0.059,-0.057
15.636072562,-0.059,-0.057
15.636872562,-0.059,-0.057
15.637672562,-0.054,-0.063
15.638472562,-0.059,-0.063
15.639272562,-0.054,-0.057
15.640072562,-0.034,-0.042
15.640872562,-0.029,-0.037
15.641672562,-0.059,-0.063
15.642472562,-0.034,-0.052
15.643272562,-0.054,-0.063
15.644072562,-0.054,-0.063
15.644872562,-0.059,-0.063
15.645672562,-0.034,-0.037
15.646472562,-0.054,-0.063
15.647272562,-0.049,-0.057
15.648072562,-0.034,-0.057
15.648872562,-0.049,-0.057
15.649672562,-0.054,-0.063
15.650472562,-0.029,-0.042
15.651272562,-0.054,-0.063
15.652072562,-0.034,-0.042
15.652872562,-0.044,-0.063
15.653672562,-0.039,-0.057
15.654472562,-0.029,-0.052
15.655272562,-0.044,-0.063
15.656072562,-0.044,-0.057
15.656872562,-0.044,-0.057
15.657672562,-0.034,-0.057
15.658472562,-0.044,-0.063
15.659272562,-0.044,-0.063
15.660072562,-0.039,-0.057
15.660872562,-0.039,-0.057
15.661672562,-0.039,-0.063
15.662472562,-0.044,-0.063
15.663272562,-0.044,-0.063
15.664072562,-0.039,-0.063
15.664872562,-0.029,-0.042
15.665672562,-0.039,-0.057
15.666472562,-0.039,-0.057
15.667272562,-0.044,-0.063
15.668072562,-0.039,-0.063
15.668872562,-0.039,-0.057
15.669672562,-0.039,-0.063
15.670472562,-0.034,-0.057
15.671272562,-0.039,-0.057
15.672072562,-0.039,-0.068
15.672872562,-0.039,-0.068
15.673672562,-0.039,-0.063
15.674472562,-0.019,-0.052
15.675272562,-0.039,-0.057
15.676072562,-0.039,-0.063
15.676872562,-0.039,-0.057
15.677672562,-0.029,-0.057
15.678472562,-0.034,-0.063
15.679272562,-0.024,-0.052
15.680072562,-0.034,-0.057
15.680872562,-0.039,-0.068
15.681672562,-0.034,-0.057
15.682472562,-0.014,-0.052
15.683272562,-0.024,-0.063
15.684072562,-0.034,-0.057
15.684872562,-0.029,-0.063
15.685672562,-0.024,-0.057
15.686472562,-0.029,-0.057
15.687272562,-0.029,-0.057
15.688072562,-0.024,-0.057
15.688872562,-0.034,-0.063
15.689672562,-0.024,-0.063
15.690472562,-0.034,-0.068
15.691272562,-0.024,-0.057
15.692072562,-0.024,-0.057
15.692872562,-0.004,-0.032
15.693672562,-0.024,-0.057
15.694472562,-0.034,-0.063
15.695272562,-0.024,-0.063
15.696072562,-0.024,-0.063
15.696872562,-0.029,-0.063
15.697672562,-0.019,-0.063
15.698472562,-0.019,-0.057
15.699272562,-0.014,-0.057
15.700072562,-0.019,-0.063
15.700872562,-0.019,-0.057
15.701672562,-0.004,-0.052
15.702472562,-0.019,-0.057
15.703272562,-0.019,-0.057
15.704072562,-0.019,-0.063
15.704872562,-0.019,-0.063
15.705672562,-0.019,-0.057
15.706472562,-0.019,-0.057
15.707272562,-0.019,-0.057
15.708072562,-0.019,-0.057
15.708872562,-0.019,-0.057
15.709672562,-0.019,-0.057
15.710472562,-0.024,-0.063
15.711272562,-0.019,-0.057
15.712072562,-0.019,-0.057
15.712872562,-0.019,-0.057
15.713672562,0.002,-0.042
15.714472562,-0.019,-0.057
15.715272562,-0.014,-0.057
15.716072562,0.002,-0.032
15.716872562,-0.019,-0.063
15.717672562,-0.019,-0.057
15.718472562,-0.009,-0.063
15.719272562,-0.019,-0.063
15.720072562,-0.004,-0.057
15.720872562,-0.014,-0.057
15.721672562,-0.014,-0.057
15.722472562,-0.004,-0.057
15.723272562,-0.019,-0.063
15.724072562,-0.019,-0.063
15.724872562,-0.004,-0.063
15.725672562,0.007,-0.042
15.726472562,-0.009,-0.063
15.727272562,-0.014,-0.057
15.728072562,-0.009,-0.057
15.728872562,-0.009,-0.057
15.729672562,-0.014,-0.057
15.730472562,-0.009,-0.057
15.731272562,-0.004,-0.052
15.732072562,-0.004,-0.057
15.732872562,-0.004,-0.052
15.733672562,-0.014,-0.063
15.734472562,0.002,-0.057
15.735272562,-0.009,-0.057
15.736072562,-0.009,-0.063
15.736872562,-0.004,-0.057
15.737672562,-0.009,-0.057
15.738472562,-0.004,-0.063
15.739272562,0.012,-0.052
15.740072562,0.002,-0.057
15.740872562,0.002,-0.057
15.741672562,0.007,-0.057
15.742472562,-0.004,-0.057
15.743272562,0.002,-0.057
15.744072562,0.007,-0.047
15.744872562,-0.004,-0.057
15.745672562,0.002,-0.057
15.746472562,0.002,-0.057
15.747272562,-0.004,-0.063
15.748072562,0.002,-0.057
15.748872562,0.002,-0.057
15.749672562,0.007,-0.057
15.750472562,0.002,-0.057
15.751272562,-0.004,-0.057
15.752072562,0.002,-0.057
15.752872562,0.002,-0.057
15.753672562,0.002,-0.057
15.754472562,0.002,-0.057
15.755272562,0.007,-0.057
15.756072562,0.002,-0.057
15.756872562,0.017,-0.037
15.757672562,0.017,-0.037
15.758472562,0.007,-0.042
15.759272562,0.007,-0.057
15.760072562,0.002,-0.057
15.760872562,0.002,-0.063
15.761672562,0.007,-0.057
15.762472562,0.002,-0.057
15.763272562,0.037,-0.042
15.764072562,0.012,-0.052
15.764872562,0.012,-0.057
15.765672562,0.007,-0.057
15.766472562,0.007,-0.057
15.767272562,0.007,-0.057
15.768072562,0.007,-0.057
15.768872562,0.012,-0.057
15.769672562,0.017,-0.052
15.770472562,0.007,-0.057
15.771272562,0.017,-0.057
15.772072562,0.012,-0.057
15.772872562,0.017,-0.057
15.773672562,0.022,-0.037
15.774472562,0.027,-0.052
15.775272562,0.012,-0.047
15.776072562,0.007,-0.057
15.776872562,0.022,-0.057
15.777672562,0.007,-0.063
15.778472562,0.022,-0.057
15.779272562,0.022,-0.052
15.780072562,0.007,-0.057
15.780872562,0.022,-0.052
15.781672562,0.017,-0.057
15.782472562,0.032,-0.052
15.783272562,0.022,-0.052
15.784072562,0.012,-0.052
15.784872562,0.017,-0.057
15.785672562,0.037,-0.032
15.786472562,0.022,-0.057
15.787272562,0.022,-0.047
15.788072562,0.022,-0.063
15.788872562,0.022,-0.057
15.789672562,0.017,-0.057
15.790472562,0.017,-0.063
15.791272562,0.032,-0.037
15.792072562,0.022,-0.057
15.792872562,0.022,-0.052
15.793672562,0.022,-0.057
15.794472562,0.027,-0.052
15.795272562,0.022,-0.057
15.796072562,0.022,-0.057
15.796872562,0.022,-0.057
15.797672562,0.027,-0.057
15.798472562,0.022,-0.057
15.799272562,0.022,-0.057
15.800072562,0.027,-0.057
15.800872562,0.022,-0.057
15.801672562,0.027,-0.057
15.802472562,0.022,-0.057
15.803272562,0.027,-0.057
15.804072562,0.022,-0.057
15.804872562,0.027,-0.052
15.805672562,0.032,-0.057
15.806472562,0.022,-0.057
15.807272562,0.027,-0.057
15.808072562,0.037,-0.052
15.808872562,0.022,-0.063
15.809672562,0.022,-0.057
15.810472562,0.037,-0.037
15.811272562,0.037,-0.057
15.812072562,0.042,-0.047
15.812872562,0.027,-0.057
15.813672562,0.037,-0.052
15.814472562,0.047,-0.032
15.815272562,0.037,-0.057
15.816072562,0.042,-0.047
15.816872562,0.037,-0.057
15.817672562,0.037,-0.057
15.818472562,0.027,-0.052
15.819272562,0.037,-0.057
15.820072562,0.027,-0.057
15.820872562,0.042,-0.052
15.821672562,0.032,-0.057
15.822472562,0.037,-0.057
15.823272562,0.037,-0.057
15.824072562,0.027,-0.063
15.824872562,0.042,-0.052
15.825672562,0.032,-0.057
15.826472562,0.042,-0.057
15.827272562,0.037,-0.057
15.828072562,0.032,-0.052
15.828872562,0.042,-0.052
15.829672562,0.032,-0.057
15.830472562,0.042,-0.057
15.831272562,0.042,-0.057
15.832072562,0.042,-0.057
15.832872562,0.042,-0.047
15.833672562,0.042,-0.057
15.834472562,0.047,-0.057
15.835272562,0.042,-0.057
15.836072562,0.042,-0.057
15.836872562,0.042,-0.057
15.837672562,0.057,-0.032
15.838472562,0.047,-0.057
15.839272562,0.042,-0.057
15.840072562,0.047,-0.047
15.840872562,0.047,-0.057
15.841672562,0.042,-0.057
15.842472562,0.042,-0.052
15.843272562,0.042,-0.052
15.844072562,0.042,-0.057
15.844872562,0.042,-0.057
15.845672562,0.047,-0.057
15.846472562,0.047,-0.052
15.847272562,0.057,-0.047
15.848072562,0.057,-0.052
15.848872562,0.042,-0.057
15.849672562,0.057,-0.057
15.850472562,0.052,-0.052
15.851272562,0.067,-0.037
15.852072562,0.052,-0.057
15.852872562,0.052,-0.052
15.853672562,0.047,-0.052
15.854472562,0.047,-0.052
15.855272562,0.057,-0.052
15.856072562,0.052,-0.052
15.856872562,0.057,-0.057
15.857672562,0.078,-0.027
15.858472562,0.047,-0.057
15.859272562,0.062,-0.052
15.860072562,0.073,-0.027
15.860872562,0.057,-0.057
15.861672562,0.052,-0.042
15.862472562,0.057,-0.052
15.863272562,0.062,-0.052
15.864072562,0.047,-0.057
15.864872562,0.062,-0.057
15.865672562,0.057,-0.057
15.866472562,0.067,-0.052
15.867272562,0.073,-0.052
15.868072562,0.057,-0.052
15.868872562,0.062,-0.057
15.869672562,0.057,-0.052
15.870472562,0.062,-0.052
15.871272562,0.078,-0.032
15.872072562,0.052,-0.057
15.872872562,0.062,-0.057
15.873672562,0.057,-0.052
15.874472562,0.067,-0.052
15.875272562,0.062,-0.057
15.876072562,0.067,-0.052
15.876872562,0.062,-0.052
15.877672562,0.083,-0.027
15.878472562,0.062,-0.052
15.879272562,0.067,-0.042
15.880072562,0.073,-0.052
15.880872562,0.067,-0.052
15.881672562,0.067,-0.057
15.882472562,0.067,-0.052
15.883272562,0.067,-0.052
15.884072562,0.067,-0.052
15.884872562,0.062,-0.057
15.885672562,0.083,-0.047
15.886472562,0.067,-0.057
15.887272562,0.073,-0.052
15.888072562,0.062,-0.057
15.888872562,0.067,-0.052
15.889672562,0.073,-0.052
15.890472562,0.062,-0.052
15.891272562,0.078,-0.052
15.892072562,0.078,-0.052
15.892872562,0.062,-0.057
15.893672562,0.073,-0.057
15.894472562,0.073,-0.052
15.895272562,0.078,-0.052
15.896072562,0.073,-0.052
15.896872562,0.083,-0.047
15.897672562,0.078,-0.057
15.898472562,0.067,-0.052
15.899272562,0.073,-0.052
15.900072562,0.073,-0.047
15.900872562,0.083,-0.052
15.901672562,0.067,-0.057
15.902472562,0.083,-0.057
15.903272562,0.067,-0.057
15.904072562,0.067,-0.052
15.904872562,0.088,-0.052
15.905672562,0.078,-0.047
15.906472562,0.083,-0.052
15.907272562,0.083,-0.052
15.908072562,0.083,-0.047
15.908872562,0.083,-0.047
15.909672562,0.078,-0.057
15.910472562,0.088,-0.042
15.911272562,0.083,-0.047
15.912072562,0.088,-0.047
15.912872562,0.083,-0.057
15.913672562,0.088,-0.037
15.914472562,0.083,-0.047
15.915272562,0.073,-0.052
15.916072562,0.088,-0.047
15.916872562,0.083,-0.052
15.917672562,0.083,-0.052
15.918472562,0.088,-0.052
15.919272562,0.078,-0.057
15.920072562,0.088,-0.057
15.920872562,0.098,-0.047
15.921672562,0.083,-0.052
15.922472562,0.083,-0.052
15.923272562,0.093,-0.052
15.924072562,0.083,-0.057
15.924872562,0.088,-0.047
15.925672562,0.083,-0.052
15.926472562,0.083,-0.057
15.927272562,0.093,-0.052
15.928072562,0.083,-0.052
15.928872562,0.093,-0.052
15.929672562,0.088,-0.052
15.930472562,0.083,-0.052
15.931272562,0.088,-0.057
15.932072562,0.088,-0.047
15.932872562,0.108,-0.027
15.933672562,0.093,-0.052
15.934472562,0.098,-0.057
15.935272562,0.098,-0.057
15.936072562,0.113,-0.027
15.936872562,0.118,-0.022
15.937672562,0.093,-0.047
15.938472562,0.098,-0.052
15.939272562,0.118,-0.027
15.940072562,0.098,-0.047
15.940872562,0.093,-0.057
15.941672562,0.093,-0.052
15.942472562,0.103,-0.052
15.943272562,0.098,-0.052
15.944072562,0.108,-0.042
15.944872562,0.088,-0.057
15.945672562,0.103,-0.047
15.946472562,0.098,-0.052
15.947272562,0.098,-0.052
15.948072562,0.103,-0.047
15.948872562,0.098,-0.052
15.949672562,0.108,-0.042
15.950472562,0.103,-0.057
15.951272562,0.103,-0.047
15.952072562,0.103,-0.052
15.952872562,0.108,-0.047
15.953672562,0.103,-0.052
15.954472562,0.103,-0.042
15.955272562,0.103,-0.052
15.956072562,0.108,-0.042
15.956872562,0.103,-0.052
15.957672562,0.108,-0.047
15.958472562,0.118,-0.027
15.959272562,0.108,-0.052
15.960072562,0.103,-0.047
15.960872562,0.108,-0.052
15.961672562,0.108,-0.042
15.962472562,0.118,-0.042
15.963272562,0.113,-0.042
15.964072562,0.103,-0.047
15.964872562,0.113,-0.047
