# 20230822
# M2
# pH 4 solution
# Colorado reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 2

Time [s],PWM ramp [V],Output [V]
61.435272562,-0.080,0.075
61.436072562,-0.075,0.080
61.436872562,-0.080,0.075
61.437672562,-0.069,0.085
61.438472562,-0.075,0.075
61.439272562,-0.069,0.080
61.440072562,-0.069,0.075
61.440872562,-0.075,0.080
61.441672562,-0.064,0.085
61.442472562,-0.069,0.080
61.443272562,-0.069,0.080
61.444072562,-0.059,0.085
61.444872562,-0.075,0.080
61.445672562,-0.069,0.085
61.446472562,-0.064,0.085
61.447272562,-0.064,0.085
61.448072562,-0.075,0.075
61.448872562,-0.069,0.080
61.449672562,-0.080,0.070
61.450472562,-0.069,0.075
61.451272562,-0.075,0.070
