# 20230822
# M2
# pH 7 solution
# Colorado reference electrode with different pH sensor
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
87.817672562,-0.075,0.024
87.818472562,-0.069,0.024
87.819272562,-0.054,0.044
87.820072562,-0.080,0.014
87.820872562,-0.080,0.014
87.821672562,-0.080,0.024
87.822472562,-0.080,0.014
87.823272562,-0.059,0.034
87.824072562,-0.080,0.019
87.824872562,-0.080,0.014
87.825672562,-0.080,0.024
87.826472562,-0.080,0.024
87.827272562,-0.080,0.019
87.828072562,-0.080,0.019
87.828872562,-0.080,0.014
87.829672562,-0.080,0.019
87.830472562,-0.075,0.019
87.831272562,-0.085,0.009
87.832072562,-0.080,0.019
87.832872562,-0.075,0.019
87.833672562,-0.075,0.014
87.834472562,-0.080,0.014
87.835272562,-0.080,0.024
87.836072562,-0.080,0.014
87.836872562,-0.080,0.014
87.837672562,-0.080,0.024
87.838472562,-0.080,0.019
87.839272562,-0.080,0.014
87.840072562,-0.075,0.024
87.840872562,-0.080,0.019
87.841672562,-0.080,0.009
87.842472562,-0.080,0.019
87.843272562,-0.080,0.014
87.844072562,-0.075,0.019
87.844872562,-0.080,0.014
87.845672562,-0.075,0.029
87.846472562,-0.080,0.009
87.847272562,-0.080,0.014
87.848072562,-0.075,0.019
87.848872562,-0.080,0.009
87.849672562,-0.080,0.014
87.850472562,-0.080,0.014
87.851272562,-0.064,0.014
87.852072562,-0.080,0.009
87.852872562,-0.075,0.014
87.853672562,-0.059,0.039
87.854472562,-0.080,0.014
87.855272562,-0.080,0.014
87.856072562,-0.080,0.014
87.856872562,-0.080,0.019
87.857672562,-0.080,0.024
87.858472562,-0.080,0.014
87.859272562,-0.075,0.019
87.860072562,-0.080,0.009
87.860872562,-0.080,0.019
87.861672562,-0.075,0.019
87.862472562,-0.080,0.014
87.863272562,-0.080,0.009
87.864072562,-0.080,0.014
87.864872562,-0.080,0.014
87.865672562,-0.080,0.014
87.866472562,-0.080,0.014
87.867272562,-0.080,0.014
87.868072562,-0.080,0.014
87.868872562,-0.080,0.014
87.869672562,-0.080,0.009
87.870472562,-0.080,0.014
87.871272562,-0.080,0.014
87.872072562,-0.080,0.009
87.872872562,-0.085,0.004
87.873672562,-0.080,0.009
87.874472562,-0.075,0.024
87.875272562,-0.080,0.014
87.876072562,-0.080,0.014
87.876872562,-0.080,0.009
87.877672562,-0.080,0.009
87.878472562,-0.080,0.014
87.879272562,-0.080,0.014
87.880072562,-0.075,0.019
87.880872562,-0.080,0.009
87.881672562,-0.075,0.019
87.882472562,-0.080,0.009
87.883272562,-0.080,0.009
87.884072562,-0.080,0.009
87.884872562,-0.080,0.009
87.885672562,-0.080,0.014
87.886472562,-0.080,0.004
87.887272562,-0.080,0.019
87.888072562,-0.080,0.009
87.888872562,-0.080,0.009
87.889672562,-0.080,0.019
87.890472562,-0.080,0.009
87.891272562,-0.075,0.014
87.892072562,-0.080,0.014
87.892872562,-0.080,0.019
87.893672562,-0.085,0.004
87.894472562,-0.080,0.019
87.895272562,-0.080,0.014
87.896072562,-0.080,0.009
87.896872562,-0.080,0.014
87.897672562,-0.080,0.014
87.898472562,-0.080,0.009
87.899272562,-0.080,0.009
87.900072562,-0.080,0.014
87.900872562,-0.080,0.004
87.901672562,-0.080,0.014
87.902472562,-0.080,0.014
87.903272562,-0.080,0.004
87.904072562,-0.080,0.014
87.904872562,-0.080,0.009
87.905672562,-0.080,0.014
87.906472562,-0.075,0.019
87.907272562,-0.080,0.014
87.908072562,-0.075,0.014
87.908872562,-0.080,0.014
87.909672562,-0.080,0.009
87.910472562,-0.075,0.019
87.911272562,-0.069,0.019
87.912072562,-0.080,0.004
87.912872562,-0.080,0.009
87.913672562,-0.080,0.004
87.914472562,-0.054,0.034
87.915272562,-0.080,0.004
87.916072562,-0.080,0.004
87.916872562,-0.080,0.019
87.917672562,-0.075,0.019
87.918472562,-0.080,0.019
87.919272562,-0.069,0.009
87.920072562,-0.069,0.024
87.920872562,-0.080,0.014
87.921672562,-0.080,0.009
87.922472562,-0.064,0.029
87.923272562,-0.080,0.009
87.924072562,-0.080,0.009
87.924872562,-0.080,0.009
87.925672562,-0.059,0.034
87.926472562,-0.080,0.019
87.927272562,-0.080,0.004
87.928072562,-0.080,0.004
87.928872562,-0.075,0.014
87.929672562,-0.080,0.009
87.930472562,-0.080,0.014
87.931272562,-0.080,0.009
87.932072562,-0.080,0.009
87.932872562,-0.080,0.014
87.933672562,-0.080,0.009
87.934472562,-0.080,0.009
87.935272562,-0.080,0.004
87.936072562,-0.080,0.009
87.936872562,-0.085,0.004
87.937672562,-0.080,0.014
87.938472562,-0.080,0.014
87.939272562,-0.075,0.014
87.940072562,-0.075,0.014
87.940872562,-0.080,0.009
87.941672562,-0.080,0.004
87.942472562,-0.075,0.019
87.943272562,-0.080,0.009
87.944072562,-0.080,0.009
87.944872562,-0.054,0.034
87.945672562,-0.080,0.009
87.946472562,-0.085,0.009
87.947272562,-0.054,0.024
87.948072562,-0.080,0.009
87.948872562,-0.054,0.019
87.949672562,-0.080,0.009
87.950472562,-0.080,0.004
87.951272562,-0.080,0.004
87.952072562,-0.080,0.004
87.952872562,-0.075,0.009
87.953672562,-0.080,0.009
87.954472562,-0.080,0.009
87.955272562,-0.075,0.014
87.956072562,-0.059,0.014
87.956872562,-0.080,0.004
87.957672562,-0.075,0.004
87.958472562,-0.080,0.004
87.959272562,-0.080,0.009
87.960072562,-0.080,0.009
87.960872562,-0.080,0.009
87.961672562,-0.080,0.019
87.962472562,-0.080,0.004
87.963272562,-0.080,0.014
87.964072562,-0.080,0.009
87.964872562,-0.080,0.004
87.965672562,-0.080,0.009
87.966472562,-0.080,0.004
87.967272562,-0.090,-0.001
87.968072562,-0.080,0.009
87.968872562,-0.080,0.009
87.969672562,-0.080,0.009
87.970472562,-0.080,0.009
87.971272562,-0.080,0.014
87.972072562,-0.080,0.004
87.972872562,-0.080,0.009
87.973672562,-0.080,0.004
87.974472562,-0.080,0.009
87.975272562,-0.059,0.024
87.976072562,-0.080,0.004
87.976872562,-0.080,0.004
87.977672562,-0.080,0.004
87.978472562,-0.085,0.004
87.979272562,-0.080,0.009
87.980072562,-0.080,0.009
87.980872562,-0.080,0.004
87.981672562,-0.080,0.004
87.982472562,-0.080,0.009
87.983272562,-0.080,0.004
87.984072562,-0.080,0.004
87.984872562,-0.075,0.009
87.985672562,-0.075,0.004
87.986472562,-0.080,0.004
87.987272562,-0.080,0.004
87.988072562,-0.085,0.004
87.988872562,-0.080,0.004
87.989672562,-0.069,0.024
87.990472562,-0.075,0.009
87.991272562,-0.080,0.009
87.992072562,-0.080,0.009
87.992872562,-0.080,0.009
87.993672562,-0.080,0.004
87.994472562,-0.080,0.009
87.995272562,-0.080,0.004
87.996072562,-0.080,0.004
87.996872562,-0.080,0.004
87.997672562,-0.085,0.004
87.998472562,-0.085,-0.001
87.999272562,-0.080,0.009
88.000072562,-0.080,0.004
88.000872562,-0.080,0.004
88.001672562,-0.080,0.004
88.002472562,-0.080,0.004
88.003272562,-0.080,0.004
88.004072562,-0.080,0.004
88.004872562,-0.080,0.004
88.005672562,-0.085,-0.001
88.006472562,-0.080,0.004
88.007272562,-0.080,0.009
88.008072562,-0.080,0.004
88.008872562,-0.075,0.019
88.009672562,-0.085,0.004
88.010472562,-0.080,0.009
88.011272562,-0.080,0.004
88.012072562,-0.080,0.004
88.012872562,-0.080,0.004
88.013672562,-0.085,-0.001
88.014472562,-0.085,0.004
88.015272562,-0.080,0.009
88.016072562,-0.080,0.009
88.016872562,-0.075,0.019
88.017672562,-0.080,0.004
88.018472562,-0.080,0.004
88.019272562,-0.080,0.004
88.020072562,-0.080,0.004
88.020872562,-0.080,0.004
88.021672562,-0.064,0.024
88.022472562,-0.080,0.004
88.023272562,-0.080,0.014
88.024072562,-0.080,0.004
88.024872562,-0.080,0.004
88.025672562,-0.080,0.004
88.026472562,-0.080,0.004
88.027272562,-0.080,0.004
88.028072562,-0.069,0.019
88.028872562,-0.080,0.004
88.029672562,-0.090,-0.001
88.030472562,-0.080,0.004
88.031272562,-0.085,0.004
88.032072562,-0.080,0.004
88.032872562,-0.080,0.009
88.033672562,-0.064,0.014
88.034472562,-0.080,0.004
88.035272562,-0.080,0.004
88.036072562,-0.080,0.004
88.036872562,-0.080,0.004
88.037672562,-0.080,0.004
88.038472562,-0.064,0.024
88.039272562,-0.080,0.004
88.040072562,-0.080,0.004
88.040872562,-0.085,0.004
88.041672562,-0.085,0.004
88.042472562,-0.080,0.004
88.043272562,-0.080,0.004
88.044072562,-0.075,0.014
88.044872562,-0.080,0.004
88.045672562,-0.080,0.004
88.046472562,-0.080,0.004
88.047272562,-0.080,0.004
88.048072562,-0.080,0.004
88.048872562,-0.080,0.004
88.049672562,-0.080,0.009
88.050472562,-0.069,0.019
88.051272562,-0.069,0.009
88.052072562,-0.075,0.019
88.052872562,-0.080,0.004
88.053672562,-0.080,0.004
88.054472562,-0.059,0.029
88.055272562,-0.080,0.004
88.056072562,-0.080,0.004
88.056872562,-0.075,0.004
88.057672562,-0.080,0.004
88.058472562,-0.080,0.009
88.059272562,-0.080,0.004
88.060072562,-0.080,0.004
88.060872562,-0.080,0.004
88.061672562,-0.075,0.014
88.062472562,-0.080,0.004
88.063272562,-0.080,0.004
88.064072562,-0.080,0.004
88.064872562,-0.075,0.004
88.065672562,-0.080,-0.001
88.066472562,-0.080,-0.001
88.067272562,-0.080,-0.001
88.068072562,-0.080,0.004
88.068872562,-0.080,0.004
88.069672562,-0.080,0.004
88.070472562,-0.080,0.004
88.071272562,-0.080,-0.001
88.072072562,-0.085,-0.001
88.072872562,-0.069,0.004
88.073672562,-0.080,-0.001
88.074472562,-0.080,0.004
88.075272562,-0.085,-0.001
88.076072562,-0.080,0.004
88.076872562,-0.075,0.014
88.077672562,-0.080,0.004
88.078472562,-0.080,0.004
88.079272562,-0.080,0.004
88.080072562,-0.080,0.004
88.080872562,-0.080,0.004
88.081672562,-0.080,0.009
88.082472562,-0.085,-0.001
88.083272562,-0.064,0.014
88.084072562,-0.080,0.004
88.084872562,-0.080,0.004
88.085672562,-0.080,0.004
88.086472562,-0.080,0.004
88.087272562,-0.080,0.004
88.088072562,-0.080,0.004
88.088872562,-0.080,0.004
88.089672562,-0.080,0.004
88.090472562,-0.080,-0.001
88.091272562,-0.075,0.004
88.092072562,-0.080,-0.001
88.092872562,-0.075,0.014
88.093672562,-0.080,0.004
88.094472562,-0.080,0.004
88.095272562,-0.080,0.009
88.096072562,-0.080,-0.001
88.096872562,-0.080,0.004
88.097672562,-0.080,0.004
88.098472562,-0.080,0.004
88.099272562,-0.080,-0.001
88.100072562,-0.080,-0.001
88.100872562,-0.075,0.009
88.101672562,-0.080,-0.001
88.102472562,-0.080,0.004
88.103272562,-0.085,-0.006
88.104072562,-0.085,-0.001
88.104872562,-0.080,0.004
88.105672562,-0.080,0.004
88.106472562,-0.080,0.004
88.107272562,-0.080,0.004
88.108072562,-0.080,-0.001
88.108872562,-0.080,0.004
88.109672562,-0.080,0.004
88.110472562,-0.080,0.004
88.111272562,-0.080,0.004
88.112072562,-0.080,0.004
88.112872562,-0.080,0.004
88.113672562,-0.069,0.014
88.114472562,-0.080,0.004
88.115272562,-0.080,0.004
88.116072562,-0.075,0.004
88.116872562,-0.080,0.004
88.117672562,-0.069,0.009
88.118472562,-0.080,-0.001
88.119272562,-0.080,-0.001
88.120072562,-0.080,0.004
88.120872562,-0.080,0.004
88.121672562,-0.069,0.004
88.122472562,-0.080,-0.001
88.123272562,-0.080,0.004
88.124072562,-0.080,0.004
88.124872562,-0.080,-0.001
88.125672562,-0.080,0.004
88.126472562,-0.069,0.014
88.127272562,-0.080,-0.001
88.128072562,-0.080,0.004
88.128872562,-0.080,0.004
88.129672562,-0.080,-0.006
88.130472562,-0.080,0.004
88.131272562,-0.080,-0.001
88.132072562,-0.080,-0.001
88.132872562,-0.080,0.004
88.133672562,-0.080,0.004
88.134472562,-0.064,0.014
88.135272562,-0.080,-0.001
88.136072562,-0.080,0.004
88.136872562,-0.080,-0.001
88.137672562,-0.080,-0.001
88.138472562,-0.080,-0.001
88.139272562,-0.080,0.004
88.140072562,-0.059,0.024
88.140872562,-0.080,0.004
88.141672562,-0.080,0.004
88.142472562,-0.080,0.004
88.143272562,-0.075,0.004
88.144072562,-0.069,0.004
88.144872562,-0.085,-0.001
88.145672562,-0.080,-0.001
88.146472562,-0.080,0.004
88.147272562,-0.080,0.004
88.148072562,-0.080,-0.001
88.148872562,-0.075,0.009
88.149672562,-0.080,0.004
88.150472562,-0.080,0.004
88.151272562,-0.080,0.004
88.152072562,-0.080,0.004
88.152872562,-0.080,0.004
88.153672562,-0.064,0.009
88.154472562,-0.085,-0.001
88.155272562,-0.080,-0.006
88.156072562,-0.075,0.004
88.156872562,-0.075,0.004
88.157672562,-0.075,0.014
88.158472562,-0.080,-0.001
88.159272562,-0.080,0.004
88.160072562,-0.075,0.004
88.160872562,-0.085,-0.001
88.161672562,-0.080,-0.001
88.162472562,-0.059,0.024
88.163272562,-0.080,0.004
88.164072562,-0.054,0.024
88.164872562,-0.085,-0.006
88.165672562,-0.085,-0.006
88.166472562,-0.080,-0.001
88.167272562,-0.080,0.004
88.168072562,-0.080,0.004
88.168872562,-0.080,-0.001
88.169672562,-0.080,-0.001
88.170472562,-0.080,-0.001
88.171272562,-0.064,0.004
88.172072562,-0.080,0.004
88.172872562,-0.085,-0.006
88.173672562,-0.075,-0.001
88.174472562,-0.080,-0.001
88.175272562,-0.080,-0.001
88.176072562,-0.080,-0.006
88.176872562,-0.080,-0.006
88.177672562,-0.080,-0.006
88.178472562,-0.080,0.004
88.179272562,-0.080,0.004
88.180072562,-0.085,-0.006
88.180872562,-0.080,0.004
88.181672562,-0.080,-0.001
88.182472562,-0.080,-0.001
88.183272562,-0.080,0.004
88.184072562,-0.075,0.009
88.184872562,-0.080,0.004
88.185672562,-0.080,0.004
88.186472562,-0.085,-0.012
88.187272562,-0.080,0.004
88.188072562,-0.085,-0.001
88.188872562,-0.080,-0.006
88.189672562,-0.080,-0.006
88.190472562,-0.075,0.004
88.191272562,-0.054,0.019
88.192072562,-0.080,-0.006
88.192872562,-0.080,0.004
88.193672562,-0.059,0.019
88.194472562,-0.080,0.004
88.195272562,-0.080,0.004
88.196072562,-0.080,0.004
88.196872562,-0.080,-0.006
88.197672562,-0.080,0.004
88.198472562,-0.059,0.024
88.199272562,-0.054,0.019
88.200072562,-0.080,0.004
88.200872562,-0.075,0.009
88.201672562,-0.080,-0.001
88.202472562,-0.080,-0.001
88.203272562,-0.080,-0.001
88.204072562,-0.075,0.009
88.204872562,-0.080,-0.001
88.205672562,-0.054,0.019
88.206472562,-0.080,-0.001
88.207272562,-0.085,-0.012
88.208072562,-0.080,0.004
88.208872562,-0.059,0.019
88.209672562,-0.080,-0.006
88.210472562,-0.059,0.014
88.211272562,-0.080,-0.001
88.212072562,-0.069,0.014
88.212872562,-0.080,-0.006
88.213672562,-0.059,0.014
88.214472562,-0.080,-0.006
88.215272562,-0.080,-0.001
88.216072562,-0.080,0.004
88.216872562,-0.080,-0.006
88.217672562,-0.080,-0.001
88.218472562,-0.085,-0.012
88.219272562,-0.080,0.004
88.220072562,-0.080,-0.001
88.220872562,-0.080,-0.001
88.221672562,-0.080,-0.001
88.222472562,-0.069,0.014
88.223272562,-0.080,-0.001
88.224072562,-0.080,0.004
88.224872562,-0.080,-0.001
88.225672562,-0.080,-0.006
88.226472562,-0.080,-0.001
88.227272562,-0.069,0.004
88.228072562,-0.085,-0.006
88.228872562,-0.080,-0.006
88.229672562,-0.080,-0.001
88.230472562,-0.064,0.019
88.231272562,-0.080,0.004
88.232072562,-0.075,0.009
88.232872562,-0.080,-0.006
88.233672562,-0.080,-0.001
88.234472562,-0.069,-0.001
88.235272562,-0.080,-0.001
88.236072562,-0.080,0.004
88.236872562,-0.080,-0.001
88.237672562,-0.080,0.004
88.238472562,-0.064,0.004
88.239272562,-0.080,-0.006
88.240072562,-0.069,0.014
88.240872562,-0.080,-0.001
88.241672562,-0.075,0.009
88.242472562,-0.080,-0.006
88.243272562,-0.080,0.004
88.244072562,-0.085,-0.006
88.244872562,-0.080,0.004
88.245672562,-0.080,-0.001
88.246472562,-0.080,-0.006
88.247272562,-0.080,-0.001
88.248072562,-0.080,-0.006
88.248872562,-0.080,-0.006
88.249672562,-0.090,-0.001
88.250472562,-0.080,-0.001
88.251272562,-0.069,0.014
88.252072562,-0.085,-0.012
88.252872562,-0.080,0.004
88.253672562,-0.080,-0.006
88.254472562,-0.080,-0.001
88.255272562,-0.080,-0.001
88.256072562,-0.080,-0.001
88.256872562,-0.080,0.004
88.257672562,-0.080,-0.001
88.258472562,-0.064,0.004
88.259272562,-0.080,-0.001
88.260072562,-0.085,-0.006
88.260872562,-0.080,-0.006
88.261672562,-0.080,-0.006
88.262472562,-0.080,0.004
88.263272562,-0.080,-0.001
88.264072562,-0.080,-0.001
88.264872562,-0.080,-0.001
88.265672562,-0.075,-0.001
88.266472562,-0.080,-0.001
88.267272562,-0.080,-0.001
88.268072562,-0.080,-0.001
88.268872562,-0.059,0.014
88.269672562,-0.080,-0.001
88.270472562,-0.080,-0.012
88.271272562,-0.080,-0.006
88.272072562,-0.080,-0.001
88.272872562,-0.080,-0.001
88.273672562,-0.080,0.004
88.274472562,-0.069,-0.006
88.275272562,-0.080,-0.001
88.276072562,-0.080,-0.006
88.276872562,-0.080,-0.001
88.277672562,-0.080,0.004
88.278472562,-0.085,-0.012
88.279272562,-0.080,-0.001
88.280072562,-0.064,0.004
88.280872562,-0.085,-0.012
88.281672562,-0.075,-0.001
88.282472562,-0.080,-0.001
88.283272562,-0.059,0.004
88.284072562,-0.075,-0.001
88.284872562,-0.080,-0.001
88.285672562,-0.064,0.004
88.286472562,-0.080,-0.006
88.287272562,-0.080,-0.001
88.288072562,-0.085,-0.012
88.288872562,-0.080,-0.001
88.289672562,-0.080,0.004
88.290472562,-0.080,-0.006
88.291272562,-0.080,0.009
88.292072562,-0.080,-0.001
88.292872562,-0.075,0.009
88.293672562,-0.085,-0.006
88.294472562,-0.080,-0.006
88.295272562,-0.080,0.004
88.296072562,-0.064,-0.001
88.296872562,-0.080,0.009
88.297672562,-0.085,-0.006
88.298472562,-0.069,0.019
88.299272562,-0.080,-0.001
88.300072562,-0.080,-0.001
88.300872562,-0.080,-0.006
88.301672562,-0.080,-0.012
88.302472562,-0.080,-0.012
88.303272562,-0.085,-0.006
88.304072562,-0.075,0.004
88.304872562,-0.080,-0.006
88.305672562,-0.059,0.004
88.306472562,-0.080,-0.006
88.307272562,-0.080,-0.001
88.308072562,-0.069,-0.006
88.308872562,-0.080,-0.001
88.309672562,-0.075,-0.006
88.310472562,-0.080,-0.006
88.311272562,-0.059,0.009
88.312072562,-0.085,-0.012
88.312872562,-0.080,-0.006
88.313672562,-0.080,-0.006
88.314472562,-0.080,-0.001
88.315272562,-0.080,-0.006
88.316072562,-0.080,-0.001
88.316872562,-0.080,-0.001
88.317672562,-0.080,-0.001
88.318472562,-0.080,-0.001
88.319272562,-0.080,-0.001
88.320072562,-0.080,-0.006
88.320872562,-0.080,-0.006
88.321672562,-0.080,-0.006
88.322472562,-0.080,-0.012
88.323272562,-0.080,0.004
88.324072562,-0.080,-0.006
88.324872562,-0.075,0.004
88.325672562,-0.080,-0.001
88.326472562,-0.080,-0.001
88.327272562,-0.080,-0.006
88.328072562,-0.090,-0.012
88.328872562,-0.080,-0.001
88.329672562,-0.080,0.004
88.330472562,-0.080,-0.001
88.331272562,-0.080,-0.001
88.332072562,-0.080,-0.012
88.332872562,-0.080,-0.006
88.333672562,-0.080,-0.012
88.334472562,-0.080,-0.001
88.335272562,-0.059,0.004
88.336072562,-0.080,-0.006
88.336872562,-0.064,0.014
88.337672562,-0.080,-0.001
88.338472562,-0.085,-0.012
88.339272562,-0.080,-0.006
88.340072562,-0.080,0.004
88.340872562,-0.080,-0.012
88.341672562,-0.080,-0.006
88.342472562,-0.080,-0.012
88.343272562,-0.080,-0.006
88.344072562,-0.085,-0.006
88.344872562,-0.069,0.014
88.345672562,-0.080,-0.012
88.346472562,-0.080,-0.001
88.347272562,-0.080,-0.001
88.348072562,-0.080,-0.012
88.348872562,-0.080,-0.006
88.349672562,-0.080,-0.001
88.350472562,-0.080,-0.006
88.351272562,-0.080,-0.006
88.352072562,-0.080,-0.012
88.352872562,-0.080,-0.001
88.353672562,-0.080,-0.012
88.354472562,-0.080,-0.001
88.355272562,-0.080,-0.006
88.356072562,-0.080,-0.006
88.356872562,-0.080,0.004
88.357672562,-0.080,-0.012
88.358472562,-0.080,-0.001
88.359272562,-0.059,0.019
88.360072562,-0.080,-0.006
88.360872562,-0.080,-0.012
88.361672562,-0.085,-0.012
88.362472562,-0.080,-0.012
88.363272562,-0.080,-0.006
88.364072562,-0.080,-0.012
88.364872562,-0.080,-0.012
88.365672562,-0.080,-0.001
88.366472562,-0.075,-0.001
88.367272562,-0.080,-0.006
88.368072562,-0.064,0.014
88.368872562,-0.080,-0.001
88.369672562,-0.080,-0.001
88.370472562,-0.080,-0.012
88.371272562,-0.080,-0.006
88.372072562,-0.064,0.009
88.372872562,-0.075,-0.001
88.373672562,-0.080,-0.006
88.374472562,-0.080,-0.006
88.375272562,-0.080,-0.006
88.376072562,-0.064,0.014
88.376872562,-0.080,-0.001
88.377672562,-0.080,-0.012
88.378472562,-0.080,-0.006
88.379272562,-0.080,-0.006
88.380072562,-0.075,0.009
88.380872562,-0.080,-0.012
88.381672562,-0.059,0.014
88.382472562,-0.080,0.004
88.383272562,-0.080,-0.006
88.384072562,-0.080,-0.012
88.384872562,-0.080,-0.012
88.385672562,-0.080,-0.012
88.386472562,-0.080,-0.006
88.387272562,-0.080,-0.012
88.388072562,-0.080,-0.001
88.388872562,-0.080,-0.012
88.389672562,-0.080,-0.012
88.390472562,-0.080,-0.001
88.391272562,-0.054,0.009
88.392072562,-0.085,-0.017
88.392872562,-0.080,-0.012
88.393672562,-0.080,-0.012
88.394472562,-0.080,-0.006
88.395272562,-0.080,-0.006
88.396072562,-0.064,0.009
88.396872562,-0.054,0.014
88.397672562,-0.080,-0.012
88.398472562,-0.075,-0.001
88.399272562,-0.080,-0.001
88.400072562,-0.054,0.009
88.400872562,-0.085,-0.012
88.401672562,-0.080,-0.001
88.402472562,-0.080,-0.006
88.403272562,-0.080,-0.012
88.404072562,-0.080,-0.001
88.404872562,-0.069,0.009
88.405672562,-0.080,-0.001
88.406472562,-0.085,-0.017
88.407272562,-0.080,-0.006
88.408072562,-0.080,-0.012
88.408872562,-0.080,-0.012
88.409672562,-0.080,-0.001
88.410472562,-0.080,-0.012
88.411272562,-0.080,-0.006
88.412072562,-0.059,0.014
88.412872562,-0.080,-0.006
88.413672562,-0.080,-0.006
88.414472562,-0.080,-0.012
88.415272562,-0.080,-0.012
88.416072562,-0.080,-0.012
88.416872562,-0.085,-0.012
88.417672562,-0.080,-0.001
88.418472562,-0.075,-0.001
88.419272562,-0.080,-0.012
88.420072562,-0.080,-0.006
88.420872562,-0.075,-0.006
88.421672562,-0.075,-0.006
88.422472562,-0.080,-0.012
88.423272562,-0.075,-0.006
88.424072562,-0.080,-0.001
88.424872562,-0.069,0.009
88.425672562,-0.080,-0.001
88.426472562,-0.085,-0.017
88.427272562,-0.085,-0.012
88.428072562,-0.080,-0.001
88.428872562,-0.069,-0.012
88.429672562,-0.080,-0.012
88.430472562,-0.064,-0.001
88.431272562,-0.080,-0.001
88.432072562,-0.080,-0.012
88.432872562,-0.080,-0.006
88.433672562,-0.080,-0.012
88.434472562,-0.080,-0.001
88.435272562,-0.085,-0.012
88.436072562,-0.080,-0.001
88.436872562,-0.080,-0.012
88.437672562,-0.085,-0.017
88.438472562,-0.080,-0.012
88.439272562,-0.080,-0.006
88.440072562,-0.080,-0.001
88.440872562,-0.080,-0.006
88.441672562,-0.080,-0.001
88.442472562,-0.085,-0.012
88.443272562,-0.085,-0.012
88.444072562,-0.080,-0.006
88.444872562,-0.069,0.004
88.445672562,-0.080,-0.006
88.446472562,-0.080,-0.017
88.447272562,-0.080,-0.006
88.448072562,-0.080,-0.012
88.448872562,-0.080,-0.006
88.449672562,-0.080,-0.006
88.450472562,-0.080,-0.012
88.451272562,-0.080,-0.012
88.452072562,-0.069,-0.001
88.452872562,-0.075,-0.006
88.453672562,-0.080,-0.006
88.454472562,-0.075,0.004
88.455272562,-0.080,-0.012
88.456072562,-0.080,-0.001
88.456872562,-0.080,-0.006
88.457672562,-0.085,-0.012
88.458472562,-0.080,-0.012
88.459272562,-0.080,-0.012
88.460072562,-0.054,0.004
88.460872562,-0.080,-0.006
88.461672562,-0.080,-0.012
88.462472562,-0.080,-0.012
88.463272562,-0.080,-0.012
88.464072562,-0.080,-0.017
88.464872562,-0.080,-0.017
88.465672562,-0.080,-0.012
88.466472562,-0.080,-0.006
88.467272562,-0.080,-0.006
88.468072562,-0.075,-0.012
88.468872562,-0.085,-0.017
88.469672562,-0.080,-0.017
88.470472562,-0.080,-0.006
88.471272562,-0.080,-0.006
88.472072562,-0.080,-0.012
88.472872562,-0.080,-0.012
88.473672562,-0.080,-0.006
88.474472562,-0.080,-0.012
88.475272562,-0.080,-0.012
88.476072562,-0.085,-0.006
88.476872562,-0.080,-0.012
88.477672562,-0.080,-0.006
88.478472562,-0.075,0.004
88.479272562,-0.080,-0.012
88.480072562,-0.080,-0.012
88.480872562,-0.080,-0.012
88.481672562,-0.080,-0.012
88.482472562,-0.080,-0.012
88.483272562,-0.080,-0.012
88.484072562,-0.085,-0.017
88.484872562,-0.085,-0.012
88.485672562,-0.075,-0.001
88.486472562,-0.080,-0.017
88.487272562,-0.080,-0.012
88.488072562,-0.075,-0.006
88.488872562,-0.085,-0.012
88.489672562,-0.090,-0.017
88.490472562,-0.080,-0.012
88.491272562,-0.080,-0.012
88.492072562,-0.080,-0.017
88.492872562,-0.080,-0.012
88.493672562,-0.080,-0.017
88.494472562,-0.080,-0.006
88.495272562,-0.085,-0.012
88.496072562,-0.080,-0.012
88.496872562,-0.080,-0.006
88.497672562,-0.080,-0.006
88.498472562,-0.085,-0.012
88.499272562,-0.080,-0.012
88.500072562,-0.085,-0.006
88.500872562,-0.085,-0.017
88.501672562,-0.080,-0.006
88.502472562,-0.080,-0.017
88.503272562,-0.054,0.014
88.504072562,-0.080,-0.012
88.504872562,-0.080,-0.017
88.505672562,-0.080,-0.017
88.506472562,-0.064,-0.001
88.507272562,-0.080,-0.012
88.508072562,-0.080,-0.006
88.508872562,-0.075,0.004
88.509672562,-0.080,-0.017
88.510472562,-0.080,-0.006
88.511272562,-0.080,-0.012
88.512072562,-0.080,-0.012
88.512872562,-0.080,-0.006
88.513672562,-0.080,-0.012
88.514472562,-0.080,-0.017
88.515272562,-0.080,-0.012
88.516072562,-0.080,-0.017
88.516872562,-0.080,-0.012
88.517672562,-0.080,-0.012
88.518472562,-0.059,0.004
88.519272562,-0.075,-0.012
88.520072562,-0.080,-0.012
88.520872562,-0.080,-0.017
88.521672562,-0.080,-0.017
88.522472562,-0.085,-0.012
88.523272562,-0.080,-0.017
88.524072562,-0.075,-0.006
88.524872562,-0.080,-0.006
88.525672562,-0.069,-0.006
88.526472562,-0.080,-0.001
88.527272562,-0.064,0.014
88.528072562,-0.085,-0.012
88.528872562,-0.085,-0.017
88.529672562,-0.080,-0.012
88.530472562,-0.080,-0.012
88.531272562,-0.075,-0.012
88.532072562,-0.085,-0.006
88.532872562,-0.080,-0.012
88.533672562,-0.080,-0.012
88.534472562,-0.059,0.014
88.535272562,-0.080,-0.006
88.536072562,-0.080,-0.001
88.536872562,-0.080,-0.017
