# 20230822
# M2
# pH 4 solution
# Berkeley reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
255.940872562,-0.080,-0.057
255.941672562,-0.080,-0.052
255.942472562,-0.085,-0.052
255.943272562,-0.085,-0.057
255.944072562,-0.085,-0.052
255.944872562,-0.080,-0.052
255.945672562,-0.080,-0.057
255.946472562,-0.080,-0.057
255.947272562,-0.080,-0.052
255.948072562,-0.064,-0.042
255.948872562,-0.085,-0.057
255.949672562,-0.069,-0.037
255.950472562,-0.095,-0.057
255.951272562,-0.064,-0.032
255.952072562,-0.090,-0.057
255.952872562,-0.075,-0.052
255.953672562,-0.090,-0.057
255.954472562,-0.090,-0.057
255.955272562,-0.085,-0.052
255.956072562,-0.090,-0.057
255.956872562,-0.080,-0.057
255.957672562,-0.080,-0.057
255.958472562,-0.085,-0.057
255.959272562,-0.085,-0.057
255.960072562,-0.080,-0.057
255.960872562,-0.090,-0.063
255.961672562,-0.080,-0.052
255.962472562,-0.080,-0.047
255.963272562,-0.090,-0.057
255.964072562,-0.080,-0.057
255.964872562,-0.080,-0.057
255.965672562,-0.090,-0.057
255.966472562,-0.080,-0.057
255.967272562,-0.069,-0.032
255.968072562,-0.080,-0.052
255.968872562,-0.085,-0.057
255.969672562,-0.085,-0.052
255.970472562,-0.095,-0.057
255.971272562,-0.080,-0.047
255.972072562,-0.090,-0.057
255.972872562,-0.059,-0.032
255.973672562,-0.080,-0.057
255.974472562,-0.085,-0.057
255.975272562,-0.080,-0.037
255.976072562,-0.085,-0.057
255.976872562,-0.090,-0.057
255.977672562,-0.080,-0.047
255.978472562,-0.080,-0.057
255.979272562,-0.085,-0.057
255.980072562,-0.080,-0.057
255.980872562,-0.095,-0.057
255.981672562,-0.095,-0.057
255.982472562,-0.080,-0.057
255.983272562,-0.080,-0.057
255.984072562,-0.080,-0.052
255.984872562,-0.090,-0.057
255.985672562,-0.085,-0.057
255.986472562,-0.064,-0.037
255.987272562,-0.090,-0.057
255.988072562,-0.080,-0.057
255.988872562,-0.090,-0.057
255.989672562,-0.080,-0.052
255.990472562,-0.085,-0.052
255.991272562,-0.064,-0.027
255.992072562,-0.095,-0.057
255.992872562,-0.064,-0.042
255.993672562,-0.080,-0.057
255.994472562,-0.080,-0.057
255.995272562,-0.085,-0.057
255.996072562,-0.080,-0.057
255.996872562,-0.085,-0.057
255.997672562,-0.085,-0.052
255.998472562,-0.085,-0.057
255.999272562,-0.080,-0.057
256.000072562,-0.085,-0.057
256.000872562,-0.080,-0.047
256.001672562,-0.080,-0.057
256.002472562,-0.075,-0.037
256.003272562,-0.085,-0.057
256.004072562,-0.080,-0.047
256.004872562,-0.085,-0.052
256.005672562,-0.085,-0.057
256.006472562,-0.080,-0.057
256.007272562,-0.090,-0.052
256.008072562,-0.085,-0.057
256.008872562,-0.085,-0.057
256.009672562,-0.080,-0.057
256.010472562,-0.080,-0.057
256.011272562,-0.085,-0.047
256.012072562,-0.080,-0.052
256.012872562,-0.085,-0.057
256.013672562,-0.085,-0.057
256.014472562,-0.085,-0.057
256.015272562,-0.064,-0.032
256.016072562,-0.085,-0.052
256.016872562,-0.080,-0.057
256.017672562,-0.090,-0.057
256.018472562,-0.085,-0.057
256.019272562,-0.064,-0.032
256.020072562,-0.085,-0.057
256.020872562,-0.090,-0.052
256.021672562,-0.090,-0.057
256.022472562,-0.080,-0.057
256.023272562,-0.085,-0.052
256.024072562,-0.085,-0.057
256.024872562,-0.090,-0.057
256.025672562,-0.085,-0.057
256.026472562,-0.090,-0.057
256.027272562,-0.080,-0.052
256.028072562,-0.090,-0.047
256.028872562,-0.085,-0.057
256.029672562,-0.085,-0.057
256.030472562,-0.085,-0.057
256.031272562,-0.090,-0.057
256.032072562,-0.090,-0.057
256.032872562,-0.080,-0.052
256.033672562,-0.090,-0.057
256.034472562,-0.085,-0.052
256.035272562,-0.080,-0.052
256.036072562,-0.095,-0.057
256.036872562,-0.080,-0.052
256.037672562,-0.085,-0.057
256.038472562,-0.080,-0.057
256.039272562,-0.085,-0.057
256.040072562,-0.080,-0.052
256.040872562,-0.090,-0.052
256.041672562,-0.085,-0.052
256.042472562,-0.085,-0.057
256.043272562,-0.085,-0.057
256.044072562,-0.085,-0.057
256.044872562,-0.085,-0.057
256.045672562,-0.080,-0.057
256.046472562,-0.080,-0.057
256.047272562,-0.080,-0.052
256.048072562,-0.090,-0.057
256.048872562,-0.085,-0.057
256.049672562,-0.080,-0.057
256.050472562,-0.085,-0.057
256.051272562,-0.069,-0.032
256.052072562,-0.085,-0.052
256.052872562,-0.080,-0.052
256.053672562,-0.080,-0.052
256.054472562,-0.090,-0.057
256.055272562,-0.080,-0.047
256.056072562,-0.090,-0.057
256.056872562,-0.075,-0.052
256.057672562,-0.085,-0.057
256.058472562,-0.069,-0.032
256.059272562,-0.080,-0.057
256.060072562,-0.080,-0.057
256.060872562,-0.095,-0.057
256.061672562,-0.080,-0.057
256.062472562,-0.069,-0.037
256.063272562,-0.085,-0.057
256.064072562,-0.085,-0.042
256.064872562,-0.080,-0.052
256.065672562,-0.090,-0.057
256.066472562,-0.085,-0.057
256.067272562,-0.085,-0.052
256.068072562,-0.080,-0.052
256.068872562,-0.090,-0.057
256.069672562,-0.090,-0.057
256.070472562,-0.090,-0.047
256.071272562,-0.085,-0.052
256.072072562,-0.080,-0.057
256.072872562,-0.090,-0.057
256.073672562,-0.075,-0.052
256.074472562,-0.090,-0.057
256.075272562,-0.085,-0.057
256.076072562,-0.085,-0.057
256.076872562,-0.069,-0.032
256.077672562,-0.085,-0.052
256.078472562,-0.069,-0.042
256.079272562,-0.080,-0.057
256.080072562,-0.085,-0.057
256.080872562,-0.090,-0.057
256.081672562,-0.080,-0.057
256.082472562,-0.080,-0.057
256.083272562,-0.085,-0.057
256.084072562,-0.080,-0.057
256.084872562,-0.090,-0.047
256.085672562,-0.085,-0.057
256.086472562,-0.100,-0.057
256.087272562,-0.085,-0.057
256.088072562,-0.085,-0.057
256.088872562,-0.069,-0.042
256.089672562,-0.080,-0.047
256.090472562,-0.080,-0.057
256.091272562,-0.085,-0.052
256.092072562,-0.090,-0.057
256.092872562,-0.080,-0.052
256.093672562,-0.064,-0.032
256.094472562,-0.090,-0.057
256.095272562,-0.085,-0.057
256.096072562,-0.085,-0.057
256.096872562,-0.095,-0.057
256.097672562,-0.080,-0.057
256.098472562,-0.085,-0.057
256.099272562,-0.085,-0.047
256.100072562,-0.085,-0.052
256.100872562,-0.090,-0.057
256.101672562,-0.080,-0.047
256.102472562,-0.090,-0.052
256.103272562,-0.080,-0.052
256.104072562,-0.085,-0.057
256.104872562,-0.080,-0.057
256.105672562,-0.080,-0.057
256.106472562,-0.090,-0.057
256.107272562,-0.085,-0.057
256.108072562,-0.085,-0.057
256.108872562,-0.085,-0.057
256.109672562,-0.090,-0.057
256.110472562,-0.090,-0.057
256.111272562,-0.085,-0.057
256.112072562,-0.085,-0.057
256.112872562,-0.090,-0.057
256.113672562,-0.080,-0.057
256.114472562,-0.085,-0.057
256.115272562,-0.069,-0.032
256.116072562,-0.090,-0.057
256.116872562,-0.090,-0.057
256.117672562,-0.090,-0.057
256.118472562,-0.080,-0.052
256.119272562,-0.090,-0.057
256.120072562,-0.080,-0.052
256.120872562,-0.069,-0.032
256.121672562,-0.090,-0.057
256.122472562,-0.085,-0.047
256.123272562,-0.085,-0.052
256.124072562,-0.080,-0.052
256.124872562,-0.069,-0.027
256.125672562,-0.085,-0.057
256.126472562,-0.085,-0.052
256.127272562,-0.085,-0.052
256.128072562,-0.095,-0.057
256.128872562,-0.080,-0.057
256.129672562,-0.080,-0.057
256.130472562,-0.090,-0.057
256.131272562,-0.080,-0.057
256.132072562,-0.090,-0.057
256.132872562,-0.090,-0.057
256.133672562,-0.080,-0.057
256.134472562,-0.095,-0.057
256.135272562,-0.059,-0.032
256.136072562,-0.085,-0.057
256.136872562,-0.085,-0.057
256.137672562,-0.080,-0.047
256.138472562,-0.085,-0.057
256.139272562,-0.085,-0.057
256.140072562,-0.080,-0.057
256.140872562,-0.085,-0.057
256.141672562,-0.080,-0.057
256.142472562,-0.085,-0.057
256.143272562,-0.080,-0.057
256.144072562,-0.080,-0.052
256.144872562,-0.080,-0.057
256.145672562,-0.080,-0.057
256.146472562,-0.080,-0.057
256.147272562,-0.075,-0.047
256.148072562,-0.080,-0.052
256.148872562,-0.085,-0.063
256.149672562,-0.075,-0.052
256.150472562,-0.075,-0.057
256.151272562,-0.064,-0.032
256.152072562,-0.080,-0.057
256.152872562,-0.080,-0.057
256.153672562,-0.054,-0.042
256.154472562,-0.075,-0.057
256.155272562,-0.069,-0.057
256.156072562,-0.064,-0.047
256.156872562,-0.075,-0.057
256.157672562,-0.064,-0.057
256.158472562,-0.069,-0.057
256.159272562,-0.069,-0.057
256.160072562,-0.069,-0.057
256.160872562,-0.069,-0.057
256.161672562,-0.064,-0.052
256.162472562,-0.069,-0.057
256.163272562,-0.059,-0.057
256.164072562,-0.049,-0.027
256.164872562,-0.064,-0.052
256.165672562,-0.064,-0.057
256.166472562,-0.064,-0.057
256.167272562,-0.064,-0.057
256.168072562,-0.059,-0.047
256.168872562,-0.059,-0.052
256.169672562,-0.059,-0.052
256.170472562,-0.064,-0.052
256.171272562,-0.059,-0.057
256.172072562,-0.039,-0.027
256.172872562,-0.064,-0.057
256.173672562,-0.059,-0.052
256.174472562,-0.059,-0.057
256.175272562,-0.034,-0.037
256.176072562,-0.059,-0.057
256.176872562,-0.059,-0.057
256.177672562,-0.059,-0.052
256.178472562,-0.059,-0.047
256.179272562,-0.059,-0.052
256.180072562,-0.059,-0.057
256.180872562,-0.059,-0.052
256.181672562,-0.049,-0.052
256.182472562,-0.059,-0.052
256.183272562,-0.059,-0.052
256.184072562,-0.059,-0.052
256.184872562,-0.054,-0.052
256.185672562,-0.044,-0.042
256.186472562,-0.054,-0.047
256.187272562,-0.044,-0.047
256.188072562,-0.054,-0.047
256.188872562,-0.029,-0.032
256.189672562,-0.049,-0.052
256.190472562,-0.029,-0.032
256.191272562,-0.054,-0.057
256.192072562,-0.039,-0.042
256.192872562,-0.044,-0.052
256.193672562,-0.054,-0.057
256.194472562,-0.039,-0.032
256.195272562,-0.039,-0.047
256.196072562,-0.049,-0.047
256.196872562,-0.029,-0.032
256.197672562,-0.044,-0.052
256.198472562,-0.039,-0.042
256.199272562,-0.044,-0.052
256.200072562,-0.029,-0.027
256.200872562,-0.044,-0.057
256.201672562,-0.049,-0.057
256.202472562,-0.044,-0.052
256.203272562,-0.039,-0.052
256.204072562,-0.039,-0.057
256.204872562,-0.034,-0.037
256.205672562,-0.039,-0.052
256.206472562,-0.039,-0.057
256.207272562,-0.014,-0.027
256.208072562,-0.044,-0.057
256.208872562,-0.039,-0.047
256.209672562,-0.039,-0.042
256.210472562,-0.039,-0.042
256.211272562,-0.044,-0.052
256.212072562,-0.039,-0.042
256.212872562,-0.039,-0.057
256.213672562,-0.039,-0.047
256.214472562,-0.039,-0.047
256.215272562,-0.039,-0.047
256.216072562,-0.019,-0.027
256.216872562,-0.034,-0.047
256.217672562,-0.034,-0.042
256.218472562,-0.039,-0.052
256.219272562,-0.034,-0.047
256.220072562,-0.039,-0.042
256.220872562,-0.034,-0.047
256.221672562,-0.034,-0.042
256.222472562,-0.034,-0.047
256.223272562,-0.039,-0.052
256.224072562,-0.034,-0.047
256.224872562,-0.034,-0.052
256.225672562,-0.039,-0.057
256.226472562,-0.024,-0.042
256.227272562,-0.029,-0.047
256.228072562,-0.004,-0.027
256.228872562,-0.019,-0.047
256.229672562,-0.034,-0.052
256.230472562,-0.029,-0.047
256.231272562,-0.034,-0.052
256.232072562,-0.024,-0.047
256.232872562,-0.039,-0.052
256.233672562,-0.029,-0.047
256.234472562,-0.024,-0.047
256.235272562,-0.034,-0.052
256.236072562,-0.019,-0.042
256.236872562,-0.029,-0.042
256.237672562,-0.034,-0.052
256.238472562,-0.034,-0.047
256.239272562,-0.014,-0.027
256.240072562,-0.024,-0.047
256.240872562,-0.024,-0.047
256.241672562,-0.019,-0.047
256.242472562,-0.024,-0.047
256.243272562,-0.034,-0.052
256.244072562,-0.024,-0.047
256.244872562,-0.024,-0.052
256.245672562,-0.019,-0.042
256.246472562,-0.019,-0.042
256.247272562,-0.019,-0.042
256.248072562,-0.019,-0.047
256.248872562,-0.019,-0.047
256.249672562,-0.009,-0.027
256.250472562,-0.024,-0.047
256.251272562,-0.009,-0.037
256.252072562,-0.019,-0.047
256.252872562,-0.019,-0.047
256.253672562,-0.019,-0.047
256.254472562,-0.019,-0.037
256.255272562,0.012,-0.022
256.256072562,-0.019,-0.042
256.256872562,-0.019,-0.047
256.257672562,-0.014,-0.037
256.258472562,-0.019,-0.042
256.259272562,-0.014,-0.042
256.260072562,-0.019,-0.052
256.260872562,-0.024,-0.052
256.261672562,-0.014,-0.047
256.262472562,-0.019,-0.047
256.263272562,-0.004,-0.037
256.264072562,-0.004,-0.042
256.264872562,-0.019,-0.042
256.265672562,-0.014,-0.042
256.266472562,-0.019,-0.042
256.267272562,-0.014,-0.042
256.268072562,-0.014,-0.042
256.268872562,-0.019,-0.047
256.269672562,-0.019,-0.052
256.270472562,-0.019,-0.042
256.271272562,-0.014,-0.047
256.272072562,-0.009,-0.037
256.272872562,-0.004,-0.042
256.273672562,-0.004,-0.037
256.274472562,-0.019,-0.052
256.275272562,-0.009,-0.042
256.276072562,-0.019,-0.047
256.276872562,0.002,-0.037
256.277672562,-0.009,-0.052
256.278472562,-0.014,-0.047
256.279272562,-0.004,-0.042
256.280072562,-0.014,-0.047
256.280872562,0.002,-0.042
256.281672562,0.007,-0.022
256.282472562,0.002,-0.042
256.283272562,0.002,-0.037
256.284072562,-0.014,-0.042
256.284872562,-0.014,-0.052
256.285672562,-0.009,-0.052
256.286472562,0.002,-0.037
256.287272562,-0.004,-0.042
256.288072562,-0.004,-0.042
256.288872562,0.002,-0.037
256.289672562,0.002,-0.037
256.290472562,0.002,-0.042
256.291272562,0.002,-0.042
256.292072562,0.017,-0.037
256.292872562,0.002,-0.042
256.293672562,0.002,-0.042
256.294472562,0.002,-0.042
256.295272562,-0.009,-0.047
256.296072562,0.002,-0.037
256.296872562,0.027,-0.017
256.297672562,0.002,-0.037
256.298472562,0.027,-0.032
256.299272562,0.002,-0.042
256.300072562,0.002,-0.037
256.300872562,0.012,-0.027
256.301672562,0.002,-0.037
256.302472562,0.002,-0.037
256.303272562,0.002,-0.037
256.304072562,0.012,-0.037
256.304872562,0.002,-0.047
256.305672562,0.002,-0.047
256.306472562,0.002,-0.047
256.307272562,0.007,-0.037
256.308072562,0.007,-0.037
256.308872562,0.007,-0.037
256.309672562,0.022,-0.037
256.310472562,0.002,-0.037
256.311272562,0.002,-0.037
256.312072562,0.007,-0.042
256.312872562,0.007,-0.037
256.313672562,0.022,-0.037
256.314472562,0.007,-0.042
256.315272562,0.022,-0.037
256.316072562,0.007,-0.047
256.316872562,0.007,-0.037
256.317672562,0.022,-0.037
256.318472562,0.012,-0.037
256.319272562,0.007,-0.042
256.320072562,0.017,-0.037
256.320872562,0.007,-0.042
256.321672562,0.022,-0.037
256.322472562,0.007,-0.037
