# 20230822
# M2
# pH 5 solution
# Colorado reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
16.425672562,-0.080,-0.057
16.426472562,-0.080,-0.063
16.427272562,-0.080,-0.057
16.428072562,-0.080,-0.057
16.428872562,-0.080,-0.057
16.429672562,-0.080,-0.057
16.430472562,-0.059,-0.047
16.431272562,-0.064,-0.042
16.432072562,-0.080,-0.057
16.432872562,-0.080,-0.052
16.433672562,-0.080,-0.057
16.434472562,-0.080,-0.063
16.435272562,-0.080,-0.057
16.436072562,-0.080,-0.057
16.436872562,-0.080,-0.057
16.437672562,-0.080,-0.057
16.438472562,-0.080,-0.057
16.439272562,-0.080,-0.057
16.440072562,-0.080,-0.057
16.440872562,-0.085,-0.063
16.441672562,-0.059,-0.037
16.442472562,-0.080,-0.057
16.443272562,-0.080,-0.057
16.444072562,-0.080,-0.057
16.444872562,-0.080,-0.057
16.445672562,-0.085,-0.057
16.446472562,-0.080,-0.057
16.447272562,-0.080,-0.057
16.448072562,-0.080,-0.057
16.448872562,-0.080,-0.057
16.449672562,-0.080,-0.063
16.450472562,-0.069,-0.042
16.451272562,-0.080,-0.057
16.452072562,-0.080,-0.057
16.452872562,-0.080,-0.057
16.453672562,-0.059,-0.037
16.454472562,-0.080,-0.057
16.455272562,-0.080,-0.057
16.456072562,-0.080,-0.057
16.456872562,-0.080,-0.057
16.457672562,-0.080,-0.057
16.458472562,-0.080,-0.057
16.459272562,-0.080,-0.057
16.460072562,-0.075,-0.057
16.460872562,-0.085,-0.068
16.461672562,-0.090,-0.057
16.462472562,-0.080,-0.063
16.463272562,-0.059,-0.037
16.464072562,-0.080,-0.057
16.464872562,-0.080,-0.057
16.465672562,-0.080,-0.057
16.466472562,-0.080,-0.057
16.467272562,-0.080,-0.057
16.468072562,-0.080,-0.057
16.468872562,-0.080,-0.057
16.469672562,-0.080,-0.057
16.470472562,-0.080,-0.057
16.471272562,-0.080,-0.063
16.472072562,-0.090,-0.063
16.472872562,-0.080,-0.057
16.473672562,-0.085,-0.057
16.474472562,-0.080,-0.057
16.475272562,-0.080,-0.057
16.476072562,-0.080,-0.057
16.476872562,-0.080,-0.057
16.477672562,-0.080,-0.057
16.478472562,-0.080,-0.057
16.479272562,-0.080,-0.057
16.480072562,-0.080,-0.057
16.480872562,-0.080,-0.057
16.481672562,-0.075,-0.057
16.482472562,-0.085,-0.063
16.483272562,-0.080,-0.057
16.484072562,-0.080,-0.057
16.484872562,-0.080,-0.057
16.485672562,-0.085,-0.057
16.486472562,-0.085,-0.057
16.487272562,-0.080,-0.057
16.488072562,-0.080,-0.057
16.488872562,-0.085,-0.057
16.489672562,-0.080,-0.057
16.490472562,-0.075,-0.047
16.491272562,-0.080,-0.057
16.492072562,-0.080,-0.057
16.492872562,-0.085,-0.057
16.493672562,-0.080,-0.057
16.494472562,-0.080,-0.057
16.495272562,-0.080,-0.057
16.496072562,-0.080,-0.057
16.496872562,-0.080,-0.057
16.497672562,-0.085,-0.057
16.498472562,-0.080,-0.057
16.499272562,-0.085,-0.063
16.500072562,-0.080,-0.057
16.500872562,-0.080,-0.057
16.501672562,-0.080,-0.057
16.502472562,-0.080,-0.052
16.503272562,-0.080,-0.057
16.504072562,-0.080,-0.057
16.504872562,-0.085,-0.063
16.505672562,-0.080,-0.063
16.506472562,-0.080,-0.057
16.507272562,-0.080,-0.057
16.508072562,-0.080,-0.057
16.508872562,-0.080,-0.057
16.509672562,-0.080,-0.063
16.510472562,-0.080,-0.052
16.511272562,-0.080,-0.057
16.512072562,-0.080,-0.057
16.512872562,-0.080,-0.057
16.513672562,-0.085,-0.063
16.514472562,-0.080,-0.057
16.515272562,-0.080,-0.057
16.516072562,-0.080,-0.057
16.516872562,-0.080,-0.057
16.517672562,-0.080,-0.057
16.518472562,-0.080,-0.057
16.519272562,-0.080,-0.057
16.520072562,-0.080,-0.057
16.520872562,-0.080,-0.057
16.521672562,-0.080,-0.057
16.522472562,-0.080,-0.057
16.523272562,-0.085,-0.063
16.524072562,-0.090,-0.068
16.524872562,-0.080,-0.057
16.525672562,-0.080,-0.057
16.526472562,-0.080,-0.057
16.527272562,-0.080,-0.057
16.528072562,-0.080,-0.057
16.528872562,-0.080,-0.063
16.529672562,-0.085,-0.063
16.530472562,-0.069,-0.052
16.531272562,-0.080,-0.057
16.532072562,-0.085,-0.068
16.532872562,-0.075,-0.047
16.533672562,-0.080,-0.057
16.534472562,-0.085,-0.063
16.535272562,-0.080,-0.063
16.536072562,-0.075,-0.047
16.536872562,-0.085,-0.057
16.537672562,-0.085,-0.063
16.538472562,-0.080,-0.052
16.539272562,-0.080,-0.057
16.540072562,-0.080,-0.057
16.540872562,-0.080,-0.052
16.541672562,-0.080,-0.057
16.542472562,-0.080,-0.057
16.543272562,-0.080,-0.057
16.544072562,-0.080,-0.057
16.544872562,-0.085,-0.063
16.545672562,-0.080,-0.057
16.546472562,-0.080,-0.057
16.547272562,-0.080,-0.063
16.548072562,-0.080,-0.057
16.548872562,-0.080,-0.057
16.549672562,-0.080,-0.057
16.550472562,-0.080,-0.057
16.551272562,-0.059,-0.037
16.552072562,-0.064,-0.037
16.552872562,-0.080,-0.057
16.553672562,-0.080,-0.057
16.554472562,-0.080,-0.057
16.555272562,-0.085,-0.063
16.556072562,-0.080,-0.057
16.556872562,-0.080,-0.057
16.557672562,-0.080,-0.057
16.558472562,-0.080,-0.057
16.559272562,-0.075,-0.047
16.560072562,-0.075,-0.057
16.560872562,-0.059,-0.032
16.561672562,-0.085,-0.063
16.562472562,-0.080,-0.057
16.563272562,-0.080,-0.057
16.564072562,-0.080,-0.057
16.564872562,-0.059,-0.042
16.565672562,-0.080,-0.057
16.566472562,-0.080,-0.057
16.567272562,-0.080,-0.057
16.568072562,-0.080,-0.057
16.568872562,-0.080,-0.057
16.569672562,-0.080,-0.057
16.570472562,-0.080,-0.063
16.571272562,-0.085,-0.057
16.572072562,-0.059,-0.042
16.572872562,-0.064,-0.047
16.573672562,-0.080,-0.057
16.574472562,-0.059,-0.037
16.575272562,-0.080,-0.057
16.576072562,-0.080,-0.057
16.576872562,-0.080,-0.057
16.577672562,-0.080,-0.057
16.578472562,-0.054,-0.032
16.579272562,-0.069,-0.037
16.580072562,-0.080,-0.052
16.580872562,-0.080,-0.057
16.581672562,-0.080,-0.057
16.582472562,-0.080,-0.057
16.583272562,-0.080,-0.057
16.584072562,-0.080,-0.057
16.584872562,-0.080,-0.057
16.585672562,-0.080,-0.057
16.586472562,-0.080,-0.057
16.587272562,-0.080,-0.052
16.588072562,-0.080,-0.057
16.588872562,-0.080,-0.057
16.589672562,-0.085,-0.057
16.590472562,-0.080,-0.057
16.591272562,-0.075,-0.057
16.592072562,-0.054,-0.037
16.592872562,-0.080,-0.052
16.593672562,-0.080,-0.057
16.594472562,-0.085,-0.063
16.595272562,-0.080,-0.063
16.596072562,-0.080,-0.057
16.596872562,-0.080,-0.063
16.597672562,-0.059,-0.042
16.598472562,-0.080,-0.057
16.599272562,-0.080,-0.057
16.600072562,-0.080,-0.057
16.600872562,-0.080,-0.057
16.601672562,-0.080,-0.057
16.602472562,-0.080,-0.057
16.603272562,-0.075,-0.047
16.604072562,-0.085,-0.057
16.604872562,-0.080,-0.057
16.605672562,-0.085,-0.063
16.606472562,-0.075,-0.047
16.607272562,-0.085,-0.063
16.608072562,-0.085,-0.057
16.608872562,-0.064,-0.052
16.609672562,-0.080,-0.057
16.610472562,-0.080,-0.057
16.611272562,-0.064,-0.047
16.612072562,-0.080,-0.057
16.612872562,-0.080,-0.057
16.613672562,-0.080,-0.057
16.614472562,-0.080,-0.057
16.615272562,-0.080,-0.057
16.616072562,-0.085,-0.063
16.616872562,-0.080,-0.057
16.617672562,-0.080,-0.057
16.618472562,-0.069,-0.042
16.619272562,-0.080,-0.057
16.620072562,-0.080,-0.057
16.620872562,-0.080,-0.057
16.621672562,-0.075,-0.047
16.622472562,-0.080,-0.057
16.623272562,-0.075,-0.057
16.624072562,-0.075,-0.057
16.624872562,-0.069,-0.057
16.625672562,-0.075,-0.057
16.626472562,-0.054,-0.042
16.627272562,-0.075,-0.057
16.628072562,-0.069,-0.057
16.628872562,-0.080,-0.057
16.629672562,-0.080,-0.057
16.630472562,-0.054,-0.032
16.631272562,-0.064,-0.057
16.632072562,-0.064,-0.057
16.632872562,-0.075,-0.057
16.633672562,-0.075,-0.057
16.634472562,-0.069,-0.057
16.635272562,-0.064,-0.052
16.636072562,-0.064,-0.057
16.636872562,-0.064,-0.052
16.637672562,-0.059,-0.052
16.638472562,-0.064,-0.057
16.639272562,-0.044,-0.037
16.640072562,-0.039,-0.037
16.640872562,-0.059,-0.057
16.641672562,-0.044,-0.047
16.642472562,-0.059,-0.052
16.643272562,-0.054,-0.052
16.644072562,-0.044,-0.037
16.644872562,-0.059,-0.057
16.645672562,-0.054,-0.057
16.646472562,-0.059,-0.057
16.647272562,-0.059,-0.063
16.648072562,-0.059,-0.057
16.648872562,-0.059,-0.057
16.649672562,-0.059,-0.063
16.650472562,-0.059,-0.057
16.651272562,-0.059,-0.057
16.652072562,-0.059,-0.057
16.652872562,-0.054,-0.052
16.653672562,-0.059,-0.057
16.654472562,-0.059,-0.057
16.655272562,-0.059,-0.057
16.656072562,-0.039,-0.032
16.656872562,-0.059,-0.057
16.657672562,-0.049,-0.047
16.658472562,-0.049,-0.057
16.659272562,-0.054,-0.057
16.660072562,-0.054,-0.057
16.660872562,-0.054,-0.057
16.661672562,-0.054,-0.057
16.662472562,-0.044,-0.057
16.663272562,-0.059,-0.057
16.664072562,-0.054,-0.052
16.664872562,-0.039,-0.052
16.665672562,-0.044,-0.052
16.666472562,-0.054,-0.057
16.667272562,-0.049,-0.052
16.668072562,-0.044,-0.057
16.668872562,-0.049,-0.057
16.669672562,-0.044,-0.052
16.670472562,-0.059,-0.057
16.671272562,-0.039,-0.047
16.672072562,-0.044,-0.057
16.672872562,-0.039,-0.057
16.673672562,-0.044,-0.057
16.674472562,-0.044,-0.052
16.675272562,-0.044,-0.057
16.676072562,-0.049,-0.057
16.676872562,-0.044,-0.052
16.677672562,-0.039,-0.057
16.678472562,-0.039,-0.057
16.679272562,-0.039,-0.052
16.680072562,-0.039,-0.052
16.680872562,-0.044,-0.057
16.681672562,-0.039,-0.057
16.682472562,-0.039,-0.052
16.683272562,-0.039,-0.057
16.684072562,-0.039,-0.057
16.684872562,-0.044,-0.057
16.685672562,-0.039,-0.057
16.686472562,-0.039,-0.052
16.687272562,-0.039,-0.052
16.688072562,-0.039,-0.057
16.688872562,-0.039,-0.052
16.689672562,-0.034,-0.052
16.690472562,-0.039,-0.057
16.691272562,-0.039,-0.057
16.692072562,-0.039,-0.057
16.692872562,-0.034,-0.057
16.693672562,-0.039,-0.052
16.694472562,-0.039,-0.057
16.695272562,-0.039,-0.057
16.696072562,-0.024,-0.032
16.696872562,-0.029,-0.042
16.697672562,-0.009,-0.032
16.698472562,-0.039,-0.052
16.699272562,-0.034,-0.052
16.700072562,-0.039,-0.057
16.700872562,-0.034,-0.057
16.701672562,-0.039,-0.057
16.702472562,-0.034,-0.052
16.703272562,-0.024,-0.042
16.704072562,-0.029,-0.047
16.704872562,-0.024,-0.052
16.705672562,-0.034,-0.052
16.706472562,-0.034,-0.052
16.707272562,-0.004,-0.027
16.708072562,-0.019,-0.042
16.708872562,-0.024,-0.042
16.709672562,-0.024,-0.047
16.710472562,-0.019,-0.052
16.711272562,-0.004,-0.037
16.712072562,-0.039,-0.057
16.712872562,-0.009,-0.047
16.713672562,-0.019,-0.047
16.714472562,-0.019,-0.047
16.715272562,-0.019,-0.047
16.716072562,-0.004,-0.027
16.716872562,-0.019,-0.052
16.717672562,-0.019,-0.052
16.718472562,-0.019,-0.057
16.719272562,-0.024,-0.057
16.720072562,-0.019,-0.047
16.720872562,-0.019,-0.052
16.721672562,-0.024,-0.052
16.722472562,-0.019,-0.057
16.723272562,-0.014,-0.032
16.724072562,-0.019,-0.052
16.724872562,-0.019,-0.047
16.725672562,-0.019,-0.052
16.726472562,-0.014,-0.047
16.727272562,-0.019,-0.052
16.728072562,-0.014,-0.042
16.728872562,-0.019,-0.052
16.729672562,-0.024,-0.052
16.730472562,-0.019,-0.047
16.731272562,-0.019,-0.047
16.732072562,-0.019,-0.052
16.732872562,-0.019,-0.057
16.733672562,-0.019,-0.052
16.734472562,-0.019,-0.052
16.735272562,-0.019,-0.047
16.736072562,-0.014,-0.052
16.736872562,-0.014,-0.047
16.737672562,-0.009,-0.052
16.738472562,-0.009,-0.047
16.739272562,-0.019,-0.047
16.740072562,-0.019,-0.047
16.740872562,-0.019,-0.052
16.741672562,-0.014,-0.047
16.742472562,0.002,-0.042
16.743272562,-0.019,-0.047
16.744072562,0.012,-0.032
16.744872562,-0.009,-0.047
16.745672562,-0.004,-0.042
16.746472562,-0.004,-0.042
16.747272562,-0.009,-0.037
16.748072562,-0.014,-0.047
16.748872562,-0.014,-0.052
16.749672562,-0.004,-0.047
16.750472562,-0.009,-0.047
16.751272562,-0.014,-0.047
16.752072562,0.002,-0.027
16.752872562,-0.014,-0.047
16.753672562,-0.004,-0.042
16.754472562,0.007,-0.037
16.755272562,-0.004,-0.042
16.756072562,-0.004,-0.042
16.756872562,-0.004,-0.042
16.757672562,0.002,-0.042
16.758472562,-0.009,-0.042
16.759272562,0.002,-0.047
16.760072562,-0.009,-0.047
16.760872562,-0.004,-0.037
16.761672562,0.002,-0.042
16.762472562,0.002,-0.037
16.763272562,0.002,-0.042
16.764072562,0.002,-0.047
16.764872562,0.002,-0.037
16.765672562,0.022,-0.022
16.766472562,0.002,-0.037
16.767272562,0.002,-0.042
16.768072562,0.002,-0.047
16.768872562,0.002,-0.047
16.769672562,0.027,-0.027
16.770472562,0.002,-0.042
16.771272562,0.002,-0.042
16.772072562,0.002,-0.037
16.772872562,0.002,-0.042
16.773672562,0.002,-0.042
16.774472562,0.002,-0.047
16.775272562,0.002,-0.042
16.776072562,0.002,-0.037
16.776872562,0.002,-0.042
16.777672562,0.002,-0.042
16.778472562,0.002,-0.042
16.779272562,0.007,-0.037
16.780072562,0.002,-0.042
16.780872562,0.032,-0.022
16.781672562,0.017,-0.032
16.782472562,0.007,-0.037
16.783272562,0.007,-0.042
16.784072562,0.002,-0.037
16.784872562,0.007,-0.042
16.785672562,0.002,-0.042
16.786472562,0.022,-0.037
16.787272562,0.002,-0.037
16.788072562,0.007,-0.042
16.788872562,0.007,-0.047
16.789672562,0.007,-0.037
16.790472562,0.007,-0.042
16.791272562,0.022,-0.032
16.792072562,0.022,-0.037
16.792872562,0.017,-0.032
16.793672562,0.007,-0.037
16.794472562,0.022,-0.037
16.795272562,0.012,-0.042
16.796072562,0.007,-0.047
16.796872562,0.012,-0.037
16.797672562,0.017,-0.037
16.798472562,0.022,-0.037
16.799272562,0.007,-0.037
16.800072562,0.022,-0.037
16.800872562,0.017,-0.037
16.801672562,0.022,-0.042
16.802472562,0.022,-0.042
16.803272562,0.012,-0.037
16.804072562,0.022,-0.037
16.804872562,0.012,-0.042
16.805672562,0.022,-0.037
16.806472562,0.012,-0.042
16.807272562,0.012,-0.037
16.808072562,0.022,-0.037
16.808872562,0.017,-0.037
16.809672562,0.022,-0.037
16.810472562,0.027,-0.022
16.811272562,0.022,-0.037
16.812072562,0.022,-0.037
16.812872562,0.022,-0.037
16.813672562,0.027,-0.037
16.814472562,0.022,-0.037
16.815272562,0.022,-0.037
16.816072562,0.022,-0.037
16.816872562,0.037,-0.037
16.817672562,0.022,-0.037
16.818472562,0.022,-0.037
16.819272562,0.027,-0.037
16.820072562,0.022,-0.037
16.820872562,0.022,-0.037
16.821672562,0.027,-0.037
16.822472562,0.027,-0.032
16.823272562,0.027,-0.037
16.824072562,0.027,-0.032
16.824872562,0.037,-0.027
16.825672562,0.022,-0.037
16.826472562,0.027,-0.037
16.827272562,0.022,-0.037
16.828072562,0.022,-0.037
16.828872562,0.027,-0.037
16.829672562,0.032,-0.037
16.830472562,0.037,-0.037
16.831272562,0.022,-0.037
16.832072562,0.027,-0.032
16.832872562,0.032,-0.037
16.833672562,0.027,-0.037
16.834472562,0.032,-0.037
16.835272562,0.027,-0.037
16.836072562,0.037,-0.037
16.836872562,0.032,-0.037
16.837672562,0.042,-0.017
16.838472562,0.062,-0.006
16.839272562,0.032,-0.037
16.840072562,0.037,-0.037
16.840872562,0.037,-0.037
16.841672562,0.037,-0.032
16.842472562,0.042,-0.027
16.843272562,0.052,-0.022
16.844072562,0.042,-0.037
16.844872562,0.042,-0.032
16.845672562,0.047,-0.027
16.846472562,0.042,-0.032
16.847272562,0.037,-0.037
16.848072562,0.042,-0.037
16.848872562,0.032,-0.032
16.849672562,0.042,-0.032
16.850472562,0.037,-0.032
16.851272562,0.037,-0.032
16.852072562,0.062,-0.006
16.852872562,0.042,-0.032
16.853672562,0.042,-0.032
16.854472562,0.042,-0.037
16.855272562,0.073,-0.012
16.856072562,0.052,-0.022
16.856872562,0.062,-0.022
16.857672562,0.042,-0.032
16.858472562,0.042,-0.037
16.859272562,0.047,-0.032
16.860072562,0.042,-0.027
16.860872562,0.042,-0.037
16.861672562,0.047,-0.027
16.862472562,0.042,-0.032
16.863272562,0.047,-0.037
16.864072562,0.052,-0.032
16.864872562,0.062,-0.012
16.865672562,0.042,-0.032
16.866472562,0.042,-0.027
16.867272562,0.052,-0.027
16.868072562,0.067,-0.006
16.868872562,0.052,-0.032
16.869672562,0.042,-0.032
16.870472562,0.062,-0.027
16.871272562,0.057,-0.022
16.872072562,0.067,-0.017
16.872872562,0.052,-0.037
16.873672562,0.042,-0.032
16.874472562,0.062,-0.027
16.875272562,0.042,-0.037
16.876072562,0.052,-0.027
16.876872562,0.062,-0.022
16.877672562,0.047,-0.022
16.878472562,0.062,-0.027
16.879272562,0.067,-0.022
16.880072562,0.062,-0.022
16.880872562,0.083,-0.006
16.881672562,0.067,-0.022
16.882472562,0.062,-0.027
16.883272562,0.047,-0.032
16.884072562,0.062,-0.032
16.884872562,0.057,-0.032
16.885672562,0.062,-0.027
16.886472562,0.062,-0.022
16.887272562,0.062,-0.022
16.888072562,0.062,-0.032
16.888872562,0.078,-0.017
16.889672562,0.062,-0.032
16.890472562,0.057,-0.027
16.891272562,0.062,-0.022
16.892072562,0.062,-0.027
16.892872562,0.057,-0.027
16.893672562,0.088,-0.001
16.894472562,0.078,-0.017
16.895272562,0.083,-0.006
16.896072562,0.067,-0.027
16.896872562,0.083,-0.006
16.897672562,0.067,-0.017
16.898472562,0.062,-0.022
16.899272562,0.062,-0.022
16.900072562,0.062,-0.032
16.900872562,0.062,-0.027
16.901672562,0.067,-0.027
16.902472562,0.062,-0.022
16.903272562,0.067,-0.027
16.904072562,0.062,-0.022
16.904872562,0.062,-0.027
16.905672562,0.067,-0.017
16.906472562,0.073,-0.017
16.907272562,0.067,-0.017
16.908072562,0.062,-0.022
16.908872562,0.078,-0.012
16.909672562,0.067,-0.022
16.910472562,0.078,-0.027
16.911272562,0.067,-0.017
16.912072562,0.062,-0.022
16.912872562,0.067,-0.022
16.913672562,0.062,-0.017
16.914472562,0.083,-0.017
16.915272562,0.073,-0.017
16.916072562,0.083,-0.017
16.916872562,0.078,-0.017
16.917672562,0.062,-0.017
16.918472562,0.073,-0.022
16.919272562,0.073,-0.022
16.920072562,0.083,-0.017
16.920872562,0.067,-0.022
16.921672562,0.103,0.009
16.922472562,0.078,-0.017
16.923272562,0.073,-0.017
16.924072562,0.083,-0.017
16.924872562,0.083,-0.017
16.925672562,0.083,-0.017
16.926472562,0.078,-0.017
16.927272562,0.083,-0.017
16.928072562,0.083,-0.017
16.928872562,0.083,-0.017
16.929672562,0.083,-0.017
16.930472562,0.083,-0.017
16.931272562,0.083,-0.017
16.932072562,0.083,-0.017
16.932872562,0.083,-0.017
16.933672562,0.083,-0.017
16.934472562,0.083,-0.017
16.935272562,0.083,-0.017
16.936072562,0.083,-0.017
16.936872562,0.083,-0.017
16.937672562,0.088,-0.012
16.938472562,0.083,-0.017
16.939272562,0.083,-0.017
16.940072562,0.083,-0.017
16.940872562,0.083,-0.012
16.941672562,0.083,-0.017
16.942472562,0.088,-0.022
16.943272562,0.083,-0.017
16.944072562,0.103,0.004
16.944872562,0.083,-0.017
16.945672562,0.083,-0.017
16.946472562,0.088,-0.022
16.947272562,0.083,-0.017
16.948072562,0.098,-0.017
16.948872562,0.088,-0.017
16.949672562,0.083,-0.012
16.950472562,0.088,-0.017
16.951272562,0.088,-0.017
16.952072562,0.098,-0.017
16.952872562,0.083,-0.017
16.953672562,0.118,0.014
16.954472562,0.088,-0.017
16.955272562,0.083,-0.017
16.956072562,0.098,-0.017
16.956872562,0.088,-0.012
16.957672562,0.103,-0.017
16.958472562,0.098,-0.017
16.959272562,0.103,-0.012
16.960072562,0.103,0.009
16.960872562,0.083,-0.017
16.961672562,0.098,-0.017
16.962472562,0.088,-0.006
16.963272562,0.098,-0.017
16.964072562,0.098,-0.012
16.964872562,0.103,-0.017
16.965672562,0.098,-0.017
16.966472562,0.113,0.014
16.967272562,0.103,-0.017
16.968072562,0.093,-0.017
16.968872562,0.103,-0.017
16.969672562,0.098,-0.012
16.970472562,0.103,-0.017
16.971272562,0.103,-0.012
16.972072562,0.103,-0.006
16.972872562,0.103,-0.012
16.973672562,0.103,-0.017
16.974472562,0.103,-0.012
16.975272562,0.123,0.014
16.976072562,0.103,-0.012
16.976872562,0.103,-0.001
16.977672562,0.103,-0.012
16.978472562,0.108,-0.012
16.979272562,0.123,0.014
16.980072562,0.108,-0.012
16.980872562,0.128,0.004
16.981672562,0.108,-0.012
16.982472562,0.108,-0.001
16.983272562,0.103,-0.012
16.984072562,0.103,-0.012
16.984872562,0.103,-0.006
16.985672562,0.118,-0.006
16.986472562,0.108,-0.006
16.987272562,0.118,-0.001
16.988072562,0.108,-0.001
16.988872562,0.103,-0.001
16.989672562,0.113,-0.012
16.990472562,0.108,-0.001
16.991272562,0.123,-0.006
16.992072562,0.113,-0.006
16.992872562,0.118,-0.006
16.993672562,0.108,-0.012
16.994472562,0.103,-0.012
16.995272562,0.123,-0.006
16.996072562,0.108,-0.001
16.996872562,0.123,-0.012
16.997672562,0.133,0.014
16.998472562,0.123,-0.001
16.999272562,0.123,-0.001
17.000072562,0.118,0.004
17.000872562,0.118,-0.012
17.001672562,0.133,0.019
17.002472562,0.123,-0.006
17.003272562,0.128,0.004
17.004072562,0.149,0.024
17.004872562,0.108,-0.017
17.005672562,0.133,0.014
17.006472562,0.123,-0.001
17.007272562,0.138,0.019
17.008072562,0.123,-0.001
17.008872562,0.123,0.004
17.009672562,0.123,-0.001
17.010472562,0.123,-0.001
17.011272562,0.118,-0.001
17.012072562,0.123,-0.001
17.012872562,0.123,0.004
17.013672562,0.128,-0.006
17.014472562,0.128,0.004
17.015272562,0.123,-0.012
17.016072562,0.123,-0.001
17.016872562,0.133,0.009
17.017672562,0.123,0.004
17.018472562,0.123,-0.006
17.019272562,0.128,0.004
17.020072562,0.123,-0.001
17.020872562,0.144,0.004
17.021672562,0.133,0.004
17.022472562,0.128,0.009
17.023272562,0.128,0.004
17.024072562,0.123,0.004
17.024872562,0.138,0.004
17.025672562,0.138,-0.001
17.026472562,0.138,-0.001
17.027272562,0.128,0.004
17.028072562,0.138,0.019
17.028872562,0.128,0.004
17.029672562,0.123,0.004
17.030472562,0.133,0.004
17.031272562,0.123,-0.001
17.032072562,0.133,-0.006
17.032872562,0.128,-0.001
17.033672562,0.133,0.004
17.034472562,0.138,0.004
17.035272562,0.149,0.014
17.036072562,0.138,0.004
17.036872562,0.133,0.004
17.037672562,0.144,0.004
17.038472562,0.159,0.029
17.039272562,0.149,0.004
17.040072562,0.144,0.004
17.040872562,0.154,0.029
17.041672562,0.164,0.019
17.042472562,0.138,0.004
17.043272562,0.149,0.004
17.044072562,0.138,0.004
17.044872562,0.144,0.004
17.045672562,0.144,0.004
17.046472562,0.128,0.004
17.047272562,0.144,0.004
17.048072562,0.144,0.004
17.048872562,0.154,0.009
17.049672562,0.144,0.004
17.050472562,0.149,0.004
17.051272562,0.144,0.009
17.052072562,0.138,0.004
17.052872562,0.144,0.009
17.053672562,0.159,0.019
17.054472562,0.159,0.009
17.055272562,0.164,0.014
17.056072562,0.164,0.009
17.056872562,0.149,0.004
17.057672562,0.149,0.009
17.058472562,0.149,0.009
17.059272562,0.149,0.009
17.060072562,0.154,0.004
17.060872562,0.144,0.009
17.061672562,0.159,0.009
17.062472562,0.144,0.004
17.063272562,0.154,0.009
17.064072562,0.159,0.029
17.064872562,0.154,0.024
17.065672562,0.179,0.034
17.066472562,0.149,0.009
17.067272562,0.159,0.009
17.068072562,0.144,0.009
17.068872562,0.164,0.014
17.069672562,0.154,0.014
17.070472562,0.144,0.009
17.071272562,0.184,0.034
17.072072562,0.144,0.004
17.072872562,0.159,0.014
17.073672562,0.174,0.039
17.074472562,0.164,0.009
17.075272562,0.164,0.014
17.076072562,0.164,0.019
17.076872562,0.159,0.009
17.077672562,0.159,0.014
17.078472562,0.159,0.014
17.079272562,0.154,0.009
17.080072562,0.164,0.009
17.080872562,0.159,0.014
17.081672562,0.169,0.019
17.082472562,0.164,0.009
17.083272562,0.149,0.009
17.084072562,0.164,0.009
17.084872562,0.179,0.034
17.085672562,0.189,0.019
17.086472562,0.169,0.029
17.087272562,0.169,0.009
17.088072562,0.164,0.009
17.088872562,0.164,0.019
17.089672562,0.169,0.024
17.090472562,0.159,0.014
17.091272562,0.169,0.019
17.092072562,0.164,0.014
17.092872562,0.179,0.019
17.093672562,0.164,0.014
17.094472562,0.169,0.019
17.095272562,0.174,0.019
17.096072562,0.154,0.009
