# 20230822
# M2
# pH 5 solution
# Colorado reference electrode with different pH sensor
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
5.174472562,-0.064,-0.037
5.175272562,-0.080,-0.063
5.176072562,-0.080,-0.057
5.176872562,-0.075,-0.047
5.177672562,-0.080,-0.057
5.178472562,-0.080,-0.057
5.179272562,-0.075,-0.047
5.180072562,-0.080,-0.057
5.180872562,-0.080,-0.063
5.181672562,-0.085,-0.057
5.182472562,-0.080,-0.057
5.183272562,-0.080,-0.057
5.184072562,-0.080,-0.057
5.184872562,-0.085,-0.057
5.185672562,-0.054,-0.037
5.186472562,-0.080,-0.057
5.187272562,-0.080,-0.057
5.188072562,-0.080,-0.063
5.188872562,-0.069,-0.052
5.189672562,-0.080,-0.057
5.190472562,-0.080,-0.057
5.191272562,-0.069,-0.057
5.192072562,-0.090,-0.063
5.192872562,-0.080,-0.057
5.193672562,-0.080,-0.057
5.194472562,-0.080,-0.057
5.195272562,-0.085,-0.057
5.196072562,-0.069,-0.042
5.196872562,-0.080,-0.057
5.197672562,-0.080,-0.057
5.198472562,-0.080,-0.057
5.199272562,-0.059,-0.042
5.200072562,-0.080,-0.063
5.200872562,-0.080,-0.057
5.201672562,-0.064,-0.052
5.202472562,-0.085,-0.063
5.203272562,-0.085,-0.063
5.204072562,-0.080,-0.057
5.204872562,-0.080,-0.057
5.205672562,-0.080,-0.057
5.206472562,-0.085,-0.063
5.207272562,-0.080,-0.057
5.208072562,-0.080,-0.057
5.208872562,-0.080,-0.057
5.209672562,-0.080,-0.057
5.210472562,-0.059,-0.047
5.211272562,-0.080,-0.057
5.212072562,-0.080,-0.063
5.212872562,-0.080,-0.057
5.213672562,-0.080,-0.057
5.214472562,-0.080,-0.057
5.215272562,-0.075,-0.052
5.216072562,-0.080,-0.057
5.216872562,-0.080,-0.057
5.217672562,-0.080,-0.057
5.218472562,-0.080,-0.057
5.219272562,-0.080,-0.057
5.220072562,-0.085,-0.068
5.220872562,-0.080,-0.057
5.221672562,-0.080,-0.057
5.222472562,-0.085,-0.057
5.223272562,-0.085,-0.063
5.224072562,-0.080,-0.057
5.224872562,-0.080,-0.057
5.225672562,-0.080,-0.057
5.226472562,-0.080,-0.057
5.227272562,-0.080,-0.057
5.228072562,-0.080,-0.057
5.228872562,-0.069,-0.057
5.229672562,-0.080,-0.057
5.230472562,-0.080,-0.057
5.231272562,-0.080,-0.052
5.232072562,-0.080,-0.057
5.232872562,-0.080,-0.057
5.233672562,-0.085,-0.063
5.234472562,-0.080,-0.057
5.235272562,-0.080,-0.057
5.236072562,-0.080,-0.057
5.236872562,-0.075,-0.057
5.237672562,-0.080,-0.063
5.238472562,-0.080,-0.057
5.239272562,-0.080,-0.063
5.240072562,-0.080,-0.057
5.240872562,-0.085,-0.063
5.241672562,-0.059,-0.037
5.242472562,-0.064,-0.052
5.243272562,-0.080,-0.057
5.244072562,-0.085,-0.063
5.244872562,-0.080,-0.057
5.245672562,-0.080,-0.057
5.246472562,-0.069,-0.057
5.247272562,-0.075,-0.047
5.248072562,-0.080,-0.057
5.248872562,-0.080,-0.057
5.249672562,-0.080,-0.063
5.250472562,-0.080,-0.057
5.251272562,-0.085,-0.057
5.252072562,-0.080,-0.057
5.252872562,-0.080,-0.057
5.253672562,-0.080,-0.057
5.254472562,-0.085,-0.063
5.255272562,-0.085,-0.057
5.256072562,-0.080,-0.057
5.256872562,-0.075,-0.047
5.257672562,-0.085,-0.057
5.258472562,-0.080,-0.057
5.259272562,-0.080,-0.057
5.260072562,-0.080,-0.057
5.260872562,-0.080,-0.057
5.261672562,-0.075,-0.057
5.262472562,-0.080,-0.057
5.263272562,-0.080,-0.063
5.264072562,-0.080,-0.057
5.264872562,-0.085,-0.057
5.265672562,-0.080,-0.057
5.266472562,-0.085,-0.063
5.267272562,-0.080,-0.057
5.268072562,-0.080,-0.057
5.268872562,-0.080,-0.052
5.269672562,-0.080,-0.057
5.270472562,-0.080,-0.057
5.271272562,-0.080,-0.057
5.272072562,-0.080,-0.057
5.272872562,-0.080,-0.057
5.273672562,-0.075,-0.047
5.274472562,-0.080,-0.057
5.275272562,-0.080,-0.063
5.276072562,-0.085,-0.057
5.276872562,-0.085,-0.057
5.277672562,-0.080,-0.057
5.278472562,-0.080,-0.063
5.279272562,-0.080,-0.057
5.280072562,-0.075,-0.052
5.280872562,-0.059,-0.047
5.281672562,-0.069,-0.042
5.282472562,-0.080,-0.057
5.283272562,-0.064,-0.037
5.284072562,-0.085,-0.063
5.284872562,-0.054,-0.032
5.285672562,-0.080,-0.057
5.286472562,-0.075,-0.057
5.287272562,-0.080,-0.063
5.288072562,-0.075,-0.052
5.288872562,-0.080,-0.057
5.289672562,-0.080,-0.057
5.290472562,-0.080,-0.057
5.291272562,-0.080,-0.057
5.292072562,-0.080,-0.057
5.292872562,-0.080,-0.052
5.293672562,-0.080,-0.063
5.294472562,-0.080,-0.057
5.295272562,-0.085,-0.063
5.296072562,-0.085,-0.068
5.296872562,-0.080,-0.057
5.297672562,-0.064,-0.037
5.298472562,-0.080,-0.057
5.299272562,-0.054,-0.032
5.300072562,-0.075,-0.042
5.300872562,-0.080,-0.057
5.301672562,-0.059,-0.047
5.302472562,-0.080,-0.057
5.303272562,-0.080,-0.057
5.304072562,-0.085,-0.063
5.304872562,-0.080,-0.057
5.305672562,-0.080,-0.057
5.306472562,-0.085,-0.063
5.307272562,-0.085,-0.063
5.308072562,-0.080,-0.057
5.308872562,-0.075,-0.052
5.309672562,-0.080,-0.063
5.310472562,-0.075,-0.047
5.311272562,-0.080,-0.057
5.312072562,-0.080,-0.057
5.312872562,-0.085,-0.063
5.313672562,-0.080,-0.057
5.314472562,-0.085,-0.057
5.315272562,-0.075,-0.042
5.316072562,-0.080,-0.057
5.316872562,-0.090,-0.068
5.317672562,-0.080,-0.057
5.318472562,-0.075,-0.052
5.319272562,-0.080,-0.057
5.320072562,-0.080,-0.057
5.320872562,-0.080,-0.057
5.321672562,-0.080,-0.057
5.322472562,-0.080,-0.057
5.323272562,-0.080,-0.052
5.324072562,-0.080,-0.057
5.324872562,-0.080,-0.057
5.325672562,-0.080,-0.057
5.326472562,-0.080,-0.057
5.327272562,-0.080,-0.063
5.328072562,-0.080,-0.057
5.328872562,-0.080,-0.057
5.329672562,-0.080,-0.057
5.330472562,-0.069,-0.037
5.331272562,-0.080,-0.057
5.332072562,-0.080,-0.057
5.332872562,-0.080,-0.057
5.333672562,-0.080,-0.057
5.334472562,-0.080,-0.057
5.335272562,-0.080,-0.057
5.336072562,-0.080,-0.057
5.336872562,-0.080,-0.057
5.337672562,-0.064,-0.052
5.338472562,-0.080,-0.057
5.339272562,-0.080,-0.057
5.340072562,-0.085,-0.057
5.340872562,-0.085,-0.057
5.341672562,-0.059,-0.032
5.342472562,-0.080,-0.057
5.343272562,-0.080,-0.057
5.344072562,-0.080,-0.057
5.344872562,-0.080,-0.057
5.345672562,-0.080,-0.057
5.346472562,-0.085,-0.057
5.347272562,-0.080,-0.057
5.348072562,-0.080,-0.063
5.348872562,-0.080,-0.057
5.349672562,-0.080,-0.057
5.350472562,-0.080,-0.057
5.351272562,-0.080,-0.057
5.352072562,-0.080,-0.057
5.352872562,-0.080,-0.057
5.353672562,-0.075,-0.057
5.354472562,-0.085,-0.063
5.355272562,-0.059,-0.037
5.356072562,-0.069,-0.042
5.356872562,-0.075,-0.047
5.357672562,-0.080,-0.057
5.358472562,-0.080,-0.063
5.359272562,-0.080,-0.057
5.360072562,-0.080,-0.057
5.360872562,-0.085,-0.057
5.361672562,-0.080,-0.057
5.362472562,-0.080,-0.057
5.363272562,-0.075,-0.057
5.364072562,-0.080,-0.052
5.364872562,-0.080,-0.057
5.365672562,-0.080,-0.057
5.366472562,-0.059,-0.037
5.367272562,-0.080,-0.057
5.368072562,-0.080,-0.057
5.368872562,-0.080,-0.057
5.369672562,-0.080,-0.063
5.370472562,-0.080,-0.057
5.371272562,-0.080,-0.057
5.372072562,-0.080,-0.057
5.372872562,-0.080,-0.057
5.373672562,-0.059,-0.037
5.374472562,-0.080,-0.057
5.375272562,-0.059,-0.047
5.376072562,-0.080,-0.057
5.376872562,-0.080,-0.057
5.377672562,-0.080,-0.063
5.378472562,-0.085,-0.063
5.379272562,-0.080,-0.057
5.380072562,-0.080,-0.063
5.380872562,-0.059,-0.032
5.381672562,-0.080,-0.057
5.382472562,-0.085,-0.063
5.383272562,-0.080,-0.057
5.384072562,-0.080,-0.052
5.384872562,-0.080,-0.057
5.385672562,-0.085,-0.057
5.386472562,-0.080,-0.057
5.387272562,-0.080,-0.057
5.388072562,-0.075,-0.057
5.388872562,-0.080,-0.057
5.389672562,-0.080,-0.057
5.390472562,-0.080,-0.057
5.391272562,-0.069,-0.057
5.392072562,-0.075,-0.057
5.392872562,-0.075,-0.057
5.393672562,-0.075,-0.063
5.394472562,-0.075,-0.057
5.395272562,-0.064,-0.057
5.396072562,-0.075,-0.063
5.396872562,-0.075,-0.057
5.397672562,-0.075,-0.057
5.398472562,-0.064,-0.057
5.399272562,-0.069,-0.063
5.400072562,-0.064,-0.057
5.400872562,-0.069,-0.057
5.401672562,-0.064,-0.057
5.402472562,-0.064,-0.057
5.403272562,-0.075,-0.063
5.404072562,-0.064,-0.057
5.404872562,-0.059,-0.057
5.405672562,-0.064,-0.057
5.406472562,-0.059,-0.057
5.407272562,-0.059,-0.057
5.408072562,-0.059,-0.063
5.408872562,-0.064,-0.057
5.409672562,-0.034,-0.037
5.410472562,-0.034,-0.037
5.411272562,-0.054,-0.052
5.412072562,-0.059,-0.057
5.412872562,-0.059,-0.057
5.413672562,-0.059,-0.057
5.414472562,-0.059,-0.057
5.415272562,-0.054,-0.052
5.416072562,-0.054,-0.063
5.416872562,-0.059,-0.057
5.417672562,-0.054,-0.063
5.418472562,-0.034,-0.047
5.419272562,-0.054,-0.052
5.420072562,-0.049,-0.057
5.420872562,-0.044,-0.042
5.421672562,-0.054,-0.063
5.422472562,-0.049,-0.057
5.423272562,-0.044,-0.042
5.424072562,-0.054,-0.057
5.424872562,-0.054,-0.057
5.425672562,-0.054,-0.063
5.426472562,-0.054,-0.057
5.427272562,-0.054,-0.057
5.428072562,-0.054,-0.063
5.428872562,-0.049,-0.057
5.429672562,-0.049,-0.052
5.430472562,-0.044,-0.057
5.431272562,-0.044,-0.057
5.432072562,-0.049,-0.057
5.432872562,-0.044,-0.063
5.433672562,-0.039,-0.057
5.434472562,-0.044,-0.057
5.435272562,-0.044,-0.057
5.436072562,-0.044,-0.063
5.436872562,-0.039,-0.057
5.437672562,-0.039,-0.057
5.438472562,-0.029,-0.037
5.439272562,-0.039,-0.057
5.440072562,-0.044,-0.057
5.440872562,-0.034,-0.052
5.441672562,-0.039,-0.052
5.442472562,-0.029,-0.047
5.443272562,-0.039,-0.057
5.444072562,-0.039,-0.057
5.444872562,-0.039,-0.057
5.445672562,-0.039,-0.057
5.446472562,-0.039,-0.057
5.447272562,-0.039,-0.057
5.448072562,-0.039,-0.057
5.448872562,-0.034,-0.052
5.449672562,-0.034,-0.052
5.450472562,-0.019,-0.042
5.451272562,-0.039,-0.057
5.452072562,-0.039,-0.052
5.452872562,-0.039,-0.057
5.453672562,-0.039,-0.057
5.454472562,-0.039,-0.057
5.455272562,-0.034,-0.057
5.456072562,-0.034,-0.057
5.456872562,-0.034,-0.057
5.457672562,-0.034,-0.057
5.458472562,-0.034,-0.057
5.459272562,-0.029,-0.057
5.460072562,-0.034,-0.052
5.460872562,-0.034,-0.057
5.461672562,-0.029,-0.052
5.462472562,-0.039,-0.057
5.463272562,-0.029,-0.063
5.464072562,-0.039,-0.063
5.464872562,-0.029,-0.057
5.465672562,-0.029,-0.057
5.466472562,-0.034,-0.052
5.467272562,-0.024,-0.052
5.468072562,-0.014,-0.032
5.468872562,-0.024,-0.057
5.469672562,-0.024,-0.057
5.470472562,-0.029,-0.057
5.471272562,-0.019,-0.037
5.472072562,-0.029,-0.057
5.472872562,-0.019,-0.052
5.473672562,-0.019,-0.052
5.474472562,-0.024,-0.057
5.475272562,-0.024,-0.057
5.476072562,-0.019,-0.052
5.476872562,-0.019,-0.052
5.477672562,-0.024,-0.057
5.478472562,-0.024,-0.057
5.479272562,-0.024,-0.057
5.480072562,-0.004,-0.042
5.480872562,-0.019,-0.057
5.481672562,-0.024,-0.057
5.482472562,-0.019,-0.057
5.483272562,-0.024,-0.057
5.484072562,-0.024,-0.057
5.484872562,0.002,-0.032
5.485672562,-0.019,-0.052
5.486472562,-0.019,-0.057
5.487272562,-0.019,-0.057
5.488072562,-0.019,-0.057
5.488872562,-0.019,-0.057
5.489672562,-0.019,-0.057
5.490472562,-0.019,-0.057
5.491272562,-0.019,-0.057
5.492072562,-0.014,-0.057
5.492872562,-0.019,-0.057
5.493672562,-0.019,-0.052
5.494472562,-0.019,-0.057
5.495272562,-0.019,-0.057
5.496072562,-0.009,-0.052
5.496872562,-0.009,-0.052
5.497672562,-0.014,-0.052
5.498472562,-0.009,-0.052
5.499272562,-0.014,-0.052
5.500072562,-0.014,-0.057
5.500872562,-0.019,-0.057
5.501672562,-0.009,-0.047
5.502472562,-0.009,-0.052
5.503272562,-0.014,-0.042
5.504072562,0.002,-0.047
5.504872562,-0.014,-0.057
5.505672562,-0.004,-0.052
5.506472562,0.012,-0.032
5.507272562,-0.014,-0.057
5.508072562,-0.009,-0.057
5.508872562,-0.009,-0.057
5.509672562,-0.009,-0.052
5.510472562,-0.004,-0.052
5.511272562,-0.009,-0.052
5.512072562,-0.004,-0.057
5.512872562,0.002,-0.047
5.513672562,0.002,-0.057
5.514472562,-0.004,-0.057
5.515272562,-0.004,-0.052
5.516072562,0.007,-0.037
5.516872562,-0.009,-0.057
5.517672562,-0.004,-0.057
5.518472562,0.002,-0.047
5.519272562,0.002,-0.052
5.520072562,-0.004,-0.057
5.520872562,0.002,-0.047
5.521672562,0.002,-0.057
5.522472562,-0.004,-0.052
5.523272562,0.002,-0.052
5.524072562,0.002,-0.057
5.524872562,0.002,-0.052
5.525672562,0.002,-0.057
5.526472562,0.002,-0.057
5.527272562,0.002,-0.052
5.528072562,0.002,-0.052
5.528872562,0.007,-0.047
5.529672562,-0.004,-0.057
5.530472562,0.002,-0.057
5.531272562,0.002,-0.057
5.532072562,0.007,-0.047
5.532872562,0.007,-0.052
5.533672562,0.002,-0.052
5.534472562,0.002,-0.057
5.535272562,0.007,-0.052
5.536072562,0.002,-0.057
5.536872562,0.002,-0.057
5.537672562,0.002,-0.052
5.538472562,0.002,-0.057
5.539272562,0.027,-0.042
5.540072562,0.002,-0.057
5.540872562,0.012,-0.047
5.541672562,0.007,-0.057
5.542472562,0.022,-0.052
5.543272562,0.032,-0.027
5.544072562,0.032,-0.032
5.544872562,0.007,-0.057
5.545672562,0.002,-0.052
5.546472562,0.027,-0.032
5.547272562,0.002,-0.057
5.548072562,0.007,-0.047
5.548872562,0.022,-0.052
5.549672562,0.007,-0.057
5.550472562,0.012,-0.057
5.551272562,0.012,-0.052
5.552072562,0.017,-0.052
5.552872562,0.037,-0.037
5.553672562,0.002,-0.057
5.554472562,0.017,-0.052
5.555272562,0.017,-0.047
5.556072562,0.022,-0.052
5.556872562,0.022,-0.052
5.557672562,0.007,-0.052
5.558472562,0.042,-0.032
5.559272562,0.012,-0.052
5.560072562,0.017,-0.052
5.560872562,0.017,-0.052
5.561672562,0.022,-0.047
5.562472562,0.017,-0.052
5.563272562,0.022,-0.052
5.564072562,0.022,-0.052
5.564872562,0.022,-0.052
5.565672562,0.022,-0.052
5.566472562,0.022,-0.047
5.567272562,0.022,-0.047
5.568072562,0.022,-0.057
5.568872562,0.022,-0.052
5.569672562,0.022,-0.057
5.570472562,0.022,-0.052
5.571272562,0.037,-0.047
5.572072562,0.047,-0.027
5.572872562,0.022,-0.052
5.573672562,0.022,-0.057
5.574472562,0.022,-0.052
5.575272562,0.027,-0.052
5.576072562,0.022,-0.052
5.576872562,0.027,-0.047
5.577672562,0.027,-0.052
5.578472562,0.022,-0.057
5.579272562,0.032,-0.047
5.580072562,0.022,-0.052
5.580872562,0.022,-0.052
5.581672562,0.022,-0.057
5.582472562,0.027,-0.042
5.583272562,0.027,-0.057
5.584072562,0.022,-0.057
5.584872562,0.027,-0.057
5.585672562,0.027,-0.052
5.586472562,0.032,-0.047
5.587272562,0.032,-0.057
5.588072562,0.027,-0.052
5.588872562,0.037,-0.052
5.589672562,0.027,-0.052
5.590472562,0.042,-0.047
5.591272562,0.027,-0.052
5.592072562,0.037,-0.042
5.592872562,0.042,-0.042
5.593672562,0.027,-0.057
5.594472562,0.042,-0.052
5.595272562,0.027,-0.052
5.596072562,0.032,-0.052
5.596872562,0.037,-0.052
5.597672562,0.027,-0.057
5.598472562,0.042,-0.052
5.599272562,0.027,-0.057
5.600072562,0.032,-0.052
5.600872562,0.032,-0.052
5.601672562,0.027,-0.057
5.602472562,0.042,-0.047
5.603272562,0.042,-0.052
5.604072562,0.062,-0.042
5.604872562,0.042,-0.052
5.605672562,0.032,-0.052
5.606472562,0.042,-0.047
5.607272562,0.042,-0.042
5.608072562,0.042,-0.057
5.608872562,0.042,-0.057
5.609672562,0.042,-0.047
5.610472562,0.062,-0.032
5.611272562,0.037,-0.052
5.612072562,0.042,-0.052
5.612872562,0.042,-0.047
5.613672562,0.042,-0.052
5.614472562,0.042,-0.052
5.615272562,0.037,-0.052
5.616072562,0.042,-0.052
5.616872562,0.042,-0.047
5.617672562,0.062,-0.042
5.618472562,0.042,-0.047
5.619272562,0.047,-0.052
5.620072562,0.042,-0.057
5.620872562,0.042,-0.047
5.621672562,0.047,-0.047
5.622472562,0.047,-0.047
5.623272562,0.062,-0.047
5.624072562,0.042,-0.052
5.624872562,0.042,-0.047
5.625672562,0.062,-0.032
5.626472562,0.042,-0.047
5.627272562,0.052,-0.037
5.628072562,0.042,-0.057
5.628872562,0.052,-0.052
5.629672562,0.047,-0.052
5.630472562,0.042,-0.052
5.631272562,0.052,-0.052
5.632072562,0.052,-0.042
5.632872562,0.057,-0.052
5.633672562,0.052,-0.052
5.634472562,0.057,-0.047
5.635272562,0.062,-0.042
5.636072562,0.052,-0.042
5.636872562,0.062,-0.042
5.637672562,0.047,-0.052
5.638472562,0.062,-0.052
5.639272562,0.052,-0.052
5.640072562,0.057,-0.042
5.640872562,0.052,-0.057
5.641672562,0.073,-0.027
5.642472562,0.062,-0.052
5.643272562,0.052,-0.052
5.644072562,0.067,-0.037
5.644872562,0.057,-0.047
5.645672562,0.052,-0.047
5.646472562,0.057,-0.052
5.647272562,0.057,-0.052
5.648072562,0.067,-0.042
5.648872562,0.057,-0.052
5.649672562,0.067,-0.042
5.650472562,0.088,-0.027
5.651272562,0.057,-0.052
5.652072562,0.062,-0.052
5.652872562,0.062,-0.042
5.653672562,0.067,-0.052
5.654472562,0.062,-0.047
5.655272562,0.062,-0.047
5.656072562,0.062,-0.047
5.656872562,0.067,-0.042
5.657672562,0.067,-0.047
5.658472562,0.067,-0.047
5.659272562,0.073,-0.047
5.660072562,0.062,-0.042
5.660872562,0.062,-0.047
5.661672562,0.067,-0.052
5.662472562,0.062,-0.052
5.663272562,0.067,-0.047
5.664072562,0.073,-0.042
5.664872562,0.067,-0.047
5.665672562,0.067,-0.047
5.666472562,0.067,-0.042
5.667272562,0.078,-0.037
5.668072562,0.067,-0.052
5.668872562,0.073,-0.047
5.669672562,0.073,-0.042
5.670472562,0.062,-0.052
5.671272562,0.067,-0.052
5.672072562,0.067,-0.052
5.672872562,0.073,-0.052
5.673672562,0.062,-0.052
5.674472562,0.083,-0.047
5.675272562,0.078,-0.042
5.676072562,0.067,-0.042
5.676872562,0.083,-0.037
5.677672562,0.098,-0.032
5.678472562,0.103,-0.037
5.679272562,0.083,-0.037
5.680072562,0.083,-0.047
5.680872562,0.083,-0.042
5.681672562,0.067,-0.047
5.682472562,0.083,-0.042
5.683272562,0.078,-0.047
5.684072562,0.083,-0.047
5.684872562,0.078,-0.042
5.685672562,0.083,-0.047
5.686472562,0.083,-0.042
5.687272562,0.098,-0.022
5.688072562,0.083,-0.042
5.688872562,0.078,-0.047
5.689672562,0.083,-0.042
5.690472562,0.083,-0.042
5.691272562,0.083,-0.037
5.692072562,0.083,-0.042
5.692872562,0.098,-0.022
5.693672562,0.083,-0.042
5.694472562,0.083,-0.052
5.695272562,0.098,-0.042
5.696072562,0.083,-0.047
5.696872562,0.083,-0.042
5.697672562,0.083,-0.047
5.698472562,0.083,-0.042
5.699272562,0.108,-0.022
5.700072562,0.088,-0.037
5.700872562,0.098,-0.042
5.701672562,0.088,-0.047
5.702472562,0.083,-0.037
5.703272562,0.093,-0.042
5.704072562,0.083,-0.047
5.704872562,0.093,-0.042
5.705672562,0.083,-0.047
5.706472562,0.093,-0.052
5.707272562,0.093,-0.027
5.708072562,0.088,-0.027
5.708872562,0.093,-0.042
5.709672562,0.088,-0.032
5.710472562,0.093,-0.047
5.711272562,0.093,-0.042
5.712072562,0.093,-0.047
5.712872562,0.088,-0.042
5.713672562,0.093,-0.037
5.714472562,0.093,-0.047
5.715272562,0.088,-0.047
5.716072562,0.103,-0.042
5.716872562,0.098,-0.037
5.717672562,0.123,-0.027
5.718472562,0.098,-0.042
5.719272562,0.098,-0.037
5.720072562,0.103,-0.042
5.720872562,0.098,-0.037
5.721672562,0.103,-0.037
5.722472562,0.098,-0.037
5.723272562,0.103,-0.037
5.724072562,0.118,-0.022
5.724872562,0.083,-0.047
5.725672562,0.103,-0.037
5.726472562,0.098,-0.042
5.727272562,0.103,-0.042
5.728072562,0.103,-0.037
5.728872562,0.103,-0.037
5.729672562,0.103,-0.047
5.730472562,0.098,-0.037
5.731272562,0.108,-0.037
5.732072562,0.103,-0.037
5.732872562,0.128,-0.022
5.733672562,0.103,-0.037
5.734472562,0.103,-0.047
5.735272562,0.103,-0.047
5.736072562,0.098,-0.042
5.736872562,0.113,-0.037
5.737672562,0.113,-0.037
5.738472562,0.113,-0.027
5.739272562,0.103,-0.042
5.740072562,0.113,-0.027
5.740872562,0.133,-0.017
5.741672562,0.103,-0.042
5.742472562,0.108,-0.042
5.743272562,0.108,-0.037
5.744072562,0.118,-0.042
5.744872562,0.113,-0.037
5.745672562,0.103,-0.047
5.746472562,0.108,-0.037
5.747272562,0.103,-0.037
5.748072562,0.133,-0.017
5.748872562,0.108,-0.037
5.749672562,0.123,-0.037
5.750472562,0.128,-0.032
5.751272562,0.113,-0.032
5.752072562,0.113,-0.042
5.752872562,0.108,-0.037
5.753672562,0.118,-0.042
5.754472562,0.118,-0.037
5.755272562,0.138,-0.032
5.756072562,0.103,-0.047
5.756872562,0.108,-0.042
5.757672562,0.113,-0.042
5.758472562,0.118,-0.037
5.759272562,0.123,-0.037
5.760072562,0.118,-0.037
5.760872562,0.123,-0.042
5.761672562,0.144,-0.017
5.762472562,0.118,-0.042
5.763272562,0.123,-0.032
5.764072562,0.113,-0.042
5.764872562,0.123,-0.037
5.765672562,0.128,-0.022
5.766472562,0.123,-0.047
5.767272562,0.123,-0.037
5.768072562,0.123,-0.037
5.768872562,0.123,-0.037
5.769672562,0.118,-0.037
5.770472562,0.149,-0.022
5.771272562,0.118,-0.042
5.772072562,0.133,-0.037
5.772872562,0.123,-0.037
5.773672562,0.144,-0.012
5.774472562,0.128,-0.037
5.775272562,0.128,-0.037
5.776072562,0.128,-0.037
5.776872562,0.149,-0.022
5.777672562,0.133,-0.037
5.778472562,0.123,-0.032
5.779272562,0.123,-0.037
5.780072562,0.133,-0.042
5.780872562,0.133,-0.022
5.781672562,0.133,-0.037
5.782472562,0.133,-0.032
5.783272562,0.128,-0.042
5.784072562,0.123,-0.037
5.784872562,0.133,-0.037
5.785672562,0.133,-0.037
5.786472562,0.123,-0.037
5.787272562,0.133,-0.042
5.788072562,0.123,-0.037
5.788872562,0.144,-0.037
5.789672562,0.133,-0.037
5.790472562,0.138,-0.037
5.791272562,0.138,-0.037
5.792072562,0.128,-0.037
5.792872562,0.164,-0.012
5.793672562,0.128,-0.042
5.794472562,0.144,-0.032
5.795272562,0.138,-0.037
5.796072562,0.144,-0.037
5.796872562,0.138,-0.037
5.797672562,0.133,-0.037
5.798472562,0.138,-0.037
5.799272562,0.133,-0.037
5.800072562,0.154,-0.032
5.800872562,0.144,-0.032
5.801672562,0.144,-0.037
5.802472562,0.144,-0.037
5.803272562,0.159,-0.012
5.804072562,0.144,-0.037
5.804872562,0.138,-0.037
5.805672562,0.149,-0.037
5.806472562,0.144,-0.037
