# 20230822
# M2
# pH 7 solution
# Berkeley reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
729.084872562,-0.080,0.207
729.085672562,-0.085,0.202
729.086472562,-0.080,0.207
729.087272562,-0.080,0.218
729.088072562,-0.080,0.207
729.088872562,-0.080,0.207
729.089672562,-0.064,0.233
729.090472562,-0.080,0.207
729.091272562,-0.080,0.207
729.092072562,-0.075,0.212
729.092872562,-0.080,0.207
729.093672562,-0.080,0.207
729.094472562,-0.080,0.207
729.095272562,-0.080,0.207
729.096072562,-0.080,0.202
729.096872562,-0.080,0.207
729.097672562,-0.085,0.207
729.098472562,-0.080,0.207
729.099272562,-0.080,0.207
729.100072562,-0.080,0.207
729.100872562,-0.080,0.207
729.101672562,-0.080,0.207
729.102472562,-0.080,0.207
729.103272562,-0.059,0.233
729.104072562,-0.080,0.207
729.104872562,-0.080,0.207
729.105672562,-0.075,0.218
729.106472562,-0.080,0.207
729.107272562,-0.085,0.202
729.108072562,-0.080,0.207
729.108872562,-0.080,0.207
729.109672562,-0.080,0.207
729.110472562,-0.080,0.207
729.111272562,-0.080,0.202
729.112072562,-0.080,0.207
729.112872562,-0.080,0.207
729.113672562,-0.080,0.207
729.114472562,-0.080,0.207
729.115272562,-0.064,0.223
729.116072562,-0.085,0.202
729.116872562,-0.080,0.207
729.117672562,-0.080,0.207
729.118472562,-0.064,0.223
729.119272562,-0.080,0.202
729.120072562,-0.080,0.207
729.120872562,-0.080,0.207
729.121672562,-0.080,0.202
729.122472562,-0.080,0.207
729.123272562,-0.080,0.207
729.124072562,-0.080,0.202
729.124872562,-0.080,0.207
729.125672562,-0.080,0.202
729.126472562,-0.080,0.202
729.127272562,-0.080,0.202
729.128072562,-0.080,0.202
729.128872562,-0.080,0.207
729.129672562,-0.064,0.212
729.130472562,-0.064,0.223
729.131272562,-0.080,0.202
729.132072562,-0.080,0.202
729.132872562,-0.080,0.202
729.133672562,-0.080,0.202
729.134472562,-0.085,0.202
729.135272562,-0.085,0.197
729.136072562,-0.080,0.202
729.136872562,-0.075,0.197
729.137672562,-0.080,0.202
729.138472562,-0.085,0.197
729.139272562,-0.064,0.218
729.140072562,-0.080,0.202
729.140872562,-0.080,0.207
729.141672562,-0.080,0.197
729.142472562,-0.080,0.207
729.143272562,-0.080,0.202
729.144072562,-0.080,0.202
729.144872562,-0.080,0.207
729.145672562,-0.080,0.197
729.146472562,-0.080,0.197
729.147272562,-0.080,0.202
729.148072562,-0.080,0.202
729.148872562,-0.080,0.197
729.149672562,-0.080,0.197
729.150472562,-0.080,0.192
729.151272562,-0.080,0.207
729.152072562,-0.080,0.202
729.152872562,-0.080,0.202
729.153672562,-0.080,0.202
729.154472562,-0.064,0.218
729.155272562,-0.085,0.202
729.156072562,-0.080,0.197
729.156872562,-0.080,0.202
729.157672562,-0.080,0.202
729.158472562,-0.080,0.192
729.159272562,-0.085,0.192
729.160072562,-0.085,0.192
729.160872562,-0.059,0.218
729.161672562,-0.080,0.197
729.162472562,-0.080,0.202
729.163272562,-0.080,0.197
729.164072562,-0.080,0.202
729.164872562,-0.080,0.202
729.165672562,-0.080,0.197
729.166472562,-0.080,0.192
729.167272562,-0.080,0.202
729.168072562,-0.080,0.192
729.168872562,-0.080,0.197
729.169672562,-0.085,0.187
729.170472562,-0.080,0.197
729.171272562,-0.080,0.202
729.172072562,-0.080,0.192
729.172872562,-0.080,0.197
729.173672562,-0.080,0.202
729.174472562,-0.080,0.192
729.175272562,-0.080,0.192
729.176072562,-0.080,0.197
729.176872562,-0.080,0.202
729.177672562,-0.085,0.197
729.178472562,-0.080,0.202
729.179272562,-0.075,0.207
729.180072562,-0.080,0.192
729.180872562,-0.069,0.212
729.181672562,-0.080,0.197
729.182472562,-0.085,0.197
729.183272562,-0.080,0.197
729.184072562,-0.080,0.202
729.184872562,-0.080,0.197
729.185672562,-0.080,0.192
729.186472562,-0.080,0.197
729.187272562,-0.080,0.202
729.188072562,-0.080,0.197
729.188872562,-0.080,0.197
729.189672562,-0.080,0.202
729.190472562,-0.064,0.207
729.191272562,-0.059,0.212
729.192072562,-0.080,0.192
729.192872562,-0.080,0.192
729.193672562,-0.080,0.202
729.194472562,-0.064,0.212
729.195272562,-0.064,0.218
729.196072562,-0.080,0.192
729.196872562,-0.080,0.192
729.197672562,-0.080,0.187
729.198472562,-0.080,0.202
729.199272562,-0.085,0.202
729.200072562,-0.064,0.197
729.200872562,-0.080,0.192
729.201672562,-0.085,0.197
729.202472562,-0.080,0.197
729.203272562,-0.085,0.192
729.204072562,-0.080,0.192
729.204872562,-0.080,0.197
729.205672562,-0.085,0.187
729.206472562,-0.080,0.192
729.207272562,-0.080,0.192
729.208072562,-0.080,0.192
729.208872562,-0.080,0.192
729.209672562,-0.080,0.197
729.210472562,-0.080,0.192
729.211272562,-0.080,0.187
729.212072562,-0.080,0.202
729.212872562,-0.080,0.197
729.213672562,-0.080,0.192
729.214472562,-0.085,0.192
729.215272562,-0.080,0.197
729.216072562,-0.085,0.192
729.216872562,-0.080,0.197
729.217672562,-0.069,0.197
729.218472562,-0.080,0.192
729.219272562,-0.080,0.187
729.220072562,-0.080,0.192
729.220872562,-0.080,0.192
729.221672562,-0.085,0.187
729.222472562,-0.080,0.192
729.223272562,-0.090,0.187
729.224072562,-0.080,0.197
729.224872562,-0.059,0.207
729.225672562,-0.064,0.212
729.226472562,-0.075,0.192
729.227272562,-0.080,0.187
729.228072562,-0.085,0.192
729.228872562,-0.080,0.192
729.229672562,-0.080,0.192
729.230472562,-0.080,0.192
729.231272562,-0.080,0.192
729.232072562,-0.085,0.187
729.232872562,-0.085,0.187
729.233672562,-0.069,0.212
729.234472562,-0.080,0.192
729.235272562,-0.085,0.187
729.236072562,-0.080,0.192
729.236872562,-0.080,0.187
729.237672562,-0.085,0.187
729.238472562,-0.080,0.187
729.239272562,-0.080,0.197
729.240072562,-0.075,0.202
729.240872562,-0.080,0.197
729.241672562,-0.085,0.192
729.242472562,-0.085,0.187
729.243272562,-0.080,0.187
729.244072562,-0.075,0.192
729.244872562,-0.080,0.187
729.245672562,-0.080,0.187
729.246472562,-0.080,0.192
729.247272562,-0.080,0.187
729.248072562,-0.085,0.187
729.248872562,-0.080,0.192
729.249672562,-0.080,0.192
729.250472562,-0.080,0.192
729.251272562,-0.075,0.192
729.252072562,-0.080,0.187
729.252872562,-0.080,0.192
729.253672562,-0.085,0.192
729.254472562,-0.064,0.207
729.255272562,-0.085,0.187
729.256072562,-0.090,0.187
729.256872562,-0.080,0.192
729.257672562,-0.080,0.192
729.258472562,-0.085,0.187
729.259272562,-0.080,0.187
729.260072562,-0.080,0.192
729.260872562,-0.080,0.187
729.261672562,-0.085,0.187
729.262472562,-0.080,0.187
729.263272562,-0.080,0.197
729.264072562,-0.085,0.187
729.264872562,-0.085,0.187
729.265672562,-0.080,0.187
729.266472562,-0.080,0.187
729.267272562,-0.080,0.192
729.268072562,-0.080,0.187
729.268872562,-0.080,0.187
729.269672562,-0.080,0.187
729.270472562,-0.085,0.187
729.271272562,-0.069,0.197
729.272072562,-0.090,0.187
729.272872562,-0.080,0.187
729.273672562,-0.080,0.187
729.274472562,-0.085,0.187
729.275272562,-0.064,0.212
729.276072562,-0.069,0.207
729.276872562,-0.080,0.192
729.277672562,-0.085,0.187
729.278472562,-0.080,0.192
729.279272562,-0.080,0.187
729.280072562,-0.085,0.187
729.280872562,-0.080,0.187
729.281672562,-0.085,0.187
729.282472562,-0.080,0.197
729.283272562,-0.069,0.212
729.284072562,-0.090,0.187
729.284872562,-0.090,0.182
729.285672562,-0.080,0.187
729.286472562,-0.085,0.187
729.287272562,-0.085,0.187
729.288072562,-0.064,0.202
729.288872562,-0.085,0.187
729.289672562,-0.080,0.187
729.290472562,-0.085,0.187
729.291272562,-0.080,0.192
729.292072562,-0.080,0.187
729.292872562,-0.080,0.187
729.293672562,-0.080,0.192
729.294472562,-0.080,0.187
729.295272562,-0.085,0.187
729.296072562,-0.080,0.187
729.296872562,-0.059,0.212
729.297672562,-0.075,0.207
729.298472562,-0.080,0.192
729.299272562,-0.080,0.187
729.300072562,-0.064,0.202
729.300872562,-0.080,0.187
729.301672562,-0.085,0.182
729.302472562,-0.080,0.187
729.303272562,-0.085,0.192
729.304072562,-0.080,0.187
729.304872562,-0.080,0.187
729.305672562,-0.085,0.182
729.306472562,-0.085,0.187
729.307272562,-0.080,0.187
729.308072562,-0.080,0.187
729.308872562,-0.080,0.187
729.309672562,-0.080,0.187
729.310472562,-0.080,0.187
729.311272562,-0.080,0.187
729.312072562,-0.080,0.187
729.312872562,-0.064,0.192
729.313672562,-0.080,0.187
729.314472562,-0.080,0.187
729.315272562,-0.080,0.187
729.316072562,-0.085,0.187
729.316872562,-0.080,0.187
729.317672562,-0.080,0.187
729.318472562,-0.090,0.192
729.319272562,-0.075,0.202
729.320072562,-0.075,0.197
729.320872562,-0.080,0.187
729.321672562,-0.080,0.187
729.322472562,-0.059,0.202
729.323272562,-0.080,0.192
729.324072562,-0.085,0.187
729.324872562,-0.080,0.187
729.325672562,-0.080,0.187
729.326472562,-0.080,0.187
729.327272562,-0.059,0.207
729.328072562,-0.085,0.187
729.328872562,-0.080,0.187
729.329672562,-0.080,0.187
729.330472562,-0.080,0.187
729.331272562,-0.085,0.187
729.332072562,-0.080,0.187
729.332872562,-0.085,0.182
729.333672562,-0.080,0.187
729.334472562,-0.080,0.187
729.335272562,-0.080,0.187
729.336072562,-0.059,0.197
729.336872562,-0.080,0.182
729.337672562,-0.080,0.187
729.338472562,-0.080,0.187
729.339272562,-0.080,0.187
729.340072562,-0.080,0.187
729.340872562,-0.080,0.187
729.341672562,-0.090,0.177
729.342472562,-0.085,0.187
729.343272562,-0.069,0.202
729.344072562,-0.080,0.187
729.344872562,-0.080,0.187
729.345672562,-0.080,0.187
729.346472562,-0.080,0.187
729.347272562,-0.085,0.182
729.348072562,-0.080,0.187
729.348872562,-0.080,0.187
729.349672562,-0.080,0.187
729.350472562,-0.080,0.187
729.351272562,-0.064,0.202
729.352072562,-0.080,0.187
729.352872562,-0.069,0.207
729.353672562,-0.080,0.182
729.354472562,-0.080,0.187
729.355272562,-0.075,0.187
729.356072562,-0.080,0.187
729.356872562,-0.085,0.187
729.357672562,-0.090,0.177
729.358472562,-0.085,0.182
729.359272562,-0.080,0.182
729.360072562,-0.080,0.187
729.360872562,-0.080,0.187
729.361672562,-0.080,0.187
729.362472562,-0.080,0.182
729.363272562,-0.085,0.182
729.364072562,-0.085,0.187
729.364872562,-0.080,0.187
729.365672562,-0.080,0.187
729.366472562,-0.080,0.187
729.367272562,-0.080,0.182
729.368072562,-0.080,0.187
729.368872562,-0.075,0.187
729.369672562,-0.090,0.182
729.370472562,-0.080,0.187
729.371272562,-0.080,0.182
729.372072562,-0.080,0.182
729.372872562,-0.080,0.187
729.373672562,-0.080,0.187
729.374472562,-0.085,0.182
729.375272562,-0.080,0.182
729.376072562,-0.090,0.182
729.376872562,-0.080,0.187
729.377672562,-0.080,0.182
729.378472562,-0.080,0.187
729.379272562,-0.085,0.177
729.380072562,-0.080,0.187
729.380872562,-0.080,0.187
729.381672562,-0.085,0.182
729.382472562,-0.080,0.187
729.383272562,-0.085,0.182
729.384072562,-0.080,0.187
729.384872562,-0.080,0.187
729.385672562,-0.080,0.177
729.386472562,-0.080,0.182
729.387272562,-0.080,0.187
729.388072562,-0.080,0.182
729.388872562,-0.085,0.182
729.389672562,-0.085,0.182
729.390472562,-0.080,0.187
729.391272562,-0.085,0.177
729.392072562,-0.075,0.182
729.392872562,-0.080,0.187
729.393672562,-0.085,0.187
729.394472562,-0.080,0.187
729.395272562,-0.059,0.207
729.396072562,-0.085,0.182
729.396872562,-0.080,0.187
729.397672562,-0.085,0.177
729.398472562,-0.080,0.182
729.399272562,-0.080,0.187
729.400072562,-0.069,0.192
729.400872562,-0.080,0.187
729.401672562,-0.080,0.187
729.402472562,-0.080,0.187
729.403272562,-0.085,0.182
729.404072562,-0.080,0.187
729.404872562,-0.080,0.187
729.405672562,-0.085,0.182
729.406472562,-0.080,0.182
729.407272562,-0.059,0.197
729.408072562,-0.080,0.187
729.408872562,-0.080,0.187
729.409672562,-0.085,0.177
729.410472562,-0.085,0.172
729.411272562,-0.085,0.187
729.412072562,-0.080,0.187
729.412872562,-0.085,0.177
729.413672562,-0.080,0.187
729.414472562,-0.080,0.187
729.415272562,-0.080,0.182
729.416072562,-0.090,0.177
729.416872562,-0.085,0.182
729.417672562,-0.075,0.197
729.418472562,-0.080,0.182
729.419272562,-0.085,0.177
729.420072562,-0.080,0.177
729.420872562,-0.085,0.182
729.421672562,-0.090,0.182
729.422472562,-0.080,0.182
729.423272562,-0.085,0.177
729.424072562,-0.085,0.177
729.424872562,-0.080,0.187
729.425672562,-0.080,0.182
729.426472562,-0.080,0.187
729.427272562,-0.085,0.177
729.428072562,-0.085,0.182
729.428872562,-0.080,0.182
729.429672562,-0.080,0.177
729.430472562,-0.080,0.187
729.431272562,-0.080,0.182
729.432072562,-0.085,0.172
729.432872562,-0.080,0.182
729.433672562,-0.080,0.187
729.434472562,-0.069,0.207
729.435272562,-0.080,0.177
729.436072562,-0.085,0.172
729.436872562,-0.080,0.182
729.437672562,-0.085,0.177
729.438472562,-0.069,0.182
729.439272562,-0.080,0.182
729.440072562,-0.080,0.182
729.440872562,-0.080,0.182
729.441672562,-0.085,0.182
729.442472562,-0.080,0.187
729.443272562,-0.085,0.182
729.444072562,-0.080,0.187
729.444872562,-0.064,0.187
729.445672562,-0.080,0.182
729.446472562,-0.080,0.187
729.447272562,-0.085,0.172
729.448072562,-0.085,0.172
729.448872562,-0.085,0.177
729.449672562,-0.085,0.177
729.450472562,-0.080,0.187
729.451272562,-0.085,0.172
729.452072562,-0.085,0.172
729.452872562,-0.080,0.177
729.453672562,-0.080,0.182
729.454472562,-0.085,0.182
729.455272562,-0.085,0.177
729.456072562,-0.080,0.182
729.456872562,-0.080,0.187
729.457672562,-0.090,0.177
729.458472562,-0.085,0.177
729.459272562,-0.080,0.182
729.460072562,-0.080,0.172
729.460872562,-0.080,0.187
729.461672562,-0.080,0.182
729.462472562,-0.095,0.172
729.463272562,-0.085,0.177
729.464072562,-0.080,0.182
729.464872562,-0.080,0.182
729.465672562,-0.085,0.172
729.466472562,-0.080,0.182
729.467272562,-0.080,0.177
729.468072562,-0.080,0.182
729.468872562,-0.080,0.177
729.469672562,-0.080,0.177
729.470472562,-0.080,0.177
729.471272562,-0.080,0.182
729.472072562,-0.080,0.182
729.472872562,-0.069,0.187
729.473672562,-0.085,0.172
729.474472562,-0.090,0.172
729.475272562,-0.080,0.177
729.476072562,-0.080,0.182
729.476872562,-0.064,0.197
729.477672562,-0.080,0.177
729.478472562,-0.085,0.172
729.479272562,-0.080,0.172
729.480072562,-0.080,0.182
729.480872562,-0.080,0.182
729.481672562,-0.085,0.167
729.482472562,-0.085,0.172
729.483272562,-0.085,0.172
729.484072562,-0.085,0.172
729.484872562,-0.059,0.197
729.485672562,-0.080,0.177
729.486472562,-0.080,0.172
729.487272562,-0.059,0.197
729.488072562,-0.085,0.177
729.488872562,-0.080,0.177
729.489672562,-0.080,0.172
729.490472562,-0.095,0.177
729.491272562,-0.080,0.172
729.492072562,-0.064,0.197
729.492872562,-0.080,0.177
729.493672562,-0.075,0.197
729.494472562,-0.085,0.177
729.495272562,-0.080,0.182
729.496072562,-0.090,0.177
729.496872562,-0.080,0.177
729.497672562,-0.080,0.177
729.498472562,-0.069,0.197
729.499272562,-0.080,0.177
729.500072562,-0.085,0.177
729.500872562,-0.080,0.182
729.501672562,-0.059,0.202
729.502472562,-0.080,0.177
729.503272562,-0.080,0.177
729.504072562,-0.064,0.197
729.504872562,-0.080,0.182
729.505672562,-0.085,0.172
729.506472562,-0.085,0.172
729.507272562,-0.080,0.177
729.508072562,-0.085,0.177
729.508872562,-0.080,0.177
729.509672562,-0.080,0.172
729.510472562,-0.080,0.177
729.511272562,-0.085,0.172
729.512072562,-0.085,0.177
729.512872562,-0.080,0.182
729.513672562,-0.085,0.172
729.514472562,-0.090,0.167
729.515272562,-0.075,0.177
729.516072562,-0.080,0.177
729.516872562,-0.080,0.177
729.517672562,-0.064,0.182
729.518472562,-0.080,0.172
729.519272562,-0.080,0.182
729.520072562,-0.069,0.197
729.520872562,-0.080,0.177
729.521672562,-0.080,0.172
729.522472562,-0.080,0.177
729.523272562,-0.080,0.177
729.524072562,-0.080,0.177
729.524872562,-0.080,0.172
729.525672562,-0.095,0.172
729.526472562,-0.059,0.187
729.527272562,-0.080,0.172
729.528072562,-0.090,0.177
729.528872562,-0.080,0.177
729.529672562,-0.080,0.172
729.530472562,-0.080,0.172
729.531272562,-0.080,0.172
729.532072562,-0.080,0.172
729.532872562,-0.080,0.177
729.533672562,-0.080,0.182
729.534472562,-0.075,0.172
729.535272562,-0.085,0.172
729.536072562,-0.085,0.177
729.536872562,-0.080,0.172
729.537672562,-0.080,0.172
729.538472562,-0.085,0.172
729.539272562,-0.085,0.172
729.540072562,-0.080,0.177
729.540872562,-0.080,0.172
729.541672562,-0.080,0.177
729.542472562,-0.080,0.177
729.543272562,-0.080,0.177
729.544072562,-0.085,0.172
729.544872562,-0.085,0.172
729.545672562,-0.085,0.167
729.546472562,-0.085,0.172
729.547272562,-0.080,0.167
729.548072562,-0.080,0.172
729.548872562,-0.085,0.177
729.549672562,-0.080,0.177
729.550472562,-0.080,0.172
729.551272562,-0.085,0.177
729.552072562,-0.090,0.177
729.552872562,-0.075,0.182
729.553672562,-0.090,0.167
729.554472562,-0.080,0.182
729.555272562,-0.080,0.172
729.556072562,-0.085,0.167
729.556872562,-0.085,0.172
729.557672562,-0.085,0.172
729.558472562,-0.090,0.172
729.559272562,-0.080,0.177
729.560072562,-0.080,0.187
729.560872562,-0.085,0.167
729.561672562,-0.085,0.167
729.562472562,-0.080,0.177
729.563272562,-0.080,0.172
729.564072562,-0.080,0.167
729.564872562,-0.080,0.177
729.565672562,-0.080,0.187
729.566472562,-0.080,0.177
729.567272562,-0.085,0.172
729.568072562,-0.095,0.172
729.568872562,-0.080,0.172
729.569672562,-0.085,0.167
729.570472562,-0.080,0.172
729.571272562,-0.064,0.192
729.572072562,-0.080,0.177
729.572872562,-0.075,0.172
729.573672562,-0.090,0.172
729.574472562,-0.080,0.167
729.575272562,-0.080,0.177
729.576072562,-0.085,0.172
729.576872562,-0.080,0.172
729.577672562,-0.085,0.167
729.578472562,-0.085,0.167
729.579272562,-0.069,0.187
729.580072562,-0.080,0.172
729.580872562,-0.080,0.172
729.581672562,-0.085,0.167
729.582472562,-0.080,0.167
729.583272562,-0.085,0.167
729.584072562,-0.090,0.172
729.584872562,-0.080,0.177
729.585672562,-0.075,0.177
729.586472562,-0.085,0.172
729.587272562,-0.069,0.192
729.588072562,-0.085,0.187
729.588872562,-0.085,0.167
729.589672562,-0.080,0.172
729.590472562,-0.080,0.167
729.591272562,-0.080,0.167
729.592072562,-0.085,0.167
729.592872562,-0.080,0.172
729.593672562,-0.064,0.197
729.594472562,-0.090,0.167
729.595272562,-0.064,0.192
729.596072562,-0.085,0.167
729.596872562,-0.080,0.172
729.597672562,-0.085,0.172
729.598472562,-0.064,0.187
729.599272562,-0.080,0.167
729.600072562,-0.085,0.167
729.600872562,-0.080,0.167
729.601672562,-0.080,0.172
729.602472562,-0.064,0.192
729.603272562,-0.075,0.192
729.604072562,-0.085,0.167
729.604872562,-0.080,0.177
729.605672562,-0.085,0.172
729.606472562,-0.080,0.172
729.607272562,-0.080,0.172
729.608072562,-0.090,0.167
729.608872562,-0.085,0.167
729.609672562,-0.080,0.167
729.610472562,-0.080,0.182
729.611272562,-0.080,0.172
729.612072562,-0.080,0.167
729.612872562,-0.080,0.177
729.613672562,-0.080,0.167
729.614472562,-0.090,0.167
729.615272562,-0.085,0.167
729.616072562,-0.085,0.172
729.616872562,-0.080,0.172
729.617672562,-0.080,0.177
729.618472562,-0.080,0.177
729.619272562,-0.080,0.167
729.620072562,-0.080,0.187
729.620872562,-0.085,0.167
729.621672562,-0.069,0.187
729.622472562,-0.085,0.167
729.623272562,-0.085,0.172
729.624072562,-0.080,0.167
729.624872562,-0.080,0.172
729.625672562,-0.059,0.197
729.626472562,-0.085,0.167
729.627272562,-0.085,0.172
729.628072562,-0.064,0.192
729.628872562,-0.080,0.167
729.629672562,-0.090,0.172
729.630472562,-0.069,0.192
729.631272562,-0.080,0.167
729.632072562,-0.080,0.167
729.632872562,-0.080,0.167
729.633672562,-0.085,0.167
729.634472562,-0.080,0.167
729.635272562,-0.080,0.177
729.636072562,-0.064,0.192
729.636872562,-0.080,0.177
729.637672562,-0.090,0.167
729.638472562,-0.090,0.167
729.639272562,-0.085,0.167
729.640072562,-0.080,0.167
729.640872562,-0.090,0.167
729.641672562,-0.080,0.167
729.642472562,-0.080,0.172
729.643272562,-0.080,0.187
729.644072562,-0.085,0.167
729.644872562,-0.080,0.172
729.645672562,-0.080,0.172
729.646472562,-0.080,0.167
729.647272562,-0.085,0.167
729.648072562,-0.085,0.167
729.648872562,-0.080,0.182
729.649672562,-0.085,0.172
729.650472562,-0.090,0.162
729.651272562,-0.090,0.172
729.652072562,-0.080,0.172
729.652872562,-0.085,0.172
729.653672562,-0.090,0.167
729.654472562,-0.085,0.167
729.655272562,-0.080,0.187
729.656072562,-0.085,0.167
729.656872562,-0.069,0.182
729.657672562,-0.080,0.167
729.658472562,-0.085,0.167
729.659272562,-0.080,0.167
729.660072562,-0.080,0.167
729.660872562,-0.090,0.167
729.661672562,-0.085,0.167
729.662472562,-0.080,0.172
729.663272562,-0.085,0.167
729.664072562,-0.085,0.167
729.664872562,-0.085,0.167
729.665672562,-0.085,0.167
729.666472562,-0.080,0.167
729.667272562,-0.085,0.167
729.668072562,-0.064,0.187
729.668872562,-0.085,0.167
729.669672562,-0.069,0.192
729.670472562,-0.085,0.167
729.671272562,-0.080,0.167
729.672072562,-0.095,0.167
729.672872562,-0.085,0.167
729.673672562,-0.069,0.172
729.674472562,-0.080,0.167
729.675272562,-0.069,0.187
729.676072562,-0.080,0.167
729.676872562,-0.080,0.167
729.677672562,-0.080,0.167
729.678472562,-0.080,0.172
729.679272562,-0.080,0.167
729.680072562,-0.080,0.167
729.680872562,-0.080,0.177
729.681672562,-0.080,0.167
729.682472562,-0.085,0.167
729.683272562,-0.085,0.167
729.684072562,-0.085,0.167
729.684872562,-0.085,0.167
729.685672562,-0.090,0.167
729.686472562,-0.080,0.167
729.687272562,-0.080,0.167
729.688072562,-0.080,0.167
729.688872562,-0.075,0.187
729.689672562,-0.085,0.167
729.690472562,-0.080,0.167
729.691272562,-0.080,0.167
729.692072562,-0.080,0.167
729.692872562,-0.064,0.192
729.693672562,-0.085,0.167
729.694472562,-0.085,0.167
729.695272562,-0.085,0.177
729.696072562,-0.080,0.172
729.696872562,-0.080,0.172
729.697672562,-0.080,0.172
729.698472562,-0.080,0.167
729.699272562,-0.080,0.167
729.700072562,-0.064,0.182
729.700872562,-0.085,0.167
729.701672562,-0.080,0.172
729.702472562,-0.085,0.167
729.703272562,-0.085,0.167
729.704072562,-0.080,0.177
729.704872562,-0.080,0.167
729.705672562,-0.080,0.172
729.706472562,-0.080,0.167
729.707272562,-0.080,0.172
729.708072562,-0.069,0.177
729.708872562,-0.085,0.167
729.709672562,-0.085,0.167
729.710472562,-0.090,0.167
729.711272562,-0.080,0.167
729.712072562,-0.090,0.167
729.712872562,-0.085,0.167
729.713672562,-0.095,0.167
729.714472562,-0.085,0.167
729.715272562,-0.080,0.167
729.716072562,-0.085,0.167
729.716872562,-0.085,0.167
729.717672562,-0.080,0.167
729.718472562,-0.080,0.167
729.719272562,-0.085,0.172
729.720072562,-0.085,0.167
729.720872562,-0.069,0.182
729.721672562,-0.080,0.167
729.722472562,-0.075,0.182
729.723272562,-0.080,0.167
729.724072562,-0.085,0.167
729.724872562,-0.085,0.167
729.725672562,-0.085,0.167
729.726472562,-0.080,0.167
729.727272562,-0.080,0.172
729.728072562,-0.080,0.167
729.728872562,-0.080,0.167
729.729672562,-0.080,0.172
729.730472562,-0.080,0.172
729.731272562,-0.085,0.167
729.732072562,-0.085,0.167
729.732872562,-0.059,0.192
729.733672562,-0.085,0.167
729.734472562,-0.095,0.162
729.735272562,-0.080,0.167
729.736072562,-0.085,0.172
729.736872562,-0.080,0.167
729.737672562,-0.080,0.167
729.738472562,-0.080,0.167
729.739272562,-0.080,0.167
729.740072562,-0.085,0.167
729.740872562,-0.080,0.167
729.741672562,-0.054,0.187
729.742472562,-0.080,0.167
729.743272562,-0.085,0.162
729.744072562,-0.085,0.167
729.744872562,-0.090,0.162
729.745672562,-0.085,0.167
729.746472562,-0.080,0.167
729.747272562,-0.069,0.192
729.748072562,-0.080,0.167
729.748872562,-0.080,0.167
729.749672562,-0.090,0.167
729.750472562,-0.080,0.172
729.751272562,-0.080,0.167
729.752072562,-0.080,0.167
729.752872562,-0.080,0.167
729.753672562,-0.080,0.167
729.754472562,-0.080,0.162
729.755272562,-0.085,0.167
729.756072562,-0.075,0.187
729.756872562,-0.085,0.167
729.757672562,-0.085,0.167
729.758472562,-0.080,0.167
729.759272562,-0.090,0.167
729.760072562,-0.090,0.167
729.760872562,-0.085,0.167
729.761672562,-0.080,0.167
729.762472562,-0.085,0.167
729.763272562,-0.080,0.167
729.764072562,-0.080,0.167
729.764872562,-0.080,0.167
729.765672562,-0.080,0.167
729.766472562,-0.080,0.172
729.767272562,-0.069,0.192
729.768072562,-0.090,0.167
729.768872562,-0.085,0.167
729.769672562,-0.085,0.167
729.770472562,-0.080,0.167
729.771272562,-0.080,0.167
729.772072562,-0.085,0.167
729.772872562,-0.080,0.167
729.773672562,-0.080,0.167
729.774472562,-0.090,0.167
729.775272562,-0.080,0.172
729.776072562,-0.080,0.167
729.776872562,-0.059,0.182
729.777672562,-0.090,0.162
729.778472562,-0.085,0.167
729.779272562,-0.090,0.172
729.780072562,-0.085,0.167
729.780872562,-0.064,0.192
729.781672562,-0.080,0.167
729.782472562,-0.080,0.167
729.783272562,-0.080,0.167
729.784072562,-0.080,0.167
729.784872562,-0.080,0.167
729.785672562,-0.080,0.172
729.786472562,-0.090,0.156
729.787272562,-0.085,0.167
729.788072562,-0.085,0.167
729.788872562,-0.085,0.167
729.789672562,-0.085,0.167
729.790472562,-0.090,0.156
729.791272562,-0.080,0.167
729.792072562,-0.075,0.172
729.792872562,-0.080,0.167
729.793672562,-0.085,0.167
729.794472562,-0.080,0.167
729.795272562,-0.080,0.167
729.796072562,-0.085,0.167
729.796872562,-0.090,0.156
729.797672562,-0.085,0.167
729.798472562,-0.085,0.162
729.799272562,-0.085,0.167
729.800072562,-0.080,0.167
729.800872562,-0.080,0.172
729.801672562,-0.085,0.162
729.802472562,-0.080,0.167
729.803272562,-0.080,0.167
729.804072562,-0.080,0.167
729.804872562,-0.080,0.167
729.805672562,-0.080,0.167
729.806472562,-0.085,0.167
729.807272562,-0.090,0.151
729.808072562,-0.069,0.187
729.808872562,-0.080,0.167
729.809672562,-0.085,0.162
729.810472562,-0.059,0.177
729.811272562,-0.080,0.167
729.812072562,-0.085,0.167
729.812872562,-0.080,0.167
729.813672562,-0.090,0.162
729.814472562,-0.090,0.162
729.815272562,-0.085,0.167
729.816072562,-0.064,0.177
729.816872562,-0.080,0.167
729.817672562,-0.080,0.162
729.818472562,-0.080,0.167
729.819272562,-0.085,0.162
729.820072562,-0.085,0.167
729.820872562,-0.080,0.167
729.821672562,-0.085,0.167
729.822472562,-0.095,0.156
729.823272562,-0.069,0.187
729.824072562,-0.080,0.167
729.824872562,-0.080,0.167
729.825672562,-0.085,0.167
729.826472562,-0.080,0.167
