# 20230822
# M2
# pH 7 solution
# Colorado reference electrode
# 1.25 kSps sampling rate with Saleae Logic Pro 8

Time [s],PWM ramp [V],Output [V]
34.440872562,-0.080,-0.083
34.441672562,-0.080,-0.078
34.442472562,-0.080,-0.078
34.443272562,-0.085,-0.083
34.444072562,-0.085,-0.083
34.444872562,-0.080,-0.083
34.445672562,-0.080,-0.078
34.446472562,-0.080,-0.078
34.447272562,-0.080,-0.078
34.448072562,-0.080,-0.073
34.448872562,-0.080,-0.073
34.449672562,-0.080,-0.083
34.450472562,-0.085,-0.078
34.451272562,-0.080,-0.078
34.452072562,-0.080,-0.078
34.452872562,-0.080,-0.078
34.453672562,-0.080,-0.078
34.454472562,-0.080,-0.078
34.455272562,-0.080,-0.078
34.456072562,-0.080,-0.078
34.456872562,-0.080,-0.083
34.457672562,-0.080,-0.083
34.458472562,-0.080,-0.083
34.459272562,-0.080,-0.078
34.460072562,-0.075,-0.078
34.460872562,-0.080,-0.078
34.461672562,-0.075,-0.078
34.462472562,-0.075,-0.083
34.463272562,-0.080,-0.078
34.464072562,-0.080,-0.083
34.464872562,-0.080,-0.078
34.465672562,-0.080,-0.078
34.466472562,-0.080,-0.078
34.467272562,-0.075,-0.078
34.468072562,-0.069,-0.078
34.468872562,-0.080,-0.078
34.469672562,-0.080,-0.078
34.470472562,-0.080,-0.083
34.471272562,-0.080,-0.083
34.472072562,-0.080,-0.078
34.472872562,-0.085,-0.088
34.473672562,-0.080,-0.078
34.474472562,-0.080,-0.083
34.475272562,-0.080,-0.083
34.476072562,-0.080,-0.078
34.476872562,-0.080,-0.083
34.477672562,-0.080,-0.078
34.478472562,-0.064,-0.063
34.479272562,-0.080,-0.078
34.480072562,-0.080,-0.078
34.480872562,-0.080,-0.078
34.481672562,-0.080,-0.078
34.482472562,-0.080,-0.078
34.483272562,-0.080,-0.078
34.484072562,-0.085,-0.083
34.484872562,-0.080,-0.083
34.485672562,-0.090,-0.093
34.486472562,-0.080,-0.078
34.487272562,-0.080,-0.078
34.488072562,-0.080,-0.078
34.488872562,-0.080,-0.083
34.489672562,-0.080,-0.078
34.490472562,-0.059,-0.063
34.491272562,-0.080,-0.083
34.492072562,-0.080,-0.078
34.492872562,-0.080,-0.083
34.493672562,-0.080,-0.078
34.494472562,-0.080,-0.078
34.495272562,-0.080,-0.078
34.496072562,-0.085,-0.088
34.496872562,-0.064,-0.057
34.497672562,-0.075,-0.068
34.498472562,-0.080,-0.078
34.499272562,-0.080,-0.078
34.500072562,-0.080,-0.078
34.500872562,-0.069,-0.068
34.501672562,-0.080,-0.078
34.502472562,-0.085,-0.083
34.503272562,-0.080,-0.083
34.504072562,-0.080,-0.078
34.504872562,-0.080,-0.078
34.505672562,-0.080,-0.078
34.506472562,-0.069,-0.078
34.507272562,-0.080,-0.078
34.508072562,-0.080,-0.083
34.508872562,-0.080,-0.078
34.509672562,-0.080,-0.078
34.510472562,-0.080,-0.078
34.511272562,-0.080,-0.083
34.512072562,-0.080,-0.078
34.512872562,-0.080,-0.078
34.513672562,-0.080,-0.083
34.514472562,-0.080,-0.078
34.515272562,-0.075,-0.083
34.516072562,-0.080,-0.078
34.516872562,-0.080,-0.083
34.517672562,-0.080,-0.078
34.518472562,-0.075,-0.068
34.519272562,-0.080,-0.083
34.520072562,-0.080,-0.078
34.520872562,-0.080,-0.078
34.521672562,-0.080,-0.078
34.522472562,-0.080,-0.083
34.523272562,-0.075,-0.078
34.524072562,-0.075,-0.078
34.524872562,-0.069,-0.068
34.525672562,-0.085,-0.088
34.526472562,-0.080,-0.078
34.527272562,-0.080,-0.078
34.528072562,-0.080,-0.083
34.528872562,-0.085,-0.088
34.529672562,-0.080,-0.078
34.530472562,-0.080,-0.083
34.531272562,-0.080,-0.078
34.532072562,-0.080,-0.078
34.532872562,-0.080,-0.083
34.533672562,-0.080,-0.078
34.534472562,-0.080,-0.078
34.535272562,-0.075,-0.068
34.536072562,-0.064,-0.063
34.536872562,-0.064,-0.063
34.537672562,-0.080,-0.088
34.538472562,-0.080,-0.083
34.539272562,-0.080,-0.083
34.540072562,-0.080,-0.078
34.540872562,-0.080,-0.078
34.541672562,-0.080,-0.078
34.542472562,-0.080,-0.078
34.543272562,-0.080,-0.083
34.544072562,-0.080,-0.083
34.544872562,-0.080,-0.078
34.545672562,-0.080,-0.083
34.546472562,-0.080,-0.083
34.547272562,-0.080,-0.083
34.548072562,-0.080,-0.088
34.548872562,-0.085,-0.088
34.549672562,-0.080,-0.083
34.550472562,-0.080,-0.083
34.551272562,-0.080,-0.083
34.552072562,-0.080,-0.083
34.552872562,-0.080,-0.078
34.553672562,-0.080,-0.078
34.554472562,-0.080,-0.078
34.555272562,-0.080,-0.078
34.556072562,-0.080,-0.078
34.556872562,-0.080,-0.083
34.557672562,-0.080,-0.083
34.558472562,-0.085,-0.088
34.559272562,-0.080,-0.078
34.560072562,-0.080,-0.078
34.560872562,-0.080,-0.078
34.561672562,-0.080,-0.083
34.562472562,-0.080,-0.083
34.563272562,-0.080,-0.083
34.564072562,-0.080,-0.083
34.564872562,-0.080,-0.083
34.565672562,-0.080,-0.083
34.566472562,-0.080,-0.078
34.567272562,-0.080,-0.078
34.568072562,-0.080,-0.078
34.568872562,-0.080,-0.083
34.569672562,-0.080,-0.088
34.570472562,-0.080,-0.083
34.571272562,-0.080,-0.088
34.572072562,-0.080,-0.078
34.572872562,-0.080,-0.088
34.573672562,-0.080,-0.078
34.574472562,-0.080,-0.083
34.575272562,-0.080,-0.083
34.576072562,-0.080,-0.083
34.576872562,-0.075,-0.083
34.577672562,-0.080,-0.083
34.578472562,-0.080,-0.088
34.579272562,-0.080,-0.083
34.580072562,-0.080,-0.083
34.580872562,-0.069,-0.068
34.581672562,-0.080,-0.083
34.582472562,-0.080,-0.078
34.583272562,-0.080,-0.078
34.584072562,-0.080,-0.078
34.584872562,-0.080,-0.078
34.585672562,-0.085,-0.083
34.586472562,-0.080,-0.083
34.587272562,-0.080,-0.083
34.588072562,-0.080,-0.078
34.588872562,-0.080,-0.088
34.589672562,-0.080,-0.083
34.590472562,-0.085,-0.093
34.591272562,-0.080,-0.083
34.592072562,-0.080,-0.088
34.592872562,-0.075,-0.078
34.593672562,-0.080,-0.078
34.594472562,-0.080,-0.083
34.595272562,-0.064,-0.078
34.596072562,-0.059,-0.068
34.596872562,-0.075,-0.083
34.597672562,-0.080,-0.088
34.598472562,-0.080,-0.083
34.599272562,-0.080,-0.078
34.600072562,-0.080,-0.083
34.600872562,-0.080,-0.088
34.601672562,-0.080,-0.078
34.602472562,-0.080,-0.083
34.603272562,-0.080,-0.078
34.604072562,-0.080,-0.083
34.604872562,-0.080,-0.078
34.605672562,-0.080,-0.083
34.606472562,-0.080,-0.083
34.607272562,-0.080,-0.088
34.608072562,-0.080,-0.093
34.608872562,-0.080,-0.083
34.609672562,-0.080,-0.083
34.610472562,-0.080,-0.088
34.611272562,-0.080,-0.093
34.612072562,-0.080,-0.078
34.612872562,-0.080,-0.083
34.613672562,-0.080,-0.078
34.614472562,-0.085,-0.083
34.615272562,-0.080,-0.078
34.616072562,-0.080,-0.078
34.616872562,-0.080,-0.083
34.617672562,-0.080,-0.083
34.618472562,-0.080,-0.078
34.619272562,-0.075,-0.073
34.620072562,-0.080,-0.078
34.620872562,-0.080,-0.083
34.621672562,-0.085,-0.093
34.622472562,-0.080,-0.078
34.623272562,-0.080,-0.078
34.624072562,-0.064,-0.078
34.624872562,-0.069,-0.083
34.625672562,-0.059,-0.068
34.626472562,-0.080,-0.088
34.627272562,-0.080,-0.088
34.628072562,-0.080,-0.083
34.628872562,-0.080,-0.083
34.629672562,-0.080,-0.088
34.630472562,-0.075,-0.078
34.631272562,-0.075,-0.083
34.632072562,-0.080,-0.083
34.632872562,-0.075,-0.073
34.633672562,-0.080,-0.078
34.634472562,-0.080,-0.083
34.635272562,-0.080,-0.083
34.636072562,-0.080,-0.088
34.636872562,-0.080,-0.083
34.637672562,-0.080,-0.088
34.638472562,-0.080,-0.083
34.639272562,-0.080,-0.088
34.640072562,-0.080,-0.083
34.640872562,-0.080,-0.088
34.641672562,-0.080,-0.078
34.642472562,-0.080,-0.088
34.643272562,-0.080,-0.083
34.644072562,-0.080,-0.088
34.644872562,-0.080,-0.083
34.645672562,-0.080,-0.083
34.646472562,-0.080,-0.078
34.647272562,-0.085,-0.088
34.648072562,-0.054,-0.063
34.648872562,-0.080,-0.093
34.649672562,-0.080,-0.083
34.650472562,-0.080,-0.088
34.651272562,-0.080,-0.088
34.652072562,-0.080,-0.083
34.652872562,-0.085,-0.093
34.653672562,-0.085,-0.088
34.654472562,-0.059,-0.068
34.655272562,-0.080,-0.088
34.656072562,-0.085,-0.083
34.656872562,-0.080,-0.083
34.657672562,-0.080,-0.083
34.658472562,-0.080,-0.083
34.659272562,-0.080,-0.083
34.660072562,-0.075,-0.078
34.660872562,-0.080,-0.088
34.661672562,-0.080,-0.083
34.662472562,-0.085,-0.093
34.663272562,-0.075,-0.088
34.664072562,-0.080,-0.078
34.664872562,-0.080,-0.083
34.665672562,-0.080,-0.088
34.666472562,-0.085,-0.083
34.667272562,-0.080,-0.083
34.668072562,-0.080,-0.083
34.668872562,-0.080,-0.083
34.669672562,-0.080,-0.088
34.670472562,-0.080,-0.078
34.671272562,-0.080,-0.083
34.672072562,-0.080,-0.083
34.672872562,-0.080,-0.088
34.673672562,-0.059,-0.073
34.674472562,-0.090,-0.088
34.675272562,-0.085,-0.088
34.676072562,-0.080,-0.083
34.676872562,-0.080,-0.088
34.677672562,-0.080,-0.083
34.678472562,-0.059,-0.078
34.679272562,-0.080,-0.088
34.680072562,-0.080,-0.083
34.680872562,-0.075,-0.088
34.681672562,-0.080,-0.088
34.682472562,-0.080,-0.083
34.683272562,-0.080,-0.088
34.684072562,-0.080,-0.088
34.684872562,-0.080,-0.088
34.685672562,-0.080,-0.083
34.686472562,-0.080,-0.088
34.687272562,-0.080,-0.083
34.688072562,-0.080,-0.083
34.688872562,-0.080,-0.083
34.689672562,-0.080,-0.083
34.690472562,-0.080,-0.078
34.691272562,-0.080,-0.083
34.692072562,-0.080,-0.093
34.692872562,-0.080,-0.083
34.693672562,-0.080,-0.083
34.694472562,-0.080,-0.088
34.695272562,-0.064,-0.068
34.696072562,-0.080,-0.093
34.696872562,-0.080,-0.088
34.697672562,-0.080,-0.093
34.698472562,-0.080,-0.088
34.699272562,-0.080,-0.088
34.700072562,-0.080,-0.083
34.700872562,-0.080,-0.078
34.701672562,-0.080,-0.078
34.702472562,-0.080,-0.083
34.703272562,-0.080,-0.083
34.704072562,-0.080,-0.088
34.704872562,-0.080,-0.083
34.705672562,-0.085,-0.083
34.706472562,-0.080,-0.088
34.707272562,-0.080,-0.088
34.708072562,-0.085,-0.093
34.708872562,-0.085,-0.093
34.709672562,-0.080,-0.083
34.710472562,-0.080,-0.093
34.711272562,-0.085,-0.093
34.712072562,-0.080,-0.078
34.712872562,-0.080,-0.088
34.713672562,-0.080,-0.083
34.714472562,-0.080,-0.088
34.715272562,-0.080,-0.088
34.716072562,-0.080,-0.093
34.716872562,-0.080,-0.088
34.717672562,-0.080,-0.083
34.718472562,-0.080,-0.083
34.719272562,-0.080,-0.083
34.720072562,-0.080,-0.083
34.720872562,-0.080,-0.083
34.721672562,-0.080,-0.083
34.722472562,-0.080,-0.083
34.723272562,-0.080,-0.083
34.724072562,-0.080,-0.093
34.724872562,-0.080,-0.093
34.725672562,-0.080,-0.088
34.726472562,-0.080,-0.093
34.727272562,-0.080,-0.093
34.728072562,-0.080,-0.083
34.728872562,-0.080,-0.083
34.729672562,-0.080,-0.078
34.730472562,-0.080,-0.083
34.731272562,-0.080,-0.088
34.732072562,-0.080,-0.088
34.732872562,-0.080,-0.083
34.733672562,-0.075,-0.078
34.734472562,-0.080,-0.078
34.735272562,-0.075,-0.088
34.736072562,-0.080,-0.088
34.736872562,-0.080,-0.093
34.737672562,-0.080,-0.088
34.738472562,-0.080,-0.083
34.739272562,-0.080,-0.093
34.740072562,-0.080,-0.078
34.740872562,-0.080,-0.083
34.741672562,-0.080,-0.078
34.742472562,-0.080,-0.088
34.743272562,-0.059,-0.083
34.744072562,-0.080,-0.093
34.744872562,-0.080,-0.093
34.745672562,-0.080,-0.083
34.746472562,-0.085,-0.093
34.747272562,-0.080,-0.093
34.748072562,-0.080,-0.083
34.748872562,-0.080,-0.083
34.749672562,-0.075,-0.083
34.750472562,-0.080,-0.088
34.751272562,-0.080,-0.088
34.752072562,-0.080,-0.088
34.752872562,-0.085,-0.093
34.753672562,-0.080,-0.088
34.754472562,-0.080,-0.093
34.755272562,-0.080,-0.088
34.756072562,-0.080,-0.083
34.756872562,-0.080,-0.083
34.757672562,-0.085,-0.093
34.758472562,-0.080,-0.088
34.759272562,-0.080,-0.088
34.760072562,-0.080,-0.083
34.760872562,-0.080,-0.088
34.761672562,-0.080,-0.093
34.762472562,-0.080,-0.088
34.763272562,-0.080,-0.083
34.764072562,-0.080,-0.093
34.764872562,-0.080,-0.088
34.765672562,-0.080,-0.088
34.766472562,-0.080,-0.088
34.767272562,-0.080,-0.093
34.768072562,-0.085,-0.093
34.768872562,-0.080,-0.093
34.769672562,-0.080,-0.088
34.770472562,-0.080,-0.093
34.771272562,-0.080,-0.088
34.772072562,-0.080,-0.088
34.772872562,-0.075,-0.088
34.773672562,-0.080,-0.088
34.774472562,-0.059,-0.073
34.775272562,-0.064,-0.073
34.776072562,-0.059,-0.073
34.776872562,-0.080,-0.088
34.777672562,-0.080,-0.083
34.778472562,-0.085,-0.093
34.779272562,-0.080,-0.093
34.780072562,-0.080,-0.088
34.780872562,-0.080,-0.093
34.781672562,-0.080,-0.088
34.782472562,-0.080,-0.093
34.783272562,-0.080,-0.088
34.784072562,-0.080,-0.088
34.784872562,-0.080,-0.078
34.785672562,-0.075,-0.078
34.786472562,-0.080,-0.093
34.787272562,-0.080,-0.078
34.788072562,-0.080,-0.088
34.788872562,-0.090,-0.093
34.789672562,-0.080,-0.083
34.790472562,-0.080,-0.093
34.791272562,-0.075,-0.083
34.792072562,-0.080,-0.088
34.792872562,-0.080,-0.088
34.793672562,-0.080,-0.093
34.794472562,-0.080,-0.083
34.795272562,-0.069,-0.068
34.796072562,-0.080,-0.093
34.796872562,-0.080,-0.093
34.797672562,-0.080,-0.088
34.798472562,-0.080,-0.083
34.799272562,-0.080,-0.083
34.800072562,-0.080,-0.083
34.800872562,-0.080,-0.083
34.801672562,-0.080,-0.083
34.802472562,-0.059,-0.078
34.803272562,-0.080,-0.093
34.804072562,-0.080,-0.093
34.804872562,-0.080,-0.083
34.805672562,-0.064,-0.083
34.806472562,-0.080,-0.083
34.807272562,-0.080,-0.078
34.808072562,-0.080,-0.093
34.808872562,-0.080,-0.093
34.809672562,-0.059,-0.068
34.810472562,-0.080,-0.093
34.811272562,-0.080,-0.088
34.812072562,-0.069,-0.078
34.812872562,-0.080,-0.088
34.813672562,-0.080,-0.083
34.814472562,-0.069,-0.088
34.815272562,-0.080,-0.093
34.816072562,-0.080,-0.088
34.816872562,-0.080,-0.088
34.817672562,-0.080,-0.088
34.818472562,-0.080,-0.088
34.819272562,-0.080,-0.088
34.820072562,-0.080,-0.093
34.820872562,-0.080,-0.083
34.821672562,-0.085,-0.093
34.822472562,-0.080,-0.088
34.823272562,-0.080,-0.088
34.824072562,-0.080,-0.093
34.824872562,-0.080,-0.093
34.825672562,-0.080,-0.083
34.826472562,-0.080,-0.093
34.827272562,-0.080,-0.088
34.828072562,-0.085,-0.088
34.828872562,-0.080,-0.088
34.829672562,-0.080,-0.093
34.830472562,-0.085,-0.093
34.831272562,-0.080,-0.088
34.832072562,-0.080,-0.088
34.832872562,-0.080,-0.093
34.833672562,-0.080,-0.093
34.834472562,-0.080,-0.088
34.835272562,-0.080,-0.083
34.836072562,-0.080,-0.083
34.836872562,-0.059,-0.078
34.837672562,-0.075,-0.083
34.838472562,-0.080,-0.088
34.839272562,-0.080,-0.093
34.840072562,-0.080,-0.083
34.840872562,-0.085,-0.088
34.841672562,-0.075,-0.088
34.842472562,-0.075,-0.078
34.843272562,-0.080,-0.088
34.844072562,-0.080,-0.083
34.844872562,-0.080,-0.083
34.845672562,-0.080,-0.088
34.846472562,-0.080,-0.093
34.847272562,-0.080,-0.088
34.848072562,-0.054,-0.068
34.848872562,-0.059,-0.068
34.849672562,-0.080,-0.083
34.850472562,-0.080,-0.083
34.851272562,-0.059,-0.063
34.852072562,-0.085,-0.093
34.852872562,-0.080,-0.093
34.853672562,-0.080,-0.093
34.854472562,-0.080,-0.093
34.855272562,-0.080,-0.093
34.856072562,-0.080,-0.083
34.856872562,-0.054,-0.068
34.857672562,-0.085,-0.083
34.858472562,-0.080,-0.093
34.859272562,-0.080,-0.093
34.860072562,-0.080,-0.088
34.860872562,-0.080,-0.093
34.861672562,-0.080,-0.088
34.862472562,-0.080,-0.093
34.863272562,-0.080,-0.088
34.864072562,-0.080,-0.088
34.864872562,-0.080,-0.088
34.865672562,-0.059,-0.078
34.866472562,-0.080,-0.088
34.867272562,-0.080,-0.083
34.868072562,-0.080,-0.093
34.868872562,-0.080,-0.093
34.869672562,-0.064,-0.088
34.870472562,-0.080,-0.078
34.871272562,-0.080,-0.093
34.872072562,-0.080,-0.093
34.872872562,-0.080,-0.088
34.873672562,-0.080,-0.078
34.874472562,-0.080,-0.093
34.875272562,-0.080,-0.093
34.876072562,-0.075,-0.078
34.876872562,-0.054,-0.068
34.877672562,-0.080,-0.088
34.878472562,-0.080,-0.093
34.879272562,-0.080,-0.093
34.880072562,-0.080,-0.093
34.880872562,-0.080,-0.088
34.881672562,-0.064,-0.068
34.882472562,-0.080,-0.093
34.883272562,-0.069,-0.088
34.884072562,-0.080,-0.093
34.884872562,-0.080,-0.093
34.885672562,-0.080,-0.088
34.886472562,-0.080,-0.093
34.887272562,-0.080,-0.093
34.888072562,-0.080,-0.093
34.888872562,-0.064,-0.083
34.889672562,-0.080,-0.093
34.890472562,-0.085,-0.093
34.891272562,-0.080,-0.093
34.892072562,-0.080,-0.093
34.892872562,-0.080,-0.088
34.893672562,-0.080,-0.093
34.894472562,-0.080,-0.093
34.895272562,-0.080,-0.088
34.896072562,-0.080,-0.093
34.896872562,-0.080,-0.088
34.897672562,-0.080,-0.083
34.898472562,-0.080,-0.083
34.899272562,-0.080,-0.088
34.900072562,-0.080,-0.083
34.900872562,-0.080,-0.088
34.901672562,-0.080,-0.088
34.902472562,-0.080,-0.093
34.903272562,-0.085,-0.093
34.904072562,-0.080,-0.088
34.904872562,-0.080,-0.093
34.905672562,-0.080,-0.083
34.906472562,-0.080,-0.093
34.907272562,-0.080,-0.088
34.908072562,-0.075,-0.088
34.908872562,-0.080,-0.093
34.909672562,-0.080,-0.093
34.910472562,-0.080,-0.093
34.911272562,-0.080,-0.088
34.912072562,-0.080,-0.093
34.912872562,-0.080,-0.093
34.913672562,-0.080,-0.093
34.914472562,-0.080,-0.093
34.915272562,-0.080,-0.093
34.916072562,-0.080,-0.088
34.916872562,-0.085,-0.093
34.917672562,-0.069,-0.073
34.918472562,-0.075,-0.078
34.919272562,-0.080,-0.093
34.920072562,-0.059,-0.073
34.920872562,-0.080,-0.093
34.921672562,-0.080,-0.088
34.922472562,-0.080,-0.093
34.923272562,-0.080,-0.093
34.924072562,-0.080,-0.093
34.924872562,-0.090,-0.093
34.925672562,-0.080,-0.088
34.926472562,-0.080,-0.093
34.927272562,-0.080,-0.093
34.928072562,-0.080,-0.093
34.928872562,-0.080,-0.088
34.929672562,-0.080,-0.093
34.930472562,-0.069,-0.073
34.931272562,-0.080,-0.093
34.932072562,-0.080,-0.093
34.932872562,-0.080,-0.093
34.933672562,-0.080,-0.093
34.934472562,-0.080,-0.088
34.935272562,-0.080,-0.093
34.936072562,-0.080,-0.088
34.936872562,-0.075,-0.083
34.937672562,-0.080,-0.088
34.938472562,-0.080,-0.093
34.939272562,-0.080,-0.093
34.940072562,-0.080,-0.093
34.940872562,-0.085,-0.093
34.941672562,-0.080,-0.088
34.942472562,-0.069,-0.073
34.943272562,-0.059,-0.068
34.944072562,-0.075,-0.083
34.944872562,-0.059,-0.068
34.945672562,-0.080,-0.093
34.946472562,-0.080,-0.093
34.947272562,-0.080,-0.083
34.948072562,-0.075,-0.083
34.948872562,-0.080,-0.093
34.949672562,-0.080,-0.088
34.950472562,-0.080,-0.093
34.951272562,-0.064,-0.068
34.952072562,-0.080,-0.088
34.952872562,-0.080,-0.088
34.953672562,-0.080,-0.088
34.954472562,-0.080,-0.093
34.955272562,-0.054,-0.073
34.956072562,-0.080,-0.093
34.956872562,-0.080,-0.093
34.957672562,-0.080,-0.088
34.958472562,-0.080,-0.093
34.959272562,-0.080,-0.093
34.960072562,-0.080,-0.093
34.960872562,-0.064,-0.068
34.961672562,-0.080,-0.088
34.962472562,-0.059,-0.068
34.963272562,-0.080,-0.093
34.964072562,-0.080,-0.093
34.964872562,-0.080,-0.088
34.965672562,-0.080,-0.088
34.966472562,-0.085,-0.093
34.967272562,-0.080,-0.093
34.968072562,-0.080,-0.088
34.968872562,-0.080,-0.093
34.969672562,-0.080,-0.088
34.970472562,-0.080,-0.088
34.971272562,-0.080,-0.088
34.972072562,-0.080,-0.093
34.972872562,-0.080,-0.083
34.973672562,-0.080,-0.093
34.974472562,-0.080,-0.088
34.975272562,-0.080,-0.093
34.976072562,-0.080,-0.088
34.976872562,-0.080,-0.093
34.977672562,-0.080,-0.093
34.978472562,-0.080,-0.093
34.979272562,-0.075,-0.078
34.980072562,-0.080,-0.088
34.980872562,-0.080,-0.093
34.981672562,-0.080,-0.093
34.982472562,-0.080,-0.088
34.983272562,-0.085,-0.093
34.984072562,-0.080,-0.093
34.984872562,-0.080,-0.088
34.985672562,-0.080,-0.083
34.986472562,-0.059,-0.073
34.987272562,-0.080,-0.093
34.988072562,-0.080,-0.093
34.988872562,-0.080,-0.093
34.989672562,-0.080,-0.093
34.990472562,-0.080,-0.093
34.991272562,-0.080,-0.088
34.992072562,-0.069,-0.073
34.992872562,-0.080,-0.093
34.993672562,-0.080,-0.093
34.994472562,-0.080,-0.093
34.995272562,-0.080,-0.093
34.996072562,-0.080,-0.093
34.996872562,-0.080,-0.093
34.997672562,-0.080,-0.088
34.998472562,-0.080,-0.093
34.999272562,-0.080,-0.093
35.000072562,-0.064,-0.068
35.000872562,-0.080,-0.093
35.001672562,-0.080,-0.093
35.002472562,-0.080,-0.088
35.003272562,-0.080,-0.088
35.004072562,-0.080,-0.093
35.004872562,-0.080,-0.093
35.005672562,-0.080,-0.093
35.006472562,-0.080,-0.093
35.007272562,-0.080,-0.088
35.008072562,-0.085,-0.093
35.008872562,-0.080,-0.093
35.009672562,-0.085,-0.088
35.010472562,-0.080,-0.093
35.011272562,-0.075,-0.083
35.012072562,-0.080,-0.093
35.012872562,-0.080,-0.093
35.013672562,-0.080,-0.093
35.014472562,-0.080,-0.083
35.015272562,-0.080,-0.088
35.016072562,-0.064,-0.073
35.016872562,-0.080,-0.093
35.017672562,-0.080,-0.093
35.018472562,-0.075,-0.078
35.019272562,-0.080,-0.093
35.020072562,-0.080,-0.093
35.020872562,-0.080,-0.093
35.021672562,-0.085,-0.093
35.022472562,-0.080,-0.093
35.023272562,-0.059,-0.068
35.024072562,-0.080,-0.088
35.024872562,-0.069,-0.073
35.025672562,-0.059,-0.078
35.026472562,-0.064,-0.088
35.027272562,-0.075,-0.078
35.028072562,-0.075,-0.083
35.028872562,-0.080,-0.093
35.029672562,-0.090,-0.093
35.030472562,-0.080,-0.093
35.031272562,-0.080,-0.093
35.032072562,-0.080,-0.088
35.032872562,-0.080,-0.093
35.033672562,-0.059,-0.083
35.034472562,-0.080,-0.083
35.035272562,-0.080,-0.093
35.036072562,-0.080,-0.093
35.036872562,-0.080,-0.093
35.037672562,-0.080,-0.093
35.038472562,-0.080,-0.093
35.039272562,-0.080,-0.093
35.040072562,-0.085,-0.093
35.040872562,-0.080,-0.093
35.041672562,-0.080,-0.093
35.042472562,-0.080,-0.093
35.043272562,-0.080,-0.093
35.044072562,-0.080,-0.093
35.044872562,-0.080,-0.093
35.045672562,-0.080,-0.093
35.046472562,-0.080,-0.093
35.047272562,-0.080,-0.088
35.048072562,-0.080,-0.093
35.048872562,-0.080,-0.093
35.049672562,-0.080,-0.093
35.050472562,-0.080,-0.093
35.051272562,-0.075,-0.088
35.052072562,-0.080,-0.093
35.052872562,-0.085,-0.093
35.053672562,-0.080,-0.093
35.054472562,-0.080,-0.088
35.055272562,-0.064,-0.083
35.056072562,-0.080,-0.088
35.056872562,-0.080,-0.093
35.057672562,-0.054,-0.078
35.058472562,-0.080,-0.093
35.059272562,-0.054,-0.078
35.060072562,-0.080,-0.093
