# 20230804
# M2
# Nitrate ion-selective electrode and commercial reference electrode
# Sampling rate around 50 Hz

ADC output [LSB]
237
234
231
224
231
231
239
227
231
231
247
231
238
231
231
231
238
239
232
229
232
231
239
240
232
230
230
231
239
231
240
231
229
231
232
231
239
234
232
231
232
232
239
232
238
236
231
239
234
231
234
238
232
230
238
236
226
238
231
230
231
236
230
239
231
235
231
240
239
235
239
235
238
239
239
231
239
240
234
232
232
229
230
231
237
239
232
231
236
226
231
231
232
232
237
238
233
228
227
232
240
239
231
238
234
234
239
239
231
233
236
238
240
231
239
244
236
235
231
231
234
232
232
231
234
232
225
231
231
240
236
234
231
238
232
238
239
240
231
239
234
232
239
232
231
231
241
232
239
250
239
239
234
228
232
232
230
239
240
231
227
231
232
231
239
238
239
231
231
231
234
231
231
238
235
235
232
238
232
232
232
231
238
240
236
227
229
240
238
238
236
240
231
231
236
231
238
238
232
240
231
238
236
231
233
231
236
234
238
236
231
239
229
231
235
232
235
239
237
232
231
239
240
231
234
228
227
237
232
231
238
230
239
239
230
248
231
234
236
239
246
233
238
254
231
231
236
233
240
231
234
239
238
235
224
236
234
232
234
236
239
240
234
231
231
239
226
230
233
239
235
230
231
239
239
239
234
231
240
239
231
236
230
231
234
232
231
234
230
239
224
230
235
239
239
231
239
240
234
234
232
231
239
231
231
239
224
230
231
239
240
234
228
230
237
234
234
231
240
231
231
239
231
239
235
232
236
236
228
239
232
236
234
234
234
228
239
235
238
239
242
235
238
232
224
228
232
238
240
235
238
234
231
231
231
235
239
231
232
231
235
230
229
238
234
231
232
229
232
230
236
231
231
231
240
231
239
244
239
244
236
231
234
230
232
230
235
231
232
239
239
239
240
235
236
236
238
239
234
231
236
232
239
235
236
240
232
240
231
239
239
242
236
239
231
231
232
239
238
238
239
232
223
238
237
231
239
229
239
238
242
231
238
242
234
230
232
236
231
240
234
232
239
231
230
235
231
231
239
239
239
239
234
231
231
239
231
239
239
239
234
234
235
231
239
233
234
232
230
231
234
237
238
246
238
232
228
233
231
240
238
235
231
238
239
240
240
230
232
231
240
239
239
234
239
237
236
240
232
239
234
238
231
231
236
239
231
235
235
231
235
241
235
231
236
239
226
238
238
240
239
231
239
235
235
239
239
231
239
239
235
240
237
239
239
227
236
231
239
239
240
232
232
235
229
236
236
239
238
233
234
235
237
234
238
244
231
229
239
231
238
239
244
231
236
236
239
232
239
231
238
231
235
234
231
239
239
239
238
231
239
239
239
240
224
243
236
239
240
224
228
233
234
228
228
231
239
238
239
231
239
239
230
238
236
235
232
239
239
232
235
232
234
227
234
234
239
241
237
238
231
230
238
235
238
236
239
238
231
238
230
236
240
234
239
244
235
241
238
239
232
231
241
239
227
239
238
230
238
230
234
231
232
231
229
231
235
232
239
239
234
239
236
231
234
231
240
231
229
234
235
239
232
235
224
230
231
231
234
238
235
238
234
235
239
239
239
231
236
231
238
232
238
238
239
239
239
231
234
232
228
240
229
231
231
236
231
234
238
232
229
232
237
227
238
231
232
235
226
232
232
231
234
231
255
239
236
234
232
236
238
239
237
239
234
239
234
239
231
236
229
238
231
238
232
230
232
231
236
239
239
232
231
231
239
238
231
239
239
230
231
234
234
229
239
231
238
239
238
240
228
232
234
232
232
232
231
231
224
246
234
230
236
231
236
238
238
233
232
236
237
236
237
224
231
232
235
231
239
238
231
225
236
231
234
240
226
236
231
235
231
231
239
230
239
240
232
232
236
234
230
236
238
237
239
231
231
238
234
231
235
239
238
232
238
239
228
228
239
231
238
238
229
238
232
231
240
236
235
239
235
239
228
231
239
231
239
241
234
239
239
239
231
234
239
240
230
230
231
240
238
231
234
239
232
231
240
232
232
227
238
231
232
230
240
234
227
235
236
237
238
238
231
236
231
231
234
234
240
239
237
231
236
235
232
236
231
231
231
240
231
231
227
231
230
231
239
239
240
238
237
239
229
230
239
238
239
231
239
238
231
239
238
232
236
230
236
223
230
239
231
234
234
235
236
231
225
234
234
226
234
228
239
239
238
236
239
238
240
236
232
240
231
239
231
224
234
238
226
239
228
227
231
236
233
236
238
231
238
238
238
236
227
228
234
234
231
239
239
239
235
231
226
236
235
232
230
237
232
234
231
239
231
239
240
234
231
236
230
239
240
231
230
236
229
235
229
238
230
231
231
239
238
236
231
238
234
238
236
231
230
231
231
237
231
238
230
230
227
231
226
232
231
239
231
239
240
239
240
232
228
224
228
228
231
239
240
231
237
239
232
231
231
231
239
231
224
231
238
231
239
239
238
227
231
238
236
230
231
234
231
234
231
231
231
238
238
237
239
231
240
239
238
230
239
242
236
238
231
239
230
238
240
236
231
232
230
234
234
237
238
232
238
234
235
238
234
228
235
239
238
242
239
239
239
232
236
238
234
231
231
239
230
228
239
240
238
231
240
232
227
232
232
240
231
232
234
236
228
231
231
230
240
230
230
236
231
231
229
226
235
238
231
233
234
236
237
239
234
231
236
238
240
234
232
237
231
234
239
231
238
229
239
240
227
231
239
239
235
247
232
231
236
236
239
236
239
238
230
235
239
239
232
234
233
239
238
231
235
239
239
239
235
240
226
235
240
236
237
238
231
239
237
238
239
238
239
231
237
232
239
238
239
230
231
236
230
224
232
230
236
231
231
239
230
231
231
239
234
234
231
232
224
232
231
232
231
234
235
244
231
238
239
240
234
226
240
236
231
231
232
231
231
238
238
238
231
231
235
237
239
236
236
234
229
232
226
239
235
231
234
248
234
234
232
236
238
240
240
233
227
228
230
234
231
239
239
236
238
231
231
239
239
232
226
237
230
234
228
231
234
239
240
234
242
232
232
231
229
237
236
238
238
240
232
232
234
226
237
234
232
239
239
231
242
239
238
232
238
237
240
232
240
238
231
232
238
235
234
237
231
227
232
231
232
239
228
232
238
236
240
238
237
239
239
240
234
237
239
231
233
231
238
240
224
231
231
240
236
229
233
241
229
231
234
231
230
236
243
231
238
238
235
238
238
236
237
242
232
236
236
239
245
239
240
239
239
237
239
239
238
238
240
230
240
227
239
231
234
232
239
231
231
239
240
230
232
239
236
236
239
240
239
239
241
234
238
240
231
236
234
230
239
233
227
234
236
236
235
239
238
231
238
237
240
227
239
232
231
230
236
231
238
239
239
231
235
236
233
231
239
239
239
242
234
239
235
238
232
239
231
239
231
232
239
244
240
234
239
238
239
239
235
230
232
234
230
240
231
231
239
227
231
232
236
240
232
239
239
239
226
234
231
231
239
231
240
231
238
238
231
230
234
239
235
238
238
231
239
234
231
231
234
237
239
239
239
240
234
239
242
236
232
234
231
234
228
232
231
236
238
239
235
238
239
232
232
240
227
231
238
235
236
230
236
232
228
230
232
231
233
234
231
239
239
236
237
231
236
228
231
232
231
235
239
232
232
231
239
243
231
238
232
239
239
239
235
234
230
238
232
238
234
234
239
227
231
233
239
235
240
238
231
238
237
231
236
230
236
231
238
231
228
235
239
238
232
239
228
239
234
231
237
234
239
239
238
239
240
231
231
231
231
231
238
234
232
232
224
240
233
235
232
231
234
237
238
229
234
240
231
234
235
230
234
234
239
238
234
239
239
239
236
234
236
231
234
238
230
239
231
226
228
235
235
231
232
234
238
239
235
239
246
234
231
233
234
231
232
231
239
244
231
226
239
230
228
239
239
232
228
231
227
231
237
236
239
239
238
235
232
240
236
227
231
234
236
240
235
240
234
237
231
236
231
237
239
242
234
231
236
232
235
231
239
227
230
235
240
231
236
239
242
239
234
239
227
224
230
239
239
240
231
234
234
231
231
231
239
231
239
232
239
239
239
238
235
233
240
231
238
238
233
239
238
235
231
234
238
232
238
231
232
239
246
239
231
235
238
232
231
236
235
231
236
238
235
231
235
231
235
240
226
238
236
244
232
226
230
238
239
240
238
238
239
231
239
239
240
230
240
239
231
234
238
234
239
231
238
231
237
227
231
238
238
238
238
234
240
231
239
232
238
231
232
238
239
239
238
230
230
234
236
235
231
232
228
229
239
238
242
231
231
231
231
230
231
236
238
234
239
238
234
230
230
231
238
230
235
235
240
236
231
231
236
236
231
235
231
236
234
239
235
236
239
239
240
235
232
234
232
231
238
239
235
231
238
239
239
230
231
231
231
235
238
235
238
234
238
232
231
226
238
226
228
239
234
231
231
239
236
235
239
244
238
231
239
231
227
231
239
246
239
239
240
238
231
239
239
239
246
239
234
238
240
230
230
231
239
231
232
239
242
231
231
239
238
239
223
235
239
235
235
236
239
239
239
232
234
239
230
238
232
231
233
232
231
239
235
240
234
230
235
239
238
231
231
238
240
234
231
236
231
240
238
234
226
234
228
235
230
231
232
238
232
231
240
231
239
239
238
236
231
236
238
227
231
239
236
232
232
240
232
234
231
234
232
230
234
230
230
231
231
238
238
238
239
240
232
231
230
237
239
237
237
240
231
239
239
234
231
232
229
228
230
233
238
232
231
238
238
231
230
231
229
236
231
231
231
239
239
239
239
239
242
239
231
231
238
239
236
234
238
236
238
239
231
231
233
235
239
240
238
238
232
231
239
236
231
238
231
239
238
231
239
238
231
238
242
237
230
239
235
227
234
231
231
240
232
232
231
239
240
242
238
238
231
232
231
242
238
239
231
239
236
231
239
231
239
235
239
240
229
235
241
238
239
243
240
233
232
231
230
232
236
231
239
231
238
231
231
231
240
231
236
235
234
239
238
239
238
239
234
231
232
232
231
239
231
237
234
226
231
235
239
236
240
233
231
239
239
226
240
231
240
240
232
238
237
240
232
240
231
231
231
238
239
238
228
228
236
234
240
231
234
240
226
237
230
240
235
232
224
232
240
232
231
232
231
238
238
235
239
243
234
231
239
240
231
231
238
240
232
234
236
239
234
226
232
232
237
231
239
234
232
232
232
231
232
238
237
237
236
232
238
238
236
228
239
235
242
231
238
231
229
238
238
233
227
234
239
239
234
239
232
234
234
232
231
236
231
239
239
235
236
239
238
233
235
239
238
231
232
229
236
231
231
232
231
231
236
233
232
226
237
231
239
234
230
232
231
229
234
232
240
240
227
239
235
234
232
231
244
238
232
234
234
229
226
236
231
239
239
239
239
239
242
231
236
237
235
231
238
231
232
240
248
230
232
237
237
239
236
239
239
238
238
232
238
231
231
231
231
240
230
232
231
232
238
238
232
232
232
230
235
240
236
232
238
231
238
231
238
234
238
234
231
232
231
232
227
231
231
239
230
239
239
240
234
231
238
231
238
236
231
239
235
231
235
238
238
236
235
240
236
228
231
236
238
239
232
224
232
238
236
240
236
237
242
231
231
239
229
236
236
240
231
231
232
237
239
234
239
236
236
227
238
234
231
238
241
237
240
231
230
227
234
238
239
239
238
234
239
235
232
231
232
236
231
235
239
231
231
231
231
240
230
235
225
232
231
234
231
234
230
234
232
238
236
230
231
230
238
239
239
238
231
240
234
238
239
235
231
231
240
236
231
232
239
232
238
236
239
236
235
232
227
234
232
231
239
240
232
231
230
231
238
240
231
229
234
227
234
230
231
244
231
238
234
239
231
240
238
231
240
239
234
231
239
230
231
237
238
238
235
238
229
239
234
230
231
240
230
227
230
246
231
240
238
231
235
231
234
239
234
234
232
231
232
231
231
231
238
239
239
240
227
239
238
231
237
238
239
232
238
231
239
238
232
232
231
235
234
234
235
238
230
239
238
240
225
231
239
231
231
231
239
239
238
239
239
238
232
238
233
232
232
231
224
230
232
239
234
240
231
236
228
239
236
240
238
238
234
234
231
234
231
228
231
240
239
238
238
239
240
238
240
239
234
231
239
234
230
238
227
232
235
239
234
231
231
238
230
230
231
232
231
235
240
238
231
231
230
240
231
234
230
238
231
234
231
239
239
229
231
238
234
236
231
239
236
238
239
238
231
237
227
230
236
238
231
238
237
235
238
239
234
239
239
239
235
231
226
239
243
231
232
242
237
232
234
232
239
242
236
232
232
234
231
242
230
231
238
240
234
240
239
239
238
230
231
228
231
239
244
234
239
228
231
246
238
238
238
235
240
237
239
239
228
232
231
231
231
236
233
232
231
239
233
237
235
236
239
244
232
226
231
231
239
239
226
238
236
234
236
231
244
235
240
235
238
224
226
235
235
239
231
229
238
247
239
232
239
236
239
238
231
239
237
240
232
227
231
238
236
240
236
234
237
232
231
238
230
232
232
227
236
232
234
232
232
238
236
231
239
231
234
234
231
238
239
233
234
239
238
231
231
239
239
239
227
232
232
235
231
239
238
232
229
234
232
240
228
232
231
231
232
231
232
232
233
235
231
237
231
231
234
238
233
236
228
238
238
227
234
239
232
239
235
229
239
235
240
231
231
236
239
242
236
236
231
230
231
231
238
231
241
236
236
235
239
232
230
236
230
230
234
239
240
231
238
234
231
236
235
223
239
231
236
231
230
231
231
239
231
232
231
230
229
239
242
234
230
232
233
236
234
231
232
232
234
234
238
238
231
231
239
238
229
231
240
239
244
234
240
247
231
230
226
223
234
231
235
232
234
231
238
233
226
238
230
231
239
240
227
240
230
226
240
234
227
239
227
230
231
232
231
239
234
231
236
232
235
239
238
231
236
230
238
239
238
231
232
236
230
238
236
239
227
236
231
232
230
230
232
231
238
235
238
238
234
231
231
231
240
228
239
232
230
238
234
231
231
230
231
231
234
234
231
239
231
230
231
239
228
232
238
236
230
238
238
223
239
239
236
235
231
224
231
238
240
239
239
238
232
231
236
234
239
234
232
231
236
231
234
232
237
239
239
239
229
231
230
240
231
231
239
234
231
234
234
231
232
231
239
238
233
229
239
250
240
231
234
232
238
238
231
240
231
230
231
237
231
231
240
231
239
242
231
242
232
239
239
240
236
230
235
240
239
231
235
239
232
236
231
235
244
235
239
237
230
232
238
240
232
238
231
239
234
230
231
238
232
231
232
231
235
231
239
244
240
233
239
239
239
234
231
238
239
234
231
240
231
239
240
223
239
231
230
239
239
238
239
232
231
236
235
236
239
231
235
234
240
240
238
228
233
230
238
234
234
232
227
231
231
231
240
235
231
230
232
236
238
239
232
239
232
240
231
242
237
235
231
231
238
234
234
236
227
230
239
239
239
239
239
239
231
239
231
240
239
231
234
233
232
231
232
230
234
240
234
231
231
232
231
238
239
242
235
239
238
227
240
231
239
231
239
240
237
231
239
236
232
236
234
239
230
232
239
231
239
239
235
234
240
232
231
239
240
234
231
231
232
239
228
236
239
232
235
231
227
231
235
230
239
239
231
239
235
240
234
232
231
239
231
239
239
242
235
236
232
232
239
236
224
231
236
232
233
231
228
229
236
228
239
240
236
236
239
239
238
230
239
238
231
243
231
231
227
231
238
235
238
237
244
236
236
234
233
236
237
231
235
233
232
240
228
231
239
231
232
231
239
240
230
237
248
239
235
239
238
239
237
235
232
236
237
238
231
239
255
239
234
232
238
235
226
238
231
242
234
234
232
231
234
232
239
238
239
235
232
237
240
239
238
224
231
234
236
235
236
228
231
232
234
235
231
232
231
238
234
231
239
230
239
239
234
240
238
238
239
242
240
231
233
234
236
239
234
235
240
228
244
236
230
232
236
231
244
242
239
238
240
231
239
242
239
231
239
235
239
238
235
236
240
232
227
231
236
231
239
239
238
236
224
246
239
235
238
230
238
234
228
238
240
232
231
230
239
231
239
240
226
227
236
238
238
240
233
232
230
239
238
239
239
231
239
238
231
228
238
238
240
239
239
231
238
240
239
231
231
234
239
231
239
240
232
228
234
231
231
239
239
242
246
232
232
231
231
236
231
232
223
238
230
238
231
232
232
232
232
232
231
238
226
227
232
234
239
239
239
236
240
232
230
232
233
234
240
240
240
234
232
230
234
235
232
234
240
239
239
239
240
235
238
226
231
232
232
238
236
232
234
232
232
231
239
239
239
239
239
228
238
235
239
232
237
232
231
239
234
240
231
234
240
235
231
239
236
232
231
242
239
238
231
238
240
231
239
230
232
240
234
236
234
234
232
224
234
229
240
231
236
231
234
231
238
240
236
239
233
231
231
238
239
238
236
239
234
238
239
239
238
240
234
232
238
231
232
235
237
238
235
238
232
239
239
239
238
238
230
231
240
236
239
231
231
238
235
239
236
239
242
242
235
240
231
239
232
235
230
231
239
238
246
235
235
240
232
226
234
238
239
240
238
230
232
239
242
239
234
239
236
239
231
238
231
232
236
230
239
238
239
238
230
231
236
229
238
227
231
235
232
231
237
239
239
246
231
232
234
239
231
240
236
233
236
236
239
239
239
239
236
231
236
231
230
232
228
231
248
233
234
232
238
239
239
240
234
232
234
232
235
238
239
231
236
239
232
231
234
238
244
231
236
235
239
239
239
224
236
230
231
231
235
232
231
239
231
235
238
239
240
246
244
238
234
231
236
232
232
231
240
226
227
232
231
242
239
238
239
235
231
231
235
239
232
238
231
231
235
234
237
239
239
232
232
246
231
239
239
231
240
234
237
230
234
238
228
235
244
235
237
239
230
231
236
231
231
240
234
230
239
234
239
238
239
231
234
234
238
240
234
234
233
239
231
235
226
231
231
244
230
224
238
231
231
232
234
231
231
239
242
231
230
235
236
229
236
240
230
223
240
226
230
230
239
244
231
238
240
238
244
230
236
238
235
231
234
227
239
235
234
242
231
237
231
234
239
234
238
231
234
246
230
231
231
234
232
240
231
240
230
235
231
242
230
238
240
235
231
237
239
239
236
239
236
231
236
234
239
234
234
238
226
239
237
239
246
238
232
234
230
227
239
231
226
237
237
229
239
248
231
232
227
235
227
235
226
231
234
231
238
231
227
237
237
239
229
239
231
238
238
236
231
237
231
238
242
230
230
232
229
231
234
228
231
227
244
236
239
238
234
236
234
236
226
236
237
231
240
234
231
236
232
236
231
226
236
234
238
238
239
234
239
239
232
230
226
234
239
239
232
236
255
225
238
238
231
236
239
224
229
230
235
239
240
231
230
240
227
231
231
239
246
231
239
240
229
238
228
238
242
239
239
231
238
240
232
235
236
232
239
240
237
238
236
234
226
230
246
241
227
216
231
236
239
240
234
239
245
235
237
234
231
227
245
247
239
236
237
240
239
242
239
231
231
238
239
239
238
232
228
238
237
223
235
244
230
236
232
223
238
235
243
234
231
233
226
234
227
239
240
234
240
238
230
232
230
231
234
242
238
232
236
231
244
242
231
238
223
239
232
239
247
239
235
239
239
239
228
233
236
231
244
224
239
231
236
232
226
231
231
234
223
231
230
232
231
227
238
231
236
239
239
236
235
239
239
238
238
231
240
230
230
231
240
232
224
238
238
231
234
239
232
231
229
234
244
227
240
231
240
240
240
234
238
236
240
226
232
232
231
235
236
232
238
232
235
231
232
231
232
229
239
236
234
240
238
233
238
238
234
239
232
236
230
231
239
240
234
229
236
234
238
239
237
248
239
239
238
236
239
231
235
230
234
239
240
238
231
223
240
231
235
236
236
231
240
242
223
224
226
238
234
229
235
231
235
231
239
231
239
238
224
240
232
234
224
223
238
236
234
230
234
231
238
238
240
247
239
240
238
230
231
228
238
231
231
239
236
237
230
239
230
236
223
236
238
232
236
236
234
224
239
236
231
237
238
233
238
231
227
244
238
244
234
231
230
242
236
236
230
238
239
234
231
232
238
237
231
238
243
244
229
242
238
237
239
235
240
240
231
232
239
232
232
240
231
238
244
222
239
235
240
232
227
232
232
240
232
231
239
232
231
240
239
242
239
250
239
239
231
234
239
231
227
231
232
224
230
224
231
239
238
232
228
223
238
247
234
231
240
235
240
240
238
239
238
244
239
238
231
236
231
231
232
227
224
231
232
226
231
231
238
238
240
238
234
235
240
231
231
238
239
239
239
247
244
238
239
229
239
239
234
228
227
239
245
237
238
238
238
238
226
230
235
239
246
228
231
239
238
226
238
231
240
232
232
238
234
232
232
225
239
239
246
239
240
228
235
238
239
230
234
228
231
239
233
242
232
231
226
240
237
231
239
240
232
231
240
231
244
224
231
230
231
232
236
238
234
239
239
228
234
238
226
236
242
236
239
239
223
234
239
240
240
239
238
232
230
237
234
238
227
231
227
238
232
238
234
231
231
244
227
239
239
235
239
236
237
239
231
236
240
239
