Time [s],Capacitor voltage [V],GPIO [V]
0.0089125083,1.026911,-0.01045
0.0090400083,1.025443,0.00043
0.0091677083,1.021621,-0.04032
0.0092954083,1.023536,-0.02707
0.0094233083,1.024655,-0.01157
0.0095513083,1.024216,-0.00491
0.0096794083,1.025004,-0.01421
0.0098073083,1.023374,-0.04098
0.0099348083,1.024895,-0.01078
0.0100624083,1.022931,-0.04547
0.0101901083,1.023787,-0.00939
0.0103180083,1.022699,-0.01816
0.0104459083,1.028421,-0.0208
0.0105740083,1.023701,-0.02146
0.0107021083,1.022864,0.0098
0.0108295083,1.023611,-0.01368
0.0109571083,1.023348,-0.00023
0.0110848083,1.026911,-0.04211
0.0112126083,1.025612,-0.00636
0.0113405083,1.022274,-0.02502
0.0114686083,1.023731,0.00617
0.0115967083,1.024159,-0.03597
0.0117242083,1.024073,-0.03056
0.0118518083,1.023983,0.00597
0.0119795083,1.023622,-0.00234
0.0121073083,1.024208,-0.00755
0.0122352083,1.02304,-0.03676
0.0123632083,1.023314,0.01026
0.0124913083,1.024985,-0.04065
0.0126190083,1.024291,-0.00636
0.0127465083,1.026941,-0.0086
0.0128742083,1.025049,-0.04296
0.0130019083,1.024662,-0.01091
0.0131298083,1.025229,-0.00623
0.0132578083,1.023322,-0.01276
0.0133859083,1.024272,-0.00972
0.0135137083,1.02577,-0.05028
0.0136412083,1.023532,-0.02107
0.0137688083,1.025113,-0.00636
0.0138966083,1.023806,-0.00972
0.0140244083,1.024873,0.00736
0.0141524083,1.024903,-0.0212
0.0142804083,1.025965,-0.0119
0.0144085083,1.026611,-0.02766
0.0145360083,1.024347,-0.05444
0.0146636083,1.025304,-0.01592
0.0147913083,1.026994,-0.05384
0.0149191083,1.028361,-0.03518
0.0150470083,1.025177,-0.01619
0.0151750083,1.025331,-0.0491
0.0153032083,1.026513,-0.00115
0.0154307083,1.024839,-0.01216
0.0155583083,1.023127,-0.02964
0.0156860083,1.022695,-0.00834
0.0158137083,1.025203,-0.0429
0.0159416083,1.024752,-0.02403
0.0160696083,1.024475,-0.01704
0.0161978083,1.024456,-0.03432
0.0163255083,1.025195,-0.03604
0.0164530083,1.026191,-0.03353
0.0165806083,1.025102,-0.02146
0.0167084083,1.023844,-0.01823
0.0168363083,1.024279,-0.03307
0.0169643083,1.026476,-0.02087
0.0170924083,1.025327,-0.03215
0.0172202083,1.02378,0.0096
0.0173477083,1.023093,-0.01797
0.0174753083,1.022755,-0.01718
0.0176030083,1.025624,-0.02654
0.0177309083,1.023389,-0.0123
0.0178588083,1.024152,-0.0237
0.0179869083,1.024685,-0.02331
0.0181149083,1.023052,-0.03511
0.0182424083,1.023435,-0.03722
0.0183700083,1.025241,-0.05041
0.0184977083,1.024869,-0.0057
0.0186256083,1.022943,0.01026
0.0187535083,1.023855,-0.02265
0.0188815083,1.023397,-0.03195
0.0190097083,1.023247,-0.00577
0.0191372083,1.023521,-0.04705
0.0192647083,1.026476,-0.03729
0.0193924083,1.025977,-0.02324
0.0195202083,1.024692,-0.02337
0.0196481083,1.024242,-0.02324
0.0197762083,1.024677,-0.0243
0.0199043083,1.023731,-0.01236
0.0200320083,1.025406,-0.0117
0.0201595083,1.024666,0.00419
0.0202872083,1.02491,-0.02344
0.0204149083,1.026592,-0.00425
0.0205428083,1.024362,-0.03353
0.0206708083,1.026742,-0.00491
0.0207989083,1.025323,0.00043
0.0209268083,1.024065,-0.00702
0.0210543083,1.024125,-0.03689
0.0211819083,1.024978,-0.02568
0.0213097083,1.025901,-0.02331
0.0214375083,1.024369,-0.01104
0.0215655083,1.024696,-0.01038
0.0216936083,1.025312,-0.01078
0.0218216083,1.026468,0.00973
0.0219491083,1.022225,-0.01592
0.0220767083,1.027918,-0.02997
0.0222044083,1.024903,-0.03333
0.0223322083,1.024978,-0.00471
0.0224602083,1.027426,-0.01342
0.0225882083,1.023209,-0.04962
0.0227164083,1.02607,-0.00293
0.0228439083,1.026389,-0.021
0.0229715083,1.025083,-0.01981
0.0230992083,1.022815,-0.01262
0.0232270083,1.028233,0.00657
0.0233549083,1.024764,-0.0245
0.0234829083,1.024895,0.00182
0.0236110083,1.024704,-0.02034
0.0237387083,1.021737,-0.02463
0.0238663083,1.028421,-0.01051
0.0239939083,1.022988,-0.04257
0.0241217083,1.026814,-0.03531
0.0242496083,1.022691,0.00868
0.0243776083,1.025293,-0.01183
0.0245057083,1.025706,-0.0146
0.0246335083,1.023791,-0.01645
0.0247610083,1.024358,-0.01691
0.0248886083,1.024899,-0.00577
0.0250164083,1.021268,-0.02034
0.0251442083,1.024591,-0.01328
0.0252722083,1.024456,-0.03637
0.0254003083,1.026735,-0.01665
0.0255283083,1.025079,-0.01988
0.0256558083,1.022244,-0.03551
0.0257834083,1.025834,-0.02239
0.0259111083,1.024148,-0.0206
0.0260389083,1.022357,-0.04679
0.0261668083,1.023025,-0.02924
0.0262949083,1.025259,-0.02641
0.0264231083,1.023772,-0.05154
0.0265505083,1.024843,-0.02911
0.0266781083,1.024734,-0.02351
0.0268058083,1.025807,-0.02318
0.0269336083,1.023705,-0.01124
0.0270615083,1.0228,-0.02971
0.0271895083,1.024613,-0.03063
0.0273177083,1.026269,-0.03294
0.0274452083,1.02476,-0.0241
0.0275728083,1.027621,-0.00656
0.0277004083,1.024602,-0.00517
0.0278282083,1.021321,-0.0086
0.0279561083,1.02298,-0.00939
0.0280841083,1.024234,-0.00497
0.0282122083,1.025188,-0.01685
0.0283400083,1.022961,-0.00643
0.0284675083,1.02378,-0.01058
0.0285951083,1.023187,-0.02021
0.0287229083,1.023371,-0.02192
0.0288507083,1.026063,-0.02733
0.0289787083,1.02482,-0.00953
0.0291068083,1.025518,-0.02793
0.0292348083,1.027077,-0.0367
0.0293623083,1.023945,-0.00478
0.0294899083,1.024197,0.0003
0.0296176083,1.02467,-0.00253
0.0297454083,1.024955,-0.00972
0.0298733083,1.025413,-0.03769
0.0300014083,1.02408,-0.02516
0.0301295083,1.024283,-0.00359
0.0302571083,1.021858,-0.009
0.0303846083,1.023127,-0.00181
0.0305123083,1.027062,-0.01909
0.0306401083,1.026686,-0.03525
0.0307680083,1.023791,-0.03498
0.0308960083,1.023296,-0.00741
0.0310242083,1.026168,-0.01434
0.0311518083,1.025372,-0.01427
0.0312794083,1.026055,-0.0301
0.0314070083,1.026727,-0.00432
0.0315348083,1.025939,-0.00979
0.0316627083,1.026198,-0.01467
0.0317907083,1.025165,0.00644
0.0319188083,1.024553,-0.03531
0.0320466083,1.023382,-0.02225
0.0321741083,1.023307,-0.0055
0.0323018083,1.023581,-0.02179
0.0324295083,1.024711,-0.00623
0.0325574083,1.02544,-0.02305
0.0326853083,1.024629,-0.03426
0.0328134083,1.024366,-0.03808
0.0329413083,1.023851,-0.01038
0.0330688083,1.024722,-0.02305
0.0331964083,1.026037,-0.01427
0.0333242083,1.023908,-0.02265
0.0334520083,1.026217,-0.0274
0.0335799083,1.024873,-0.00761
0.0337080083,1.022278,-0.02107
0.0338361083,1.022646,-0.00418
0.0339636083,1.023574,-0.00906
0.0340912083,1.025413,-0.03531
0.0342189083,1.021644,-0.02318
0.0343467083,1.024043,-0.01104
0.0344746083,1.022868,-0.02839
0.0346026083,1.024512,-0.01533
0.0347308083,1.024711,-0.0212
0.0348583083,1.026164,-0.0336
0.0349859083,1.023851,-0.01948
0.0351135083,1.02316,-0.03703
0.0352413083,1.023483,-0.03696
0.0353692083,1.025909,-0.02845
0.0354972083,1.022834,-0.00702
0.0356253083,1.025533,-0.00906
0.0357531083,1.022331,-0.03083
0.0358806083,1.02384,-0.00728
0.0360082083,1.025353,-0.02522
0.0361360083,1.023142,-0.03835
0.0362639083,1.02366,-0.05002
0.0363918083,1.025143,-0.01849
0.0365199083,1.02464,0.00815
0.0366478083,1.022789,-0.04085
0.0367753083,1.022928,-0.03492
0.0369029083,1.02307,-0.03419
0.0370307083,1.025868,-0.01394
0.0371585083,1.024216,0.0009
0.0372865083,1.024903,-0.04633
0.0374145083,1.023761,-0.03986
0.0375426083,1.025075,-0.00676
0.0376701083,1.027017,-0.00755
0.0377977083,1.024666,-0.02272
0.0379254083,1.026307,-0.00346
0.0380532083,1.026915,0.00907
0.0381812083,1.025995,-0.01183
0.0383092083,1.025042,-0.00603
0.0384374083,1.024328,-0.02291
0.0385649083,1.023574,-0.0491
0.0386925083,1.02461,-0.02746
0.0388202083,1.027009,-0.03544
0.0389479083,1.026566,-0.00504
0.0390758083,1.021873,-0.01652
0.0392039083,1.027512,-0.01526
0.0393320083,1.023667,-0.02469
0.0394598083,1.028312,0.00624
0.0395873083,1.024298,-0.02324
0.0397149083,1.023329,-0.02872
0.0398427083,1.020408,0.0038
0.0399706083,1.023168,-0.00253
0.0400986083,1.025259,-0.00676
0.0402266083,1.024302,-0.02436
0.0403546083,1.024148,-0.02951
0.0404821083,1.025079,-0.01032
0.0406097083,1.026791,-0.02707
0.0407374083,1.025969,0.00314
0.0408653083,1.023547,-0.02311
0.0409932083,1.024302,-0.05213
0.0411213083,1.026153,-0.02568
0.0412494083,1.02316,-0.03208
0.0413769083,1.027602,0.01059
0.0415044083,1.023419,-0.00999
0.0416322083,1.023382,-0.03333
0.0417600083,1.023878,-0.00445
0.0418879083,1.025898,-0.02786
0.0420159083,1.022631,-0.01935
0.0421441083,1.015418,-0.0152
0.0422716083,1.024463,-0.01803
0.0423992083,1.023299,-0.00854
0.0425268083,1.024463,-0.00326
0.0426546083,1.025526,-0.03597
0.0427825083,1.024741,-0.02661
0.0429105083,1.023795,-0.0183
0.0430387083,1.028627,-0.00491
0.0431664083,1.024047,-0.02008
0.0432939083,1.023589,-0.03577
0.0434215083,1.024711,0.0005
0.0435493083,1.025898,-0.0301
0.0436772083,1.023052,0.0001
0.0438052083,1.023262,-0.03261
0.0439333083,1.024426,-0.0208
0.0440612083,1.024903,-0.00781
0.0441887083,1.023067,-0.03287
0.0443163083,1.022905,-0.04428
0.0444441083,1.02449,-0.01164
0.0445719083,1.023532,-0.00807
0.0446999083,1.025015,0.00881
0.0448279083,1.023701,-0.02423
0.0449560083,1.023209,-0.01559
0.0450835083,1.025259,-0.02826
0.0452110083,1.022864,-0.01915
0.0453387083,1.025481,-0.0121
0.0454666083,1.024294,-0.03294
0.0455945083,1.025192,-0.01243
0.0457225083,1.025053,-0.02067
0.0458507083,1.02482,-0.0212
0.0459783083,1.023427,0.00756
0.0461058083,1.02547,-0.01328
0.0462335083,1.02482,-0.01711
0.0463613083,1.022421,-0.01236
0.0464892083,1.02446,-0.01091
0.0466172083,1.023611,-0.00676
0.0467453083,1.022871,-0.03597
0.0468731083,1.024914,-0.02377
0.0470006083,1.024328,-0.009
0.0471283083,1.022548,-0.01368
0.0472561083,1.027737,-0.02568
0.0473839083,1.024159,0.0005
0.0475119083,1.023007,-0.00603
0.0476400083,1.023491,-0.00557
0.0477679083,1.024178,-0.01474
0.0478955083,1.024366,-0.01619
0.0480231083,1.025845,-0.05411
0.0481508083,1.024441,-0.02087
0.0482787083,1.026844,-0.01572
0.0484066083,1.023889,-0.00755
0.0485347083,1.025094,-0.03934
0.0486627083,1.023104,-0.01698
0.0487902083,1.023739,0.00439
0.0489178083,1.026694,-0.01282
0.0490455083,1.024591,-0.03406
0.0491734083,1.022072,-0.00227
0.0493013083,1.022973,-0.03729
0.0494294083,1.024674,-0.00412
0.0495575083,1.023412,-0.04178
0.0496850083,1.023502,-0.03689
0.0498126083,1.024321,-0.02403
0.0499403083,1.026705,-0.02291
0.0500681083,1.024448,-0.01091
0.0501960083,1.025342,-0.01882
0.0503240083,1.023228,-0.01612
0.0504522083,1.023934,-0.02239
0.0505798083,1.024876,-0.01942
0.0507073083,1.025582,-0.02608
0.0508350083,1.025192,-0.01948
0.0509628083,1.024347,-0.02384
0.0510907083,1.025853,-0.01539
0.0512187083,1.023085,-0.01223
0.0513468083,1.023836,-0.00946
0.0514746083,1.023619,-0.01117
0.0516021083,1.023408,-0.02041
0.0517297083,1.02571,-0.00352
0.0518575083,1.024711,-0.01282
0.0519853083,1.027343,-0.01863
0.0521133083,1.020434,-0.05384
0.0522414083,1.022312,-0.02159
0.0523694083,1.024456,-0.02786
0.0524969083,1.023765,-0.02331
0.0526245083,1.024989,-0.05041
0.0527522083,1.02316,-0.0055
0.0528800083,1.023761,-0.04323
0.0530080083,1.022995,-0.0272
0.0531360083,1.023175,-0.0237
0.0532641083,1.024861,-0.01929
0.0533916083,1.024985,-0.01909
0.0535192083,1.024542,-0.02483
0.0536469083,1.024861,-0.02938
0.0537747083,1.023596,-0.01388
0.0539026083,1.021914,-0.00062
0.0540306083,1.025008,-0.00887
0.0541588083,1.026254,-0.01849
0.0542863083,1.02354,-0.03373
0.0544139083,1.022346,-0.01256
0.0545415083,1.025274,0.00742
0.0546693083,1.023025,-0.04745
0.0547972083,1.025729,-0.02285
0.0549252083,1.024704,0.00169
0.0550533083,1.024433,-0.04804
0.0551811083,1.026374,-0.01315
0.0553086083,1.02957,-0.04646
0.0554362083,1.023416,-0.01309
0.0555640083,1.024794,-0.01942
0.0556918083,1.024895,0.00149
0.0558198083,1.023724,-0.02786
0.0559479083,1.026044,-0.01658
0.0560759083,1.024351,0.00558
0.0562034083,1.023525,-0.02219
0.0563310083,1.02509,-0.03617
0.0564587083,1.022744,-0.01797
0.0565865083,1.023284,-0.02911
0.0567145083,1.026739,-0.03478
0.0568425083,1.020814,-0.0241
0.0569707083,1.023145,-0.02212
0.0570981083,1.025113,-0.00451
0.0572257083,1.024613,-0.02779
0.0573534083,1.023949,-0.02845
0.0574812083,1.026393,-0.01784
0.0576091083,1.026236,-0.01183
0.0577372083,1.025327,-0.046
0.0578653083,1.026104,-0.01533
0.0579929083,1.024794,-0.0152
0.0581204083,1.02449,-0.01065
0.0582481083,1.023592,-0.0299
0.0583759083,1.025349,-0.0115
0.0585038083,1.020326,-0.0307
0.0586318083,1.026457,-0.02034
0.0587599083,1.025477,-0.04712
0.0588877083,1.022988,-0.03571
0.0590152083,1.025034,-0.0336
0.0591428083,1.022038,-0.00781
0.0592706083,1.023724,-0.02377
0.0593984083,1.024891,-0.00445
0.0595264083,1.02544,-0.02793
0.0596545083,1.025256,-0.0514
0.0597825083,1.02648,-0.00293
0.0599100083,1.021704,-0.03722
0.0600376083,1.02393,-0.04402
0.0601653083,1.024257,-0.03195
0.0602931083,1.023416,-0.01784
0.0604211083,1.025094,-0.03485
0.0605492083,1.024058,-0.01493
0.0606773083,1.025316,-0.0088
0.0608048083,1.023964,-0.0332
0.0609323083,1.024647,0.00723
0.0610600083,1.023363,-0.01619
0.0611879083,1.022766,-0.00458
0.0613158083,1.027092,-0.00464
0.0614438083,1.020536,-0.03195
0.0615720083,1.024073,-0.01975
0.0616996083,1.022376,-0.01592
0.0618271083,1.026134,-0.02766
0.0619548083,1.02319,-0.01467
0.0620826083,1.02521,0.00057
0.0622105083,1.023108,-0.03188
0.0623385083,1.023709,-0.05088
0.0624666083,1.024114,-0.00676
0.0625943083,1.024054,-0.02957
0.0627219083,1.023491,-0.04303
0.0628495083,1.023604,-0.02733
0.0629773083,1.024587,-0.00682
0.0631051083,1.024677,-0.01302
0.0632331083,1.02111,-0.03722
0.0633612083,1.025372,-0.01731
0.0634891083,1.022935,-0.03478
0.0636166083,1.024538,-0.0214
0.0637442083,1.023183,-0.01948
0.0638719083,1.024835,-0.03234
0.0639998083,1.023416,0.00716
0.0641277083,1.022935,-0.02568
0.0642558083,1.023284,-0.03386
0.0643839083,1.022965,-0.01276
0.0645113083,1.023911,-0.00478
0.0646389083,1.028793,-0.0059
0.0647666083,1.025417,0.00472
0.0648945083,1.025455,-0.00906
0.0650224083,1.023532,-0.02773
0.0651504083,1.023037,-0.01111
0.0652786083,1.024407,0.01066
0.0654062083,1.024816,0.0038
0.0655337083,1.023735,-0.02977
0.0656614083,1.025128,-0.01295
0.0657892083,1.022811,-0.02713
0.0659171083,1.025323,-0.01421
0.0660451083,1.022079,-0.0119
0.0661733083,1.022455,-0.03551
0.0663010083,1.022661,-0.02806
0.0664285083,1.023363,-0.04844
0.0665561083,1.024159,-0.00563
0.0666839083,1.026757,-0.01249
0.0668118083,1.024186,-0.02872
0.0669398083,1.023348,-0.01539
0.0670679083,1.025064,0.00492
0.0671957083,1.021745,-0.04705
0.0673232083,1.022064,-0.02687
0.0674508083,1.024602,-0.0084
0.0675786083,1.024978,-0.02859
0.0677064083,1.025624,-0.01632
0.0678344083,1.02357,-0.01797
0.0679625083,1.023089,-0.01408
0.0680905083,1.024775,-0.03729
0.0682180083,1.023378,-0.00346
0.0683456083,1.024324,-0.01144
0.0684733083,1.022856,-0.03162
0.0686011083,1.021178,-0.02852
0.0687290083,1.022398,-0.01124
0.0688571083,1.023085,-0.02258
0.0689852083,1.024069,-0.02535
0.0691127083,1.022939,-0.04349
0.0692403083,1.022567,-0.07007
0.0693680083,1.025177,-0.03577
0.0694958083,1.023097,-0.01249
0.0696237083,1.024824,-0.02509
0.0697517083,1.022222,-0.00735
0.0698798083,1.023374,-0.01797
0.0700075083,1.025969,-0.02549
0.0701350083,1.027084,0.00241
0.0702627083,1.020532,-0.021
0.0703904083,1.023742,-0.04488
0.0705183083,1.023765,0.00551
0.0706463083,1.026521,-0.00253
0.0707744083,1.025548,-0.01849
0.0709022083,1.025012,-0.02483
0.0710297083,1.022079,-0.03122
0.0711574083,1.027587,-0.00583
0.0712851083,1.025184,-0.02608
0.0714130083,1.025094,-0.01282
0.0715409083,1.028057,-0.01025
0.0716690083,1.026795,-0.0117
0.0717970083,1.026626,-0.00122
0.0719245083,1.023971,-0.01612
0.0720521083,1.027629,0.00254
0.0721798083,1.02491,-0.00669
0.0723076083,1.023889,-0.00511
0.0724356083,1.0244,-0.03261
0.0725636083,1.027794,-0.02014
0.0726917083,1.02345,-0.02199
0.0728192083,1.023983,-0.00544
0.0729468083,1.024324,-0.01216
0.0730745083,1.024903,-0.01546
0.0732023083,1.025165,-0.03676
0.0733302083,1.022567,-0.0148
0.0734582083,1.024317,-0.02568
0.0735864083,1.025079,-0.00676
0.0737140083,1.025109,0.00525
0.0738415083,1.024978,-0.00643
0.0739692083,1.023412,-0.02865
0.0740970083,1.023964,-0.00359
0.0742249083,1.022349,-0.01454
0.0743529083,1.025327,-3e-05
0.0744810083,1.025297,0.01026
0.0746087083,1.025462,-0.02713
0.0747363083,1.024208,-0.00999
0.0748639083,1.022864,-0.01816
0.0749917083,1.025868,-0.03096
0.0751195083,1.020885,-0.02588
0.0752475083,1.023442,-0.00959
0.0753756083,1.024711,0.00248
0.0755036083,1.023296,-0.01553
0.0756311083,1.025289,-0.01078
0.0757587083,1.023506,-0.00649
0.0758864083,1.02482,-0.00807
0.0760143083,1.023911,-0.0148
0.0761422083,1.022485,-0.0119
0.0762703083,1.025124,-0.00425
0.0763984083,1.027028,0.00287
0.0765259083,1.022357,-0.02845
0.0766535083,1.023589,-0.02621
0.0767812083,1.023772,-0.02219
0.0769090083,1.024779,0.00901
0.0770369083,1.022338,-0.02008
0.0771650083,1.022545,-0.03551
0.0772931083,1.024749,-0.01078
0.0774207083,1.023604,-0.00755
0.0775482083,1.027538,-0.01216
0.0776759083,1.022736,-0.0208
0.0778037083,1.025346,0.00215
0.0779316083,1.024294,-0.05338
0.0780597083,1.022012,-0.0088
0.0781878083,1.022233,-0.0146
0.0783154083,1.023461,-0.015
0.0784429083,1.024351,-0.03564
0.0785706083,1.02443,-0.04092
0.0786984083,1.024332,0.00353
0.0788262083,1.0239,-0.03439
0.0789542083,1.023142,-0.02041
0.0790823083,1.023739,-0.02285
0.0792102083,1.021587,-0.01131
0.0793377083,1.023442,-0.01942
0.0794653083,1.02188,-0.01625
0.0795931083,1.026093,-0.04019
0.0797209083,1.023742,-0.04039
0.0798489083,1.02512,-0.01282
0.0799770083,1.026904,-0.00438
0.0801050083,1.023037,0.00017
0.0802325083,1.024186,0.00096
0.0803601083,1.027354,-0.01658
0.0804878083,1.023836,-0.00583
0.0806156083,1.024846,-0.05002
0.0807436083,1.023179,-0.01408
0.0808716083,1.024171,-0.02516
0.0809998083,1.02482,-0.01836
0.0811274083,1.023742,-0.02529
0.0812549083,1.027302,-0.00735
0.0813826083,1.023472,0.00109
0.0815104083,1.025241,-0.04455
0.0816383083,1.021223,-0.02258
0.0817664083,1.026145,-0.00722
0.0818945083,1.023667,-0.02839
0.0820222083,1.025886,-0.02852
0.0821497083,1.021861,-0.02779
0.0822774083,1.022582,-0.03182
0.0824052083,1.023175,-0.00135
0.0825331083,1.027306,-0.03314
0.0826611083,1.026145,-0.02489
0.0827892083,1.023232,-0.02159
0.0829170083,1.025195,-0.05431
0.0830445083,1.025248,-0.01295
0.0831721083,1.023949,-0.02146
0.0832999083,1.026112,-0.03333
0.0834277083,1.021039,-0.0303
0.0835557083,1.024204,-0.03577
0.0836838083,1.025222,-0.0245
0.0838117083,1.022042,-0.00583
0.0839392083,1.026825,-0.03755
0.0840668083,1.023803,-0.01164
0.0841945083,1.023037,-0.00966
0.0843224083,1.025169,-0.00768
0.0844503083,1.024719,-0.01098
0.0845784083,1.023562,-0.01579
0.0847065083,1.025135,-0.01335
0.0848340083,1.022684,-0.01421
0.0849616083,1.023382,-0.0022
0.0850893083,1.025192,-0.02298
0.0852171083,1.02304,-0.00662
0.0853450083,1.024576,-0.01836
0.0854730083,1.022256,-0.01131
0.0856012083,1.022838,-0.02931
0.0857288083,1.023468,-0.03478
0.0858563083,1.023915,-0.01975
0.0859840083,1.025038,-0.03076
0.0861118083,1.02265,-0.01625
0.0862397083,1.025218,-0.02252
0.0863676083,1.024711,-0.03558
0.0864958083,1.025274,-0.03729
0.0866236083,1.024568,-0.03419
0.0867511083,1.024888,-0.01658
0.0868787083,1.023382,-0.02403
0.0870065083,1.023408,-0.05351
0.0871343083,1.02238,-0.00801
0.0872623083,1.024291,-0.01685
0.0873904083,1.026457,-0.03294
0.0875183083,1.022864,-0.03551
0.0876458083,1.025113,-0.03399
0.0877734083,1.024681,-0.02067
0.0879011083,1.023848,-0.02423
0.0880290083,1.026371,-0.00708
0.0881569083,1.023626,-0.00306
0.0882850083,1.022992,-0.02034
0.0884131083,1.022961,0.00709
0.0885406083,1.023119,-0.01038
0.0886681083,1.023487,-0.03498
0.0887958083,1.023604,-0.0336
0.0889236083,1.028252,-0.01592
0.0890515083,1.026074,-0.02146
0.0891796083,1.026577,-0.0245
0.0893077083,1.024918,-0.0183
0.0894354083,1.026262,-0.00497
0.0895630083,1.024475,-0.00794
0.0896906083,1.024084,0.00822
0.0898184083,1.026893,-0.01803
0.0899463083,1.025237,-0.02212
0.0900743083,1.026209,-0.01751
0.0902024083,1.02488,-0.04705
0.0903302083,1.02464,-0.01942
0.0904577083,1.023142,-0.01704
0.0905853083,1.025286,-0.0061
0.0907131083,1.025552,-0.00854
0.0908409083,1.023187,-0.03399
0.0909689083,1.023393,-0.05371
0.0910970083,1.02319,-0.00458
0.0912249083,1.022395,-0.03182
0.0913524083,1.022886,-0.00629
0.0914800083,1.024719,-0.00247
0.0916077083,1.026495,0.00894
0.0917356083,1.02357,-0.01968
0.0918635083,1.024921,-0.02331
0.0919916083,1.026082,0.00353
0.0921197083,1.021471,-0.03492
0.0922473083,1.025841,-0.0084
0.0923748083,1.023112,-0.01012
0.0925025083,1.022905,-0.0456
0.0926303083,1.023307,-0.02905
0.0927583083,1.026975,-0.01058
0.0928863083,1.027216,-0.0206
0.0930144083,1.022961,-0.01104
0.0931421083,1.02458,0.00841
0.0932696083,1.022601,-0.02522
0.0933973083,1.024084,-0.02476
0.0935251083,1.025342,-0.04402
0.0936530083,1.02482,-0.02872
0.0937810083,1.023007,-0.01513
0.0939091083,1.025931,-0.03544
0.0940368083,1.024178,0.00465
0.0941644083,1.02571,0.01013
0.0942920083,1.024336,-0.01836
0.0944198083,1.021583,-0.01935
0.0945476083,1.021659,-0.00484
0.0946756083,1.02515,-0.02212
0.0948037083,1.024888,-0.01869
0.0949317083,1.025045,-0.01704
0.0950592083,1.023555,-0.02034
0.0951868083,1.024253,-0.01724
0.0953145083,1.026082,-0.01909
0.0954423083,1.024047,-0.01414
0.0955703083,1.02384,-0.02047
0.0956983083,1.024997,-0.00715
0.0958265083,1.023566,-0.0276
0.0959539083,1.024159,-0.04962
0.0960815083,1.021869,-0.01797
0.0962092083,1.024636,-0.0022
0.0963370083,1.022064,-0.01289
0.0964649083,1.024084,-0.01302
0.0965930083,1.023502,-0.02126
0.0967211083,1.022301,-0.03729
0.0968487083,1.025233,-0.03624
0.0969763083,1.028094,-0.03406
0.0971039083,1.022316,-0.02898
0.0972317083,1.025271,-0.0208
0.0973596083,1.024508,-0.01658
0.0974876083,1.02583,0.00525
0.0976157083,1.023885,-0.02272
0.0977435083,1.025027,-0.0055
0.0978710083,1.026945,-0.04349
0.0979987083,1.02515,-0.01671
0.0981264083,1.025316,-0.05074
0.0982543083,1.022856,-0.01572
0.0983823083,1.024997,0.0036
0.0985104083,1.02372,-0.01137
0.0986383083,1.02111,-0.03274
0.0987658083,1.02387,-0.01276
0.0988934083,1.033313,-0.01427
0.0990211083,1.024839,-0.01572
0.0991490083,1.025139,-0.02054
0.0992769083,1.020615,-0.02318
0.0994050083,1.026055,-0.01724
0.0995331083,1.025548,-0.02107
