Time [s],Capacitor voltage [V],GPIO [V]
3.378801e-05,1.024839,-0.03347
0.00011162801,1.022609,-0.0361
0.00018950801,1.023363,-0.01711
0.00026742801,1.023127,-0.05286
0.00034540801,1.025094,-0.05312
0.00042340801,1.023806,-0.02272
0.00050146801,1.024921,-0.02872
0.00057956801,1.026157,-0.01414
0.00065770801,1.024734,-0.03096
0.00073588801,1.025657,-0.00557
0.00081412801,1.024929,-0.04118
0.00089240801,1.022691,-0.03934
0.00097044801,1.021948,-0.01777
0.00104828801,1.023337,-0.03769
0.00112618801,1.023224,-0.02364
0.00120412801,1.024707,-0.0361
0.00128210801,1.023784,-0.0243
0.00136012801,1.024816,-0.03775
0.00143820801,1.024989,-0.01256
0.00151630801,1.026175,-0.0425
0.00159446801,1.025207,-0.00755
0.00167266801,1.023228,-0.01863
0.00175090801,1.022856,-0.00511
0.00182920801,1.024764,-0.02192
0.00190710801,1.026525,-0.03604
0.00198496801,1.025365,-0.03353
0.00206286801,1.023938,-0.05563
0.00214082801,1.020697,-0.04969
0.00221880801,1.023097,-0.00715
0.00229684801,1.023085,-0.05398
0.00237492801,1.023844,-0.02852
0.00245304801,1.023149,-0.02443
0.00253122801,1.023082,0.00558
0.00260944801,1.021208,-0.01586
0.00268770801,1.025781,-0.02872
0.00276592801,1.028466,-0.03393
0.00284376801,1.024734,-0.0121
0.00292162801,1.026277,-0.02417
0.00299954801,1.022173,-0.02384
0.00307750801,1.023307,-0.03934
0.00315550801,1.021219,-0.00438
0.00323356801,1.025147,-0.0305
0.00331164801,1.023115,-0.05345
0.00338978801,1.025113,-0.03591
0.00346796801,1.022642,-0.01058
0.00354620801,1.02497,-0.00643
0.00362446801,1.025413,-0.0332
0.00370254801,1.024396,-0.0123
0.00378038801,1.024981,-0.021
0.00385828801,1.024764,-0.03393
0.00393620801,1.023641,-0.00741
0.00401416801,1.027824,-0.03076
0.00409218801,1.023566,-0.04019
0.00417024801,1.023971,-0.02008
0.00424836801,1.026112,-0.00517
0.00432650801,1.025909,-0.03689
0.00440470801,1.025962,-0.0396
0.00448294801,1.025135,-0.02344
0.00456122801,1.025117,-0.04929
0.00463922801,1.025503,-0.03287
0.00471708801,1.025143,-0.0429
0.00479496801,1.023562,-0.0299
0.00487292801,1.024125,-0.05384
0.00495090801,1.023044,-0.0609
0.00502892801,1.022402,-0.0487
0.00510700801,1.023416,-0.0117
0.00518512801,1.023326,-0.03591
0.00526328801,1.024523,-0.02694
0.00534150801,1.025301,-0.03624
0.00541974801,1.023818,-0.04191
0.00549804801,1.028042,-0.00728
0.00557590801,1.023367,-0.0117
0.00565378801,1.024456,-0.03498
0.00573170801,1.028646,-0.05041
0.00580964801,1.026848,-0.00814
0.00588764801,1.023378,-0.05444
0.00596570801,1.024993,-0.03808
0.00604378801,1.024557,-0.04738
0.00612192801,1.02354,-0.01929
0.00620010801,1.025233,-0.03709
0.00627832801,1.022943,-0.03215
0.00635660801,1.027771,-0.02614
0.00643468801,1.023007,-0.04936
0.00651252801,1.026288,-0.03901
0.00659040801,1.022853,-0.05358
0.00666832801,1.023483,-0.02608
0.00674630801,1.023885,-0.02436
0.00682430801,1.024512,-0.00577
0.00690236801,1.025177,-0.03056
0.00698048801,1.025068,-0.02265
