Time [s],Capacitor voltage [V],GPIO [V]
0.0141151484,0.775741,-0.0853
0.0141419484,0.774311,-0.05167
0.0141687484,0.774855,-0.04296
0.0141955484,0.776597,-0.04811
0.0142223484,0.773789,-0.05477
0.0142491484,0.776263,-0.05556
0.0142759484,0.773976,-0.05978
0.0143027484,0.77457,-0.04204
0.0143296484,0.776597,-0.04237
0.0143564484,0.775032,-0.07007
0.0143832484,0.776364,-0.05404
0.0144101484,0.77763,-0.06235
0.0144369484,0.777724,-0.06413
0.0144638484,0.777074,-0.05589
0.0144907484,0.773924,-0.04237
0.0145175484,0.775253,-0.05345
0.0145444484,0.77368,-0.06651
0.0145713484,0.776853,-0.04989
0.0145982484,0.776368,-0.06769
0.0146251484,0.778058,-0.05675
0.0146520484,0.778493,-0.05628
0.0146789484,0.777626,-0.02278
0.0147058484,0.776522,-0.04817
0.0147325484,0.774765,-0.0518
0.0147593484,0.775216,-0.0551
0.0147860484,0.775989,-0.05272
0.0148128484,0.776109,-0.05747
0.0148395484,0.776815,-0.04764
0.0148663484,0.77742,-0.06638
0.0148930484,0.776819,-0.05398
0.0149198484,0.776807,-0.04896
0.0149466484,0.776886,-0.04349
0.0149734484,0.777588,-0.05912
0.0150002484,0.776725,-0.06552
0.0150270484,0.779233,-0.04098
0.0150538484,0.775418,-0.05714
0.0150806484,0.775377,-0.06176
0.0151074484,0.77716,-0.06532
0.0151342484,0.776158,-0.04593
0.0151610484,0.7771,-0.07112
0.0151879484,0.775771,-0.06631
0.0152147484,0.776755,-0.05681
0.0152415484,0.777551,-0.05853
0.0152684484,0.77508,-0.05853
0.0152952484,0.776609,-0.04949
0.0153221484,0.777288,-0.04316
0.0153489484,0.778392,-0.04237
0.0153758484,0.77585,-0.05431
0.0154027484,0.777746,-0.08669
0.0154296484,0.776,-0.05609
0.0154565484,0.775685,-0.06064
0.0154834484,0.776642,-0.0522
0.0155102484,0.777532,-0.04837
0.0155372484,0.776177,-0.06697
0.0155641484,0.775313,-0.05259
0.0155908484,0.777037,-0.04217
0.0156176484,0.778351,-0.05813
0.0156443484,0.776901,-0.06288
0.0156711484,0.774521,-0.04685
0.0156978484,0.776346,-0.05134
0.0157246484,0.775674,-0.04646
0.0157514484,0.777667,-0.08544
0.0157781484,0.776364,-0.07772
0.0158049484,0.777363,-0.04633
0.0158317484,0.777187,-0.04758
0.0158585484,0.774667,-0.04995
0.0158853484,0.775429,-0.06361
0.0159121484,0.775527,-0.03966
0.0159389484,0.775054,-0.05127
0.0159657484,0.776143,-0.04276
0.0159925484,0.775193,-0.03841
0.0160193484,0.778963,-0.04672
0.0160462484,0.777142,-0.05549
0.0160730484,0.775775,-0.07046
0.0160998484,0.777555,-0.05945
0.0161267484,0.776552,-0.06413
0.0161535484,0.778448,-0.03195
0.0161804484,0.775279,-0.03643
0.0162073484,0.777382,-0.064
0.0162341484,0.777619,-0.06539
0.0162610484,0.776901,-0.06578
0.0162879484,0.777284,-0.0458
0.0163148484,0.776177,-0.05741
0.0163417484,0.776699,-0.04224
0.0163686484,0.775598,-0.04052
0.0163955484,0.775163,-0.0396
0.0164224484,0.773425,-0.06407
0.0164491484,0.777622,-0.04949
0.0164759484,0.778099,-0.0706
0.0165026484,0.776353,-0.04797
0.0165294484,0.777389,-0.0427
0.0165561484,0.778118,-0.06974
0.0165829484,0.779597,-0.05022
0.0166097484,0.77615,-0.04131
0.0166364484,0.778358,-0.05358
0.0166632484,0.775418,-0.04659
0.0166900484,0.77793,-0.09849
0.0167168484,0.776,-0.04428
0.0167436484,0.777592,-0.07356
0.0167704484,0.778238,-0.0245
0.0167972484,0.775456,-0.04488
0.0168240484,0.775298,-0.04131
0.0168508484,0.773646,-0.04982
0.0168776484,0.774919,-0.03868
0.0169045484,0.775858,-0.06064
0.0169313484,0.775125,-0.06835
0.0169581484,0.776781,-0.06664
0.0169850484,0.776012,-0.07027
0.0170118484,0.777716,-0.04138
0.0170387484,0.777247,-0.03788
0.0170656484,0.777145,-0.06565
0.0170924484,0.775358,-0.0237
0.0171193484,0.776124,-0.06235
0.0171462484,0.776263,-0.05398
0.0171731484,0.775291,-0.03887
0.0171999484,0.7776,-0.04329
0.0172268484,0.775906,-0.06558
0.0172537484,0.775617,-0.05193
0.0172807484,0.775377,-0.06361
0.0173075484,0.775828,-0.04019
0.0173342484,0.776075,-0.06361
0.0173610484,0.776158,-0.04929
0.0173877484,0.777164,-0.06651
0.0174145484,0.777543,-0.05312
0.0174412484,0.774588,-0.05767
0.0174680484,0.775351,-0.07178
0.0174948484,0.77621,-0.02826
0.0175216484,0.776627,-0.04211
0.0175483484,0.775197,-0.05774
0.0175751484,0.776158,-0.0456
0.0176019484,0.77573,-0.05305
0.0176287484,0.777652,-0.04982
0.0176555484,0.77799,-0.05041
0.0176824484,0.776319,-0.03966
0.0177092484,0.774814,-0.07257
0.0177360484,0.77478,-0.05602
0.0177628484,0.775069,-0.06328
0.0177897484,0.776342,-0.06222
0.0178165484,0.77463,-0.05582
0.0178433484,0.776214,-0.03894
0.0178702484,0.778227,-0.08121
0.0178970484,0.777528,-0.06308
0.0179239484,0.776582,-0.04191
0.0179508484,0.77817,-0.04448
0.0179776484,0.777014,-0.0394
0.0180045484,0.776545,-0.0425
0.0180314484,0.77671,-0.05787
0.0180583484,0.777588,-0.03947
0.0180852484,0.778155,-0.07053
0.0181121484,0.779229,-0.0764
0.0181390484,0.776319,-0.0485
0.0181658484,0.774378,-0.06598
0.0181925484,0.776597,-0.06136
0.0182193484,0.776165,-0.04283
0.0182460484,0.776815,-0.06657
0.0182728484,0.774547,-0.04158
0.0182996484,0.777236,-0.06103
0.0183263484,0.77665,-0.04791
0.0183531484,0.774183,-0.0644
0.0183799484,0.777089,-0.05998
0.0184067484,0.774881,-0.05009
0.0184334484,0.774622,-0.04811
0.0184602484,0.778343,-0.06011
0.0184870484,0.774866,-0.07192
0.0185138484,0.775497,-0.06578
0.0185407484,0.776094,-0.07159
0.0185675484,0.776774,-0.05622
0.0185943484,0.775797,-0.04085
0.0186211484,0.776038,-0.05952
0.0186480484,0.775662,-0.05134
0.0186748484,0.775557,-0.08049
0.0187016484,0.776676,-0.05978
0.0187285484,0.774652,-0.08194
0.0187554484,0.775553,-0.04844
0.0187822484,0.776226,-0.04138
0.0188091484,0.775782,-0.04441
0.0188360484,0.774528,-0.04692
0.0188628484,0.775291,-0.06268
0.0188897484,0.777401,-0.04943
0.0189166484,0.778719,-0.04072
0.0189435484,0.774318,-0.05345
0.0189704484,0.775617,-0.06717
0.0189973484,0.775617,-0.06176
0.0190242484,0.779699,-0.05272
0.0190509484,0.777055,-0.05378
0.0190776484,0.776642,-0.04164
0.0191044484,0.776271,-0.0485
0.0191311484,0.775448,-0.03907
0.0191579484,0.775231,-0.06354
0.0191847484,0.775362,-0.05318
0.0192114484,0.775354,-0.06934
0.0192382484,0.775944,-0.03775
0.0192650484,0.777446,-0.04171
0.0192918484,0.775324,-0.052
0.0193186484,0.776507,-0.04013
0.0193454484,0.774953,-0.04006
0.0193722484,0.776432,-0.0427
0.0193990484,0.774874,-0.05187
0.0194258484,0.774329,-0.06268
0.0194527484,0.777247,-0.06156
0.0194795484,0.776646,-0.06499
0.0195063484,0.775644,-0.05292
0.0195332484,0.776222,-0.04461
0.0195600484,0.774603,-0.05549
0.0195869484,0.775531,-0.06051
0.0196137484,0.776143,-0.04764
0.0196406484,0.777435,-0.06275
0.0196675484,0.776312,-0.06222
0.0196943484,0.775606,-0.05708
0.0197212484,0.774435,-0.07231
0.0197481484,0.775583,-0.06202
0.0197750484,0.77416,-0.06018
0.0198019484,0.775118,-0.05239
0.0198288484,0.776094,-0.04382
0.0198557484,0.776342,-0.06143
0.0198825484,0.773642,-0.06506
0.0199093484,0.775388,-0.06525
0.0199360484,0.777228,-0.0394
0.0199628484,0.774694,-0.04751
0.0199895484,0.778989,-0.05325
0.0200163484,0.775099,-0.04164
0.0200430484,0.776575,-0.05101
0.0200698484,0.777397,-0.04369
0.0200966484,0.776154,-0.06084
0.0201234484,0.775933,-0.06961
0.0201502484,0.774446,-0.04072
0.0201770484,0.776582,-0.03459
0.0202038484,0.777543,-0.0394
0.0202306484,0.775617,-0.02667
0.0202574484,0.776567,-0.02054
0.0202842484,0.775347,-0.05121
0.0203111484,0.776432,-0.058
0.0203379484,0.776402,-0.0522
0.0203647484,0.77466,-0.04356
0.0203916484,0.778497,-0.06835
0.0204184484,0.774915,-0.05358
0.0204453484,0.775125,-0.0518
0.0204721484,0.77276,-0.05846
0.0204990484,0.77668,-0.05259
0.0205259484,0.775651,-0.04217
0.0205527484,0.776233,-0.05503
0.0205796484,0.775257,-0.04534
0.0206065484,0.776969,-0.05009
0.0206334484,0.775403,-0.08148
0.0206603484,0.776353,-0.0704
0.0206872484,0.777037,-0.05325
0.0207141484,0.776766,-0.04514
0.0207409484,0.774671,-0.06202
0.0207677484,0.775234,-0.06763
