Time [s],Capacitor voltage [V],GPIO [V]
0.0160838685,0.532049,-0.06393
0.0161107685,0.532267,-0.07455
0.0161376685,0.535586,-0.04639
0.0161645685,0.52962,-0.06947
0.0161914685,0.536637,-0.08332
0.0162182685,0.533803,-0.04151
0.0162451685,0.534557,-0.06545
0.0162720685,0.53509,-0.04079
0.0162990685,0.535237,-0.03993
0.0163258685,0.534306,-0.04085
0.0163525685,0.535462,-0.06638
0.0163793685,0.535635,-0.06262
0.0164060685,0.535049,-0.0456
0.0164328685,0.535522,-0.05305
0.0164595685,0.53378,-0.05569
0.0164863685,0.534933,-0.06196
0.0165131685,0.533206,-0.08016
0.0165399685,0.535128,-0.06051
0.0165666685,0.534065,-0.0485
0.0165934685,0.535627,-0.07627
0.0166202685,0.534261,-0.05714
0.0166470685,0.533228,-0.0398
0.0166738685,0.533712,-0.04079
0.0167006685,0.532886,-0.05338
0.0167275685,0.534279,-0.04052
0.0167543685,0.533694,-0.06829
0.0167811685,0.534572,-0.02456
0.0168080685,0.532443,-0.04962
0.0168348685,0.533453,-0.07858
0.0168616685,0.534756,-0.05022
0.0168885685,0.532947,-0.04356
0.0169153685,0.532811,-0.07983
0.0169422685,0.534888,-0.04619
0.0169691685,0.533727,-0.06268
0.0169960685,0.533468,-0.04138
0.0170228685,0.533686,-0.04257
0.0170497685,0.532079,-0.05516
0.0170766685,0.532684,-0.04606
0.0171035685,0.534302,-0.05239
0.0171304685,0.533889,-0.07145
0.0171573685,0.533517,-0.05272
0.0171842685,0.534189,-0.05859
0.0172109685,0.533382,-0.04949
0.0172377685,0.535725,-0.05074
0.0172644685,0.534291,-0.05127
0.0172912685,0.536202,-0.08412
0.0173179685,0.533273,-0.04145
0.0173447685,0.53396,-0.0671
0.0173715685,0.53292,-0.06895
0.0173982685,0.533097,-0.04877
0.0174250685,0.530401,-0.05384
0.0174518685,0.533716,-0.05978
0.0174786685,0.532853,-0.06941
0.0175054685,0.532654,-0.06215
0.0175322685,0.530299,-0.02344
0.0175590685,0.533288,-0.04956
0.0175858685,0.534013,-0.05905
0.0176127685,0.53387,-0.04342
0.0176395685,0.533949,-0.04534
0.0176663685,0.534486,-0.05002
0.0176932685,0.534925,-0.05563
0.0177200685,0.533431,-0.03993
0.0177469685,0.53304,-0.06941
0.0177737685,0.53259,-0.05774
0.0178006685,0.532669,-0.04573
0.0178275685,0.53268,-0.06169
0.0178543685,0.536701,-0.05767
0.0178812685,0.534869,-0.04276
0.0179081685,0.533251,-0.06453
0.0179350685,0.535045,-0.04375
0.0179619685,0.534058,-0.07106
0.0179888685,0.534689,-0.06393
0.0180157685,0.534756,-0.05002
0.0180425685,0.533649,-0.06156
0.0180693685,0.534264,-0.02957
0.0180960685,0.533187,-0.05576
0.0181228685,0.533209,-0.05866
0.0181495685,0.533104,-0.02331
0.0181763685,0.534974,-0.052
0.0182030685,0.53565,-0.05114
0.0182298685,0.532601,-0.06308
0.0182566685,0.533127,-0.05074
0.0182834685,0.532684,-0.03426
0.0183102685,0.531753,-0.04679
0.0183370685,0.534013,-0.0609
0.0183638685,0.533761,-0.03927
0.0183906685,0.534355,-0.08108
0.0184174685,0.533945,-0.05424
0.0184442685,0.533221,-0.05292
0.0184710685,0.534373,-0.06651
0.0184978685,0.533566,-0.05173
0.0185247685,0.532151,-0.04817
0.0185515685,0.534602,-0.05563
0.0185784685,0.533652,-0.05846
0.0186052685,0.534839,-0.06967
0.0186321685,0.536318,-0.06855
0.0186589685,0.53467,-0.05602
0.0186858685,0.532759,-0.03927
0.0187127685,0.533292,-0.05853
0.0187395685,0.531914,-0.02872
0.0187664685,0.534103,-0.07468
0.0187933685,0.533574,-0.06967
0.0188202685,0.534009,-0.06519
0.0188471685,0.533645,-0.04619
0.0188740685,0.531696,-0.04197
0.0189009685,0.532252,-0.0667
0.0189276685,0.534497,-0.07383
0.0189544685,0.532714,-0.04481
0.0189811685,0.532609,-0.05991
0.0190079685,0.53336,-0.05345
0.0190346685,0.53512,-0.03333
0.0190614685,0.533938,-0.04375
0.0190882685,0.531794,-0.03828
0.0191149685,0.532635,-0.06736
0.0191417685,0.532094,-0.06901
0.0191685685,0.535639,-0.05292
0.0191953685,0.534441,-0.04026
0.0192221685,0.533746,-0.05239
0.0192489685,0.533423,-0.05318
0.0192757685,0.53494,-0.05154
0.0193025685,0.532841,-0.06928
0.0193294685,0.534028,-0.04982
0.0193562685,0.532323,-0.05609
0.0193830685,0.533592,-0.05081
0.0194099685,0.531775,-0.06116
0.0194367685,0.53339,-0.10107
0.0194636685,0.5317,-0.04112
0.0194904685,0.533803,-0.06473
0.0195173685,0.533551,-0.04943
0.0195441685,0.532789,-0.06499
0.0195710685,0.533596,-0.0514
0.0195979685,0.532984,-0.03986
0.0196248685,0.534636,-0.03947
0.0196517685,0.532695,-0.05879
0.0196786685,0.535702,-0.07007
0.0197055685,0.534294,-0.02278
0.0197324685,0.534182,-0.04072
0.0197592685,0.534636,-0.06934
0.0197860685,0.534625,-0.05919
0.0198127685,0.533889,-0.08563
0.0198395685,0.530803,-0.07086
0.0198662685,0.533153,-0.06835
0.0198930685,0.532586,-0.04633
0.0199198685,0.53262,-0.02911
0.0199465685,0.532924,-0.05345
0.0199733685,0.534478,-0.05154
0.0200001685,0.534351,-0.04178
0.0200269685,0.534054,-0.04573
0.0200537685,0.532368,-0.07119
0.0200805685,0.532515,-0.06262
0.0201073685,0.532984,-0.06638
0.0201341685,0.532748,-0.06756
0.0201609685,0.532789,-0.03201
0.0201877685,0.530686,-0.04085
0.0202146685,0.531824,-0.05826
0.0202414685,0.532732,-0.06572
0.0202682685,0.532346,-0.06888
0.0202951685,0.53357,-0.03848
0.0203219685,0.533206,-0.07455
0.0203488685,0.533536,-0.05477
0.0203757685,0.533874,-0.06486
0.0204025685,0.533423,-0.05358
0.0204294685,0.534839,-0.04309
0.0204563685,0.532778,-0.0483
0.0204832685,0.53191,-0.0452
0.0205101685,0.533153,-0.0882
0.0205370685,0.53366,-0.06044
0.0205639685,0.533179,-0.07567
0.0205908685,0.533803,-0.06486
0.0206176685,0.533397,-0.05107
0.0206443685,0.532548,-0.04732
0.0206711685,0.533513,-0.06057
0.0206978685,0.53506,-0.05747
