Time [s],Capacitor voltage [V],GPIO [V]
0.0036258359,0.279284,-0.03544
0.0036526359,0.280685,-0.06097
0.0036794359,0.279577,-0.04699
0.0037062359,0.282416,-0.05879
0.0037330359,0.280381,-0.06156
0.0037599359,0.279356,-0.03848
0.0037867359,0.280009,-0.05147
0.0038135359,0.279675,-0.03703
0.0038403359,0.280903,-0.05074
0.0038672359,0.282153,-0.06512
0.0038940359,0.282397,-0.0667
0.0039209359,0.282724,-0.04316
0.0039477359,0.281796,-0.05253
0.0039746359,0.280535,-0.05622
0.0040015359,0.28171,-0.06361
0.0040283359,0.280358,-0.05101
0.0040552359,0.280043,-0.06525
0.0040821359,0.279213,-0.07627
0.0041090359,0.280685,-0.05365
0.0041359359,0.279378,-0.0518
0.0041628359,0.280858,-0.0516
0.0041897359,0.278027,-0.02845
0.0042164359,0.278139,-0.05879
0.0042432359,0.280685,-0.08352
0.0042699359,0.280636,-0.06901
0.0042967359,0.280073,-0.05464
0.0043234359,0.281151,-0.04362
0.0043502359,0.280921,-0.06446
0.0043770359,0.280798,-0.04369
0.0044037359,0.281308,-0.07957
0.0044305359,0.282228,-0.04725
0.0044573359,0.280726,-0.06644
0.0044841359,0.279352,-0.07567
0.0045109359,0.281826,-0.05187
0.0045377359,0.279052,-0.0483
0.0045645359,0.281421,-0.05068
0.0045913359,0.282694,-0.06103
0.0046181359,0.279758,-0.03848
0.0046449359,0.28082,-0.08121
0.0046718359,0.281113,-0.06097
0.0046986359,0.281105,-0.07066
0.0047254359,0.279844,-0.0452
0.0047523359,0.281173,-0.06361
0.0047791359,0.28168,-0.076
0.0048060359,0.280895,-0.06367
0.0048329359,0.27954,-0.05457
0.0048597359,0.279431,-0.05971
0.0048866359,0.280681,-0.046
0.0049135359,0.279544,-0.05055
0.0049404359,0.28305,-0.06789
0.0049673359,0.281909,-0.06248
0.0049942359,0.282472,-0.04943
0.0050211359,0.282123,-0.05424
0.0050480359,0.281023,-0.0609
0.0050747359,0.280471,-0.04501
0.0051015359,0.281199,-0.05457
0.0051282359,0.282416,-0.08379
0.0051550359,0.281057,-0.0551
0.0051817359,0.282345,-0.05675
0.0052085359,0.282791,-0.05688
0.0052352359,0.282311,-0.06143
0.0052620359,0.281312,-0.06941
0.0052888359,0.279859,-0.07653
0.0053156359,0.281342,-0.05985
0.0053424359,0.279791,-0.06664
0.0053692359,0.28248,-0.04507
0.0053960359,0.280276,-0.05147
0.0054228359,0.281,-0.08517
0.0054496359,0.281684,-0.07086
0.0054764359,0.280298,-0.03881
0.0055032359,0.279326,-0.06466
0.0055301359,0.281541,-0.046
0.0055569359,0.280313,-0.04019
0.0055837359,0.282209,-0.04507
0.0056106359,0.277621,-0.07416
0.0056374359,0.281849,-0.06341
0.0056643359,0.279525,-0.02054
0.0056912359,0.28002,-0.04534
0.0057180359,0.281984,-0.07099
0.0057449359,0.281027,-0.0545
0.0057718359,0.279363,-0.03551
0.0057987359,0.282611,-0.0398
0.0058256359,0.278687,-0.0545
0.0058525359,0.280212,-0.08385
0.0058794359,0.28088,-0.06084
0.0059063359,0.282273,-0.05048
0.0059330359,0.278811,-0.05055
0.0059597359,0.280644,-0.05154
0.0059865359,0.282615,-0.06611
0.0060132359,0.281785,-0.0425
0.0060400359,0.279378,-0.05338
0.0060668359,0.28168,-0.04962
0.0060935359,0.279844,-0.0483
0.0061203359,0.282112,-0.058
0.0061471359,0.278203,-0.05332
0.0061739359,0.28204,-0.06789
0.0062007359,0.279675,-0.07534
0.0062274359,0.277426,-0.058
0.0062543359,0.281549,-0.07132
0.0062811359,0.28177,-0.06242
0.0063079359,0.280914,-0.03907
0.0063347359,0.280107,-0.05958
0.0063615359,0.282352,-0.06301
0.0063883359,0.280546,-0.0522
0.0064152359,0.280854,-0.04151
0.0064420359,0.281823,-0.04679
0.0064689359,0.281901,-0.03993
0.0064957359,0.28049,-0.04692
0.0065226359,0.28049,-0.03986
0.0065494359,0.280775,-0.07066
0.0065763359,0.278556,-0.05503
0.0066032359,0.280137,-0.04791
0.0066301359,0.280343,-0.04342
0.0066570359,0.283554,-0.03808
0.0066838359,0.282082,-0.06895
0.0067107359,0.280069,-0.04441
0.0067376359,0.280144,-0.07627
0.0067645359,0.283355,-0.05688
0.0067913359,0.279833,-0.04672
0.0068180359,0.280272,-0.06756
0.0068448359,0.28183,-0.04534
0.0068715359,0.283095,-0.08392
0.0068983359,0.2804,-0.06222
0.0069250359,0.282168,-0.02186
0.0069518359,0.281323,-0.04019
0.0069786359,0.28171,-0.05991
0.0070054359,0.282435,-0.04283
0.0070321359,0.283565,-0.02885
0.0070589359,0.28245,-0.06018
0.0070857359,0.281706,-0.0487
0.0071125359,0.280539,-0.05965
0.0071393359,0.280246,-0.04435
0.0071661359,0.282176,-0.06835
0.0071930359,0.279634,-0.0489
0.0072198359,0.279957,-0.05332
0.0072466359,0.276934,-0.05807
0.0072734359,0.279206,-0.07627
0.0073003359,0.281537,-0.06492
0.0073271359,0.279788,-0.04956
0.0073540359,0.280876,-0.05127
0.0073808359,0.279803,-0.06545
0.0074077359,0.278819,-0.06281
0.0074346359,0.279667,-0.05879
0.0074614359,0.276153,-0.06802
0.0074883359,0.2796,-0.03993
0.0075152359,0.281639,-0.04745
0.0075421359,0.272038,-0.05859
0.0075690359,0.279915,-0.04032
0.0075959359,0.278087,-0.0576
0.0076228359,0.279795,-0.07765
0.0076496359,0.281898,-0.04243
0.0076763359,0.279536,-0.06182
0.0077031359,0.276821,-0.04263
0.0077298359,0.280362,-0.0396
0.0077566359,0.279367,-0.06961
0.0077833359,0.279119,-0.04303
0.0078101359,0.281834,-0.04553
0.0078369359,0.281488,-0.06954
0.0078636359,0.280621,-0.05925
0.0078904359,0.279408,-0.0551
0.0079172359,0.280032,-0.06558
0.0079440359,0.28195,-0.07066
0.0079708359,0.278522,-0.02575
0.0079976359,0.2791,-0.05774
0.0080244359,0.280572,-0.05088
0.0080513359,0.279536,-0.07046
0.0080781359,0.280599,-0.05747
0.0081049359,0.280809,-0.0545
0.0081317359,0.280839,-0.05055
0.0081586359,0.280058,-0.06097
0.0081854359,0.280865,-0.05754
0.0082123359,0.279367,-0.02456
0.0082391359,0.279972,-0.04336
0.0082660359,0.280587,-0.05661
0.0082929359,0.280974,-0.04547
0.0083197359,0.277816,-0.06611
0.0083466359,0.279123,-0.02357
0.0083735359,0.282401,-0.04428
0.0084004359,0.280726,-0.0735
0.0084273359,0.278004,-0.05866
0.0084542359,0.281575,-0.06479
0.0084811359,0.279885,-0.08966
0.0085078359,0.277632,-0.06882
0.0085345359,0.280779,-0.04336
0.0085613359,0.286114,-0.04171
0.0085880359,0.277238,-0.07139
0.0086148359,0.278365,-0.04811
0.0086416359,0.278665,-0.06908
0.0086683359,0.278477,-0.046
0.0086951359,0.279562,-0.05226
0.0087219359,0.276851,-0.07963
0.0087487359,0.280456,-0.0582
0.0087754359,0.279664,-0.05714
0.0088022359,0.280009,-0.06842
0.0088290359,0.281072,-0.02337
0.0088558359,0.279247,-0.04705
0.0088827359,0.280306,-0.0518
0.0089095359,0.281646,-0.0578
0.0089363359,0.280576,-0.05009
0.0089631359,0.280711,-0.04375
0.0089900359,0.278763,-0.06262
0.0090168359,0.278871,-0.0483
0.0090436359,0.279025,-0.05068
0.0090705359,0.27687,-0.02582
0.0090974359,0.279994,-0.05919
0.0091242359,0.277392,-0.05754
0.0091511359,0.280088,-0.06723
0.0091780359,0.277437,-0.04026
0.0092048359,0.280302,-0.04745
0.0092317359,0.280231,-0.052
0.0092586359,0.278808,-0.03327
0.0092855359,0.280666,-0.06974
0.0093124359,0.281173,-0.04982
0.0093393359,0.27963,-0.0491
0.0093660359,0.280324,-0.04092
0.0093928359,0.28192,-0.04791
0.0094195359,0.283355,-0.06064
0.0094463359,0.281316,-0.06011
0.0094730359,0.280685,-0.07211
0.0094998359,0.281229,-0.03914
0.0095266359,0.281094,-0.07356
0.0095533359,0.281068,-0.05503
0.0095801359,0.281526,-0.052
0.0096069359,0.282296,-0.00471
0.0096337359,0.280441,-0.07145
0.0096605359,0.278931,-0.04797
0.0096873359,0.278518,-0.05767
0.0097141359,0.282348,-0.06367
0.0097409359,0.280272,-0.06947
0.0097677359,0.280388,-0.05523
0.0097945359,0.280831,-0.06268
0.0098214359,0.27705,-0.08392
0.0098482359,0.280343,-0.06354
0.0098750359,0.281072,-0.07119
0.0099019359,0.282652,-0.06084
0.0099287359,0.278518,-0.0549
0.0099556359,0.279224,-0.0797
0.0099824359,0.281151,-0.06024
0.0100093359,0.278612,-0.0491
0.0100362359,0.280463,-0.03762
0.0100631359,0.280264,-0.05807
0.0100900359,0.280621,-0.04903
0.0101168359,0.278331,-0.05727
0.0101437359,0.280385,-0.05912
0.0101706359,0.280223,-0.04626
0.0101975359,0.280411,-0.06202
0.0102243359,0.279975,-0.04507
0.0102510359,0.27996,-0.04507
0.0102778359,0.281094,-0.03617
0.0103045359,0.278109,-0.06928
0.0103313359,0.27687,-0.04395
0.0103581359,0.280418,-0.05965
0.0103848359,0.281646,-0.05009
0.0104116359,0.280801,-0.09454
0.0104384359,0.279322,-0.05569
0.0104652359,0.282878,-0.0824
0.0104919359,0.280794,-0.04553
0.0105187359,0.279731,-0.04448
0.0105455359,0.281541,-0.04356
0.0105723359,0.282739,-0.04316
0.0105992359,0.282667,-0.04257
0.0106260359,0.280801,-0.06446
0.0106528359,0.278511,-0.04771
0.0106796359,0.27984,-0.07264
0.0107065359,0.281841,-0.04151
0.0107333359,0.278609,-0.06565
0.0107601359,0.279694,-0.06018
0.0107870359,0.281117,-0.05872
0.0108138359,0.281425,-0.05266
0.0108407359,0.28144,-0.04804
0.0108676359,0.281571,-0.04745
0.0108944359,0.278616,-0.04837
0.0109213359,0.279607,-0.03914
0.0109482359,0.281049,-0.07053
0.0109751359,0.279656,-0.05345
0.0110020359,0.28094,-0.05523
0.0110289359,0.279795,-0.04646
0.0110558359,0.279855,-0.04237
0.0110826359,0.28011,-0.06703
0.0111093359,0.279153,-0.05708
0.0111361359,0.279209,-0.07145
0.0111628359,0.281811,-0.0671
0.0111896359,0.280227,-0.06558
0.0112163359,0.27936,-0.04356
0.0112431359,0.278747,-0.05345
0.0112699359,0.282806,-0.05351
0.0112966359,0.279915,-0.07027
0.0113234359,0.281196,-0.08728
0.0113502359,0.280745,-0.0607
0.0113770359,0.28079,-0.05932
0.0114038359,0.281226,-0.06426
0.0114306359,0.280771,-0.05365
0.0114574359,0.281368,-0.07099
0.0114842359,0.280636,-0.03841
0.0115111359,0.279164,-0.04883
0.0115379359,0.28242,-0.0394
0.0115647359,0.28153,-0.0584
0.0115916359,0.281034,-0.06631
0.0116184359,0.280392,-0.04217
0.0116453359,0.282536,-0.08102
0.0116721359,0.282502,-0.07093
0.0116990359,0.282487,-0.05325
0.0117258359,0.280508,-0.04389
0.0117527359,0.280418,-0.02746
0.0117796359,0.280276,-0.06308
0.0118065359,0.28049,-0.04474
0.0118334359,0.279885,-0.07
0.0118603359,0.281282,-0.05688
0.0118872359,0.280321,-0.06196
0.0119141359,0.282555,-0.05859
0.0119409359,0.280268,-0.04863
0.0119676359,0.279378,-0.06657
0.0119943359,0.281132,-0.04428
0.0120211359,0.281,-0.05266
0.0120478359,0.279089,-0.07099
0.0120746359,0.28236,-0.05754
0.0121014359,0.282131,-0.06829
0.0121281359,0.280501,-0.05694
0.0121549359,0.281503,-0.05681
0.0121817359,0.280204,-0.02318
0.0122085359,0.282307,-0.06644
0.0122353359,0.281665,-0.06255
0.0122621359,0.281988,-0.05457
0.0122889359,0.281522,-0.06453
0.0123157359,0.282472,-0.05609
0.0123425359,0.283674,-0.05154
0.0123693359,0.280242,-0.06947
0.0123962359,0.279754,-0.04408
0.0124230359,0.282153,-0.04145
0.0124498359,0.283621,-0.0334
0.0124767359,0.279667,-0.06908
0.0125035359,0.280557,-0.04943
0.0125304359,0.281965,-0.05675
0.0125573359,0.28233,-0.03828
0.0125841359,0.283437,-0.04184
0.0126110359,0.279363,-0.07957
0.0126379359,0.281271,-0.04092
0.0126648359,0.280722,-0.05543
0.0126916359,0.277463,-0.05338
0.0127185359,0.280478,-0.06433
0.0127454359,0.279825,-0.06182
0.0127724359,0.280629,-0.05694
0.0127992359,0.277625,-0.03907
0.0128259359,0.280478,-0.04989
0.0128526359,0.282123,-0.064
0.0128794359,0.28156,-0.04046
0.0129061359,0.278166,-0.04956
0.0129329359,0.279292,-0.05714
0.0129597359,0.283726,-0.05892
0.0129864359,0.279746,-0.0547
0.0130132359,0.282682,-0.08135
0.0130400359,0.279983,-0.04685
0.0130668359,0.280501,-0.06835
0.0130936359,0.280535,-0.05747
0.0131204359,0.280362,-0.06288
0.0131472359,0.283741,-0.06657
0.0131740359,0.282803,-0.04606
0.0132008359,0.282701,-0.05569
0.0132277359,0.282014,-0.05147
0.0132545359,0.281492,-0.06031
0.0132813359,0.282611,-0.05925
0.0133082359,0.281947,-0.05628
0.0133350359,0.281943,-0.0578
0.0133619359,0.28138,-0.04573
0.0133887359,0.280775,-0.06057
0.0134156359,0.279941,-0.06051
0.0134424359,0.278879,-0.06611
0.0134693359,0.278785,-0.06479
0.0134962359,0.278747,-0.04679
0.0135231359,0.280415,-0.05305
0.0135500359,0.282288,-0.05048
0.0135769359,0.280497,-0.05325
0.0136038359,0.280963,-0.03953
0.0136307359,0.279739,-0.05048
0.0136574359,0.287845,-0.04995
0.0136842359,0.281609,-0.05424
0.0137109359,0.279551,-0.04949
0.0137377359,0.279634,-0.06347
0.0137644359,0.280576,-0.04877
0.0137912359,0.280475,-0.03861
0.0138179359,0.280294,-0.06862
0.0138447359,0.280174,-0.03366
0.0138715359,0.280982,-0.06459
0.0138983359,0.282728,-0.04178
0.0139251359,0.281883,-0.03966
0.0139519359,0.281368,-0.04606
0.0139787359,0.282296,-0.05945
0.0140055359,0.280276,-0.04633
0.0140323359,0.281691,-0.05147
0.0140591359,0.279859,-0.0516
0.0140859359,0.282194,-0.06189
0.0141127359,0.279795,-0.07277
0.0141396359,0.280422,-0.04474
0.0141664359,0.279577,-0.04692
0.0141933359,0.280141,-0.06064
0.0142201359,0.278169,-0.06868
0.0142470359,0.279217,-0.05259
0.0142738359,0.280982,-0.06816
0.0143007359,0.279705,-0.06987
0.0143276359,0.280891,-0.04824
0.0143545359,0.281023,-0.05022
0.0143813359,0.280891,-0.04527
0.0144082359,0.278811,-0.05859
0.0144351359,0.279052,-0.06954
0.0144620359,0.279739,-0.04145
0.0144889359,0.279093,-0.08372
0.0145157359,0.280948,-0.0456
0.0145424359,0.280989,-0.08392
0.0145692359,0.2826,-0.02384
0.0145959359,0.281654,-0.04976
0.0146227359,0.278868,-0.06163
0.0146494359,0.27996,-0.04079
0.0146762359,0.280584,-0.05121
0.0147030359,0.2826,-0.0398
0.0147298359,0.280276,-0.02166
0.0147565359,0.281436,-0.06077
0.0147833359,0.280974,-0.03868
0.0148101359,0.282044,-0.04013
0.0148369359,0.279401,-0.03934
0.0148637359,0.281087,-0.03017
0.0148906359,0.275597,-0.04626
0.0149174359,0.280835,-0.06994
0.0149442359,0.27987,-0.0454
0.0149710359,0.281943,-0.05516
0.0149979359,0.281049,-0.0671
0.0150247359,0.28236,-0.04237
0.0150515359,0.281856,-0.04019
0.0150784359,0.281068,-0.02872
0.0151052359,0.28207,-0.05246
0.0151321359,0.281699,-0.0768
0.0151590359,0.282649,-0.05226
0.0151858359,0.281244,-0.03788
0.0152127359,0.280869,-0.0702
0.0152396359,0.279667,-0.0483
0.0152665359,0.280722,-0.07871
0.0152934359,0.281338,-0.03162
0.0153203359,0.278154,-0.06255
0.0153472359,0.279123,-0.04896
0.0153739359,0.280989,-0.03004
0.0154006359,0.282979,-0.0611
0.0154274359,0.28135,-0.05675
0.0154541359,0.279363,-0.05193
0.0154809359,0.282472,-0.03854
0.0155077359,0.281166,-0.06967
0.0155344359,0.279491,-0.05022
0.0155612359,0.282097,-0.05767
0.0155880359,0.278853,-0.05259
0.0156148359,0.280655,-0.05899
0.0156416359,0.279513,-0.04382
0.0156683359,0.279788,-0.05905
0.0156952359,0.281128,-0.05965
0.0157220359,0.278717,-0.06908
0.0157488359,0.280557,-0.05576
0.0157756359,0.282761,-0.08425
0.0158024359,0.279544,-0.06262
0.0158292359,0.279382,-0.06018
0.0158561359,0.279574,-0.05536
0.0158829359,0.281132,-0.07871
0.0159098359,0.277005,-0.1043
0.0159366359,0.279194,-0.05411
0.0159635359,0.280302,-0.06512
0.0159903359,0.279386,-0.05925
0.0160172359,0.279213,-0.06182
0.0160441359,0.281304,-0.0613
0.0160710359,0.279502,-0.06565
0.0160978359,0.278751,-0.04494
0.0161247359,0.279784,-0.0427
0.0161516359,0.280955,-0.04369
0.0161785359,0.281755,-0.05655
0.0162054359,0.290109,-0.06961
0.0162322359,0.280118,-0.06598
0.0162589359,0.278984,-0.05582
0.0162856359,0.279686,-0.0822
0.0163124359,0.277689,-0.05266
0.0163392359,0.279435,-0.08306
0.0163659359,0.282799,-0.04646
0.0163927359,0.280043,-0.04995
0.0164195359,0.279607,-0.06961
0.0164462359,0.279179,-0.06967
0.0164730359,0.279585,-0.05925
0.0164998359,0.281661,-0.05622
0.0165266359,0.281672,-0.05833
0.0165534359,0.279386,-0.08253
0.0165802359,0.282209,-0.05991
0.0166070359,0.278736,-0.04389
0.0166338359,0.280753,-0.04817
0.0166607359,0.280764,-0.06558
0.0166875359,0.282209,-0.0553
0.0167143359,0.280719,-0.05846
0.0167412359,0.279168,-0.06097
0.0167680359,0.279836,-0.05147
0.0167949359,0.27996,-0.06182
0.0168217359,0.280681,-0.04732
0.0168486359,0.281635,-0.02984
0.0168755359,0.278845,-0.06921
0.0169023359,0.277677,-0.04349
0.0169292359,0.278977,-0.04039
0.0169561359,0.278672,-0.07765
0.0169830359,0.276318,-0.03419
0.0170099359,0.279491,-0.04336
0.0170368359,0.279468,-0.06281
0.0170636359,0.280035,-0.04804
0.0170904359,0.278447,-0.05556
0.0171171359,0.278744,-0.04817
0.0171439359,0.278631,-0.05516
0.0171706359,0.279213,-0.06334
0.0171974359,0.27936,-0.07126
0.0172241359,0.279664,-0.02661
0.0172509359,0.27883,-0.0427
0.0172777359,0.281853,-0.03142
0.0173045359,0.280952,-0.05595
0.0173312359,0.279427,-0.08537
0.0173580359,0.28207,-0.06736
0.0173848359,0.281019,-0.04613
0.0174116359,0.282281,-0.08623
0.0174384359,0.280869,-0.06116
0.0174652359,0.282712,-0.06031
0.0174921359,0.279972,-0.05516
0.0175189359,0.279863,-0.06281
0.0175457359,0.281184,-0.07172
0.0175726359,0.278977,-0.05846
0.0175994359,0.279664,-0.04211
0.0176262359,0.282761,-0.06987
0.0176531359,0.281173,-0.04718
0.0176800359,0.279559,-0.06987
0.0177068359,0.280899,-0.05741
0.0177337359,0.281038,-0.04243
0.0177606359,0.281759,-0.04527
0.0177874359,0.280816,-0.06149
0.0178143359,0.278699,-0.06143
0.0178412359,0.280685,-0.05767
0.0178681359,0.282893,-0.06229
0.0178950359,0.279859,-0.05582
0.0179219359,0.280846,-0.05694
0.0179487359,0.281368,-0.04811
0.0179754359,0.281436,-0.04956
0.0180021359,0.282367,-0.05286
0.0180289359,0.280625,-0.05378
0.0180557359,0.28165,-0.04369
0.0180824359,0.281398,-0.03261
0.0181092359,0.280452,-0.0578
0.0181360359,0.279641,-0.076
0.0181627359,0.28097,-0.05727
0.0181895359,0.27904,-0.04303
0.0182163359,0.282724,-0.08656
0.0182431359,0.281458,-0.05239
0.0182699359,0.280861,-0.04468
0.0182967359,0.282202,-0.06783
0.0183235359,0.282063,-0.04916
0.0183503359,0.280332,-0.0673
0.0183772359,0.280621,-0.05391
0.0184040359,0.280501,-0.05813
0.0184308359,0.280651,-0.06802
0.0184577359,0.27838,-0.03907
0.0184845359,0.280298,-0.07534
0.0185114359,0.278939,-0.05694
0.0185382359,0.282483,-0.04448
0.0185651359,0.282529,-0.03914
0.0185920359,0.28067,-0.06954
0.0186188359,0.280591,-0.06572
0.0186457359,0.279881,-0.06585
0.0186726359,0.278154,-0.03637
0.0186995359,0.280982,-0.07231
0.0187264359,0.278068,-0.04435
0.0187533359,0.280054,-0.09744
0.0187802359,0.280073,-0.02595
0.0188069359,0.28088,-0.05226
0.0188337359,0.277242,-0.03835
0.0188604359,0.277888,-0.06605
0.0188872359,0.280828,-0.05754
0.0189139359,0.280445,-0.02891
0.0189407359,0.280261,-0.06947
0.0189675359,0.278334,-0.06459
0.0189942359,0.28002,-0.06163
0.0190210359,0.280865,-0.04138
0.0190478359,0.278845,-0.05582
0.0190746359,0.280133,-0.03874
0.0191014359,0.280632,-0.06479
0.0191282359,0.279656,-0.07152
0.0191550359,0.280512,-0.05318
0.0191818359,0.280283,-0.06908
0.0192086359,0.279634,-0.04613
0.0192355359,0.278421,-0.03868
0.0192623359,0.280681,-0.08003
0.0192891359,0.2785,-0.058
0.0193160359,0.279033,-0.05206
0.0193428359,0.279555,-0.06941
0.0193697359,0.278045,-0.04085
0.0193965359,0.279949,-0.05154
0.0194234359,0.278214,-0.06506
0.0194503359,0.280644,-0.052
0.0194771359,0.278635,-0.06288
0.0195040359,0.279641,-0.06585
0.0195309359,0.280546,-0.06255
0.0195578359,0.280681,-0.02634
0.0195847359,0.280321,-0.05774
0.0196116359,0.281447,-0.07389
0.0196385359,0.280343,-0.04824
0.0196652359,0.280602,-0.07587
0.0196920359,0.278736,-0.04455
0.0197187359,0.280182,-0.04903
0.0197455359,0.281751,-0.06591
0.0197722359,0.280362,-0.06103
0.0197990359,0.280569,-0.05121
0.0198258359,0.281181,-0.04178
0.0198525359,0.281586,-0.06486
0.0198793359,0.280565,-0.07811
0.0199061359,0.278571,-0.08431
0.0199329359,0.279885,-0.06512
0.0199597359,0.280858,-0.04679
0.0199865359,0.279547,-0.05549
0.0200133359,0.281079,-0.04145
0.0200401359,0.284511,-0.0425
0.0200669359,0.280264,-0.0826
0.0200938359,0.280482,-0.0609
0.0201206359,0.280561,-0.03848
0.0201474359,0.278665,-0.06651
0.0201743359,0.282611,-0.06717
0.0202011359,0.278549,-0.08062
0.0202280359,0.279788,-0.0673
0.0202548359,0.279968,-0.03953
0.0202817359,0.281267,-0.06585
0.0203086359,0.280223,-0.05978
0.0203354359,0.281875,-0.05543
0.0203623359,0.279029,-0.06697
0.0203892359,0.277858,-0.05279
0.0204161359,0.279923,-0.04784
0.0204430359,0.280554,-0.04474
0.0204699359,0.281019,-0.0427
0.0204967359,0.276889,-0.06994
0.0205235359,0.277069,-0.04718
0.0205502359,0.27856,-0.05457
0.0205770359,0.280921,-0.07139
0.0206037359,0.280433,-0.04276
0.0206305359,0.27901,-0.02298
0.0206572359,0.278984,-0.08748
0.0206840359,0.280756,-0.02707
0.0207108359,0.282247,-0.05985
0.0207375359,0.281781,-0.05365
0.0207643359,0.279716,-0.03934
