Time [s],Capacitor voltage [V],GPIO [V]
0.0065923155,1.028274,-0.04052
0.0066703155,1.027471,-0.03498
0.0067484155,1.027486,-0.00873
0.0068265155,1.029311,-0.00774
0.0069041155,1.029555,0.00221
0.0069819155,1.026971,-0.02245
0.0070596155,1.027216,-0.04283
0.0071374155,1.028594,-0.05094
0.0072153155,1.027264,-0.05028
0.0072931155,1.026198,-0.02568
0.0073711155,1.024869,-0.03511
0.0074490155,1.02874,-0.01599
0.0075271155,1.029694,-0.01718
0.0076051155,1.025165,-0.04336
0.0076832155,1.028706,-0.01922
0.0077612155,1.027869,-0.0456
0.0078389155,1.027415,-0.03267
0.0079166155,1.028879,-0.03419
0.0079944155,1.026055,-0.01355
0.0080722155,1.02746,-0.00524
0.0081500155,1.026611,-0.03742
0.0082279155,1.02856,-0.01381
0.0083059155,1.02776,-0.03419
0.0083838155,1.029048,-0.01948
0.0084619155,1.029221,-0.03617
0.0085399155,1.031473,-0.00966
0.0086180155,1.029581,-0.03221
0.0086958155,1.027441,-0.01454
0.0087735155,1.02871,-0.01441
0.0088513155,1.028928,-0.01711
0.0089290155,1.028815,-0.027
0.0090069155,1.028342,-0.02727
0.0090847155,1.025744,-0.03419
0.0091626155,1.029232,-0.03109
0.0092406155,1.028586,-0.01038
0.0093186155,1.024985,-0.02344
0.0093966155,1.025725,-0.04995
0.0094747155,1.028346,-0.03122
0.0095529155,1.028342,-0.04356
0.0096305155,1.027114,0.0003
0.0097083155,1.029374,-0.03492
0.0097860155,1.029423,-0.02509
0.0098638155,1.030482,-0.04072
0.0099417155,1.029427,-0.00913
0.0100195155,1.028139,-0.03103
0.0100975155,1.028973,-0.0181
0.0101754155,1.029896,-0.03498
0.0102534155,1.02874,-0.02206
0.0103315155,1.028428,-0.00484
0.0104096155,1.029525,-0.0398
0.0104876155,1.028034,-0.0086
0.0105653155,1.029104,-0.02964
0.0106430155,1.027689,-0.02535
0.0107207155,1.024813,-0.00412
0.0107986155,1.028023,-0.00537
0.0108764155,1.026908,-0.04349
0.0109543155,1.026525,-0.03637
0.0110322155,1.029363,-0.01507
0.0111102155,1.027595,-0.04369
0.0111882155,1.026566,-0.04257
0.0112663155,1.029532,-0.00854
0.0113444155,1.02586,-0.04243
0.0114223155,1.026585,-0.05338
0.0115000155,1.029048,-0.02463
0.0115777155,1.029727,-0.02971
0.0116555155,1.028158,-0.02001
0.0117333155,1.028477,-0.03208
0.0118112155,1.028714,-0.03769
0.0118891155,1.029423,-0.0088
0.0119670155,1.025481,-0.03287
0.0120450155,1.027475,-0.00807
0.0121231155,1.027208,-0.04791
0.0122011155,1.028928,-0.01698
0.0122793155,1.028413,-0.01698
0.0123570155,1.027933,-0.05272
0.0124347155,1.026352,-0.01487
0.0125125155,1.027411,-0.01427
0.0125903155,1.028496,-0.01849
0.0126681155,1.025173,-0.02364
0.0127460155,1.026724,0.00993
0.0128239155,1.024001,-0.03412
0.0129019155,1.029701,-0.01731
0.0129799155,1.028545,-0.02568
0.0130579155,1.026562,-0.05424
0.0131360155,1.027388,-0.03129
0.0132141155,1.02939,-0.027
0.0132918155,1.028642,-0.04329
0.0133695155,1.028631,-0.03399
0.0134473155,1.02749,-0.03452
0.0135251155,1.027989,-0.04006
0.0136029155,1.025781,-0.01421
0.0136808155,1.025503,-0.06116
0.0137587155,1.028282,-0.01948
0.0138367155,1.026975,-0.00432
0.0139147155,1.028965,-0.02232
0.0139928155,1.026923,-0.03914
0.0140709155,1.026667,-0.01381
0.0141488155,1.024989,-0.03103
0.0142265155,1.027422,-0.02113
0.0143042155,1.026998,-0.01803
0.0143820155,1.026412,-0.00946
0.0144598155,1.028323,-0.02225
0.0145377155,1.028624,-0.0183
0.0146156155,1.027959,-0.00544
0.0146935155,1.029318,-0.05318
0.0147715155,1.028368,-0.02938
0.0148496155,1.0291,-0.02397
0.0149276155,1.030317,-0.02252
0.0150057155,1.027005,-0.01731
0.0150836155,1.030234,-0.0367
0.0151613155,1.026848,-0.0367
0.0152390155,1.02791,-0.0332
0.0153168155,1.028627,-0.05259
0.0153946155,1.026048,-0.04771
0.0154725155,1.030141,-0.03201
0.0155504155,1.026476,-0.02654
0.0156284155,1.02782,-0.03657
0.0157064155,1.029611,-0.0363
0.0157844155,1.030294,-0.03254
0.0158625155,1.029739,-0.04916
0.0159406155,1.02948,-0.00946
0.0160183155,1.028699,-0.02423
0.0160960155,1.028387,-0.02582
0.0161738155,1.027625,-0.00603
0.0162516155,1.025361,-0.02872
0.0163294155,1.031357,-0.01704
0.0164073155,1.028507,-0.0423
0.0164852155,1.028109,-0.02087
0.0165632155,1.028601,-0.03333
0.0166412155,1.027171,-0.03696
0.0167192155,1.029652,-0.0301
0.0167973155,1.028458,0.00551
0.0168754155,1.029352,-0.02865
0.0169531155,1.029145,-0.01935
0.0170308155,1.02868,-0.01711
0.0171085155,1.028811,-0.03769
0.0171864155,1.029544,-0.05338
0.0172642155,1.029401,0.00604
0.0173421155,1.029232,-0.0338
0.0174200155,1.027805,-0.03835
0.0174980155,1.027351,-0.02173
0.0175760155,1.028721,-0.02766
0.0176541155,1.03055,-0.01164
0.0177322155,1.028631,-0.02311
0.0178101155,1.028691,-0.02258
0.0178878155,1.026423,-0.03149
0.0179656155,1.028042,-0.05002
0.0180434155,1.029134,-0.03742
0.0181212155,1.029528,-0.03155
0.0181990155,1.028684,-0.02628
0.0182769155,1.028815,-0.0119
0.0183549155,1.025552,-0.01236
0.0184329155,1.02871,-0.02746
0.0185109155,1.029761,-0.03538
0.0185890155,1.028068,-0.02225
0.0186671155,1.026739,-0.01803
0.0187449155,1.028406,-0.01704
0.0188226155,1.029269,-0.02423
0.0189003155,1.029206,-0.02634
0.0189781155,1.029652,-0.02977
0.0190559155,1.027869,-0.02971
0.0191338155,1.026269,-0.01995
0.0192117155,1.025755,-0.04026
0.0192897155,1.026926,-0.02397
0.0193677155,1.029746,-0.01381
0.0194457155,1.028669,-0.01975
0.0195238155,1.030527,-0.01948
0.0196019155,1.029671,-0.05253
0.0196796155,1.030174,-0.02245
0.0197573155,1.028492,-0.02568
0.0198350155,1.026866,-0.03643
0.0199128155,1.026408,-0.05444
0.0199907155,1.027659,-0.01401
0.0200686155,1.02856,-0.01691
0.0201465155,1.027317,-0.00708
0.0202244155,1.028391,-0.05239
0.0203025155,1.019601,-0.0177
0.0203805155,1.028556,-0.03617
0.0204586155,1.02815,-0.04455
0.0205366155,1.028526,-0.01981
0.0206143155,1.028943,-0.01988
0.0206920155,1.025012,-0.03604
0.0207698155,1.026761,-0.01071
0.0208476155,1.028864,-0.05431
0.0209255155,1.027771,-0.03274
0.0210034155,1.027929,-0.03149
0.0210813155,1.027354,-0.01183
0.0211593155,1.029333,-0.04699
0.0212373155,1.026825,-0.04547
0.0213154155,1.025789,-0.00623
0.0213935155,1.026022,-0.0392
0.0214713155,1.027261,-0.04949
0.0215490155,1.029112,-0.03412
0.0216268155,1.029014,-0.02331
0.0217045155,1.029277,-0.04626
0.0217824155,1.026142,-0.0206
0.0218602155,1.025732,-0.02126
0.0219381155,1.029754,-0.01882
0.0220161155,1.030475,-0.01388
0.0220941155,1.028488,-0.01757
0.0221721155,1.026694,-0.02225
0.0222502155,1.028319,-0.05048
0.0223283155,1.028744,-0.0307
0.0224061155,1.027632,-0.0237
0.0224838155,1.026671,-0.015
0.0225615155,1.025526,-0.01553
0.0226393155,1.028316,-0.04046
0.0227171155,1.025237,-0.02713
0.0227950155,1.026923,-0.04474
0.0228729155,1.026968,-0.02944
0.0229509155,1.029367,-0.00722
0.0230289155,1.028462,-0.02107
0.0231069155,1.025515,-0.01157
0.0231850155,1.026303,-0.05167
0.0232631155,1.028526,-0.02634
0.0233408155,1.028199,-0.03327
0.0234185155,1.028072,-0.04032
0.0234963155,1.031079,-0.03314
0.0235741155,1.029239,-0.02318
0.0236519155,1.02687,-0.03478
0.0237298155,1.027869,-0.02601
0.0238077155,1.028267,-0.01051
0.0238857155,1.024865,-0.04507
0.0239637155,1.024989,-0.03419
0.0240418155,1.028316,-0.05398
0.0241199155,1.028815,-0.02186
0.0241978155,1.02859,-0.02885
0.0242755155,1.028203,-0.00537
0.0243532155,1.028331,-0.01256
0.0244310155,1.028631,-0.03327
0.0245088155,1.029686,-0.00662
0.0245866155,1.027039,-0.03188
0.0246645155,1.026093,-0.02819
0.0247425155,1.025699,-0.05411
0.0248205155,1.02975,-0.04138
0.0248985155,1.025274,-0.01111
0.0249765155,1.025492,-0.01454
0.0250547155,1.02752,-0.0212
0.0251325155,1.027189,-0.03736
0.0252102155,1.027873,-0.06796
0.0252880155,1.029577,-0.01467
0.0253657155,1.028766,-0.00728
0.0254436155,1.025826,-0.02192
0.0255214155,1.025928,-0.03498
0.0255993155,1.027182,-0.03347
0.0256773155,1.028387,-0.02509
0.0257553155,1.029634,-0.01032
0.0258333155,1.025578,-0.00662
0.0259114155,1.026393,-0.03215
0.0259895155,1.028702,-0.021
0.0260672155,1.029679,-0.01731
0.0261449155,1.031147,-0.01111
0.0262227155,1.028556,-0.02192
0.0263005155,1.028958,-0.02542
0.0263783155,1.02856,-0.05002
0.0264562155,1.025113,-0.02674
0.0265341155,1.026326,-0.02641
0.0266121155,1.026067,-0.03234
0.0266901155,1.026074,-0.03703
0.0267681155,1.028947,-0.03637
0.0268462155,1.029438,-0.03551
0.0269243155,1.02758,-0.05292
0.0270020155,1.027899,-0.03182
0.0270797155,1.026645,-0.02812
0.0271575155,1.028612,-0.04441
0.0272353155,1.027208,-0.05272
0.0273131155,1.028661,0.00822
0.0273910155,1.024662,-0.02298
0.0274689155,1.028361,-0.03281
0.0275469155,1.027816,-0.00702
0.0276249155,1.028,-0.04962
0.0277030155,1.024993,-0.02924
0.0277811155,1.029022,-0.00735
0.0278590155,1.029007,-0.02773
0.0279367155,1.029405,-0.00643
0.0280144155,1.027809,-0.03525
0.0280922155,1.029559,-0.05088
0.0281700155,1.027095,-0.02443
0.0282478155,1.02818,-0.03472
0.0283257155,1.025451,-0.03571
0.0284037155,1.028105,-0.03419
0.0284817155,1.02699,-0.033
0.0285597155,1.026382,-0.03775
0.0286378155,1.027944,-0.03465
0.0287159155,1.029352,-0.02463
0.0287937155,1.027655,-0.03465
0.0288714155,1.025237,-0.04844
0.0289491155,1.027606,-0.01711
0.0290269155,1.031327,-0.02667
0.0291047155,1.028563,-0.0177
0.0291826155,1.028845,-0.03129
0.0292605155,1.028672,-0.02746
0.0293385155,1.027264,-0.00418
0.0294165155,1.025297,-0.05417
0.0294945155,1.027456,-0.03604
0.0295726155,1.028154,-0.0305
0.0296506155,1.026472,-0.0059
0.0297283155,1.028706,-0.01157
0.0298060155,1.025515,-0.02351
0.0298837155,1.027152,-0.02324
0.0299615155,1.027411,-0.02727
0.0300394155,1.028327,-0.01757
0.0301173155,1.025954,-0.02549
0.0301952155,1.024689,-0.02885
0.0302731155,1.028192,-0.05088
0.0303512155,1.029393,-0.00069
0.0304292155,1.027557,-0.03505
0.0305073155,1.023795,-0.0274
0.0305853155,1.027276,-0.00484
0.0306629155,1.024921,-0.03927
0.0307407155,1.026329,-0.04461
0.0308184155,1.026889,-0.03327
0.0308962155,1.0277,-0.04342
0.0309741155,1.026157,-0.02588
0.0310520155,1.028992,-0.03577
0.0311299155,1.026934,-0.03261
0.0312079155,1.02675,-0.05384
0.0312859155,1.026866,-0.01302
0.0313640155,1.029044,-0.00676
0.0314421155,1.029848,-0.05457
0.0315199155,1.024768,-0.02713
0.0315976155,1.026363,-0.03459
0.0316754155,1.027561,-0.00603
0.0317531155,1.025856,-0.03063
0.0318310155,1.02785,-0.01836
0.0319088155,1.029033,-0.03353
0.0319867155,1.02672,-0.03215
0.0320647155,1.028657,-0.03597
0.0321427155,1.027358,-0.03142
0.0322207155,1.027336,-0.04652
0.0322988155,1.025436,-0.0086
0.0323769155,1.026254,-0.04316
0.0324546155,1.02853,-0.00544
0.0325324155,1.02803,-0.03564
0.0326101155,1.027753,-0.0491
0.0326879155,1.026938,-0.03643
0.0327657155,1.025545,-0.03399
0.0328436155,1.029667,-0.04527
0.0329215155,1.029881,-0.00669
0.0329995155,1.026029,-0.03063
0.0330775155,1.028785,-0.01507
0.0331555155,1.028105,-0.05055
0.0332336155,1.026337,-0.04118
0.0333116155,1.026307,-0.0088
0.0333893155,1.025958,-0.03709
0.0334670155,1.029731,0.0003
0.0335448155,1.029329,-0.03815
0.0336226155,1.029697,-0.01071
0.0337005155,1.025383,-0.02806
0.0337783155,1.029348,-0.02826
0.0338563155,1.025083,-0.04455
0.0339342155,1.024869,-0.04962
0.0340123155,1.026652,-0.0491
0.0340903155,1.028886,-0.03887
0.0341684155,1.025732,-0.0307
0.0342464155,1.026453,-0.01216
0.0343240155,1.029472,-0.03657
0.0344018155,1.027692,-0.00649
0.0344796155,1.038506,-0.00689
0.0345574155,1.028815,-0.00412
0.0346352155,1.028462,-0.02199
0.0347131155,1.027794,-0.02272
0.0347911155,1.028586,-0.02252
0.0348690155,1.029592,-0.02192
0.0349471155,1.028462,-0.03281
0.0350251155,1.026562,-0.02469
0.0351033155,1.028214,-0.01342
0.0351811155,1.027418,-0.05015
0.0352588155,1.026314,-0.02852
0.0353365155,1.023833,-0.02542
0.0354143155,1.024884,-0.01889
0.0354921155,1.028289,-0.03676
0.0355700155,1.026739,-0.00781
0.0356479155,1.028008,-0.00946
0.0357258155,1.027779,-0.04164
0.0358038155,1.028714,-0.01572
0.0358819155,1.02696,-0.01493
0.0359600155,1.027197,-0.02898
0.0360381155,1.025015,-0.04441
0.0361158155,1.027133,-0.00445
0.0361935155,1.027839,-0.02905
0.0362712155,1.027798,-0.05193
0.0363490155,1.029491,-0.0301
0.0364269155,1.027565,-0.03511
0.0365047155,1.025751,-0.03577
0.0365826155,1.028387,-0.01269
0.0366606155,1.026926,-0.04092
0.0367386155,1.026855,-0.02753
0.0368166155,1.028361,-0.02047
0.0368947155,1.025642,-0.00933
0.0369728155,1.027869,-0.01513
0.0370505155,1.026667,-0.03927
0.0371282155,1.026465,-0.0483
0.0372060155,1.026371,-0.04837
0.0372838155,1.028575,-0.04006
0.0373616155,1.028706,-0.02265
0.0374395155,1.029254,-0.02113
0.0375174155,1.028762,-0.05193
0.0375954155,1.026998,-0.0181
0.0376734155,1.025695,-0.03775
0.0377515155,1.027978,-0.01236
0.0378296155,1.024768,-0.03142
0.0379075155,1.029085,-0.02575
0.0379852155,1.026104,-0.04415
0.0380629155,1.024933,-0.05286
0.0381407155,1.029611,-0.02199
0.0382185155,1.028068,-0.02885
0.0382963155,1.027279,-0.01724
0.0383742155,1.025349,-0.04316
0.0384522155,1.026983,-0.03037
0.0385302155,1.028417,-0.00959
0.0386082155,1.02577,-0.02588
0.0386863155,1.026604,-0.03353
0.0387644155,1.026393,-0.00089
0.0388422155,1.027309,-0.02153
0.0389199155,1.026536,-0.03881
0.0389976155,1.028669,-0.03208
0.0390754155,1.02963,-0.02535
0.0391532155,1.026311,0.01046
0.0392311155,1.025425,0.0003
0.0393090155,1.028417,-0.02575
0.0393870155,1.02642,-0.03182
0.0394650155,1.026765,-0.05154
0.0395430155,1.027336,-0.02614
0.0396211155,1.028646,-0.04481
0.0396992155,1.027369,-0.0301
0.0397769155,1.026281,-0.03281
0.0398546155,1.027674,-0.03103
0.0399324155,1.027775,-0.03168
0.0400102155,1.024869,-0.00662
0.0400880155,1.027032,-0.03314
0.0401659155,1.025406,-0.02212
0.0402438155,1.026243,-0.03162
0.0403218155,1.028342,-0.0086
0.0403998155,1.026352,-0.0485
0.0404779155,1.026938,-0.04079
0.0405560155,1.028567,-0.04105
0.0406339155,1.025928,-0.04237
0.0407116155,1.027047,-0.01005
0.0407893155,1.027681,-0.01203
0.0408671155,1.029457,-0.03452
0.0409449155,1.026694,-0.02331
0.0410227155,1.027332,-0.05351
0.0411006155,1.024997,-0.0363
0.0411786155,1.026431,-0.0429
0.0412566155,1.027535,-0.0245
0.0413346155,1.028481,-0.02601
0.0414126155,1.024013,-0.02687
0.0414908155,1.028105,-0.02793
0.0415686155,1.02711,-0.03577
0.0416463155,1.026397,-0.01645
0.0417241155,1.028244,-0.00972
0.0418018155,1.030201,-0.02984
0.0418797155,1.029344,-0.03168
0.0419575155,1.02865,-0.02707
0.0420354155,1.027088,-0.06941
0.0421134155,1.028477,-0.03004
0.0421914155,1.027396,-0.02667
0.0422694155,1.024662,-0.03432
0.0423475155,1.027197,-0.04006
0.0424256155,1.02616,-0.05384
0.0425033155,1.026525,-0.0398
0.0425810155,1.02515,-0.05028
0.0426587155,1.027257,-0.03742
0.0427365155,1.026232,-0.04916
0.0428144155,1.029513,-0.05101
0.0428923155,1.026765,-0.03426
0.0429702155,1.028789,-0.03584
0.0430481155,1.027137,-0.03795
0.0431262155,1.029059,-0.01876
0.0432042155,1.028334,-0.04619
0.0432823155,1.024805,-0.03017
0.0433602155,1.029754,-0.01948
0.0434379155,1.027396,-0.02582
0.0435156155,1.02803,-0.00504
0.0435934155,1.025815,-0.04164
0.0436712155,1.026919,-0.02384
0.0437491155,1.026986,-0.03307
0.0438269155,1.025939,-0.05318
0.0439049155,1.026833,-0.01546
0.0439829155,1.027692,-0.02522
0.0440609155,1.028654,-0.02898
0.0441389155,1.027813,-0.04072
0.0442170155,1.029664,-0.03551
0.0442950155,1.027309,-0.04145
0.0443727155,1.026149,-0.03182
0.0444504155,1.025736,-0.02944
0.0445282155,1.026363,-0.04613
0.0446060155,1.02874,-0.04013
0.0446839155,1.027279,-0.03775
0.0447618155,1.026604,-0.01896
0.0448397155,1.027313,-0.02265
0.0449177155,1.024876,-0.02674
0.0449957155,1.025815,-0.00801
0.0450738155,1.026649,-0.00946
0.0451519155,1.029352,-0.0452
0.0452297155,1.027888,-0.03762
0.0453074155,1.028169,-0.03564
0.0453851155,1.035228,-0.03571
0.0454629155,1.025973,-0.02509
0.0455407155,1.026461,-0.01322
0.0456186155,1.025672,-0.03393
0.0456965155,1.026803,-0.04929
0.0457745155,1.024636,-0.01652
0.0458525155,1.025004,-0.02417
0.0459305155,1.02357,-0.05279
0.0460086155,1.027388,-0.01256
0.0460867155,1.02467,-0.05015
0.0461643155,1.02942,-0.02014
0.0462420155,1.026934,-0.00979
0.0463198155,1.027482,0.00868
0.0463976155,1.028256,-0.04382
0.0464754155,1.025334,-0.02483
0.0465533155,1.028586,-0.02192
0.0466312155,1.026547,-0.03452
0.0467092155,1.023371,-0.009
0.0467872155,1.026382,-0.03874
0.0468653155,1.026187,-0.01863
0.0469434155,1.029611,-0.03531
0.0470214155,1.025672,-0.05437
0.0470990155,1.026559,-0.00873
0.0471768155,1.025639,-0.01183
0.0472545155,1.02841,-0.00999
0.0473323155,1.028744,-0.04118
0.0474102155,1.029243,-0.04507
0.0474881155,1.027336,-0.02826
0.0475660155,1.026202,-0.04079
0.0476440155,1.026637,-0.01124
0.0477220155,1.025368,-0.03689
0.0478001155,1.024692,-0.02753
0.0478782155,1.028586,-0.02087
0.0479561155,1.02372,-0.0146
0.0480338155,1.026292,-0.03749
0.0481115155,1.025823,-0.03419
0.0481893155,1.027715,-0.03109
0.0482671155,1.028331,-0.02298
0.0483450155,1.029172,-0.01164
0.0484229155,1.026885,-0.03624
0.0485008155,1.029739,-0.00504
0.0485788155,1.025143,-0.01863
0.0486568155,1.026329,-0.05279
0.0487349155,1.027385,-0.03914
0.0488130155,1.027362,-0.04217
0.0488908155,1.0266,-0.00755
0.0489685155,1.026416,-9e-05
0.0490462155,1.026769,-0.04732
0.0491240155,1.02746,-0.03056
0.0492018155,1.0285,-0.04112
0.0492797155,1.023472,-0.00807
0.0493576155,1.026172,-0.03307
0.0494356155,1.028098,-0.02436
0.0495136155,1.030475,-0.0487
0.0495917155,1.027538,0.00782
0.0496698155,1.029457,-0.02845
0.0497478155,1.025338,-0.03914
0.0498255155,1.027711,-0.0456
0.0499032155,1.026247,-0.04949
0.0499810155,1.029176,-0.03551
0.0500588155,1.024572,-0.04092
0.0501366155,1.027445,-0.01394
0.0502145155,1.026427,-0.0181
0.0502924155,1.028252,-0.04626
0.0503704155,1.028747,-0.03755
0.0504484155,1.028004,-0.04224
0.0505265155,1.02648,-0.00511
0.0506046155,1.025458,-0.03643
0.0506825155,1.025158,0.01039
0.0507602155,1.02948,-0.03188
0.0508379155,1.025135,-0.04283
0.0509157155,1.029206,-0.02351
0.0509935155,1.029968,-0.03881
0.0510714155,1.02666,-0.01698
0.0511493155,1.027906,-0.03775
0.0512272155,1.026412,-0.05299
0.0513052155,1.027156,-0.05233
0.0513832155,1.027546,-0.03584
0.0514613155,1.030422,-0.03439
0.0515394155,1.028079,0.00868
0.0516172155,1.028147,-0.02014
0.0516949155,1.027831,0.00723
0.0517727155,1.029378,-0.02417
0.0518505155,1.026393,-0.00702
0.0519283155,1.026788,-0.01935
0.0520062155,1.025323,-0.0179
0.0520841155,1.026089,-0.00774
0.0521620155,1.026352,-0.01625
0.0522400155,1.02571,-0.05325
0.0523181155,1.026341,-0.03835
0.0523961155,1.028023,-0.00992
0.0524743155,1.031282,-0.00425
0.0525520155,1.025334,-0.02469
0.0526297155,1.027914,-0.02331
0.0527074155,1.027084,-0.0336
0.0527852155,1.028823,-0.05127
0.0528631155,1.026803,-0.01328
0.0529409155,1.02666,-0.02331
0.0530189155,1.028665,-0.0299
0.0530968155,1.024861,-0.01718
0.0531748155,1.027377,-0.00761
0.0532529155,1.029277,-0.01421
0.0533310155,1.028586,-0.02041
0.0534090155,1.02553,-0.03412
0.0534867155,1.026727,-0.04422
0.0535644155,1.026228,-0.04738
0.0536422155,1.028105,-0.02206
0.0537200155,1.026536,0.0098
0.0537978155,1.024779,-0.03775
0.0538757155,1.02497,-0.00412
0.0539537155,1.029619,-0.01335
0.0540316155,1.027294,-0.01295
0.0541096155,1.024696,-0.04039
0.0541877155,1.026273,-0.04573
0.0542658155,1.02464,-0.0452
0.0543438155,1.025503,-0.027
0.0544215155,1.02711,-0.03821
0.0544992155,1.024279,0.00802
0.0545770155,1.028012,-0.02898
0.0546548155,1.02681,-0.04844
0.0547326155,1.026194,-0.04732
0.0548105155,1.024088,-0.02021
0.0548885155,1.028853,-0.00524
0.0549665155,1.025594,-0.02212
0.0550445155,1.02693,-0.02331
0.0551226155,1.026641,-0.02535
0.0552007155,1.027257,-0.046
0.0552784155,1.027351,-0.01718
0.0553561155,1.028537,-0.0243
0.0554339155,1.026329,-0.02826
0.0555117155,1.029637,-0.04943
0.0555895155,1.025023,-0.05088
0.0556674155,1.025706,-0.01658
0.0557453155,1.028886,-0.03096
0.0558232155,1.025477,-0.04171
0.0559012155,1.028811,-0.03307
0.0559793155,1.02791,-0.04929
0.0560573155,1.025342,-0.04342
0.0561354155,1.025207,-0.03386
0.0562131155,1.024869,-0.03722
0.0562908155,1.026153,-0.00761
0.0563686155,1.028988,-0.03769
0.0564464155,1.024752,-0.01645
0.0565242155,1.02856,-0.03149
0.0566021155,1.026487,-0.01361
0.0566800155,1.028586,-0.02654
0.0567580155,1.030253,-0.02397
0.0568360155,1.027647,-0.04197
0.0569140155,1.026803,-0.02812
0.0569921155,1.028571,-0.03393
0.0570701155,1.027591,-0.02351
0.0571478155,1.023818,-0.04771
0.0572255155,1.025616,-0.07132
0.0573033155,1.025218,-0.01698
0.0573811155,1.024936,-0.02305
0.0574589155,1.027753,-0.01698
0.0575368155,1.027531,-0.00946
0.0576148155,1.025518,-0.03168
0.0576927155,1.025214,-0.01058
0.0577707155,1.029329,-0.0059
0.0578488155,1.02645,-0.02713
0.0579269155,1.028053,-0.02509
0.0580047155,1.025027,-0.04725
0.0580824155,1.029619,-0.03696
0.0581602155,1.025511,-0.03485
0.0582379155,1.025278,-0.01328
0.0583158155,1.028725,-0.01487
0.0583936155,1.029727,-0.0055
0.0584715155,1.025165,-0.03531
0.0585495155,1.027722,-0.0115
0.0586275155,1.028045,-0.0179
0.0587055155,1.028165,-0.00458
0.0587836155,1.027508,-0.01322
0.0588617155,1.027238,-0.01797
0.0589394155,1.026528,-0.04553
0.0590171155,1.026281,-0.01454
0.0590949155,1.025958,-0.04573
0.0591727155,1.026953,-0.05253
0.0592505155,1.028207,-0.02628
0.0593284155,1.026416,-0.04943
0.0594063155,1.027813,-0.01032
0.0594843155,1.02743,-0.02997
0.0595623155,1.027595,-0.03729
0.0596403155,1.025473,-0.00794
0.0597184155,1.024062,-0.04422
0.0597965155,1.023656,-0.00432
0.0598742155,1.025113,-0.03116
0.0599519155,1.029356,-0.0425
0.0600296155,1.025578,-0.02971
0.0601074155,1.027936,-0.00682
0.0601853155,1.028785,-0.00075
0.0602632155,1.026833,-0.04349
0.0603411155,1.024805,0.00716
0.0604191155,1.025135,-0.0338
