Time [s],Capacitor voltage [V],GPIO [V]
6.865809e-05,1.02455,-0.03769
0.00019653809,1.021933,-0.02878
0.00032453809,1.021933,-0.05391
0.00045267809,1.024775,-0.05035
0.00058043809,1.024707,-0.02443
0.00070795809,1.02452,-0.01249
0.00083559809,1.024339,-0.01111
0.00096333809,1.024918,-0.01348
0.00109119809,1.02357,-0.02192
0.00121917809,1.024212,-0.03261
0.00134725809,1.022943,-0.00557
0.00147521809,1.023442,0.00294
0.00160271809,1.022819,-0.01032
0.00173031809,1.02372,-0.02001
0.00185803809,1.024813,-0.01757
0.00198587809,1.02797,-0.00438
0.00211381809,1.02488,-0.03373
0.00224187809,1.023453,-0.01645
0.00236999809,1.02164,-0.01216
0.00249747809,1.024843,-0.03103
0.00262505809,1.026938,-0.02423
0.00275275809,1.027542,-0.02555
0.00288055809,1.02301,-0.01269
0.00300847809,1.023329,-0.01262
0.00313649809,1.025226,0.00505
0.00326465809,1.023348,-0.01803
0.00339227809,1.023555,-0.04613
0.00351985809,1.025042,-0.02351
0.00364751809,1.027816,-0.03294
0.00377529809,1.025165,-0.01051
0.00390319809,1.027475,-0.03729
0.00403121809,1.023194,-0.01342
0.00415933809,1.023127,-0.01658
0.00428705809,1.023164,-0.03676
0.00441459809,1.024722,-0.00906
0.00454223809,1.024888,-0.02601
0.00466999809,1.023979,-0.02159
0.00479787809,1.024332,-0.00102
0.00492585809,1.025218,-0.00517
0.00505395809,1.02316,-0.0117
0.00518183809,1.023615,-0.01744
0.00530935809,1.024655,-0.0363
0.00543697809,1.023187,-0.03525
0.00556471809,1.020724,-0.01388
0.00569255809,1.024798,-0.02588
0.00582051809,1.022105,0.00894
0.00594859809,1.02366,-0.02799
0.00607661809,1.024403,-0.02859
0.00620407809,1.024625,-0.02911
0.00633167809,1.021189,-0.02351
0.00645937809,1.022079,-0.01111
0.00658719809,1.023221,-0.03676
0.00671513809,1.023386,-0.03775
0.00684317809,1.023408,-0.01315
0.00697133809,1.02446,-0.01084
0.00709883809,1.023855,-0.01685
0.00722639809,1.023243,0.00822
0.00735407809,1.023667,-0.05299
0.00748187809,1.02399,-0.03755
0.00760977809,1.023037,-0.01315
0.00773779809,1.021358,-0.01183
0.00786591809,1.023273,-0.03445
0.00799365809,1.02363,-0.02727
0.00812119809,1.022913,-0.04982
0.00824883809,1.022777,-0.01078
0.00837659809,1.021846,-0.00662
0.00850447809,1.022372,-0.00135
0.00863247809,1.027028,-0.03775
0.00876057809,1.022282,-0.01572
0.00888841809,1.025301,-0.01164
0.00901593809,1.021636,-0.02245
0.00914355809,1.024058,-0.00972
0.00927129809,1.022075,-0.0396
0.00939913809,1.026085,-0.04342
0.00952709809,1.021783,0.00221
0.00965517809,1.022935,-0.03742
0.00978323809,1.022507,-0.04692
0.00991071809,1.026784,-0.03775
0.01003831809,1.023093,-0.02021
0.01016601809,1.022113,0.00353
0.01029383809,1.02357,-0.02489
0.01042177809,1.022845,-0.0121
0.01054981809,1.023299,-0.02674
0.01067797809,1.022398,-0.0061
0.01080543809,1.021009,-0.0334
0.01093301809,1.024186,-0.03445
0.01106069809,1.022143,-0.02588
0.01118849809,1.023288,0.0092
0.01131639809,1.02497,-0.00741
0.01144443809,1.023979,-0.0179
0.01157255809,1.021587,-0.00689
0.01170017809,1.02375,-0.01619
0.01182771809,1.02348,-0.00517
0.01195537809,1.022263,-0.04738
0.01208313809,1.022807,0.00301
0.01221101809,1.023637,-0.046
0.01233901809,1.022868,-0.033
0.01246711809,1.024501,-0.03182
0.01259489809,1.022263,-0.00748
0.01272241809,1.022905,-0.01249
0.01285003809,1.022597,-0.03676
0.01297777809,1.022954,-0.01981
0.01310563809,1.024125,0.00314
0.01323359809,1.023468,-0.02608
0.01336169809,1.020333,-0.02535
0.01348961809,1.023112,-0.02542
0.01361711809,1.023059,-0.0057
0.01374471809,1.024313,-0.0115
0.01387243809,1.023607,-0.02819
0.01400025809,1.026191,-0.00306
0.01412819809,1.024369,-0.01216
0.01425625809,1.022582,-0.02087
0.01438441809,1.023453,-0.01751
0.01451187809,1.025383,-0.01342
0.01463945809,1.021505,0.00927
0.01476715809,1.022304,-0.01434
0.01489495809,1.022218,-0.03281
0.01502287809,1.023536,-0.02542
0.01515091809,1.024448,-0.0214
0.01527907809,1.022316,-0.00933
0.01540663809,1.022113,-0.04422
0.01553419809,1.022192,-0.03597
0.01566185809,1.020641,-0.00616
0.01578965809,1.021546,-0.01032
0.01591753809,1.023889,-0.02126
0.01604555809,1.020209,-0.0516
0.01617367809,1.022977,-0.04751
0.01630141809,1.021542,-0.04204
0.01642893809,1.022203,-0.0305
0.01655659809,1.023611,-0.02252
0.01668433809,1.018989,-0.01816
0.01681221809,1.023562,-0.00893
0.01694019809,1.02158,-0.03136
0.01706827809,1.021482,-0.00887
0.01719621809,1.023419,-0.04877
0.01732371809,1.023074,-0.03228
0.01745133809,1.023258,-0.00755
0.01757905809,1.022935,-0.03709
0.01770689809,1.023119,-0.02654
0.01783485809,1.021636,-0.04573
0.01796291809,1.02194,-0.02245
0.01809101809,1.022796,-0.00926
0.01821849809,1.023314,-0.00939
0.01834607809,1.023299,-0.02219
0.01847379809,1.021662,-0.03703
0.01860161809,1.023404,-0.03986
0.01872953809,1.02351,-0.03399
0.01885757809,1.021617,-0.01335
0.01898573809,1.021598,-0.01157
0.01911327809,1.022008,-0.02206
0.01924083809,1.022999,-0.04342
0.01936851809,1.023622,-0.01355
0.01949629809,1.023908,-0.01474
0.01962419809,1.022582,0.00202
0.01975221809,1.021493,-0.02067
0.01988033809,1.022853,-0.01309
0.02000805809,1.025684,0.00393
0.02013559809,1.023517,-0.02891
0.02026323809,1.023675,-0.03083
0.02039099809,1.020382,-0.03168
0.02051887809,1.023074,-0.00478
0.02064685809,1.02188,-0.03696
0.02077497809,1.024197,-0.01335
0.02090277809,1.022428,-0.03116
0.02103029809,1.022177,-0.01236
0.02115791809,1.022725,-0.00715
0.02128565809,1.020378,-0.00887
0.02141349809,1.02197,-0.03201
0.02154147809,1.020825,-0.06565
0.02166955809,1.023487,-0.04026
0.02179755809,1.023164,-0.04976
0.02192505809,1.020074,-0.02931
0.02205265809,1.021415,-0.00148
0.02218037809,1.021583,-0.04118
0.02230821809,1.023303,-0.01816
0.02243615809,1.0231,-0.02126
0.02256421809,1.02197,-0.00755
0.02269239809,1.022661,-0.03511
0.02281989809,1.022316,-0.03281
0.02294745809,1.02078,-0.04085
0.02307515809,1.023183,-0.05074
0.02320295809,1.021903,-0.02305
0.02333085809,1.021396,-0.02733
0.02345889809,1.021328,-0.03261
0.02358703809,1.020682,-0.01559
0.02371463809,1.021475,-0.02799
0.02384217809,1.023089,-0.03399
0.02396983809,1.021478,-0.01276
0.02409761809,1.022094,-0.01335
0.02422549809,1.020281,-0.01777
0.02435349809,1.020397,-0.03689
0.02448161809,1.022732,-0.03901
0.02460943809,1.022785,-0.03525
