Time [s],Capacitor voltage [V]
4.808637e-05,1.021779
9.600637e-05,1.020772
0.00014380637,1.02108
0.00019162637,1.020074
0.00023946637,1.023461
0.00028730637,1.021707
0.00033516637,1.021482
0.00038304637,1.021542
0.00043094637,1.022811
0.00047886637,1.021133
0.00052678637,1.021921
0.00057472637,1.021858
0.00062268637,1.021249
0.00067066637,1.020322
0.00071866637,1.020311
0.00076666637,1.020303
0.00081470637,1.022612
0.00086274637,1.021512
0.00091080637,1.021557
0.00095888637,1.020018
0.00100668637,1.022406
0.00105450637,1.02078
0.00110232637,1.021565
0.00115016637,1.021264
0.00119800637,1.020547
0.00124588637,1.020896
0.00129376637,1.022571
0.00134166637,1.02247
0.00138958637,1.022485
0.00143752637,1.022533
0.00148546637,1.021148
0.00153344637,1.025154
0.00158142637,1.020874
0.00162942637,1.024058
0.00167744637,1.024392
0.00172548637,1.020371
0.00177352637,1.022774
0.00182160637,1.021659
0.00186956637,1.019699
0.00191736637,1.019319
0.00196516637,1.020588
0.00201300637,1.01959
0.00206084637,1.01885
0.00210870637,1.02158
0.00215656637,1.021054
0.00220446637,1.02057
0.00225236637,1.020859
0.00230028637,1.021493
0.00234822637,1.021291
0.00239618637,1.021843
0.00244414637,1.0231
0.00249214637,1.022605
0.00254014637,1.022552
0.00258816637,1.020712
0.00263620637,1.022139
0.00268426637,1.022214
0.00273234637,1.021591
0.00278028637,1.0206
0.00282808637,1.023326
0.00287590637,1.023555
0.00292374637,1.021122
0.00297158637,1.022011
0.00301944637,1.021779
0.00306734637,1.020585
0.00311522637,1.020423
0.00316314637,1.021377
0.00321108637,1.020765
0.00325902637,1.022406
0.00330698637,1.021013
0.00335496637,1.022676
0.00340296637,1.023397
0.00345096637,1.022379
0.00349900637,1.02197
0.00354704637,1.021118
0.00359510637,1.022226
0.00364318637,1.020498
0.00369100637,1.02117
0.00373880637,1.021035
0.00378662637,1.02114
0.00383446637,1.021884
0.00388232637,1.023754
0.00393020637,1.020063
0.00397808637,1.020356
0.00402598637,1.021321
0.00407390637,1.021137
0.00412184637,1.022256
0.00416978637,1.019537
0.00421776637,1.02072
0.00426574637,1.022759
0.00431374637,1.020532
0.00436176637,1.019811
0.00440980637,1.020408
0.00445784637,1.02244
0.00450592637,1.020652
0.00455390637,1.020562
0.00460170637,1.020277
0.00464952637,1.020127
0.00469734637,1.020506
0.00474518637,1.02078
0.00479304637,1.022008
0.00484092637,1.021906
0.00488882637,1.022015
0.00493672637,1.023491
0.00498466637,1.022774
0.00503260637,1.023408
0.00508056637,1.02203
0.00512852637,1.019687
0.00517652637,1.021576
0.00522452637,1.020964
0.00527256637,1.020247
0.00532060637,1.018313
0.00536866637,1.017078
0.00541672637,1.019646
0.00546462637,1.023363
0.00551242637,1.021253
0.00556024637,1.020656
0.00560808637,1.020998
0.00565592637,1.020232
0.00570380637,1.019901
0.00575168637,1.019729
0.00579958637,1.020251
0.00584748637,1.02001
0.00589542637,1.019883
0.00594336637,1.021336
0.00599132637,1.02146
0.00603930637,1.019961
0.00608730637,1.021617
0.00613530637,1.021655
0.00618334637,1.021054
0.00623138637,1.022593
0.00627946637,1.020326
0.00632752637,1.021756
0.00637530637,1.019128
0.00642310637,1.02019
0.00647092637,1.021865
0.00651876637,1.018553
0.00656662637,1.019128
0.00661448637,1.019364
0.00666238637,1.021809
0.00671028637,1.021704
0.00675818637,1.021005
0.00680612637,1.020566
0.00685408637,1.020209
0.00690204637,1.020299
0.00695002637,1.022714
0.00699802637,1.020566
0.00704604637,1.019072
0.00709408637,1.022023
0.00714214637,1.020153
0.00719020637,1.021163
0.00723822637,1.020461
0.00728602637,1.021009
0.00733382637,1.02075
0.00738164637,1.019706
0.00742948637,1.021276
0.00747734637,1.019627
0.00752522637,1.020194
0.00757310637,1.020525
0.00762102637,1.020791
0.00766894637,1.022011
0.00771688637,1.022248
0.00776484637,1.021422
0.00781280637,1.020491
0.00786080637,1.021384
0.00790880637,1.020694
0.00795682637,1.019958
0.00800486637,1.019597
0.00805292637,1.019462
0.00810098637,1.019916
0.00814894637,1.022293
0.00819674637,1.020389
0.00824454637,1.020525
0.00829238637,1.019567
0.00834022637,1.01918
0.00838808637,1.015114
0.00843596637,1.02081
0.00848384637,1.021268
0.00853176637,1.021812
0.00857968637,1.021767
0.00862762637,1.02004
0.00867558637,1.019271
0.00872356637,1.019353
0.00877154637,1.020791
0.00881956637,1.020941
0.00886758637,1.02063
0.00891562637,1.019496
0.00896368637,1.022297
0.00901176637,1.020667
0.00905970637,1.018005
0.00910750637,1.018839
0.00915530637,1.020389
0.00920314637,1.017776
0.00925100637,1.021125
0.00929886637,1.019436
0.00934674637,1.020194
0.00939464637,1.02001
0.00944254637,1.020314
0.00949048637,1.019717
0.00953842637,1.022387
0.00958638637,1.018948
0.00963436637,1.020739
0.00968236637,1.020052
0.00973038637,1.020006
0.00977840637,1.020637
0.00982646637,1.019383
0.00987452637,1.020686
0.00992260637,1.019064
0.00997040637,1.020059
0.01001820637,1.020772
0.01006602637,1.018891
0.01011386637,1.020378
0.01016172637,1.019612
0.01020958637,1.020082
0.01025748637,1.02182
0.01030538637,1.021182
0.01035330637,1.019886
0.01040124637,1.021411
0.01044918637,1.020915
0.01049716637,1.023262
0.01054514637,1.020664
0.01059314637,1.020626
0.01064116637,1.022383
0.01068920637,1.022169
0.01073726637,1.019421
0.01078532637,1.019811
0.01083334637,1.01956
0.01088114637,1.020423
0.01092896637,1.018794
0.01097678637,1.019214
0.01102462637,1.019905
0.01107250637,1.018546
0.01112036637,1.020281
0.01116826637,1.020427
0.01121616637,1.020352
0.01126410637,1.019792
0.01131204637,1.021264
0.01135998637,1.020799
0.01140796637,1.021906
0.01145594637,1.021306
0.01150396637,1.020457
0.01155198637,1.020296
0.01160002637,1.021294
0.01164808637,1.019928
0.01169616637,1.020934
0.01174412637,1.020551
0.01179192637,1.022259
0.01183974637,1.020393
0.01188756637,1.020585
0.01193542637,1.020356
0.01198328637,1.019503
0.01203116637,1.018921
0.01207906637,1.020018
0.01212698637,1.02066
0.01217490637,1.019826
0.01222286637,1.019905
0.01227082637,1.019165
0.01231880637,1.01867
0.01236680637,1.020033
0.01241480637,1.019346
0.01246284637,1.020389
0.01251088637,1.020558
0.01255894637,1.021681
0.01260704637,1.02072
0.01265486637,1.02203
0.01270266637,1.02048
0.01275048637,1.019259
0.01279832637,1.021009
0.01284618637,1.019988
0.01289404637,1.019409
0.01294192637,1.02066
0.01298982637,1.022473
0.01303774637,1.021655
0.01308568637,1.021508
0.01313364637,1.021114
0.01318160637,1.020776
0.01322958637,1.019672
0.01327758637,1.0209
0.01332560637,1.018001
0.01337362637,1.021561
0.01342168637,1.018568
0.01346974637,1.021313
0.01351780637,1.021339
0.01356560637,1.022695
0.01361340637,1.019537
0.01366124637,1.02084
0.01370908637,1.0206
0.01375694637,1.020836
0.01380480637,1.021185
0.01385270637,1.022102
0.01390060637,1.01998
0.01394852637,1.020115
0.01399646637,1.019976
0.01404442637,1.022699
0.01409240637,1.022875
0.01414038637,1.020742
0.01418838637,1.020513
0.01423642637,1.021362
0.01428446637,1.018764
0.01433250637,1.019965
0.01438058637,1.021039
0.01442850637,1.019969
0.01447630637,1.021418
0.01452412637,1.020322
0.01457196637,1.019481
0.01461980637,1.020517
0.01466766637,1.017536
0.01471554637,1.020251
0.01476344637,1.02182
0.01481136637,1.020157
0.01485928637,1.022808
0.01490724637,1.022841
0.01495520637,1.020971
0.01500318637,1.020228
0.01505118637,1.021009
0.01509918637,1.020829
0.01514722637,1.01965
0.01519526637,1.020078
0.01524332637,1.019567
0.01529140637,1.020626
0.01533926637,1.020772
0.01538708637,1.019702
0.01543490637,1.021505
0.01548274637,1.019357
0.01553058637,1.021309
0.01557846637,1.020115
0.01562634637,1.017675
0.01567424637,1.021384
0.01572216637,1.017393
0.01577008637,1.021561
0.01581804637,1.020183
0.01586600637,1.022102
0.01591398637,1.018249
0.01596198637,1.020033
0.01601000637,1.017337
0.01605804637,1.019762
0.01610608637,1.017971
0.01615414637,1.021846
0.01620222637,1.01989
0.01625000637,1.018178
0.01629782637,1.018737
0.01634564637,1.018719
0.01639348637,1.020896
0.01644134637,1.020607
0.01648920637,1.019608
0.01653710637,1.01891
0.01658500637,1.020322
0.01663292637,1.019901
0.01668086637,1.021001
0.01672882637,1.019372
0.01677678637,1.020003
0.01682478637,1.019162
0.01687278637,1.019304
0.01692080637,1.01956
0.01696884637,1.020525
0.01701688637,1.018332
0.01706496637,1.020765
0.01711290637,1.019961
