Time [s],Capacitor voltage [V],GPIO [V]
0.0028693153,1.032465,-0.06004
0.0028961153,1.031282,-0.06097
0.0029229153,1.031819,-0.08036
0.0029497153,1.03094,-0.05147
0.0029766153,1.031192,-0.06288
0.0030034153,1.029619,-0.04494
0.0030302153,1.030906,-0.05985
0.0030571153,1.029799,-0.07317
0.0030839153,1.034064,-0.06769
0.0031107153,1.030869,-0.05734
0.0031374153,1.031068,-0.03399
0.0031641153,1.031019,-0.03096
0.0031908153,1.030002,-0.04006
0.0032175153,1.031458,-0.05477
0.0032442153,1.030272,-0.04197
0.0032709153,1.031582,-0.06136
0.0032976153,1.031875,-0.05074
0.0033243153,1.030715,-0.0489
0.0033510153,1.0318,-0.05523
0.0033777153,1.030058,-0.02298
0.0034045153,1.029213,-0.05853
0.0034312153,1.03302,-0.03986
0.0034580153,1.0321,-0.07119
0.0034847153,1.031834,-0.05688
0.0035115153,1.032003,-0.08141
0.0035382153,1.030535,-0.05523
0.0035650153,1.030779,-0.05609
0.0035918153,1.032397,-0.06961
0.0036185153,1.032795,-0.06783
0.0036453153,1.033261,-0.06229
0.0036721153,1.02948,-0.05088
0.0036989153,1.029348,-0.05154
0.0037257153,1.032067,-0.05035
0.0037525153,1.032232,-0.07891
0.0037793153,1.03135,-0.05318
0.0038061153,1.031169,-0.06367
0.0038330153,1.029288,-0.05754
0.0038598153,1.031421,-0.03868
0.0038866153,1.030816,-0.07897
0.0039134153,1.030621,-0.05378
0.0039403153,1.031259,-0.04692
0.0039671153,1.033805,-0.06413
0.0039938153,1.031864,-0.06169
0.0040205153,1.033126,-0.0394
0.0040472153,1.034398,-0.03412
0.0040739153,1.032671,-0.04052
0.0041006153,1.032446,-0.06459
0.0041273153,1.034515,-0.05055
0.0041540153,1.030182,-0.0483
0.0041807153,1.03177,-0.0547
0.0042075153,1.033234,-0.07633
0.0042342153,1.032423,-0.03947
0.0042609153,1.031702,-0.04633
0.0042877153,1.030963,-0.06974
0.0043144153,1.030921,-0.0673
0.0043411153,1.030505,-0.07126
0.0043679153,1.031496,-0.05226
0.0043947153,1.03109,-0.04982
0.0044214153,1.030415,-0.06842
0.0044482153,1.029341,-0.06486
0.0044750153,1.030201,-0.03788
0.0045018153,1.029757,-0.05193
0.0045285153,1.031045,-0.04956
0.0045553153,1.030572,-0.0483
0.0045821153,1.031105,-0.05945
0.0046089153,1.031781,-0.04699
0.0046358153,1.031087,-0.03993
0.0046626153,1.031992,-0.05371
0.0046894153,1.032104,-0.0551
0.0047162153,1.030276,-0.07488
0.0047430153,1.030129,-0.04283
0.0047699153,1.031004,-0.03815
0.0047967153,1.031811,-0.03881
0.0048236153,1.032604,-0.07976
0.0048503153,1.030197,-0.06202
0.0048770153,1.031905,-0.0392
0.0049036153,1.031259,-0.06466
0.0049303153,1.032724,-0.04969
0.0049570153,1.031962,-0.06466
0.0049837153,1.032149,-0.06426
0.0050105153,1.032029,-0.08616
0.0050372153,1.034368,-0.05576
0.0050639153,1.031612,-0.04197
0.0050906153,1.033141,-0.0609
0.0051174153,1.032885,-0.04811
0.0051441153,1.032652,-0.05516
0.0051708153,1.030437,-0.05595
0.0051976153,1.033527,-0.05239
0.0052243153,1.032149,-0.06084
0.0052511153,1.035679,-0.04013
0.0052779153,1.03311,-0.05167
0.0053046153,1.03103,-0.05193
0.0053314153,1.030467,-0.06585
0.0053582153,1.030197,-0.0483
0.0053850153,1.031541,-0.04844
0.0054118153,1.030306,-0.04718
0.0054386153,1.032243,-0.06835
0.0054654153,1.031841,-0.06868
0.0054922153,1.029735,-0.08781
0.0055190153,1.03112,-0.05688
0.0055458153,1.033028,-0.04191
0.0055726153,1.033167,-0.04085
0.0055995153,1.031691,-0.058
0.0056263153,1.032067,-0.02232
0.0056531153,1.03278,-0.06723
0.0056800153,1.028894,-0.0613
0.0057068153,1.031571,-0.04283
0.0057334153,1.031226,-0.0553
0.0057601153,1.031954,-0.08609
0.0057868153,1.030088,-0.04145
0.0058135153,1.032142,-0.05187
0.0058402153,1.031365,-0.04758
0.0058669153,1.031665,-0.03043
0.0058937153,1.033839,-0.03953
0.0059204153,1.031537,-0.05404
0.0059471153,1.033719,-0.03505
0.0059738153,1.031789,-0.05628
0.0060006153,1.033674,-0.05727
0.0060273153,1.029956,-0.05483
0.0060541153,1.028785,-0.04613
0.0060808153,1.03403,-0.08675
0.0061076153,1.033141,-0.05648
0.0061343153,1.030692,-0.0456
0.0061611153,1.030321,-0.06367
0.0061879153,1.030696,-0.06987
0.0062147153,1.031564,-0.0704
0.0062415153,1.032911,-0.08576
0.0062683153,1.030914,-0.04804
0.0062950153,1.034323,-0.02265
0.0063219153,1.032622,-0.052
0.0063487153,1.031762,-0.04699
0.0063755153,1.032333,-0.04026
0.0064023153,1.032014,-0.064
0.0064291153,1.031639,-0.06051
0.0064559153,1.029033,-0.0795
0.0064828153,1.032844,-0.05048
0.0065096153,1.032675,-0.03986
0.0065365153,1.032532,-0.04501
0.0065633153,1.033133,-0.06473
0.0065900153,1.032604,-0.02153
0.0066167153,1.031575,-0.05173
0.0066434153,1.030644,-0.04672
0.0066701153,1.032191,-0.06314
0.0066968153,1.035025,-0.03999
0.0067235153,1.030921,-0.0582
0.0067502153,1.032604,-0.05371
0.0067769153,1.032187,-0.05121
0.0068037153,1.033054,-0.02212
0.0068304153,1.031732,-0.06064
0.0068571153,1.031458,-0.06862
0.0068839153,1.02904,-0.05661
0.0069106153,1.03109,-0.05793
0.0069374153,1.031376,-0.0553
0.0069641153,1.027137,-0.03907
0.0069909153,1.030257,-0.06776
0.0070177153,1.032525,-0.06947
0.0070444153,1.032664,-0.06051
0.0070712153,1.031421,-0.06189
0.0070980153,1.031443,-0.03861
0.0071248153,1.032517,-0.07079
0.0071516153,1.032574,-0.05345
0.0071784153,1.029551,-0.04065
0.0072052153,1.032904,-0.05233
0.0072320153,1.031766,-0.10205
0.0072588153,1.031988,-0.08022
0.0072857153,1.032934,-0.05767
0.0073125153,1.032003,-0.05483
0.0073393153,1.032889,-0.05905
0.0073662153,1.030223,-0.04903
0.0073930153,1.032093,-0.0551
0.0074198153,1.026431,-0.04303
0.0074465153,1.030967,-0.05332
0.0074731153,1.031421,-0.06638
0.0074998153,1.030264,-0.0547
0.0075265153,1.03385,-0.05965
0.0075532153,1.03358,-0.05945
0.0075799153,1.031323,-0.06664
0.0076067153,1.031657,-0.04408
0.0076334153,1.03213,-0.04586
0.0076601153,1.03171,-0.03848
0.0076868153,1.029956,-0.06242
0.0077136153,1.031267,-0.0638
0.0077403153,1.031616,-0.03973
0.0077671153,1.030768,-0.05503
0.0077938153,1.029476,-0.03821
0.0078206153,1.031954,-0.0456
0.0078473153,1.030696,-0.07548
0.0078741153,1.030768,-0.06882
0.0079009153,1.030561,-0.06334
0.0079277153,1.03147,-0.06591
0.0079544153,1.031669,-0.0578
0.0079812153,1.0326,-0.04329
0.0080080153,1.031293,-0.06743
0.0080348153,1.031109,-0.07086
0.0080616153,1.034053,-0.06717
0.0080884153,1.032123,-0.07376
0.0081153153,1.031237,-0.07046
0.0081421153,1.031732,-0.0642
0.0081689153,1.034657,-0.06809
0.0081957153,1.031725,-0.06387
0.0082226153,1.032972,-0.05747
0.0082494153,1.032866,-0.04309
0.0082762153,1.032115,-0.06611
0.0083029153,1.032975,-0.04613
0.0083296153,1.030982,-0.03287
0.0083563153,1.033362,-0.06967
0.0083830153,1.033133,-0.05892
0.0084097153,1.032341,-0.05516
0.0084364153,1.031267,-0.05437
0.0084631153,1.033148,-0.04929
0.0084898153,1.030933,-0.08669
0.0085166153,1.029209,-0.07073
0.0085433153,1.031049,-0.08629
0.0085700153,1.030854,-0.06473
0.0085968153,1.031109,-0.03907
0.0086235153,1.030655,-0.0491
0.0086503153,1.032123,-0.03934
0.0086770153,1.034154,-0.058
0.0087038153,1.030354,-0.04685
0.0087306153,1.031451,-0.0675
0.0087573153,1.031353,-0.06077
0.0087841153,1.031984,-0.06136
0.0088109153,1.031492,-0.08286
0.0088377153,1.030779,-0.07099
0.0088645153,1.03195,-0.05048
0.0088913153,1.031984,-0.05061
0.0089181153,1.036223,-0.04052
0.0089449153,1.031049,-0.0549
0.0089717153,1.030805,-0.05074
0.0089986153,1.03153,-0.04804
0.0090254153,1.031147,-0.0514
0.0090522153,1.030193,-0.04567
0.0090791153,1.034083,-0.07264
0.0091059153,1.032803,-0.0301
0.0091327153,1.030936,-0.05009
0.0091594153,1.029453,-0.05398
0.0091861153,1.031992,-0.05787
0.0092128153,1.035078,-0.03841
0.0092395153,1.031383,-0.05213
0.0092662153,1.030017,-0.03043
0.0092929153,1.030264,-0.05853
0.0093196153,1.032085,-0.06189
0.0093463153,1.03269,-0.05919
0.0093730153,1.033294,-0.05173
0.0093998153,1.030118,-0.04303
0.0094265153,1.031428,-0.03887
0.0094533153,1.031774,-0.0454
0.0094800153,1.031732,-0.07719
0.0095067153,1.033681,-0.04481
0.0095335153,1.030388,-0.0582
0.0095603153,1.032664,-0.06354
0.0095870153,1.031808,-0.05787
0.0096138153,1.030809,-0.06638
0.0096406153,1.033542,-0.0427
0.0096674153,1.032956,-0.06875
0.0096942153,1.034012,-0.04395
0.0097209153,1.031616,-0.08088
0.0097477153,1.032292,-0.06545
0.0097746153,1.029908,-0.05807
0.0098014153,1.031184,-0.05952
0.0098282153,1.028451,-0.04586
0.0098550153,1.030475,-0.06888
0.0098818153,1.030936,-0.05015
0.0099087153,1.029848,-0.04527
0.0099355153,1.033321,-0.06539
0.0099623153,1.029164,-0.05253
0.0099892153,1.030242,-0.07759
0.0100158153,1.029788,-0.04877
0.0100425153,1.031214,-0.05866
0.0100692153,1.030294,-0.05035
0.0100959153,1.029848,-0.05872
0.0101226153,1.028875,-0.05167
0.0101493153,1.030982,-0.0607
0.0101760153,1.029502,-0.08926
0.0102028153,1.030839,-0.05253
0.0102295153,1.030238,-0.07403
0.0102562153,1.029926,-0.06143
0.0102829153,1.032972,-0.06295
0.0103097153,1.030047,-0.05912
0.0103364153,1.031605,-0.06426
0.0103632153,1.032889,-0.06638
0.0103899153,1.032078,-0.05589
0.0104167153,1.032198,-0.08576
0.0104435153,1.028965,-0.09592
0.0104702153,1.031466,-0.07765
0.0104970153,1.031015,-0.05358
0.0105238153,1.029172,-0.05668
0.0105506153,1.031665,-0.05061
0.0105774153,1.033475,-0.07099
0.0106042153,1.032179,-0.05767
0.0106310153,1.032964,-0.0855
0.0106578153,1.033073,-0.06651
0.0106846153,1.030764,-0.0702
0.0107114153,1.030216,-0.07007
0.0107382153,1.029198,-0.06156
0.0107651153,1.032427,-0.04567
0.0107919153,1.031984,-0.0553
0.0108188153,1.032423,-0.04079
0.0108456153,1.031,-0.04158
0.0108723153,1.032266,-0.04725
0.0108989153,1.030629,-0.04032
0.0109256153,1.029093,-0.06446
0.0109523153,1.031192,-0.05622
0.0109790153,1.031849,-0.05859
0.0110057153,1.029893,-0.06288
0.0110324153,1.032352,-0.02951
0.0110592153,1.03008,-0.09506
0.0110859153,1.029232,-0.05253
0.0111126153,1.029964,-0.08313
0.0111393153,1.029052,-0.05002
0.0111661153,1.030783,-0.06229
0.0111928153,1.030234,-0.04283
0.0112196153,1.031286,-0.04718
0.0112463153,1.031729,-0.02351
0.0112731153,1.029803,-0.0551
0.0112999153,1.030606,-0.0398
0.0113266153,1.029675,-0.04389
0.0113534153,1.031203,-0.05714
0.0113802153,1.030118,-0.04639
0.0114070153,1.032773,-0.05516
0.0114338153,1.030888,-0.07501
0.0114606153,1.028387,-0.04764
0.0114874153,1.032911,-0.04692
0.0115142153,1.030944,-0.0667
0.0115410153,1.030452,-0.03821
0.0115678153,1.031642,-0.07396
0.0115946153,1.030632,-0.05444
0.0116215153,1.030715,-0.05226
0.0116483153,1.030779,-0.05787
0.0116751153,1.031624,-0.03096
0.0117020153,1.030689,-0.06189
0.0117287153,1.031226,-0.04369
0.0117554153,1.02996,-0.0429
0.0117821153,1.031376,-0.05081
0.0118088153,1.029431,-0.04032
0.0118355153,1.030625,-0.04243
0.0118622153,1.031436,-0.05009
0.0118889153,1.030017,-0.06862
0.0119156153,1.029784,-0.05068
0.0119423153,1.031778,-0.05002
0.0119690153,1.031481,-0.0768
0.0119958153,1.031868,-0.06717
0.0120225153,1.031413,-0.05371
0.0120492153,1.032322,-0.05048
0.0120760153,1.032596,-0.06354
0.0121027153,1.031391,-0.06361
0.0121295153,1.032367,-0.05622
0.0121563153,1.032172,-0.06545
0.0121830153,1.031458,-0.04059
0.0122098153,1.030692,-0.04303
0.0122366153,1.03162,-0.05154
0.0122634153,1.032198,-0.05622
0.0122902153,1.031646,-0.04257
0.0123170153,1.030711,-0.04764
0.0123438153,1.031642,-0.06994
0.0123706153,1.029138,-0.05134
0.0123974153,1.030685,-0.05286
0.0124242153,1.030636,-0.05068
0.0124510153,1.032506,-0.05088
0.0124779153,1.030084,-0.04956
0.0125047153,1.031053,-0.06044
0.0125315153,1.031365,-0.06143
0.0125584153,1.033527,-0.04488
0.0125852153,1.032217,-0.04811
0.0126119153,1.030846,-0.09684
0.0126385153,1.029949,-0.08669
0.0126652153,1.029337,-0.08715
0.0126919153,1.031331,-0.07396
0.0127186153,1.031199,-0.05351
0.0127454153,1.03245,-0.05305
0.0127721153,1.032889,-0.05154
0.0127988153,1.031729,-0.04745
0.0128255153,1.031943,-0.04059
0.0128523153,1.031905,-0.06182
0.0128790153,1.03373,-0.04784
0.0129057153,1.030659,-0.06064
0.0129325153,1.03204,-0.02159
0.0129592153,1.030456,-0.05233
0.0129860153,1.032209,-0.0483
0.0130128153,1.034428,-0.04929
0.0130395153,1.030156,-0.06051
0.0130663153,1.029739,-0.04705
0.0130931153,1.032739,-0.07488
0.0131199153,1.030182,-0.0545
0.0131467153,1.032318,-0.04006
0.0131735153,1.0288,-0.04534
0.0132003153,1.033415,-0.04131
0.0132271153,1.030148,-0.05523
0.0132539153,1.02945,-0.05543
0.0132807153,1.031868,-0.09282
0.0133075153,1.032078,-0.04949
0.0133344153,1.033355,-0.0553
0.0133612153,1.033741,-0.05582
0.0133880153,1.033058,-0.07139
0.0134149153,1.031699,-0.04778
0.0134416153,1.02984,-0.04844
0.0134683153,1.03141,-0.07943
0.0134950153,1.032874,-0.0613
0.0135217153,1.031624,-0.04006
0.0135484153,1.030354,-0.06222
0.0135751153,1.030839,-0.05226
0.0136018153,1.030801,-0.03663
0.0136285153,1.030358,-0.06051
0.0136552153,1.032063,-0.06057
0.0136820153,1.030614,-0.06486
0.0137087153,1.031222,-0.06769
0.0137354153,1.033028,-0.05767
0.0137622153,1.028943,-0.06235
0.0137889153,1.029292,-0.06967
0.0138157153,1.031687,-0.05826
0.0138424153,1.032251,-0.06651
0.0138692153,1.032776,-0.06862
0.0138960153,1.033381,-0.08445
0.0139227153,1.032089,-0.06789
0.0139495153,1.030805,-0.06466
0.0139763153,1.031838,-0.06446
0.0140031153,1.030936,-0.06288
0.0140299153,1.031789,-0.06829
0.0140567153,1.030028,-0.06578
0.0140835153,1.03239,-0.05127
0.0141103153,1.031894,-0.07106
0.0141371153,1.029788,-0.05272
0.0141639153,1.031725,-0.03096
0.0141908153,1.032052,-0.04349
0.0142176153,1.031853,-0.05866
0.0142444153,1.031481,-0.05958
0.0142713153,1.032243,-0.08741
0.0142981153,1.030655,-0.06915
0.0143248153,1.03257,-0.09605
0.0143515153,1.031132,-0.06024
0.0143782153,1.032266,-0.06638
0.0144049153,1.032566,-0.05299
0.0144316153,1.031564,-0.06031
0.0144583153,1.029149,-0.07449
0.0144850153,1.029941,-0.0061
0.0145117153,1.029577,-0.05035
0.0145384153,1.03109,-0.07396
0.0145652153,1.032266,-0.05582
0.0145919153,1.032465,-0.04613
0.0146186153,1.031721,-0.06928
0.0146454153,1.030809,-0.04006
0.0146721153,1.031443,-0.04026
0.0146989153,1.030711,-0.05154
0.0147257153,1.030662,-0.03076
0.0147524153,1.030246,-0.04672
0.0147792153,1.032758,-0.07699
0.0148060153,1.030929,-0.05457
0.0148328153,1.031094,-0.04923
0.0148595153,1.031218,-0.0514
0.0148863153,1.031947,-0.05305
0.0149131153,1.031571,-0.07277
0.0149399153,1.03343,-0.04534
0.0149668153,1.033141,-0.04573
0.0149936153,1.031721,-0.0458
0.0150204153,1.032619,-0.05378
0.0150472153,1.03432,-0.06611
0.0150740153,1.03171,-0.05464
0.0151009153,1.033689,-0.0452
0.0151277153,1.031233,-0.0576
0.0151546153,1.029983,-0.06453
0.0151813153,1.030129,-0.0762
0.0152080153,1.030689,-0.04784
0.0152347153,1.02948,-0.06387
0.0152614153,1.028999,-0.05437
0.0152881153,1.03189,-0.08201
0.0153148153,1.031207,-0.05912
0.0153415153,1.031004,-0.05701
0.0153682153,1.031811,-0.08029
0.0153949153,1.032209,-0.0396
0.0154217153,1.032044,-0.03841
0.0154484153,1.032093,-0.08708
0.0154751153,1.032859,-0.05226
0.0155019153,1.029438,-0.04422
0.0155286153,1.029078,-0.06829
0.0155554153,1.03299,-0.05002
0.0155822153,1.032716,-0.06413
0.0156089153,1.029544,-0.05457
0.0156357153,1.033107,-0.05734
0.0156625153,1.033306,-0.08128
0.0156893153,1.032934,-0.04969
0.0157160153,1.030599,-0.07482
0.0157428153,1.032712,-0.07112
0.0157696153,1.031383,-0.04619
0.0157964153,1.029311,-0.02535
0.0158233153,1.031969,-0.05675
0.0158501153,1.031113,-0.03861
0.0158769153,1.032067,-0.05398
0.0159037153,1.033775,-0.03795
0.0159305153,1.031057,-0.05826
0.0159574153,1.030726,-0.04652
0.0159842153,1.030321,-0.07152
0.0160111153,1.031173,-0.06176
0.0160378153,1.030741,-0.04303
0.0160645153,1.035619,-0.04672
0.0160912153,1.03011,-0.0429
0.0161179153,1.033032,-0.06763
0.0161446153,1.030148,-0.05727
0.0161713153,1.031913,-0.02872
0.0161980153,1.032412,-0.06954
0.0162247153,1.030249,-0.06004
0.0162514153,1.030869,-0.08609
0.0162781153,1.032833,-0.0301
0.0163049153,1.02984,-0.04098
0.0163316153,1.032604,-0.03887
0.0163584153,1.030317,-0.07159
0.0163851153,1.029577,-0.05675
0.0164119153,1.031687,-0.06644
0.0164386153,1.033798,-0.04171
0.0164654153,1.031871,-0.04204
0.0164922153,1.030535,-0.07112
0.0165189153,1.032187,-0.0485
0.0165457153,1.032221,-0.07086
0.0165725153,1.032153,-0.04817
0.0165993153,1.029979,-0.06334
0.0166261153,1.030621,-0.05411
0.0166529153,1.029127,-0.052
0.0166797153,1.030557,-0.06723
0.0167065153,1.030974,-0.04494
0.0167333153,1.030317,-0.05767
0.0167602153,1.030918,-0.04072
0.0167870153,1.030726,-0.04448
0.0168138153,1.032292,-0.05648
0.0168407153,1.031008,-0.0735
0.0168675153,1.030099,-0.05661
0.0168943153,1.030884,-0.03808
0.0169209153,1.032202,-0.05193
0.0169476153,1.030602,-0.07508
0.0169743153,1.031308,-0.06407
0.0170010153,1.032611,-0.05945
0.0170277153,1.031244,-0.0485
0.0170544153,1.03138,-0.08365
0.0170812153,1.031211,-0.03907
0.0171079153,1.029367,-0.05543
0.0171346153,1.031601,-0.05675
0.0171613153,1.032562,-0.05615
0.0171881153,1.030418,-0.05919
0.0172148153,1.030989,-0.04217
0.0172416153,1.031443,-0.04494
0.0172683153,1.031278,-0.06525
0.0172951153,1.030681,-0.06393
0.0173218153,1.032645,-0.04098
0.0173486153,1.030159,-0.05464
0.0173754153,1.032686,-0.05464
0.0174022153,1.032712,-0.05437
0.0174290153,1.033651,-0.04896
0.0174557153,1.031616,-0.0522
0.0174825153,1.033602,-0.05371
0.0175093153,1.031079,-0.064
0.0175362153,1.031455,-0.04619
0.0175630153,1.030659,-0.05958
0.0175898153,1.0307,-0.0582
0.0176166153,1.032322,-0.06684
0.0176434153,1.032115,-0.04976
0.0176703153,1.029611,-0.04989
0.0176971153,1.031402,-0.04441
0.0177240153,1.026664,-0.07957
0.0177507153,1.030557,-0.03808
0.0177773153,1.030651,-0.05206
0.0178040153,1.029694,-0.08108
0.0178307153,1.033013,-0.0673
0.0178574153,1.032303,-0.04164
0.0178841153,1.030921,-0.03966
0.0179109153,1.030662,-0.08029
0.0179376153,1.030753,-0.04553
0.0179643153,1.031481,-0.03999
0.0179910153,1.031962,-0.05694
0.0180177153,1.031642,-0.03274
0.0180445153,1.032468,-0.05358
0.0180712153,1.029619,-0.05114
0.0180980153,1.031736,-0.06849
0.0181247153,1.032266,-0.04052
0.0181515153,1.03067,-0.052
0.0181782153,1.032468,-0.05569
0.0182050153,1.030028,-0.0427
0.0182318153,1.02901,-0.08583
0.0182586153,1.028905,-0.06077
0.0182853153,1.030794,-0.05556
0.0183121153,1.031421,-0.05754
0.0183389153,1.032119,-0.05371
0.0183657153,1.03159,-0.02674
0.0183925153,1.030602,-0.03373
0.0184194153,1.034091,-0.06572
0.0184462153,1.031898,-0.04692
0.0184730153,1.030816,-0.06525
0.0184998153,1.030726,-0.02872
0.0185267153,1.030174,-0.06552
0.0185535153,1.031654,-0.04936
0.0185804153,1.032239,-0.06044
0.0186071153,1.031012,-0.04468
0.0186338153,1.030936,-0.03795
0.0186605153,1.031654,-0.04079
0.0186872153,1.031323,-0.03782
0.0187139153,1.031466,-0.04791
0.0187406153,1.032878,-0.06638
0.0187673153,1.031665,-0.08722
0.0187940153,1.029773,-0.04389
0.0188207153,1.031357,-0.04375
0.0188474153,1.031575,-0.0487
0.0188742153,1.032134,-0.06769
0.0189009153,1.031932,-0.04982
0.0189276153,1.031447,-0.05081
0.0189544153,1.03305,-0.04567
0.0189811153,1.031248,-0.07099
0.0190079153,1.031177,-0.06413
0.0190347153,1.031008,-0.07033
0.0190614153,1.031154,-0.03729
0.0190882153,1.029269,-0.06908
0.0191150153,1.029337,-0.08082
0.0191418153,1.030324,-0.05846
0.0191686153,1.029825,-0.04395
0.0191954153,1.031316,-0.03835
0.0192222153,1.03085,-0.06651
0.0192490153,1.028935,-0.06097
0.0192758153,1.030433,-0.07066
0.0193026153,1.029788,-0.0549
0.0193294153,1.029329,-0.05523
0.0193562153,1.029821,-0.06539
0.0193831153,1.029281,-0.07798
0.0194099153,1.032322,-0.07732
0.0194368153,1.031094,-0.06717
0.0194636153,1.030212,-0.04527
0.0194902153,1.028909,-0.06295
0.0195169153,1.031413,-0.07706
0.0195436153,1.029202,-0.05187
0.0195703153,1.031901,-0.06182
0.0195970153,1.029059,-0.06473
0.0196237153,1.031312,-0.08062
0.0196504153,1.031263,-0.0638
0.0196772153,1.03204,-0.05464
0.0197039153,1.030606,-0.05714
0.0197306153,1.032299,-0.04626
0.0197574153,1.031064,-0.0675
0.0197841153,1.031594,-0.05068
0.0198108153,1.031413,-0.06492
0.0198376153,1.031744,-0.06182
0.0198644153,1.03397,-0.06994
0.0198911153,1.031639,-0.09229
0.0199179153,1.031729,-0.05846
0.0199447153,1.031481,-0.05569
0.0199714153,1.033272,-0.06235
0.0199982153,1.032344,-0.03795
0.0200250153,1.029799,-0.05061
0.0200518153,1.031357,-0.06215
0.0200786153,1.031184,-0.05978
0.0201054153,1.032239,-0.05912
0.0201322153,1.030771,-0.03076
0.0201590153,1.030662,-0.05727
0.0201859153,1.031241,-0.03063
0.0202127153,1.032607,-0.05391
0.0202395153,1.031188,-0.04732
0.0202664153,1.029442,-0.03993
0.0202932153,1.031913,-0.05721
0.0203200153,1.02951,-0.05563
0.0203467153,1.031181,-0.07066
0.0203734153,1.031928,-0.04764
0.0204001153,1.030321,-0.08267
0.0204268153,1.032401,-0.06374
0.0204535153,1.029574,-0.06031
0.0204802153,1.031271,-0.06994
0.0205069153,1.029821,-0.05872
0.0205336153,1.031342,-0.0607
0.0205603153,1.031132,-0.04514
0.0205871153,1.030771,-0.0576
0.0206138153,1.030948,-0.06229
0.0206405153,1.031492,-0.06163
0.0206673153,1.031924,-0.08095
0.0206940153,1.029292,-0.04593
0.0207208153,1.031233,-0.06783
