Time [s],Capacitor voltage [V],GPIO [V]
0.0090334514,1.02942,1.78626
0.0090713514,1.028699,1.81633
0.0091093514,1.031293,1.78652
0.0091473514,1.029269,1.81858
0.0091852514,1.030948,1.84179
0.0092232514,1.029243,1.79477
0.0092612514,1.029547,1.81053
0.0092992514,1.030621,1.79431
0.0093373514,1.0299,1.82022
0.0093753514,1.030418,1.84641
0.0094133514,1.030328,1.81376
0.0094514514,1.028218,1.83579
0.0094895514,1.02856,1.7856
0.0095274514,1.031248,1.81785
0.0095653514,1.030118,1.80941
0.0096031514,1.029217,1.79378
0.0096410514,1.029754,1.83012
0.0096788514,1.025428,1.79932
0.0097167514,1.028117,1.8255
0.0097546514,1.029025,1.79595
0.0097925514,1.030557,1.81607
0.0098304514,1.025451,1.79398
0.0098683514,1.02987,1.77551
0.0099063514,1.029701,1.8067
0.0099442514,1.02835,1.80585
0.0099822514,1.030692,1.80802
0.0100201514,1.02901,1.80941
0.0100581514,1.028627,1.81877
0.0100961514,1.032048,1.85182
0.0101341514,1.031222,1.78553
0.0101721514,1.027899,1.83665
0.0102101514,1.029915,1.81567
0.0102481514,1.028962,1.79754
0.0102862514,1.030647,1.78824
0.0103242514,1.030193,1.81541
0.0103623514,1.031316,1.80789
0.0104003514,1.031072,1.80235
0.0104382514,1.030636,1.80651
0.0104760514,1.028901,1.78145
0.0105139514,1.02895,1.79358
0.0105517514,1.030516,1.82029
0.0105896514,1.026209,1.80677
0.0106275514,1.02901,1.79938
0.0106654514,1.030865,1.79767
0.0107033514,1.032067,1.82332
0.0107412514,1.03073,1.78309
0.0107792514,1.031669,1.81033
0.0108171514,1.030137,1.83546
0.0108551514,1.02856,1.81811
0.0108930514,1.029483,1.81363
0.0109310514,1.030272,1.78718
0.0109690514,1.02948,1.79173
0.0110070514,1.029915,1.80532
0.0110450514,1.03112,1.82003
0.0110830514,1.030486,1.84219
0.0111210514,1.028624,1.78138
0.0111590514,1.029307,1.81046
0.0111971514,1.027546,1.78507
0.0112351514,1.029055,1.82029
0.0112732514,1.029945,1.80835
0.0113111514,1.029761,1.79952
0.0113489514,1.029363,1.82458
0.0113867514,1.029326,1.8195
0.0114246514,1.029037,1.83183
0.0114625514,1.029604,1.81033
0.0115004514,1.030625,1.80532
0.0115383514,1.028612,1.81165
0.0115762514,1.029491,1.79457
0.0116141514,1.029431,1.83421
0.0116520514,1.029341,1.7945
0.0116900514,1.031383,1.81112
0.0117279514,1.028113,1.82121
0.0117659514,1.028312,1.79681
0.0118038514,1.032322,1.81825
0.0118418514,1.02916,1.81429
0.0118798514,1.029495,1.82022
0.0119178514,1.029581,1.77584
0.0119558514,1.029863,1.79938
0.0119938514,1.029145,1.83361
0.0120319514,1.029513,1.79754
0.0120699514,1.032115,1.8346
0.0121080514,1.02889,1.75262
0.0121460514,1.029799,1.80862
0.0121840514,1.031642,1.85637
0.0122219514,1.030264,1.80143
0.0122597514,1.031702,1.85195
0.0122976514,1.033591,1.79523
0.0123354514,1.024865,1.81409
0.0123733514,1.027583,1.80149
0.0124112514,1.025436,1.79457
0.0124491514,1.029799,1.81343
0.0124870514,1.028928,1.81647
0.0125250514,1.031282,1.79424
0.0125629514,1.030152,1.80809
0.0126008514,1.029829,1.79615
0.0126388514,1.031864,1.79721
0.0126768514,1.030538,1.81093
0.0127147514,1.02987,1.81356
0.0127527514,1.031421,1.79358
0.0127907514,1.028977,1.79246
0.0128287514,1.030317,1.78428
0.0128667514,1.029112,1.81963
0.0129048514,1.030974,1.84377
0.0129428514,1.032239,1.81943
0.0129809514,1.029769,1.8098
0.0130189514,1.028958,1.80611
0.0130569514,1.028838,1.81534
0.0130948514,1.025402,1.82662
0.0131326514,1.030508,1.80941
0.0131705514,1.028916,1.80644
0.0132083514,1.029472,1.80769
0.0132462514,1.029987,1.81053
0.0132841514,1.028947,1.80123
0.0133220514,1.030715,1.80084
0.0133599514,1.029093,1.85775
0.0133979514,1.030197,1.81257
0.0134358514,1.030745,1.84634
0.0134737514,1.028402,1.79431
0.0135117514,1.029134,1.79206
0.0135496514,1.029299,1.78817
0.0135876514,1.028274,1.7982
0.0136256514,1.029356,1.83243
0.0136636514,1.027644,1.78764
0.0137016514,1.029994,1.80895
0.0137396514,1.031327,1.78039
0.0137777514,1.028297,1.8044
0.0138157514,1.028147,1.82458
0.0138537514,1.028838,1.79622
0.0138918514,1.029055,1.82141
0.0139299514,1.029908,1.80176
0.0139677514,1.027614,1.81805
0.0140056514,1.031143,1.7922
0.0140434514,1.029712,1.79556
0.0140813514,1.029348,1.81152
0.0141192514,1.029705,1.80631
0.0141571514,1.028789,1.816
0.0141950514,1.029168,1.77201
0.0142329514,1.029277,1.82451
0.0142708514,1.031368,1.8437
0.0143087514,1.029611,1.80031
0.0143467514,1.026975,1.83638
0.0143846514,1.032157,1.80974
0.0144226514,1.032217,1.81191
0.0144606514,1.029337,1.79015
0.0144985514,1.026525,1.80677
0.0145365514,1.031977,1.80789
0.0145745514,1.031135,1.79477
0.0146126514,1.030388,1.81976
0.0146506514,1.030846,1.79675
0.0146886514,1.032228,1.81633
0.0147267514,1.030182,1.80763
0.0147647514,1.028931,1.81271
0.0148028514,1.030302,1.81257
0.0148406514,1.030516,1.80077
0.0148784514,1.030388,1.79978
0.0149163514,1.030974,1.80182
0.0149542514,1.028939,1.79028
0.0149920514,1.031094,1.83368
0.0150299514,1.030783,1.8069
0.0150678514,1.029577,1.79714
0.0151057514,1.02972,1.81317
0.0151436514,1.0285,1.81897
0.0151816514,1.024805,1.78448
0.0152195514,1.02669,1.8098
0.0152575514,1.036088,1.81343
0.0152954514,1.029311,1.81126
0.0153334514,1.030997,1.80796
0.0153714514,1.029115,1.78422
0.0154094514,1.028012,1.84931
0.0154474514,1.031038,1.82266
0.0154854514,1.030448,1.8193
0.0155234514,1.029634,1.80763
0.0155614514,1.029284,1.80044
0.0155995514,1.029938,1.81119
0.0156375514,1.029799,1.80209
0.0156756514,1.02892,1.81317
0.0157135514,1.027347,1.79391
0.0157513514,1.028327,1.8009
0.0157892514,1.029172,1.81185
0.0158271514,1.029206,1.77511
0.0158649514,1.027246,1.8013
0.0159028514,1.029341,1.83632
0.0159407514,1.029532,1.79648
0.0159786514,1.029773,1.83401
0.0160165514,1.030351,1.79107
0.0160545514,1.032089,1.80215
0.0160924514,1.033846,1.79417
0.0161304514,1.02818,1.8129
0.0161683514,1.02841,1.83895
0.0162063514,1.030171,1.81607
0.0162443514,1.031079,1.82992
0.0162822514,1.029299,1.7829
0.0163202514,1.032281,1.79919
0.0163583514,1.030963,1.84133
0.0163963514,1.030324,1.79569
0.0164343514,1.02904,1.81495
0.0164724514,1.030336,1.80149
0.0165104514,1.030899,1.83658
0.0165485514,1.026513,1.7947
0.0165865514,1.031154,1.7951
0.0166243514,1.029063,1.80882
0.0166622514,1.028087,1.81409
0.0167000514,1.029018,1.81198
0.0167379514,1.030392,1.80354
0.0167758514,1.028226,1.81343
0.0168137514,1.031211,1.80947
0.0168516514,1.028169,1.79431
0.0168895514,1.028199,1.8162
0.0169274514,1.028732,1.78929
0.0169653514,1.028004,1.81844
0.0170033514,1.027201,1.79714
0.0170412514,1.029821,1.79991
0.0170792514,1.031721,1.83183
0.0171172514,1.029326,1.80605
0.0171552514,1.031481,1.79787
0.0171932514,1.029645,1.80255
0.0172312514,1.028023,1.82036
0.0172692514,1.028943,1.80572
0.0173072514,1.032164,1.79839
0.0173453514,1.02889,1.82933
0.0173833514,1.02954,1.80248
0.0174214514,1.024903,1.80367
0.0174594514,1.029341,1.78197
0.0174972514,1.028387,1.8075
0.0175351514,1.029292,1.80743
0.0175729514,1.029123,1.79793
0.0176108514,1.029299,1.79332
0.0176487514,1.028657,1.7918
0.0176866514,1.029108,1.80961
0.0177245514,1.030918,1.78969
0.0177624514,1.029915,1.82972
0.0178003514,1.029247,1.83731
0.0178382514,1.028699,1.79701
0.0178762514,1.030963,1.85155
0.0179141514,1.029033,1.79886
0.0179521514,1.026851,1.8166
0.0179900514,1.029007,1.84001
0.0180280514,1.026378,1.79226
0.0180660514,1.029311,1.82939
0.0181040514,1.025913,1.79635
0.0181420514,1.028376,1.82834
0.0181801514,1.029198,1.79958
0.0182181514,1.02975,1.80426
0.0182561514,1.03109,1.82102
0.0182942514,1.026446,1.8009
0.0183323514,1.028834,1.78982
0.0183701514,1.031008,1.78079
0.0184080514,1.030764,1.81013
0.0184458514,1.028939,1.82873
0.0184837514,1.03091,1.80519
0.0185216514,1.028579,1.80433
0.0185595514,1.028248,1.79741
0.0185973514,1.032292,1.84628
0.0186353514,1.028218,1.77729
0.0186732514,1.027531,1.79912
0.0187111514,1.028992,1.84746
0.0187490514,1.030441,1.82022
0.0187870514,1.030982,1.80605
0.0188249514,1.030246,1.80149
0.0188629514,1.029506,1.80684
0.0189009514,1.028898,1.81745
0.0189389514,1.031376,1.79536
0.0189769514,1.030584,1.8474
0.0190149514,1.030212,1.79628
0.0190529514,1.027745,1.80776
0.0190910514,1.029157,1.79101
0.0191290514,1.02904,1.79642
0.0191671514,1.028042,1.8195
0.0192051514,1.028049,1.79464
0.0192431514,1.029472,1.79035
0.0192809514,1.028556,1.79675
0.0193188514,1.030595,1.80928
0.0193566514,1.029112,1.78619
0.0193945514,1.026803,1.79879
0.0194324514,1.029352,1.81752
0.0194703514,1.031365,1.81937
0.0195082514,1.027257,1.8286
0.0195461514,1.028049,1.79114
0.0195840514,1.030666,1.79549
0.0196219514,1.029033,1.81891
0.0196599514,1.02987,1.80116
0.0196978514,1.027354,1.80703
0.0197358514,1.028072,1.76944
0.0197738514,1.028631,1.81805
0.0198118514,1.028665,1.79774
0.0198498514,1.028004,1.82042
0.0198878514,1.027951,1.83427
0.0199258514,1.030704,1.80328
0.0199638514,1.029547,1.81772
0.0200019514,1.031207,1.79299
0.0200399514,1.028931,1.79101
0.0200780514,1.028199,1.81455
0.0201160514,1.029472,1.79958
0.0201538514,1.029881,1.83163
0.0201916514,1.029528,1.81403
0.0202295514,1.030764,1.8038
0.0202674514,1.029521,1.80565
0.0203052514,1.028699,1.80044
0.0203431514,1.030587,1.83144
0.0203810514,1.029577,1.79305
0.0204189514,1.030347,1.84377
0.0204569514,1.030538,1.81772
0.0204948514,1.034019,1.79424
0.0205327514,1.028552,1.78131
0.0205707514,1.030313,1.81046
0.0206087514,1.030396,1.8352
0.0206466514,1.028481,1.81238
0.0206846514,1.028034,1.81389
0.0207226514,1.027929,1.78758
0.0207606514,1.029183,1.80822
0.0207986514,1.028594,1.82966
0.0208367514,1.027343,1.8013
0.0208747514,1.025905,1.81475
0.0209127514,1.029716,1.80532
0.0209508514,1.029987,1.83671
0.0209889514,1.029686,1.78006
0.0210267514,1.029701,1.8038
0.0210646514,1.03043,1.84107
0.0211024514,1.029915,1.78883
0.0211403514,1.032183,1.81
0.0211782514,1.031898,1.78422
0.0212161514,1.031586,1.81798
0.0212540514,1.031778,1.84179
0.0212919514,1.031173,1.80591
0.0213298514,1.0321,1.81403
0.0213677514,1.032307,1.79206
0.0214057514,1.03213,1.83038
0.0214436514,1.030028,1.80255
0.0214816514,1.031027,1.79872
0.0215195514,1.031473,1.79846
0.0215575514,1.032093,1.79807
0.0215955514,1.030715,1.82003
0.0216335514,1.028958,1.78606
0.0216715514,1.030324,1.79028
0.0217096514,1.030264,1.8075
0.0217476514,1.03204,1.79694
0.0217856514,1.032341,1.83823
0.0218237514,1.029592,1.81891
0.0218618514,1.030933,1.80849
0.0218997514,1.028958,1.79266
0.0219375514,1.029784,1.81917
0.0219753514,1.028995,1.83843
0.0220132514,1.029547,1.80684
0.0220511514,1.02871,1.81317
0.0220890514,1.030313,1.79714
0.0221269514,1.024107,1.80572
0.0221648514,1.029401,1.8075
0.0222027514,1.030272,1.81053
0.0222406514,1.028838,1.82702
0.0222785514,1.031027,1.77742
0.0223165514,1.029074,1.81277
0.0223544514,1.028935,1.76001
0.0223924514,1.029112,1.82741
0.0224304514,1.029318,1.81198
0.0224684514,1.029915,1.78217
0.0225064514,1.029885,1.83599
0.0225444514,1.029923,1.80499
0.0225824514,1.029682,1.79325
0.0226205514,1.029284,1.78224
0.0226585514,1.03064,1.81699
0.0226965514,1.031233,1.81627
0.0227346514,1.028432,1.80578
0.0227726514,1.028278,1.81132
0.0228104514,1.028811,1.81666
0.0228482514,1.030058,1.79536
0.0228861514,1.030617,1.83975
0.0229240514,1.029221,1.80189
0.0229619514,1.029791,1.84423
0.0229997514,1.029453,1.80314
0.0230376514,1.031222,1.83473
0.0230756514,1.029581,1.79892
0.0231135514,1.030813,1.83262
0.0231514514,1.028965,1.80657
0.0231894514,1.030595,1.80842
0.0232273514,1.030216,1.82187
0.0232653514,1.029911,1.77676
0.0233032514,1.029457,1.82458
0.0233412514,1.029224,1.84476
0.0233792514,1.030354,1.80631
0.0234172514,1.031815,1.81013
0.0234552514,1.028699,1.79971
0.0234933514,1.028793,1.81904
0.0235313514,1.031034,1.79958
0.0235694514,1.030392,1.80921
0.0236074514,1.031072,1.82016
0.0236455514,1.023622,1.80954
0.0236834514,1.030403,1.82372
0.0237212514,1.031958,1.79127
0.0237591514,1.026397,1.80697
0.0237969514,1.029457,1.80268
0.0238348514,1.030249,1.79767
0.0238727514,1.027843,1.83421
0.0239106514,1.020701,1.77999
0.0239485514,1.029112,1.80605
0.0239864514,1.028237,1.78046
0.0240243514,1.03204,1.81957
0.0240623514,1.031274,1.8253
0.0241002514,1.029382,1.80182
0.0241382514,1.029502,1.80677
0.0241762514,1.030201,1.79318
0.0242142514,1.030065,1.79549
0.0242521514,1.030208,1.78619
0.0242902514,1.029712,1.79714
0.0243282514,1.029262,1.84548
0.0243662514,1.030242,1.8009
0.0244042514,1.029746,1.82689
0.0244423514,1.028947,1.79932
0.0244803514,1.029299,1.81139
0.0245184514,1.029611,1.84852
0.0245562514,1.029979,1.79516
0.0245941514,1.0296,1.81416
0.0246319514,1.029183,1.79853
0.0246698514,1.030764,1.83533
0.0247077514,1.029592,1.79899
0.0247455514,1.028729,1.80703
0.0247834514,1.029941,1.83045
0.0248213514,1.030415,1.79668
0.0248593514,1.031609,1.85129
0.0248972514,1.029532,1.80796
0.0249351514,1.029427,1.81323
0.0249731514,1.028958,1.83091
0.0250110514,1.028533,1.83434
0.0250490514,1.027354,1.81614
0.0250870514,1.029176,1.79497
0.0251250514,1.029243,1.80974
0.0251630514,1.02945,1.78283
0.0252010514,1.029859,1.83645
0.0252390514,1.028631,1.79134
0.0252770514,1.027246,1.77854
0.0253151514,1.029911,1.81343
0.0253531514,1.028297,1.79615
0.0253912514,1.029179,1.81462
0.0254292514,1.024936,1.80934
0.0254670514,1.029405,1.81574
0.0255049514,1.029243,1.83051
0.0255427514,1.03002,1.79747
0.0255806514,1.032224,1.80895
0.0256185514,1.029596,1.81079
0.0256564514,1.029194,1.79945
0.0256943514,1.028871,1.82623
0.0257322514,1.029656,1.79437
0.0257701514,1.031342,1.84806
0.0258080514,1.030065,1.77637
0.0258460514,1.031124,1.8013
0.0258839514,1.028526,1.78375
0.0259219514,1.027058,1.79187
0.0259599514,1.028931,1.84041
0.0259979514,1.029908,1.78929
0.0260359514,1.02895,1.81713
0.0260739514,1.025395,1.81126
0.0261119514,1.031571,1.81337
0.0261499514,1.029574,1.82431
0.0261880514,1.029727,1.78296
0.0262260514,1.028503,1.8131
0.0262641514,1.02755,1.79299
0.0263021514,1.028999,1.82807
0.0263399514,1.026709,1.79121
0.0263778514,1.029382,1.7945
0.0264156514,1.027978,1.80525
0.0264535514,1.026724,1.80677
0.0264914514,1.028785,1.81772
0.0265293514,1.031954,1.77624
0.0265672514,1.029371,1.81013
0.0266051514,1.030568,1.84858
0.0266430514,1.02895,1.81811
0.0266809514,1.029172,1.84595
0.0267189514,1.030546,1.79061
0.0267568514,1.028466,1.83295
0.0267948514,1.027715,1.76614
0.0268327514,1.028605,1.81284
0.0268707514,1.026352,1.83731
0.0269087514,1.027163,1.77999
0.0269467514,1.02856,1.80723
0.0269847514,1.029941,1.80506
0.0270228514,1.027174,1.81066
0.0270608514,1.030035,1.83849
0.0270989514,1.029566,1.79734
0.0271369514,1.031616,1.83625
0.0271749514,1.029262,1.80209
0.0272128514,1.031421,1.82642
0.0272506514,1.029495,1.77637
0.0272885514,1.029164,1.79609
0.0273263514,1.029607,1.80914
0.0273642514,1.028196,1.79589
0.0274021514,1.029363,1.81119
0.0274400514,1.029232,1.78685
0.0274779514,1.029206,1.80585
0.0275158514,1.028815,1.76634
0.0275537514,1.029457,1.79595
0.0275917514,1.027809,1.83196
0.0276296514,1.029799,1.81831
0.0276676514,1.029472,1.79971
0.0277055514,1.029352,1.80209
0.0277435514,1.029078,1.80486
0.0277815514,1.032547,1.84054
0.0278195514,1.031004,1.8193
0.0278575514,1.02889,1.85043
0.0278955514,1.03067,1.82992
0.0279336514,1.029457,1.79714
0.0279716514,1.029551,1.80248
0.0280097514,1.028672,1.79991
0.0280477514,1.029468,1.81304
0.0280857514,1.028928,1.798
0.0281235514,1.029637,1.84384
0.0281614514,1.028774,1.77986
0.0281993514,1.028451,1.81607
0.0282371514,1.029299,1.84707
0.0282750514,1.031481,1.82062
0.0283129514,1.029089,1.83348
0.0283508514,1.026551,1.79952
0.0283887514,1.029176,1.80123
0.0284266514,1.028503,1.78613
0.0284646514,1.028594,1.79648
0.0285025514,1.030339,1.8257
0.0285405514,1.029288,1.80591
0.0285784514,1.02957,1.80215
0.0286164514,1.030167,1.79833
0.0286544514,1.02797,1.81627
0.0286924514,1.031169,1.82148
0.0287304514,1.027647,1.78995
0.0287684514,1.029386,1.81468
0.0288064514,1.029592,1.80262
0.0288445514,1.025526,1.8315
0.0288825514,1.029833,1.7945
0.0289206514,1.030396,1.80756
0.0289586514,1.030366,1.82926
0.0289964514,1.029551,1.79187
0.0290343514,1.029344,1.81541
0.0290721514,1.030167,1.7951
0.0291100514,1.029236,1.78982
0.0291479514,1.032134,1.82788
0.0291858514,1.028034,1.7945
0.0292237514,1.028672,1.81508
0.0292616514,1.029619,1.81567
0.0292995514,1.026712,1.82946
0.0293374514,1.028856,1.77881
0.0293754514,1.028646,1.82919
0.0294133514,1.028473,1.82187
0.0294513514,1.030659,1.79312
0.0294893514,1.02901,1.83671
0.0295272514,1.030302,1.79338
0.0295652514,1.028759,1.83276
0.0296032514,1.030674,1.78969
0.0296413514,1.028237,1.80446
0.0296793514,1.032953,1.82478
0.0297173514,1.028819,1.79615
0.0297554514,1.030125,1.82286
0.0297934514,1.030535,1.79615
0.0298315514,1.031564,1.78923
0.0298694514,1.027568,1.83137
0.0299072514,1.029525,1.82893
0.0299451514,1.028466,1.82576
0.0299830514,1.030662,1.78666
0.0300208514,1.032322,1.8011
0.0300587514,1.030092,1.79121
0.0300966514,1.029581,1.8106
0.0301345514,1.029307,1.82623
0.0301725514,1.029322,1.81027
0.0302104514,1.03204,1.84845
0.0302483514,1.029217,1.77617
0.0302863514,1.030246,1.7916
0.0303242514,1.029821,1.85749
0.0303622514,1.030644,1.81191
0.0304002514,1.029221,1.8166
0.0304382514,1.029915,1.79503
0.0304762514,1.030647,1.79404
0.0305142514,1.029337,1.77729
0.0305522514,1.029945,1.82003
0.0305902514,1.030366,1.83315
0.0306283514,1.029367,1.79912
0.0306663514,1.024843,1.81554
0.0307044514,1.028924,1.80044
0.0307424514,1.030407,1.80816
0.0307802514,1.030899,1.79233
0.0308181514,1.029667,1.79325
0.0308559514,1.031661,1.80743
0.0308938514,1.029791,1.81244
0.0309317514,1.030107,1.81079
0.0309696514,1.031241,1.78962
0.0310075514,1.029326,1.81713
0.0310454514,1.028049,1.81706
0.0310833514,1.029667,1.78949
