# 20260131
# M2
# Calibrating in series before M15
# Channel 17 only

Timestamp,Log
15:02:36.560276,*
15:02:36.782763,R
15:02:36.782869,*
15:02:37.006825,R
15:02:37.006964,*
15:02:37.214854,R
15:02:37.215029,*
15:02:37.438786,R
15:02:37.438905,*
15:02:37.662781,R
15:02:37.663024,*
15:02:37.886817,R
15:02:37.886924,*
15:02:38.094618,R
15:02:38.094766,*
15:02:38.542687,R
15:02:38.542925,*
15:02:38.766488,R
15:02:38.766596,*
15:02:38.974399,R
15:02:38.974532,*
15:02:39.182503,s
15:02:39.278739,U
15:02:39.279204,K
15:02:39.279361,E
15:02:39.422640,R
15:02:39.422937,*
15:02:39.486613,U
15:02:39.502387,K
15:02:39.502578,A
15:02:39.502648,d
15:02:39.646452,R
15:02:39.646708,*
15:02:40.078251,R
15:02:40.078353,*
15:02:40.302512,R
15:02:40.307696,*
15:02:40.558569,R
15:02:40.559193,Z
15:02:40.559360,*
15:02:40.574270,X
15:02:40.574458,a
15:02:40.574545,C
15:02:40.734407,R
15:02:40.734519,*
15:02:40.958198,R
15:02:40.958303,*
15:02:41.182204,R
15:02:41.182440,*
15:02:41.390058,R
15:02:41.406056,*
15:02:41.614107,R
15:02:41.614266,*
15:02:41.837963,R
15:02:41.838062,*
15:02:42.269818,R
15:02:42.285835,*
15:02:42.717829,R
15:02:42.717921,*
15:02:42.941833,R
15:02:42.941945,*
15:02:43.149780,R
15:02:43.165825,*
15:02:43.374026,R
15:02:43.374418,*
15:02:44.173676,s
15:02:44.333695,U
15:02:44.333798,K
15:02:44.349594,A
15:02:44.349704,d
15:02:44.477562,R
15:02:44.477661,*
15:02:44.909478,R
15:02:44.925405,*
15:02:45.357405,R
15:02:45.357525,*
15:02:45.789286,R
15:02:45.805299,*
15:02:46.237545,R
15:02:46.238010,*
15:02:46.669498,R
15:02:46.685384,*
15:02:46.893096,R
15:02:46.893193,*
15:02:46.941166,R
15:02:46.941251,Z
15:02:46.941278,*
15:02:46.941299,X
15:02:46.941317,a
15:02:46.941336,C
15:02:47.117007,R
15:02:47.117100,*
15:02:47.341195,R
15:02:47.341526,*
15:02:47.549317,R
15:02:47.549783,*
15:02:47.773046,R
15:02:47.773156,*
15:02:47.996952,R
15:02:47.997040,*
15:02:48.429250,R
15:02:48.429836,*
15:02:48.653238,R
15:02:48.653842,*
15:02:49.100835,R
15:02:49.100970,*
15:02:49.148972,s
15:02:49.164809,U
15:02:49.181324,K
15:02:49.181529,E
15:02:49.309007,R
15:02:49.309385,*
15:02:49.389129,U
15:02:49.389693,K
15:02:49.404969,E
15:02:49.533316,R
15:02:49.533843,*
15:02:49.612993,U
15:02:49.613583,K
15:02:49.613735,E
15:02:49.820762,U
15:02:49.836543,K
15:02:49.836580,E
15:02:49.980761,R
15:02:49.980858,*
15:02:50.044671,U
15:02:50.060658,K
15:02:50.060732,E
15:02:50.188641,R
15:02:50.188735,*
15:02:50.268678,U
15:02:50.268818,K
15:02:50.284651,A
15:02:50.284758,d
15:02:50.412523,R
15:02:50.412647,*
15:02:50.444549,R
15:02:50.460560,Z
15:02:50.460624,*
15:02:50.460660,X
15:02:50.460688,s
15:02:50.492550,U
15:02:50.492635,K
15:02:50.492672,E
15:02:50.638602,R
15:02:50.639877,*
15:02:50.700573,U
15:02:50.716570,K
15:02:50.716663,E
15:02:50.860517,R
15:02:50.860612,*
15:02:50.892442,R
15:02:50.892536,Z
15:02:50.892561,*
15:02:50.892582,X
15:02:50.908441,s
15:02:50.924432,U
15:02:50.924468,K
15:02:50.940379,E
15:02:51.068500,R
15:02:51.068621,*
15:02:51.148496,U
15:02:51.148601,K
15:02:51.164521,E
15:02:51.292518,R
15:02:51.292605,*
15:02:51.372561,U
15:02:51.372887,K
15:02:51.373036,A
15:02:51.388453,d
15:02:51.724382,R
15:02:51.740345,*
15:02:51.772364,R
15:02:51.772476,Z
15:02:51.772514,*
15:02:51.772542,X
15:02:51.948369,R
15:02:51.948478,*
15:02:52.172308,R
15:02:52.172460,*
15:02:52.396262,R
15:02:52.396366,*
15:02:52.604383,R
15:02:52.620223,*
15:02:52.828123,R
15:02:52.828253,*
15:02:53.052206,R
15:02:53.052368,*
15:02:53.276634,R
15:02:53.277188,*
15:02:53.484131,R
15:02:53.500017,*
15:02:53.709398,R
15:02:53.709877,*
15:02:53.931942,R
15:02:53.932037,*
15:02:54.124040,s
15:02:54.220041,U
15:02:54.236000,K
15:02:54.236137,E
15:02:54.363984,R
15:02:54.364109,*
15:02:54.443909,U
15:02:54.444005,K
15:02:54.460006,A
15:02:54.460111,d
15:02:54.587969,R
15:02:54.588105,*
15:02:54.636214,R
15:02:54.636421,Z
15:02:54.636456,*
15:02:54.636485,X
15:02:54.636508,a
15:02:54.636532,C
15:02:54.811927,R
15:02:54.812041,*
15:02:55.019874,U
15:02:55.035840,S
15:02:55.243955,R
15:02:55.244241,*
15:02:55.467888,U
15:02:55.467993,S
15:02:55.691685,R
15:02:55.691802,*
15:02:55.707739,DAO sent
15:02:55.835675,U
15:02:55.851648,K
15:02:55.851749,E
15:02:55.899758,U
15:02:55.915738,S
15:02:56.059612,U
15:02:56.075659,K
15:02:56.075764,E
15:02:56.123696,U
15:02:56.123785,S
15:02:56.171744,R
15:02:56.171828,Z
15:02:56.171855,*
15:02:56.171877,X
15:02:56.283704,U
15:02:56.283854,K
15:02:56.299578,E
15:02:56.347640,R
15:02:56.347830,*
15:02:56.507678,U
15:02:56.507929,K
15:02:56.523591,E
15:02:56.571660,R
