# 20250409
# M2
# Channel 17 only

Timestamp,Log
18:58:42.565450,R
18:58:42.565737,*-0028
18:58:42.645514,U
18:58:42.645718,K
18:58:42.661324,E
18:58:42.870080,U
18:58:42.871258,K
18:58:42.901330,Tuning to 23.26.16 for TX channel calibration.
18:58:42.901503,E
18:58:43.017191,R
18:58:43.019622,*-0060
18:58:43.077485,U
18:58:43.093316,K
18:58:43.093481,E
18:58:43.221509,R
18:58:43.237300,*-0035
18:58:43.301296,U
18:58:43.301502,K
18:58:43.333348,Tuning to 23.26.17 for TX channel calibration.
18:58:43.333503,E
18:58:43.525233,U
18:58:43.525388,K
18:58:43.542106,E
18:58:43.749117,U
18:58:43.749394,K
18:58:43.781106,Tuning to 23.26.18 for TX channel calibration.
18:58:43.781229,E
18:58:43.893152,R
18:58:43.893477,*-0090
18:58:43.957084,U
18:58:43.973146,K
18:58:43.973355,E
18:58:44.117022,R
18:58:44.117242,*-0034
18:58:44.181225,U
18:58:44.181488,K
18:58:44.213165,Tuning to 23.26.19 for TX channel calibration.
18:58:44.213299,E
18:58:44.325299,R
18:58:44.325726,*-0028
18:58:44.405219,U
18:58:44.405537,K
18:58:44.421219,E
18:58:44.549258,R
18:58:44.549736,*-0035
18:58:44.612982,U
18:58:44.629016,K
18:58:44.661001,Tuning to 23.26.20 for TX channel calibration.
18:58:44.661157,E
18:58:44.773180,R
18:58:44.773859,*-0029
18:58:44.837186,U
18:58:44.852983,K
18:58:44.853168,E
18:58:44.981245,R
18:58:44.997440,*-0035
18:58:45.061165,U
18:58:45.061594,K
18:58:45.093135,Tuning to 23.26.21 for TX channel calibration.
18:58:45.093307,E
18:58:45.205203,R
18:58:45.205735,*-0027
18:58:45.285136,U
18:58:45.285534,K
18:58:45.300996,E
18:58:45.429243,R
18:58:45.429786,*-0035
18:58:45.493090,U
18:58:45.508980,K
18:58:45.541061,Tuning to 23.26.22 for TX channel calibration.
18:58:45.541349,E
18:58:45.653060,R
18:58:45.653502,*-0028
18:58:45.716815,U
18:58:45.732737,K
18:58:45.732851,E
18:58:45.861025,R
18:58:45.876826,*-0034
18:58:45.940996,U
18:58:45.941317,K
18:58:45.973950,Tuning to 23.26.23 for TX channel calibration.
18:58:45.974282,E
18:58:46.165114,U
18:58:46.165632,K
18:58:46.165761,E
18:58:46.308902,R
18:58:46.309334,*-0061
18:58:46.372895,U
18:58:46.389052,K
18:58:46.420935,Tuning to 23.26.24 for TX channel calibration.
18:58:46.421205,E
18:58:46.533122,R
18:58:46.533607,*-0027
18:58:46.596922,U
18:58:46.612689,K
18:58:46.612880,E
18:58:46.741049,R
18:58:46.756655,*-0033
18:58:46.820908,U
18:58:46.821182,K
18:58:46.852955,Tuning to 23.26.25 for TX channel calibration.
18:58:46.853149,E
18:58:46.964799,R
18:58:46.965106,*-0027
18:58:47.044943,U
18:58:47.045442,K
18:58:47.045578,E
18:58:47.188971,R
18:58:47.189419,*-0034
18:58:47.252694,U
18:58:47.268543,K
18:58:47.300776,Tuning to 23.26.26 for TX channel calibration.
18:58:47.301078,E
18:58:47.412842,R
18:58:47.413258,*-0026
18:58:47.476725,U
18:58:47.492748,K
18:58:47.492979,E
18:58:47.620778,R
18:58:47.636450,*-0033
18:58:47.700747,U
18:58:47.701082,K
18:58:47.732743,Tuning to 23.26.27 for TX channel calibration.
18:58:47.732952,E
18:58:47.924604,U
18:58:47.924815,K
18:58:47.924890,E
18:58:48.068656,R
18:58:48.070191,*-0059
18:58:48.132709,U
18:58:48.148483,K
18:58:48.180531,Tuning to 23.26.28 for TX channel calibration.
18:58:48.180711,E
18:58:48.356612,U
18:58:48.372684,K
18:58:48.372874,E
18:58:48.500582,R
18:58:48.516438,*-0063
18:58:48.580488,U
18:58:48.580769,K
18:58:48.612667,Tuning to 23.26.29 for TX channel calibration.
18:58:48.612879,E
18:58:48.805160,U
18:58:48.805778,K
18:58:48.820353,A
18:58:48.836293,TX channel calibration ended.
18:58:48.948429,R
18:58:48.949018,*0168
18:58:48.980402,R
18:58:48.996314,Z
18:58:48.996573,*-0005
18:58:48.996794,X
18:58:48.996896,a
18:58:48.996989,C
18:58:49.172592,R
18:58:49.173107,*-0027
18:58:49.381030,R
18:58:49.396282,*-0034
18:58:49.812452,U
18:58:49.828156,S
18:58:49.844336,DAO sent
18:58:49.924420,U
18:58:49.924952,K
18:58:49.925058,E
18:58:50.052108,R
18:58:50.052369,*-0104
18:58:50.132323,U
18:58:50.148167,K
18:58:50.148379,A
18:58:50.260288,U
18:58:50.260905,S
18:58:50.484322,U
18:58:50.484781,S
18:58:50.916314,U
18:58:50.931954,S
18:58:51.140160,U
18:58:51.140403,S
18:58:51.364085,R
18:58:51.364876,*-0012
18:58:51.588486,R
18:58:51.589079,*-0034
18:58:51.796059,U
18:58:51.812034,S
18:58:51.828014,DAO sent
18:58:51.891927,U
18:58:51.908020,K
18:58:51.908262,A
18:58:52.020118,U
18:58:52.020531,S
18:58:52.243908,U
18:58:52.244263,S
18:58:52.259829,DAO sent
18:58:52.340468,U
18:58:52.340860,K
18:58:52.355674,E
18:58:52.564124,U
18:58:52.564768,K
18:58:52.564848,E
18:58:52.675987,R
18:58:52.691689,*0054
18:58:52.771855,U
18:58:52.787660,K
18:58:52.787845,A
18:58:52.900434,U
18:58:52.901032,S
18:58:53.123907,R
18:58:53.124303,*0128
18:58:53.331718,U
18:58:53.347512,S
18:58:53.555490,U
18:58:53.571471,S
18:58:53.779750,U
18:58:53.780220,S
18:58:54.009077,R
18:58:54.010283,*-0137
18:58:54.211363,U
18:58:54.227384,S
18:58:54.435719,U
18:58:54.451408,S
18:58:54.659663,R
18:58:54.660128,*-0103
18:58:54.691339,DAO sent
18:58:54.755553,U
18:58:54.755919,K
18:58:54.771302,E
18:58:54.867578,U
18:58:54.883380,S
18:58:54.979549,U
18:58:54.979957,K
18:58:54.995288,A
18:58:55.091472,U
18:58:55.107290,S
18:58:55.315173,R
18:58:55.331104,*0123
18:58:55.540319,R
18:58:55.540693,*-0036
18:58:55.763464,R
18:58:55.764045,*-0035
18:58:55.779403,Decrementing RX tuning code to 23.29.15.
18:58:55.971380,U
18:58:55.987190,S
18:58:56.003672,DAO sent
18:58:56.067401,U
18:58:56.083066,K
18:58:56.083244,E
18:58:56.195234,U
18:58:56.195569,S
18:58:56.291237,U
18:58:56.307345,K
18:58:56.307894,A
18:58:56.419133,R
18:58:56.419445,*0159
18:58:56.435042,DAO sent
18:58:56.515038,U
18:58:56.515212,K
18:58:56.530979,E
18:58:56.643456,R
18:58:56.644279,*-0034
18:58:56.739386,U
18:58:56.740014,K
18:58:56.755105,E
18:58:56.867213,R
18:58:56.867671,*-0035
18:58:56.947260,U
18:58:56.962943,K
18:58:56.963115,E
18:58:57.077579,U
18:58:57.079006,S
18:58:57.171145,U
18:58:57.187124,K
18:58:57.187335,A
18:58:57.299038,U
18:58:57.299338,S
18:58:57.507112,U
18:58:57.523065,S
18:58:57.730841,U
18:58:57.746891,S
18:58:58.179077,R
18:58:58.179557,*0017
18:58:58.386785,U
18:58:58.402659,S
18:58:58.610754,U
18:58:58.626833,S
18:58:58.870492,DAO sent
18:58:58.931326,U
18:58:58.946995,K
18:58:58.947472,A
18:58:59.059419,U
18:58:59.060201,S
18:58:59.282614,R
18:58:59.282694,*0129
18:58:59.298599,DAO sent
18:58:59.378639,U
18:58:59.378738,K
18:58:59.394596,A
18:58:59.490844,U
18:58:59.506664,S
18:58:59.714998,U
18:58:59.715351,S
18:58:59.938914,U
18:58:59.939312,S
18:58:59.955747,DAO sent
18:59:00.034565,U
18:59:00.034829,K
18:59:00.051431,A
18:59:00.162883,R
18:59:00.163244,*0161
18:59:00.370733,U
18:59:00.386610,S
18:59:00.819609,R
18:59:00.820317,*-0105
18:59:01.033678,U
18:59:01.042437,S
18:59:01.250509,U
18:59:01.266633,S
18:59:01.474356,R
18:59:01.490575,*-0105
18:59:01.698194,R
18:59:01.698538,*-0035
18:59:01.714293,DAO sent
18:59:01.796730,U
18:59:01.797221,K
18:59:01.812888,A
18:59:01.922384,R
18:59:01.922894,*0163
18:59:02.146074,R
18:59:02.146445,*-0035
18:59:02.162410,DAO sent
18:59:02.226130,U
18:59:02.242116,K
18:59:02.242416,A
18:59:02.354183,U
18:59:02.354586,S
18:59:02.579034,R
18:59:02.579342,*0125
18:59:02.803806,R
18:59:02.804005,*-0035
18:59:03.012848,U
18:59:03.026916,S
18:59:03.233953,U
18:59:03.234311,S
18:59:03.458722,R
18:59:03.459460,*-0102
18:59:03.682074,R
18:59:03.682510,*-0035
18:59:03.889925,U
18:59:03.906013,S
18:59:03.921810,DAO sent
18:59:03.986065,U
18:59:04.016016,K
18:59:04.016253,A
18:59:04.114301,U
18:59:04.114857,S
18:59:04.337825,R
18:59:04.338175,*0124
18:59:04.353883,DAO sent
18:59:04.433789,U
18:59:04.434026,K
18:59:04.449853,A
18:59:04.580012,DAO sent
18:59:04.642220,U
18:59:04.657882,K
18:59:04.658074,A
18:59:04.770797,U
18:59:04.771036,S
18:59:04.993690,U
18:59:04.993882,S
18:59:05.217882,R
18:59:05.218833,*0097
18:59:05.233980,DAO sent
18:59:05.313763,U
18:59:05.314275,K
18:59:05.329720,E
18:59:05.426141,U
18:59:05.441551,S
18:59:05.521794,U
18:59:05.537724,K
18:59:05.537996,A
18:59:05.649700,R
18:59:05.665709,*0157
18:59:05.874328,U
18:59:05.874660,S
18:59:06.081606,U
18:59:06.097630,S
18:59:06.306334,U
18:59:06.321591,S
18:59:06.530622,U
18:59:06.531077,S
18:59:06.753675,U
18:59:06.754241,S
18:59:06.961344,U
18:59:06.977322,S
18:59:07.186163,U
18:59:07.201343,S
18:59:07.409565,U
18:59:07.410366,S
18:59:07.633224,U
18:59:07.633429,S
18:59:07.649356,DAO sent
18:59:07.729442,U
18:59:07.729818,K
18:59:07.746628,A
18:59:07.857338,R
18:59:07.857652,*0160
18:59:08.081070,R
18:59:08.081341,*-0035
18:59:08.291132,R
18:59:08.305330,*-0036
18:59:08.513463,R
18:59:08.514073,*-0036
18:59:08.721000,U
18:59:08.737056,S
18:59:08.945416,U
18:59:08.961655,S
18:59:08.977237,DAO sent
18:59:09.041408,U
18:59:09.057238,K
18:59:09.057544,E
18:59:09.264995,U
18:59:09.281044,K
18:59:09.281270,A
18:59:09.392944,U
18:59:09.393458,S
18:59:09.601084,U
18:59:09.616994,S
18:59:09.825171,U
18:59:09.840957,S
18:59:10.049147,U
18:59:10.049638,S
18:59:10.707017,U
18:59:10.721611,S
18:59:10.960961,DAO sent
18:59:11.025053,U
18:59:11.040859,K
18:59:11.041090,E
18:59:11.152593,U
18:59:11.152756,S
18:59:11.248623,U
18:59:11.248842,K
18:59:11.264603,E
18:59:11.376827,R
18:59:11.377192,*-0158
18:59:11.473014,U
18:59:11.473515,K
18:59:11.488737,A
18:59:11.584762,R
18:59:11.601172,*0160
18:59:11.808800,R
18:59:11.809396,*-0034
18:59:12.033980,U
18:59:12.034424,S
18:59:12.256767,R
18:59:12.258162,*-0069
18:59:12.464677,U
18:59:12.480605,S
18:59:12.688693,U
18:59:12.689097,S
18:59:12.912734,R
18:59:12.913286,*-0102
18:59:13.136901,R
18:59:13.137411,*-0033
18:59:13.360363,R
18:59:13.360690,*-0035
18:59:13.376284,DAO sent
18:59:13.440307,U
18:59:13.456588,K
18:59:13.456779,E
18:59:13.570573,R
18:59:13.584141,*-0033
18:59:13.664320,U
18:59:13.680202,K
18:59:13.680385,A
18:59:13.792442,R
18:59:13.792876,*0163
18:59:14.018958,R
18:59:14.019284,*-0036
18:59:14.224375,U
18:59:14.240010,S
18:59:14.448104,R
18:59:14.464065,*-0070
18:59:14.880709,U
18:59:14.896029,S
18:59:15.104213,U
18:59:15.119992,S
18:59:15.328209,R
18:59:15.328649,*-0140
18:59:15.551952,R
18:59:15.552219,*-0036
18:59:15.984134,R
18:59:15.999999,*-0072
18:59:16.019121,DAO sent
18:59:16.080165,U
18:59:16.095878,K
18:59:16.096057,A
18:59:16.208065,R
18:59:16.208453,*0162
18:59:16.223933,DAO sent
18:59:16.304005,U
18:59:16.304394,K
18:59:16.319819,A
18:59:16.416384,U
18:59:16.431871,S
18:59:16.655717,R
18:59:16.655930,*0128
18:59:16.863952,U
18:59:16.864358,S
18:59:17.087920,R
18:59:17.088307,*-0068
18:59:17.295903,U
18:59:17.311680,S
18:59:17.535850,R
18:59:17.536323,*-0069
18:59:17.551728,DAO sent
18:59:17.615881,U
18:59:17.631791,K
18:59:17.632058,A
18:59:17.743613,U
18:59:17.743823,S
18:59:17.967772,U
18:59:17.968232,S
18:59:18.415665,R
18:59:18.416103,*0059
18:59:18.623706,R
18:59:18.639631,*-0036
18:59:18.847558,R
18:59:18.848058,*-0035
18:59:19.055523,U
18:59:19.071322,S
18:59:19.087408,DAO sent
18:59:19.167755,U
18:59:19.168165,K
18:59:19.183448,A
18:59:19.279573,U
18:59:19.295333,S
18:59:19.727526,U
18:59:19.727931,S
18:59:19.935220,U
18:59:19.951145,S
18:59:20.159502,U
18:59:20.175184,S
18:59:20.191197,DAO sent
18:59:20.255270,U
18:59:20.270938,K
18:59:20.271044,A
18:59:20.383322,R
18:59:20.383749,*0166
18:59:20.399132,DAO sent
18:59:20.479120,U
18:59:20.495167,K
18:59:20.495344,A
18:59:21.055055,R
18:59:21.055492,*0092
18:59:21.263154,R
18:59:21.278938,*-0036
18:59:21.487235,U
18:59:21.487616,S
18:59:21.711317,R
18:59:21.711977,*-0072
18:59:21.935103,R
18:59:21.935544,*-0036
18:59:22.367022,U
18:59:22.367444,S
18:59:22.591030,R
18:59:22.591487,*-0110
18:59:22.798941,R
18:59:22.814533,*-0036
18:59:23.022682,U
18:59:23.022843,S
18:59:23.246711,U
18:59:23.247151,S
18:59:23.470911,R
18:59:23.471505,*-0109
18:59:23.486763,DAO sent
18:59:23.566706,U
18:59:23.567250,K
18:59:23.582659,A
18:59:23.902720,R
18:59:23.903164,*0126
18:59:24.110476,U
18:59:24.126364,S
18:59:24.574594,R
18:59:24.575078,*-0105
18:59:24.590486,DAO sent
18:59:24.654621,U
18:59:24.670378,K
18:59:24.670655,A
18:59:24.782647,R
18:59:24.783056,*0162
18:59:25.007572,R
18:59:25.008038,*-0035
18:59:25.230469,R
18:59:25.230874,*-0035
18:59:25.246443,DAO sent
18:59:25.310556,U
18:59:25.326241,K
18:59:25.326431,A
18:59:25.441518,U
18:59:25.442632,S
18:59:25.470077,DAO sent
18:59:25.534407,U
18:59:25.550265,K
18:59:25.550564,E
18:59:25.662393,R
18:59:25.662847,*0127
18:59:25.758625,U
18:59:25.759077,K
18:59:25.774199,E
18:59:25.870405,U
18:59:25.886412,S
18:59:25.982447,U
18:59:25.982842,K
18:59:25.998239,A
18:59:26.094592,U
18:59:26.110264,S
18:59:26.350205,DAO sent
18:59:26.414221,U
18:59:26.430117,K
18:59:26.430330,A
18:59:26.542332,U
18:59:26.542759,S
18:59:26.766234,R
18:59:26.766674,*0128
18:59:26.782118,DAO sent
18:59:26.862098,U
18:59:26.862452,K
18:59:26.877863,A
18:59:26.990262,R
18:59:26.990700,*0162
18:59:27.008572,DAO sent
18:59:27.070140,U
18:59:27.086323,K
18:59:27.086479,E
18:59:27.198472,R
18:59:27.214262,*-0033
18:59:27.293829,U
18:59:27.309942,K
18:59:27.310064,A
18:59:27.421896,U
18:59:27.422072,S
18:59:27.646615,R
18:59:27.647162,*0128
18:59:27.661885,DAO sent
18:59:27.742144,U
18:59:27.742478,K
18:59:27.757926,A
18:59:27.870024,R
18:59:27.870490,*0163
18:59:28.077967,U
18:59:28.078384,S
18:59:28.301776,U
18:59:28.301960,S
18:59:28.509796,U
18:59:28.525623,S
18:59:28.749772,R
18:59:28.750053,*-0141
18:59:28.957890,U
18:59:28.958347,S
18:59:29.181889,R
18:59:29.182312,*-0070
18:59:29.389873,U
18:59:29.405641,S
18:59:29.421528,DAO sent
18:59:29.501476,U
18:59:29.501549,K
18:59:29.517448,A
18:59:29.613402,U
18:59:29.629384,S
18:59:29.837702,R
18:59:29.853554,*0122
18:59:30.061655,R
18:59:30.062093,*-0034
18:59:30.077934,DAO sent
18:59:30.157681,U
18:59:30.158141,K
18:59:30.173295,A
18:59:30.285681,R
18:59:30.286283,*0159
18:59:30.493412,U
18:59:30.509320,S
18:59:30.717583,R
18:59:30.733386,*-0067
18:59:30.941541,R
18:59:30.942003,*-0033
18:59:31.149496,U
18:59:31.165322,S
18:59:31.181733,DAO sent
18:59:31.261461,U
18:59:31.261801,K
18:59:31.277160,A
18:59:31.597370,U
18:59:31.597604,S
18:59:31.821696,R
18:59:31.822836,*0092
18:59:32.045679,R
18:59:32.046279,*-0034
18:59:32.269268,R
18:59:32.269755,*-0034
18:59:32.477206,R
18:59:32.477860,*-0034
18:59:32.493306,DAO sent
18:59:32.573328,U
18:59:32.588944,K
18:59:32.589095,E
18:59:32.701088,R
18:59:32.701344,*-0034
18:59:32.797249,U
18:59:32.797641,K
18:59:32.813042,A
18:59:32.909250,U
18:59:32.925275,S
18:59:33.133123,R
18:59:33.148815,*0129
18:59:33.389093,DAO sent
18:59:33.453154,U
18:59:33.468815,K
18:59:33.468966,A
18:59:33.565222,U
18:59:33.581665,S
18:59:33.597002,DAO sent
18:59:33.676985,U
18:59:33.677201,K
18:59:33.692759,A
18:59:33.788869,U
18:59:33.804688,S
18:59:34.015341,R
18:59:34.029122,*0139
18:59:34.236997,R
18:59:34.252797,*-0035
18:59:34.460972,R
18:59:34.461385,*-0032
18:59:34.668927,U
18:59:34.684763,S
18:59:34.893043,U
18:59:34.908572,S
18:59:35.117051,R
18:59:35.117658,*-0098
18:59:35.132576,DAO sent
18:59:35.212786,U
18:59:35.228710,K
18:59:35.228916,A
18:59:35.340939,R
18:59:35.341360,*0163
18:59:35.548893,U
18:59:35.564702,S
18:59:35.996840,U
18:59:35.997286,S
18:59:36.220799,R
18:59:36.221232,*-0133
18:59:36.236675,DAO sent
18:59:36.317327,U
18:59:36.317867,K
18:59:36.332468,A
18:59:36.428714,U
18:59:36.444514,S
18:59:36.652961,U
18:59:36.653364,S
18:59:36.684556,DAO sent
18:59:36.748848,U
18:59:36.764388,K
18:59:36.764582,E
18:59:36.876353,R
18:59:36.876582,*0096
18:59:36.972484,U
18:59:36.972938,K
18:59:36.988273,A
18:59:37.084962,U
18:59:37.100409,S
18:59:37.116472,DAO sent
18:59:37.196604,U
18:59:37.197088,K
18:59:37.212339,A
18:59:37.308628,U
18:59:37.324337,S
18:59:37.340284,DAO sent
18:59:37.404489,U
18:59:37.420345,K
18:59:37.420767,A
18:59:37.532531,R
18:59:37.548274,*0159
18:59:37.564379,DAO sent
18:59:37.628400,U
18:59:37.644302,K
18:59:37.644549,A
18:59:37.756369,U
18:59:37.756848,S
18:59:37.772302,DAO sent
18:59:37.852288,U
18:59:37.852912,K
18:59:37.868355,A
18:59:37.964087,U
18:59:37.980011,S
18:59:37.996046,DAO sent
18:59:38.076378,U
18:59:38.076797,K
18:59:38.092075,E
18:59:38.284420,U
18:59:38.300501,K
18:59:38.300904,E
18:59:38.412786,R
18:59:38.428204,*0095
18:59:38.508712,U
18:59:38.524249,K
18:59:38.524581,A
18:59:38.636335,R
18:59:38.636994,*0163
18:59:38.844118,U
18:59:38.860026,S
18:59:39.083889,R
18:59:39.084094,*-0067
18:59:39.324100,DAO sent
18:59:39.388172,U
18:59:39.403973,K
18:59:39.404166,A
18:59:39.519843,U
18:59:39.520493,S
18:59:39.531945,DAO sent
18:59:39.612166,U
18:59:39.612524,K
18:59:39.627697,E
18:59:39.724124,U
18:59:39.739721,S
18:59:39.835952,U
18:59:39.836287,K
18:59:39.851971,A
18:59:39.948151,U
18:59:39.963823,S
18:59:40.171849,U
18:59:40.172151,S
18:59:40.203651,DAO sent
18:59:40.268001,U
18:59:40.283909,K
18:59:40.284109,E
18:59:40.396013,U
18:59:40.396404,S
18:59:40.492129,U
18:59:40.492495,K
18:59:40.508428,A
18:59:40.603945,U
18:59:40.619780,S
18:59:40.843868,R
18:59:40.844314,*0123
18:59:41.052272,R
18:59:41.067789,*-0034
18:59:41.083703,DAO sent
18:59:41.147532,U
18:59:41.163552,K
18:59:41.163667,A
18:59:41.276229,U
18:59:41.276513,S
18:59:41.291535,DAO sent
18:59:41.372076,U
18:59:41.372432,K
18:59:41.387685,E
18:59:41.499902,R
18:59:41.500378,*0128
18:59:41.595783,U
18:59:41.596124,K
18:59:41.596200,E
18:59:41.723855,R
18:59:41.724329,*-0033
18:59:41.803610,U
18:59:41.819525,K
18:59:41.819706,E
18:59:41.931821,U
18:59:41.932197,S
18:59:42.028237,U
18:59:42.043473,K
18:59:42.043657,A
18:59:42.155619,R
18:59:42.156049,*0158
18:59:42.171672,DAO sent
18:59:42.251518,U
18:59:42.251679,K
18:59:42.267322,A
18:59:42.379582,R
18:59:42.380007,*0162
18:59:42.587647,R
18:59:42.603424,*-0035
18:59:43.036653,U
18:59:43.037157,S
18:59:43.259279,R
18:59:43.259510,*-0102
18:59:43.469782,R
18:59:43.483304,*-0033
18:59:43.691117,R
18:59:43.707034,*-0033
18:59:43.931446,DAO sent
18:59:44.017218,U
18:59:44.018415,K
18:59:44.027258,A
18:59:44.123465,U
18:59:44.139068,S
18:59:44.347331,U
18:59:44.363300,S
18:59:44.379272,DAO sent
18:59:44.443059,U
18:59:44.458981,K
18:59:44.459147,A
18:59:44.571289,U
18:59:44.571732,S
18:59:44.779191,U
18:59:44.795058,S
18:59:45.019340,R
18:59:45.019853,*0098
18:59:45.227053,U
18:59:45.242799,S
18:59:45.258912,DAO sent
18:59:45.323171,U
18:59:45.338786,K
18:59:45.338912,A
18:59:45.450928,U
18:59:45.451214,S
18:59:45.659122,U
18:59:45.674803,S
18:59:45.899096,R
18:59:45.899531,*0092
18:59:46.331025,U
18:59:46.331458,S
18:59:46.538962,U
