# 20260131
# M2
# Channel 17 only

Timestamp,Log
15:27:48.295815,U
15:27:48.311371,K
15:27:48.311503,E
15:27:48.439707,R
15:27:48.455376,*
15:27:48.519243,U
15:27:48.519321,K
15:27:48.551259,Tuning to 23.26.5 for TX channel calibration.
15:27:48.551338,E
15:27:48.663264,R
15:27:48.663338,*
15:27:48.743273,U
15:27:48.743355,K
15:27:48.759232,E
15:27:48.887311,R
15:27:48.887434,*
15:27:48.951267,U
15:27:48.967205,K
15:27:48.999393,Tuning to 23.26.6 for TX channel calibration.
15:27:48.999588,E
15:27:49.175588,U
15:27:49.191202,K
15:27:49.191345,E
15:27:49.319472,R
15:27:49.335221,*
15:27:49.399302,U
15:27:49.399497,K
15:27:49.431326,Tuning to 23.26.7 for TX channel calibration.
15:27:49.431484,E
15:27:49.543092,R
15:27:49.543169,*
15:27:49.623085,U
15:27:49.623156,K
15:27:49.639108,E
15:27:49.767091,R
15:27:49.767179,*
15:27:49.831024,U
15:27:49.847132,K
15:27:49.879085,Tuning to 23.26.8 for TX channel calibration.
15:27:49.879173,E
15:27:49.991075,R
15:27:49.991247,*
15:27:50.055379,U
15:27:50.071074,K
15:27:50.071195,E
15:27:50.199692,R
15:27:50.215066,*
15:27:50.279426,U
15:27:50.279843,K
15:27:50.311098,Tuning to 23.26.9 for TX channel calibration.
15:27:50.311239,E
15:27:50.423274,R
15:27:50.423687,*
15:27:50.503132,U
15:27:50.503339,K
15:27:50.503376,E
15:27:50.646941,R
15:27:50.647013,*
15:27:50.711009,U
15:27:50.727054,K
15:27:50.758906,Tuning to 23.26.10 for TX channel calibration.
15:27:50.758995,E
15:27:50.870978,R
15:27:50.871066,*
15:27:50.935008,U
15:27:50.950845,K
15:27:50.950922,E
15:27:51.078866,R
15:27:51.094919,*
15:27:51.158887,U
15:27:51.158976,K
15:27:51.190917,Tuning to 23.26.11 for TX channel calibration.
15:27:51.190999,E
15:27:51.302939,R
15:27:51.303061,*
15:27:51.383223,U
15:27:51.383629,K
15:27:51.383691,E
15:27:51.527012,R
15:27:51.527127,*
15:27:51.590802,U
15:27:51.606774,K
15:27:51.638811,Tuning to 23.26.12 for TX channel calibration.
15:27:51.638870,E
15:27:51.814754,U
15:27:51.830732,K
15:27:51.830810,E
15:27:51.958888,R
15:27:51.958980,*
15:27:52.038704,U
15:27:52.038812,K
15:27:52.070853,Tuning to 23.26.13 for TX channel calibration.
15:27:52.070954,E
15:27:52.183218,R
15:27:52.183708,*
15:27:52.263200,U
15:27:52.263707,K
15:27:52.263833,E
15:27:52.471037,U
15:27:52.486778,K
15:27:52.518768,Tuning to 23.26.14 for TX channel calibration.
15:27:52.518853,E
15:27:52.630645,R
15:27:52.630718,*
15:27:52.694591,U
15:27:52.710813,K
15:27:52.710879,E
15:27:52.919018,U
15:27:52.919524,K
15:27:52.950949,Tuning to 23.26.15 for TX channel calibration.
15:27:52.951143,E
15:27:53.062738,R
15:27:53.062994,*
15:27:53.142688,U
15:27:53.142778,K
15:27:53.142810,E
15:27:53.287024,R
15:27:53.287540,*
15:27:53.350991,U
15:27:53.366641,K
15:27:53.398679,Tuning to 23.26.16 for TX channel calibration.
15:27:53.398831,E
15:27:53.510704,R
15:27:53.510906,*
15:27:53.574464,U
15:27:53.590492,K
15:27:53.590573,E
15:27:53.718473,R
15:27:53.718543,*
15:27:53.750436,Decrementing RX tuning code to 23.29.16.
15:27:53.798492,U
15:27:53.798565,K
15:27:53.830549,Tuning to 23.26.17 for TX channel calibration.
15:27:53.830622,E
15:27:53.942513,R
15:27:53.942624,*
15:27:54.023378,U
15:27:54.023787,K
15:27:54.023845,E
15:27:54.230814,U
15:27:54.246408,K
15:27:54.278357,Tuning to 23.26.18 for TX channel calibration.
15:27:54.278455,E
15:27:54.390933,R
15:27:54.391432,*
15:27:54.458716,U
15:27:54.470405,K
15:27:54.470522,E
15:27:54.598258,R
15:27:54.598343,*
15:27:54.678415,U
15:27:54.678514,K
15:27:54.710352,Tuning to 23.26.19 for TX channel calibration.
15:27:54.710423,E
15:27:54.902539,U
15:27:54.902750,K
15:27:54.902802,E
15:27:55.048709,R
15:27:55.049040,*
15:27:55.110357,U
15:27:55.126233,K
15:27:55.158302,Tuning to 23.26.20 for TX channel calibration.
15:27:55.158389,E
15:27:55.254341,R
15:27:55.270177,*
15:27:55.334419,U
15:27:55.334728,K
15:27:55.350197,E
15:27:55.479103,R
15:27:55.479609,*
15:27:55.558153,U
15:27:55.558243,K
15:27:55.590222,Tuning to 23.26.21 for TX channel calibration.
15:27:55.590301,E
15:27:55.702077,R
15:27:55.702152,*
15:27:55.782145,U
15:27:55.782239,K
15:27:55.782297,E
15:27:55.926152,R
15:27:55.926259,*
15:27:55.990298,U
15:27:56.006350,K
15:27:56.038101,Tuning to 23.26.22 for TX channel calibration.
15:27:56.038192,E
15:27:56.150074,R
15:27:56.150151,*
15:27:56.214095,U
15:27:56.214169,K
15:27:56.230029,E
15:27:56.438467,U
15:27:56.438899,K
15:27:56.470417,Tuning to 23.26.23 for TX channel calibration.
15:27:56.470629,E
15:27:56.582013,R
15:27:56.582106,*
15:27:56.661967,U
15:27:56.662043,K
15:27:56.662064,E
15:27:56.870025,U
15:27:56.885924,K
15:27:56.917970,Tuning to 23.26.24 for TX channel calibration.
15:27:56.918064,E
15:27:57.014087,R
15:27:57.030040,*
15:27:57.094123,U
15:27:57.094308,K
15:27:57.110101,E
15:27:57.238121,R
15:27:57.238437,*
15:27:57.317948,U
15:27:57.318121,K
15:27:57.350132,Tuning to 23.26.25 for TX channel calibration.
15:27:57.350425,E
15:27:57.461940,R
15:27:57.462055,*
15:27:57.541958,U
15:27:57.542159,K
15:27:57.542196,E
15:27:57.685783,R
15:27:57.685856,*
15:27:57.749790,U
15:27:57.765780,K
15:27:57.781850,Tuning to 23.26.26 for TX channel calibration.
15:27:57.797765,E
15:27:57.973955,U
15:27:57.974123,K
15:27:57.989706,E
15:27:58.123064,R
15:27:58.123281,*
15:27:58.198125,U
15:27:58.198570,K
15:27:58.230021,Tuning to 23.26.27 for TX channel calibration.
15:27:58.230168,E
15:27:58.342031,R
15:27:58.342448,*
15:27:58.405853,U
15:27:58.421667,K
15:27:58.421740,E
15:27:58.565662,R
15:27:58.565761,*
15:27:58.629687,U
15:27:58.645653,K
15:27:58.661741,Tuning to 23.26.28 for TX channel calibration.
15:27:58.677561,E
15:27:58.773663,R
15:27:58.789712,*
15:27:58.853659,U
15:27:58.853746,K
15:27:58.869591,A
15:27:58.885661,TX channel calibration ended.
15:27:58.885716,d
15:27:58.997621,R
15:27:58.997760,*
15:27:59.222150,R
15:27:59.222710,*
15:27:59.445552,R
15:27:59.445717,*
15:27:59.701548,R
15:27:59.701622,Z
15:27:59.701647,*
15:27:59.701668,X
15:27:59.701683,s
15:27:59.733500,U
15:27:59.733571,K
15:27:59.749511,A
15:27:59.749588,d
15:27:59.925534,R
15:27:59.925744,Z
15:27:59.925791,*
15:27:59.925823,X
15:28:00.101903,R
15:28:00.102490,*
15:28:00.325800,R
15:28:00.326370,*
15:28:00.533442,R
15:28:00.549417,*
15:28:00.757317,R
15:28:00.757391,*
15:28:00.981690,R
15:28:00.982280,*
15:28:01.205462,R
15:28:01.205646,*
15:28:01.445674,s
15:28:01.493633,U
15:28:01.493838,K
15:28:01.509290,A
15:28:01.509411,d
15:28:01.637341,R
15:28:01.637414,*
15:28:01.861296,R
15:28:01.861412,*
15:28:02.085262,R
15:28:02.085445,*
15:28:02.293354,R
15:28:02.293647,*
15:28:02.341233,R
15:28:02.341413,Z
15:28:02.341457,*
15:28:02.341490,X
15:28:02.341521,a
15:28:02.341551,C
15:28:02.517936,R
15:28:02.518642,*
15:28:02.725178,U
15:28:02.741160,S
15:28:02.949146,U
15:28:02.965065,S
15:28:03.173482,U
15:28:03.174077,S
15:28:03.397653,R
15:28:03.398268,*
15:28:03.604912,U
15:28:03.620890,S
15:28:03.828959,U
15:28:03.844879,S
15:28:04.053164,R
15:28:04.053563,*
15:28:04.213387,DAO sent
15:28:04.229099,U
15:28:04.245175,K
15:28:04.245316,A
15:28:04.276884,U
15:28:04.276988,S
15:28:04.437324,DAO sent
15:28:04.453065,U
15:28:04.453227,K
15:28:04.469120,A
15:28:04.485027,U
15:28:04.500751,S
15:28:04.724822,R
15:28:04.724898,*
15:28:04.932841,R
15:28:04.933044,*
15:28:05.156966,R
15:28:05.157400,*
15:28:05.364567,U
15:28:05.380578,S
15:28:05.540727,DAO sent
15:28:05.556613,U
15:28:05.556703,K
15:28:05.556740,E
15:28:05.588654,U
15:28:05.604598,S
15:28:05.764613,U
15:28:05.780659,K
15:28:05.780735,A
15:28:05.812617,R
15:28:05.812698,*
15:28:05.972666,DAO sent
15:28:05.988577,U
15:28:06.004935,K
15:28:06.005038,A
15:28:06.468774,U
15:28:06.484713,S
15:28:06.644420,DAO sent
15:28:06.644503,U
15:28:06.660605,K
15:28:06.660675,A
15:28:06.692414,U
15:28:06.692481,S
15:28:06.900466,U
15:28:06.916445,S
15:28:07.124439,U
15:28:07.140361,S
15:28:07.348431,R
15:28:07.364316,*
15:28:07.572341,R
15:28:07.572424,*
15:28:07.780280,U
15:28:07.796365,S
15:28:08.004286,U
15:28:08.020266,S
15:28:08.228283,R
15:28:08.228558,*
15:28:08.404473,DAO sent
15:28:08.405199,U
15:28:08.420383,K
15:28:08.420526,A
15:28:08.452299,U
15:28:08.452431,S
15:28:08.836152,DAO sent
15:28:08.852083,U
15:28:08.852166,K
15:28:08.868072,A
15:28:08.884049,U
15:28:08.900047,S
15:28:09.108124,U
15:28:09.108338,S
15:28:09.332864,U
15:28:09.333295,S
15:28:09.492573,DAO sent
15:28:09.508307,U
15:28:09.508478,K
15:28:09.524501,A
15:28:09.555968,R
15:28:09.556080,*
15:28:09.763949,U
15:28:09.779963,S
15:28:09.987905,R
15:28:10.004047,*
15:28:10.212001,R
15:28:10.212250,*
15:28:10.419960,U
15:28:10.435909,S
15:28:10.643834,U
15:28:10.659862,S
15:28:11.091725,R
15:28:11.091802,*
15:28:11.251685,DAO sent
15:28:11.267765,U
15:28:11.267846,K
15:28:11.283714,A
15:28:11.315753,R
15:28:11.315844,*
15:28:11.540251,R
15:28:11.540724,*
15:28:11.699678,DAO sent
15:28:11.699756,U
15:28:11.715685,K
15:28:11.715736,A
15:28:11.747822,U
15:28:11.747898,S
15:28:11.972036,R
15:28:11.972261,*
15:28:12.195849,R
15:28:12.196110,*
15:28:12.403899,U
15:28:12.419942,S
15:28:12.627599,U
15:28:12.627685,S
15:28:12.851509,R
15:28:12.851594,*
15:28:13.076186,R
15:28:13.076777,*
15:28:13.283951,U
15:28:13.299798,S
15:28:13.459664,DAO sent
15:28:13.459987,U
15:28:13.475455,K
15:28:13.475571,E
15:28:13.507867,U
15:28:13.507964,S
15:28:13.683718,U
15:28:13.699397,K
15:28:13.699469,A
15:28:13.891365,DAO sent
15:28:13.907437,U
15:28:13.907521,K
15:28:13.923340,A
15:28:13.955352,R
15:28:13.955441,*
15:28:14.116147,DAO sent
15:28:14.131601,U
15:28:14.131722,K
15:28:14.147552,A
15:28:14.163536,U
15:28:14.179345,S
15:28:14.387377,U
15:28:14.387617,S
15:28:14.611188,R
15:28:14.611294,*
15:28:14.771184,DAO sent
15:28:14.787249,U
15:28:14.787331,K
15:28:14.803158,A
15:28:14.819237,U
15:28:14.835163,S
15:28:15.059269,R
15:28:15.059623,*
15:28:15.267549,U
15:28:15.267785,S
15:28:15.491021,U
15:28:15.491101,S
15:28:15.699038,U
15:28:15.715088,S
15:28:15.922983,U
15:28:15.939010,S
15:28:16.146950,U
15:28:16.147039,S
15:28:16.371009,U
15:28:16.371258,S
15:28:16.578954,U
15:28:16.594816,S
15:28:16.802901,U
15:28:16.818854,S
15:28:17.027481,U
15:28:17.027952,S
15:28:17.186857,DAO sent
15:28:17.202941,U
15:28:17.219295,K
15:28:17.219417,A
15:28:17.250797,R
15:28:17.250880,*
15:28:17.480181,R
15:28:17.480612,*
15:28:17.700499,R
15:28:17.700583,*
15:28:18.114722,U
15:28:18.133445,S
15:28:18.339237,U
15:28:18.354885,S
15:28:18.515088,DAO sent
15:28:18.530896,U
15:28:18.531083,K
15:28:18.546838,A
15:28:18.578552,R
15:28:18.578661,*
15:28:18.786550,U
15:28:18.786623,S
15:28:18.994750,U
15:28:19.010756,S
15:28:19.219306,U
15:28:19.235002,S
15:28:19.442764,U
15:28:19.458608,S
15:28:19.666441,R
15:28:19.666533,*
15:28:19.890292,R
15:28:19.890364,*
15:28:20.098341,U
15:28:20.114266,S
15:28:20.482264,DAO sent
15:28:20.498270,U
15:28:20.514336,K
15:28:20.514441,A
15:28:20.546353,U
15:28:20.546450,S
15:28:20.770390,R
15:28:20.770469,*
15:28:20.994177,R
15:28:20.994271,*
15:28:21.202486,R
15:28:21.218149,*
15:28:21.426292,U
15:28:21.426520,S
15:28:21.858027,U
15:28:21.874000,S
15:28:22.082018,U
15:28:22.082196,S
15:28:22.307053,R
15:28:22.308274,*
15:28:22.529953,R
15:28:22.530137,*
15:28:22.753869,R
15:28:22.753946,*
15:28:22.913869,DAO sent
15:28:22.913963,U
15:28:22.929861,K
15:28:22.929932,A
15:28:22.961898,R
15:28:22.961971,*
15:28:23.121892,DAO sent
15:28:23.137817,U
15:28:23.153860,K
15:28:23.153933,A
15:28:23.186049,R
15:28:23.186235,*
15:28:23.410222,R
15:28:23.410634,*
15:28:23.617779,U
15:28:23.633715,S
15:28:23.841696,R
15:28:23.841775,*
15:28:24.065943,R
15:28:24.066236,*
15:28:24.273784,U
15:28:24.289626,S
15:28:24.497771,U
15:28:24.513646,S
15:28:24.945739,R
15:28:24.945892,*
15:28:25.169543,R
15:28:25.169656,*
15:28:25.377414,R
15:28:25.393515,*
15:28:25.537528,DAO sent
15:28:25.553529,U
15:28:25.569413,K
15:28:25.569505,A
15:28:25.601383,R
15:28:25.601477,*
15:28:25.761371,DAO sent
15:28:25.777311,U
15:28:25.793486,K
15:28:25.793570,E
15:28:25.825459,U
15:28:25.825538,S
15:28:26.001364,U
15:28:26.001489,K
15:28:26.017502,A
15:28:26.049392,R
15:28:26.049472,*
15:28:26.257399,U
15:28:26.273329,S
15:28:26.483128,R
15:28:26.483510,*
15:28:26.706099,U
15:28:26.706276,S
15:28:26.929183,R
15:28:26.929260,*
15:28:27.089413,DAO sent
15:28:27.105414,U
15:28:27.105542,K
15:28:27.121417,A
15:28:27.137408,U
15:28:27.153275,S
15:28:27.361644,U
15:28:27.362047,S
15:28:27.809094,R
15:28:27.809168,*
15:28:28.241492,R
15:28:28.241850,*
15:28:28.449007,U
15:28:28.464971,S
15:28:28.625425,DAO sent
15:28:28.641231,U
15:28:28.641404,K
15:28:28.657007,A
15:28:28.673008,U
15:28:28.688891,S
15:28:28.912852,R
15:28:28.912956,*
15:28:29.121397,U
15:28:29.121838,S
15:28:29.329360,U
15:28:29.345139,S
15:28:29.553147,U
15:28:29.568930,S
15:28:29.728873,DAO sent
15:28:29.728965,U
15:28:29.744752,K
15:28:29.744815,E
15:28:29.776714,R
15:28:29.776793,*
15:28:29.952762,U
15:28:29.968732,K
15:28:29.968801,A
15:28:30.000739,R
15:28:30.000808,*
15:28:30.225058,R
15:28:30.225569,*
15:28:30.656698,R
15:28:30.672528,*
15:28:30.880619,U
15:28:30.880698,S
15:28:31.104524,R
15:28:31.104604,*
15:28:31.328904,R
15:28:31.329366,*
15:28:31.537006,R
15:28:31.552390,*
15:28:31.760443,U
15:28:31.760524,S
15:28:31.984451,R
15:28:31.984571,*
15:28:32.209033,R
15:28:32.209458,*
15:28:32.416960,U
15:28:32.417401,S
15:28:32.641016,U
15:28:32.641399,S
15:28:32.864212,R
15:28:32.864289,*
15:28:33.024482,DAO sent
15:28:33.040477,U
15:28:33.040603,K
15:28:33.056314,A
15:28:33.088171,R
15:28:33.088246,*
15:28:33.296863,R
15:28:33.297249,*
15:28:33.520784,U
15:28:33.521358,S
15:28:33.744096,R
15:28:33.744187,*
15:28:33.968105,R
15:28:33.968216,*
15:28:34.112663,DAO sent
15:28:34.128284,U
15:28:34.144448,K
15:28:34.144668,A
15:28:34.400506,R
15:28:34.400900,*
15:28:34.784044,DAO sent
15:28:34.799937,U
15:28:34.800019,K
15:28:34.800041,E
15:28:34.831895,U
15:28:34.847897,S
15:28:35.008074,U
15:28:35.023887,K
15:28:35.023981,A
15:28:35.216656,DAO sent
15:28:35.232140,U
15:28:35.247900,K
15:28:35.248018,E
15:28:35.279918,U
15:28:35.279993,S
15:28:35.455993,U
15:28:35.456105,K
15:28:35.471988,A
15:28:35.487813,U
15:28:35.503870,S
15:28:35.727797,R
15:28:35.727883,*
15:28:35.887795,DAO sent
15:28:35.887871,U
15:28:35.903770,K
15:28:35.903844,A
15:28:35.936129,U
15:28:35.936207,S
15:28:36.159920,R
15:28:36.160027,*
15:28:36.320400,DAO sent
15:28:36.335994,U
15:28:36.336148,K
15:28:36.352103,A
15:28:36.383636,R
15:28:36.383709,*
15:28:36.544107,DAO sent
15:28:36.559937,U
15:28:36.560092,K
15:28:36.560154,E
15:28:36.767643,U
15:28:36.783575,K
15:28:36.783634,A
15:28:36.815603,U
15:28:36.815679,S
15:28:37.040026,R
15:28:37.040166,*
15:28:37.200084,DAO sent
15:28:37.215816,U
15:28:37.215945,K
15:28:37.231726,A
15:28:37.263655,R
15:28:37.263738,*
15:28:37.472046,U
15:28:37.487879,S
15:28:37.695646,U
15:28:37.695844,S
15:28:37.919389,U
15:28:37.919469,S
15:28:38.352151,U
15:28:38.367987,S
15:28:38.577656,R
15:28:38.578019,*
15:28:38.783293,U
15:28:38.799312,S
15:28:38.959316,DAO sent
15:28:38.975192,U
15:28:38.975253,K
15:28:38.991236,A
15:28:39.007258,U
15:28:39.023280,S
15:28:39.231816,R
15:28:39.247553,*
15:28:39.455702,R
15:28:39.456133,*
15:28:39.615985,DAO sent
15:28:39.631464,U
15:28:39.631670,K
15:28:39.647514,E
15:28:39.855086,U
15:28:39.855159,K
15:28:39.871158,A
15:28:39.887097,U
15:28:39.903125,S
15:28:40.111467,R
15:28:40.127399,*
15:28:40.335134,R
15:28:40.335234,*
15:28:40.543577,U
15:28:40.559236,S
15:28:40.718918,DAO sent
15:28:40.735042,U
15:28:40.735111,K
15:28:40.750928,A
15:28:40.783064,R
15:28:40.783141,*
15:28:40.990924,U
15:28:40.991033,S
15:28:41.214910,R
15:28:41.215021,*
15:28:41.439380,R
15:28:41.439769,*
15:28:41.663379,R
15:28:41.663800,*
15:28:41.870779,R
15:28:41.886862,*
15:28:42.031387,DAO sent
15:28:42.046787,U
15:28:42.062782,K
15:28:42.062863,A
15:28:42.094871,R
15:28:42.094970,*
15:28:42.302751,U
15:28:42.318704,S
15:28:42.910578,DAO sent
15:28:42.926572,U
15:28:42.942656,K
15:28:42.942733,E
15:28:42.974650,U
15:28:42.974726,S
15:28:43.150960,U
15:28:43.151338,K
15:28:43.166885,A
15:28:43.182662,U
15:28:43.198595,S
15:28:43.422636,R
15:28:43.422826,*
15:28:43.631052,R
15:28:43.631425,*
15:28:43.854485,R
15:28:43.854562,*
15:28:44.062851,U
15:28:44.078800,S
15:28:44.287307,U
15:28:44.302797,S
15:28:44.510387,R
15:28:44.510568,*
15:28:44.671104,DAO sent
15:28:44.686992,U
15:28:44.703356,K
15:28:44.703492,A
15:28:44.734298,R
15:28:44.734373,*
15:28:44.942223,U
15:28:44.958243,S
15:28:45.182303,R
15:28:45.182704,*
15:28:45.390194,U
15:28:45.390275,S
15:28:45.614225,R
15:28:45.614387,*
15:28:45.774157,DAO sent
15:28:45.790078,U
15:28:45.790144,K
15:28:45.806164,E
15:28:45.822182,U
15:28:45.838243,S
15:28:46.014386,U
15:28:46.014518,K
15:28:46.030083,A
15:28:46.046115,U
15:28:46.062077,S
15:28:46.206408,DAO sent
15:28:46.222259,U
15:28:46.238504,K
15:28:46.238605,A
15:28:46.270050,R
15:28:46.270123,*
15:28:46.430435,DAO sent
15:28:46.446298,U
15:28:46.462482,K
15:28:46.462638,A
15:28:46.494026,U
15:28:46.494144,S
15:28:46.654114,DAO sent
15:28:46.669981,U
15:28:46.670065,K
15:28:46.685989,A
15:28:46.701982,U
15:28:46.718007,S
15:28:46.877961,DAO sent
15:28:46.893933,U
15:28:46.894021,K
15:28:46.909995,A
15:28:47.102080,DAO sent
15:28:47.102307,U
15:28:47.117998,K
15:28:47.118110,A
15:28:47.150034,U
15:28:47.150159,S
15:28:47.310688,DAO sent
15:28:47.326133,U
15:28:47.342175,K
15:28:47.342362,E
15:28:47.357953,U
15:28:47.373914,S
15:28:47.550448,U
15:28:47.550953,K
15:28:47.566107,A
15:28:47.598454,R
15:28:47.598650,*
15:28:48.030030,R
15:28:48.030195,*
15:28:48.238180,U
15:28:48.254070,S
15:28:48.478086,R
15:28:48.478363,*
15:28:48.701989,R
15:28:48.702208,*
15:28:48.861598,DAO sent
15:28:48.861679,U
15:28:48.877655,K
15:28:48.877709,A
15:28:48.909605,U
15:28:48.909800,S
15:28:49.069694,DAO sent
15:28:49.085612,U
15:28:49.085708,K
15:28:49.101602,E
15:28:49.117616,U
15:28:49.133635,S
15:28:49.310417,U
15:28:49.310833,K
15:28:49.326234,A
15:28:49.342095,U
15:28:49.357784,S
15:28:49.566241,U
15:28:49.566658,S
15:28:49.725922,DAO sent
15:28:49.741498,U
15:28:49.757524,K
15:28:49.757612,A
15:28:49.789472,U
15:28:49.789549,S
15:28:49.949575,DAO sent
15:28:49.965487,U
15:28:49.965543,K
15:28:49.981510,A
15:28:49.997584,U
15:28:50.013451,S
15:28:50.237948,R
15:28:50.238333,*
15:28:50.445365,R
15:28:50.445455,*
15:28:50.605989,DAO sent
15:28:50.621578,U
15:28:50.637881,K
15:28:50.638165,A
15:28:50.669599,U
15:28:50.669838,S
15:28:50.829340,DAO sent
15:28:50.845340,U
15:28:50.845411,K
15:28:50.861345,E
15:28:50.893335,R
15:28:50.893408,*
15:28:51.069263,U
15:28:51.069339,K
15:28:51.085549,A
15:28:51.325658,U
15:28:51.325928,S
15:28:51.485775,DAO sent
15:28:51.501549,U
15:28:51.518013,K
15:28:51.518205,A
15:28:51.710036,DAO sent
15:28:51.725440,U
15:28:51.725553,K
15:28:51.741222,A
15:28:51.773178,R
15:28:51.773253,*
15:28:51.997093,R
15:28:51.997179,*
15:28:52.205722,R
15:28:52.222263,*
15:28:52.429795,U
15:28:52.430221,S
15:28:52.653692,R
15:28:52.654165,*
15:28:52.877048,R
15:28:52.877125,*
15:28:53.085022,R
15:28:53.085136,*
15:28:53.309605,R
15:28:53.310125,*
15:28:53.469055,DAO sent
15:28:53.484995,U
15:28:53.485072,K
15:28:53.501204,A
15:28:53.516968,U
15:28:53.532916,S
15:28:53.741168,U
15:28:53.756853,S
15:28:53.916870,DAO sent
15:28:53.916945,U
15:28:53.932919,K
15:28:53.932976,A
15:28:53.964972,U
15:28:53.965045,S
15:28:54.189064,U
15:28:54.189347,S
15:28:54.413228,R
15:28:54.413697,*
15:28:54.621123,U
15:28:54.637178,S
15:28:54.796708,DAO sent
15:28:54.796816,U
15:28:54.812783,K
15:28:54.812871,A
15:28:54.844712,U
15:28:54.844785,S
15:28:55.068964,U
15:28:55.069128,S
15:28:55.292764,R
15:28:55.292973,*
15:28:55.725467,U
15:28:55.725890,S
15:28:55.948458,U
15:28:55.948536,S
15:28:56.172502,R
15:28:56.172575,*
15:28:56.380654,U
15:28:56.396575,S
15:28:56.541110,DAO sent
15:28:56.556777,U
15:28:56.572695,K
15:28:56.572823,A
15:28:56.828442,U
15:28:56.828531,S
15:28:57.036412,U
15:28:57.052396,S
15:28:57.916172,U
15:28:57.932216,S
15:28:58.140452,R
15:28:58.156429,*
15:28:58.364153,U
15:28:58.364313,S
15:28:58.572652,U
15:28:58.588355,S
15:28:58.748467,DAO sent
15:28:58.766508,U
15:28:58.766661,K
15:28:58.780033,A
15:28:59.180542,DAO sent
15:28:59.196342,U
15:28:59.212219,K
15:28:59.212372,A
15:28:59.404275,DAO sent
15:28:59.420081,U
15:28:59.420197,K
15:28:59.436035,E
15:28:59.468005,R
15:28:59.468176,*
15:28:59.644927,U
15:28:59.645417,K
15:28:59.660531,A
15:28:59.691992,R
15:28:59.692175,*
15:29:00.059939,DAO sent
15:29:00.076010,U
15:29:00.091806,K
15:29:00.091928,A
15:29:00.123790,R
15:29:00.123879,*
15:29:00.331937,U
15:29:00.347921,S
15:29:00.571791,R
15:29:00.572004,*
15:29:00.779910,U
15:29:00.780037,S
15:29:00.939639,DAO sent
15:29:00.955632,U
15:29:00.971679,K
15:29:00.971748,A
15:29:01.003765,U
15:29:01.003839,S
15:29:01.163770,DAO sent
15:29:01.179687,U
15:29:01.179757,K
15:29:01.195677,A
15:29:01.227774,R
15:29:01.227849,*
15:29:01.243793,Decrementing RX tuning code to 23.29.15.
15:29:01.388211,DAO sent
15:29:01.404112,U
15:29:01.404293,K
15:29:01.420174,A
15:29:01.452065,R
15:29:01.452336,*
15:29:01.611659,DAO sent
15:29:01.611825,U
15:29:01.627726,K
15:29:01.628987,E
15:29:01.835690,U
15:29:01.851599,K
15:29:01.851675,A
15:29:01.883573,R
15:29:01.883646,*
