Time [s],GPIO [V],Input voltage [V]
0.0037810096,-0.00523,0.19531
0.0038098096,0.01268,0.1684
0.0038388096,-0.00022,0.14786
0.0038676096,-0.00299,0.12237
0.0038964096,0.03138,0.09887
0.0039252096,0.01084,0.07503
0.0039540096,0.01183,0.0633
0.0039828096,0.01117,0.04373
0.0040118096,0.00221,0.03889
0.0040406096,-0.00444,0.023
0.0040694096,0.02434,0.01239
0.0040984096,-0.00095,0.00386
0.0041272096,0.00379,0.00502
0.0041560096,0.02058,-0.00305
0.0041850096,0.0217,-0.00505
0.0042138096,0.02071,-0.00261
0.0042428096,-0.00852,0.00667
0.0042716096,0.01841,0.0155
0.0043006096,0.0219,0.02057
0.0043294096,0.00458,0.03884
0.0043582096,0.01742,0.04946
0.0043870096,-0.01445,0.0657
0.0044158096,0.02249,0.08428
0.0044448096,0.01018,0.10967
0.0044736096,0.01176,0.12869
0.0045024096,0.00103,0.1494
0.0045312096,0.00886,0.17717
0.0045602096,0.01841,0.20377
0.0045890096,0.00689,0.22825
0.0046178096,0.02506,0.25744
0.0046468096,0.01643,0.28628
0.0046756096,0.00359,0.31529
0.0047044096,0.01294,0.34329
0.0047334096,0.00899,0.36464
0.0047622096,0.01769,0.39402
0.0047912096,0.03402,0.42141
0.0048202096,-0.00069,0.44494
0.0048490096,0.01117,0.47156
0.0048778096,0.00623,0.4893
0.0049066096,-0.00167,0.51006
0.0049354096,0.00359,0.52907
0.0049642096,-0.00628,0.54804
0.0049930096,0.00248,0.56497
0.0050220096,0.01538,0.58149
0.0050508096,0.02559,0.58835
0.0050796096,0.01973,0.59829
0.0051086096,0.01459,0.6028
0.0051374096,0.03797,0.60878
0.0051662096,0.00827,0.60642
0.0051952096,0.02783,0.61291
0.0052240096,0.0165,0.60853
0.0052530096,0.01314,0.60102
0.0052818096,-0.02327,0.5906
0.0053108096,-0.00622,0.58127
0.0053396096,-0.01293,0.56688
0.0053684096,0.00755,0.54872
0.0053972096,0.00774,0.52817
0.0054260096,0.02164,0.5115
0.0054548096,0.02789,0.49095
0.0054838096,-0.01405,0.46927
0.0055126096,0.01406,0.44724
0.0055414096,-0.01991,0.41806
0.0055702096,0.01802,0.39634
0.0055992096,-0.02136,0.36897
0.0056280096,-0.02301,0.3405
0.0056570096,0.0242,0.3102
0.0056858096,0.01367,0.28511
0.0057146096,0.02309,0.25566
0.0057436096,0.01308,0.22941
0.0057724096,0.02671,0.20363
0.0058014096,0.0165,0.17633
0.0058302096,0.02223,0.15209
0.0058590096,0.00616,0.12677
0.0058878096,0.00452,0.10461
0.0059168096,0.014,0.08763
0.0059456096,0.02262,0.07058
0.0059744096,0.02361,0.04781
0.0060032096,0.0379,0.03304
0.0060320096,-0.00286,0.02327
0.0060610096,-0.00641,0.01561
0.0060898096,0.00629,0.00528
0.0061186096,0.02131,0.00147
0.0061476096,-0.00707,-0.00372
0.0061764096,0.03316,-0.00258
0.0062054096,0.02374,0.0013
0.0062342096,-0.00134,0.004
0.0062632096,0.00511,0.01095
0.0062920096,0.02197,0.01834
0.0063210096,0.00899,0.03657
0.0063498096,0.02019,0.04942
0.0063786096,0.02835,0.06184
0.0064074096,0.01485,0.08077
0.0064362096,-0.00082,0.09498
0.0064650096,0.03533,0.12169
0.0064938096,-0.00892,0.14429
0.0065228096,-0.02057,0.16517
0.0065516096,-3e-05,0.19559
0.0065804096,0.02341,0.21808
0.0066094096,-0.00931,0.25258
0.0066382096,0.02289,0.27484
0.0066672096,-0.00233,0.30463
0.0066960096,0.0082,0.33099
0.0067250096,0.00083,0.35334
0.0067538096,0.01301,0.38972
0.0067828096,0.01887,0.4102
0.0068116096,0.0219,0.43884
0.0068404096,0.0115,0.46026
0.0068692096,-0.01306,0.48
0.0068980096,0.02071,0.50408
0.0069268096,-3e-05,0.52469
0.0069558096,0.01683,0.54774
0.0069846096,0.04765,0.56795
0.0070134096,0.01979,0.57752
0.0070422096,0.00577,0.58555
0.0070712096,0.01643,0.59675
0.0071000096,-0.0047,0.6052
0.0071290096,0.0354,0.60736
0.0071578096,0.03296,0.60897
0.0071866096,0.03026,0.61051
0.0072156096,-0.00345,0.60679
0.0072444096,-0.00115,0.60049
0.0072734096,0.03889,0.58963
0.0073022096,0.00017,0.58745
0.0073310096,-0.00931,0.57337
0.0073598096,0.00142,0.5536
0.0073888096,0.02348,0.53814
0.0074176096,0.01525,0.51431
0.0074464096,-0.00483,0.4982
0.0074752096,0.02236,0.47719
0.0075040096,0.00741,0.45622
0.0075330096,-0.00385,0.42725
0.0075618096,0.00122,0.40367
0.0075906096,-0.0049,0.37553
0.0076196096,0.00346,0.34368
0.0076484096,-0.01833,0.3208
0.0076774096,0.01532,0.29047
0.0077062096,0.01466,0.26385
0.0077352096,0.00564,0.23401
0.0077640096,-0.00734,0.20593
0.0077930096,0.0296,0.1792
0.0078218096,0.00037,0.16557
0.0078506096,-0.00075,0.1362
0.0078794096,0.02447,0.11413
0.0079082096,0.00392,0.08864
0.0079370096,-0.00878,0.0724
0.0079658096,0.00945,0.05387
0.0079948096,-0.00259,0.0414
0.0080236096,0.03573,0.02857
0.0080524096,0.01123,0.01892
0.0080814096,0.00103,0.00923
0.0081102096,0.0163,0.00675
0.0081390096,0.02506,0.00248
0.0081680096,0.00708,-0.00118
0.0081968096,0.03099,-0.00546
0.0082258096,0.00142,0.00487
0.0082546096,0.01584,0.01047
0.0082836096,0.0084,0.01631
0.0083124096,0.02065,0.02736
0.0083412096,0.00787,0.04975
0.0083700096,-0.01636,0.05559
0.0083988096,0.02486,0.07568
0.0084278096,-0.00674,0.09231
0.0084566096,0.01044,0.11402
0.0084854096,0.01597,0.13568
0.0085142096,0.0086,0.16263
0.0085432096,0.02598,0.18807
0.0085720096,-0.00865,0.21383
0.0086008096,0.04613,0.24566
0.0086298096,-0.01036,0.26669
0.0086586096,-0.00622,0.29242
0.0086876096,0.01933,0.32809
0.0087164096,-0.01445,0.35063
0.0087454096,0.02453,0.38114
0.0087742096,-0.00286,0.40367
0.0088030096,0.00531,0.42773
0.0088318096,0.03092,0.45645
0.0088608096,0.02328,0.4802
0.0088896096,-0.00628,0.49938
0.0089184096,0.01782,0.52078
0.0089472096,0.00926,0.53861
0.0089760096,0.01433,0.55838
0.0090050096,0.02071,0.57096
0.0090338096,-0.00332,0.58326
0.0090626096,0.01064,0.58996
0.0090916096,0.01341,0.59845
0.0091204096,0.00755,0.60719
0.0091492096,-0.00793,0.60816
0.0091782096,0.0001,0.60599
0.0092070096,0.00669,0.60893
0.0092360096,-0.00213,0.59705
0.0092650096,0.0088,0.59418
0.0092938096,0.00142,0.58764
0.0093226096,0.04903,0.57317
0.0093514096,0.00544,0.55673
0.0093802096,0.02309,0.54267
0.0094090096,0.0001,0.52361
0.0094378096,0.02282,0.50591
0.0094668096,0.01143,0.48079
0.0094956096,-0.00253,0.46108
0.0095244096,0.02355,0.43927
0.0095534096,-0.01675,0.41022
0.0095822096,0.01499,0.38207
0.0096110096,-0.0051,0.36041
0.0096400096,-0.00483,0.32667
0.0096688096,0.01782,0.29788
0.0096978096,-0.01774,0.27116
0.0097266096,0.00241,0.2473
0.0097556096,0.01222,0.2195
0.0097844096,-0.00747,0.18858
0.0098132096,0.01755,0.16553
0.0098420096,0.01611,0.13798
0.0098708096,0.00215,0.11965
0.0098998096,0.01907,0.10018
0.0099286096,0.0273,0.07602
0.0099574096,0.02065,0.06083
0.0099862096,0.00379,0.04862
0.0100152096,-0.00055,0.03246
0.0100440096,0.0196,0.01799
0.0100728096,-0.01774,0.01156
0.0101018096,0.00406,-2e-05
0.0101306096,0.01406,5e-05
0.0101596096,0.00682,0.00075
0.0101884096,0.02374,-0.00287
0.0102174096,0.0061,0.00385
0.0102462096,0.01973,0.00903
0.0102750096,-0.00332,0.00652
0.0103040096,0.03316,0.0291
0.0103328096,0.00498,0.03495
0.0103616096,0.01406,0.04878
0.0103904096,0.0032,0.06801
0.0104192096,0.02085,0.09394
0.0104480096,0.02572,0.10656
0.0104770096,-0.00576,0.13209
0.0105058096,0.01532,0.15515
0.0105346096,0.01802,0.17867
0.0105636096,0.00669,0.20652
0.0105924096,0.01834,0.23388
0.0106212096,-0.00878,0.25851
0.0106502096,0.03862,0.2878
0.0106790096,-0.00345,0.31029
0.0107080096,-0.00826,0.34308
0.0107368096,-0.00266,0.36562
0.0107658096,0.03,0.39997
0.0107946096,0.01538,0.42721
0.0108234096,0.00136,0.45201
0.0108522096,-0.00378,0.46286
0.0108810096,0.02704,0.49758
0.0109098096,0.0275,0.51485
0.0109388096,0.03672,0.53872
0.0109676096,0.01808,0.55442
0.0109964096,0.00188,0.56856
0.0110252096,0.01676,0.58583
0.0110542096,0.003,0.59208
0.0110830096,0.02216,0.59847
0.0111120096,0.01215,0.60636
0.0111408096,0.0356,0.60934
0.0111698096,0.0165,0.60482
0.0111986096,-0.00813,0.60637
0.0112276096,0.00623,0.60342
0.0112564096,-0.00846,0.60446
0.0112852096,-0.0076,0.58617
0.0113140096,0.02941,0.57765
0.0113428096,-0.00786,0.5617
0.0113718096,0.00399,0.54638
0.0114006096,0.00853,0.53244
0.0114294096,0.01788,0.50872
0.0114582096,0.02262,0.48932
0.0114870096,-0.02334,0.46519
0.0115160096,-0.00865,0.44258
0.0115448096,-0.02004,0.41862
0.0115738096,0.01202,0.38884
0.0116026096,0.00504,0.36744
0.0116314096,0.02052,0.33665
0.0116604096,-3e-05,0.30636
0.0116892096,0.01722,0.28283
0.0117182096,0.02131,0.25647
0.0117472096,0.01736,0.22402
0.0117760096,0.0273,0.19555
0.0118048096,0.01854,0.17095
0.0118336096,0.00985,0.14628
0.0118624096,0.03323,0.1279
0.0118912096,-0.00931,0.11098
0.0119200096,0.00228,0.0802
0.0119490096,0.01874,0.06243
0.0119778096,-0.00161,0.05154
0.0120066096,0.00669,0.03287
0.0120356096,0.046,0.02227
0.0120644096,0.00445,0.01972
0.0120932096,-0.00773,0.00709
0.0121222096,0.00656,-0.00347
0.0121510096,0.02262,0.00345
0.0121800096,0.0244,-0.00379
0.0122088096,0.0169,0.00246
0.0122378096,-0.00444,0.0059
0.0122666096,0.01202,0.01119
0.0122954096,0.02012,0.02227
0.0123242096,0.02045,0.03487
0.0123530096,0.00866,0.05425
0.0123820096,0.01136,0.06923
0.0124108096,0.01709,0.08109
0.0124396096,-0.00556,0.10063
0.0124684096,0.02414,0.1198
0.0124974096,0.01894,0.15118
0.0125262096,0.01341,0.1737
0.0125550096,0.01518,0.19624
0.0125840096,0.02104,0.22485
0.0126128096,-0.0103,0.24824
0.0126418096,0.01834,0.27425
0.0126706096,0.00037,0.3087
0.0126996096,-0.01274,0.33744
0.0127284096,-0.00069,0.35937
0.0127572096,0.01894,0.38871
0.0127860096,0.01525,0.42408
0.0128148096,-0.02235,0.44006
0.0128438096,0.00597,0.47014
0.0128726096,0.00234,0.479
0.0129014096,0.01657,0.50773
0.0129302096,0.00201,0.52966
0.0129590096,-0.0045,0.54458
0.0129880096,-0.00753,0.56812
0.0130168096,-0.00529,0.57727
0.0130456096,0.00873,0.58823
0.0130746096,0.00899,0.59369
0.0131034096,0.01538,0.59999
0.0131324096,-0.00332,0.60654
0.0131612096,-0.00464,0.60737
0.0131902096,0.00814,0.60963
0.0132190096,-0.00365,0.60091
0.0132478096,0.01255,0.60508
0.0132768096,-0.00826,0.592
0.0133056096,-0.00029,0.58094
0.0133344096,0.00175,0.56953
0.0133632096,0.01611,0.55888
0.0133920096,0.01294,0.5392
0.0134208096,0.00129,0.51804
0.0134498096,0.01143,0.49108
0.0134786096,0.0217,0.47375
0.0135074096,-0.01043,0.45076
0.0135364096,0.00873,0.42727
0.0135652096,0.01999,0.40061
0.0135940096,0.00583,0.37626
0.0136230096,0.01347,0.34079
0.0136518096,0.01815,0.32175
0.0136808096,-0.00345,0.2896
0.0137096096,-0.00174,0.2655
0.0137386096,0.01163,0.23933
0.0137674096,0.01525,0.20748
0.0137962096,-0.00529,0.18285
0.0138250096,0.02737,0.15543
0.0138538096,0.02302,0.13432
0.0138826096,0.01802,0.10677
0.0139116096,0.03928,0.09219
0.0139404096,0.01485,0.06809
0.0139692096,-0.0049,0.05574
0.0139980096,0.03125,0.04245
0.0140270096,-0.01748,0.029
0.0140558096,0.02137,0.01851
0.0140848096,0.02276,0.00865
0.0141136096,-0.00477,0.00171
0.0141426096,0.00998,-0.00375
0.0141714096,0.01439,-0.00362
0.0142004096,0.03309,0.00582
0.0142292096,-0.02294,0.00313
0.0142580096,0.00057,0.01267
0.0142868096,0.01808,0.02291
0.0143156096,-0.00213,0.02808
0.0143446096,0.01874,0.03867
0.0143734096,0.00248,0.05626
0.0144022096,0.01538,0.075
0.0144310096,-0.00167,0.09645
0.0144600096,-0.01353,0.11372
0.0144888096,0.01367,0.14459
0.0145176096,0.03481,0.16372
0.0145466096,0.01479,0.1957
0.0145754096,-0.01399,0.21707
0.0146042096,0.00715,0.24186
0.0146332096,0.00017,0.27302
0.0146622096,0.00392,0.29791
0.0146910096,0.01202,0.31982
0.0147200096,-0.00431,0.35498
0.0147488096,-0.00971,0.38202
0.0147776096,0.01795,0.40695
0.0148064096,0.02394,0.43922
0.0148352096,0.02269,0.45803
0.0148640096,0.00248,0.47903
0.0148930096,-0.00852,0.50217
0.0149218096,0.0269,0.52585
0.0149506096,0.01446,0.53876
0.0149794096,0.01775,0.56267
0.0150084096,-0.00207,0.5744
0.0150372096,0.01136,0.58276
0.0150662096,0.02223,0.59804
0.0150950096,-0.02887,0.60459
0.0151238096,0.02434,0.60334
0.0151528096,-0.00194,0.61035
0.0151818096,0.01979,0.61258
0.0152106096,-0.0099,0.60333
0.0152394096,0.01439,0.60596
0.0152682096,0.02776,0.59936
0.0152970096,-0.01438,0.5843
0.0153260096,0.02124,0.57533
0.0153548096,-0.00411,0.55898
0.0153836096,0.00182,0.53985
0.0154124096,-0.00062,0.52268
0.0154412096,0.0379,0.50647
0.0154702096,0.02045,0.48087
0.0154990096,0.01571,0.45835
0.0155280096,0.01163,0.43464
0.0155568096,-0.01115,0.40211
0.0155856096,0.01894,0.38178
0.0156146096,0.01038,0.35407
0.0156434096,-0.00523,0.33083
0.0156724096,0.01808,0.2929
0.0157012096,-0.00536,0.27077
0.0157302096,-0.00523,0.24181
0.0157590096,-0.00161,0.21731
0.0157878096,0.03178,0.18358
0.0158166096,0.02796,0.15903
0.0158454096,0.00373,0.14572
0.0158742096,-0.00207,0.11267
0.0159032096,0.02269,0.09178
0.0159320096,0.02434,0.07729
0.0159608096,0.01499,0.05687
0.0159898096,0.01815,0.04368
0.0160186096,0.01169,0.03003
0.0160474096,-0.00727,0.01538
0.0160764096,0.00847,0.01235
0.0161052096,0.02137,-0.00358
0.0161342096,0.01294,-0.00227
0.0161630096,0.01011,-0.00488
0.0161920096,-0.0182,-0.00285
0.0162208096,0.01459,-0.00387
0.0162496096,0.01275,0.00981
0.0162784096,0.02111,0.01312
0.0163072096,0.02131,0.02376
0.0163360096,0.00261,0.04034
0.0163650096,-0.00325,0.05701
0.0163938096,-0.01985,0.07372
0.0164226096,0.01782,0.0904
0.0164516096,-0.00055,0.1061
0.0164804096,0.0215,0.13539
0.0165092096,-0.0078,0.16012
0.0165382096,0.01795,0.18616
0.0165670096,0.01841,0.20723
0.0165960096,0.01604,0.23484
0.0166248096,0.00155,0.26563
0.0166538096,-0.0049,0.29523
0.0166826096,0.0242,0.32015
0.0167114096,0.02078,0.34443
0.0167402096,0.02137,0.3747
0.0167690096,0.01703,0.39961
0.0167980096,0.00603,0.42424
0.0168268096,-0.01004,0.45767
0.0168556096,0.03118,0.47801
0.0168844096,0.0001,0.49092
0.0169132096,-0.00464,0.51995
0.0169422096,0.01367,0.53632
0.0169710096,0.0001,0.55524
0.0169998096,-0.0045,0.56807
0.0170288096,0.0242,0.57839
0.0170576096,-0.00062,0.59449
0.0170866096,0.00379,0.59631
0.0171154096,0.00043,0.60454
0.0171444096,0.03441,0.60869
0.0171732096,0.03836,0.61217
0.0172022096,-0.01451,0.60785
0.0172310096,0.00708,0.60897
0.0172598096,-0.00134,0.59104
0.0172886096,0.00755,0.58902
0.0173174096,0.0005,0.57171
0.0173462096,0.00379,0.56551
0.0173752096,0.02256,0.54764
0.0174040096,0.00761,0.52333
0.0174328096,-0.00121,0.5069
0.0174618096,0.02322,0.48812
0.0174906096,0.00978,0.46279
0.0175194096,0.02019,0.4384
0.0175484096,0.01459,0.41898
0.0175772096,-0.0047,0.38398
0.0176062096,0.02032,0.36285
0.0176350096,0.01762,0.33525
0.0176640096,0.01275,0.30812
0.0176928096,0.00708,0.27398
0.0177216096,0.02262,0.25034
0.0177504096,0.01433,0.22874
0.0177794096,-0.00648,0.19878
0.0178082096,-0.00608,0.171
0.0178370096,0.02526,0.14622
0.0178658096,0.03395,0.12695
0.0178946096,0.01248,0.09894
0.0179236096,-0.00371,0.08536
0.0179524096,0.02888,0.06534
0.0179812096,-0.00075,0.04584
0.0180102096,0.01169,0.03701
0.0180390096,0.00465,0.02291
0.0180680096,0.02164,0.0125
0.0180968096,0.01808,0.00771
0.0181258096,0.02361,0.0016
0.0181546096,0.00485,-0.00616
0.0181836096,0.03823,-0.00563
0.0182124096,0.00169,-0.00163
0.0182412096,-0.00069,0.00489
0.0182700096,-0.00523,0.01288
0.0182988096,0.02262,0.02691
0.0183276096,0.01703,0.03183
0.0183564096,0.02118,0.05002
0.0183854096,0.01828,0.06567
0.0184142096,0.01044,0.08891
0.0184430096,0.01183,0.10949
0.0184720096,0.02513,0.12819
0.0185008096,0.00491,0.15251
0.0185296096,-0.00167,0.17502
0.0185586096,0.01183,0.20021
0.0185874096,0.01235,0.23087
0.0186164096,0.00959,0.25726
0.0186452096,0.01281,0.28219
0.0186742096,0.01426,0.30842
0.0187030096,0.01571,0.33865
0.0187318096,0.01183,0.3667
0.0187606096,0.02183,0.38922
0.0187894096,0.01051,0.42115
0.0188182096,0.01821,0.44344
0.0188472096,0.01703,0.46875
0.0188760096,0.00498,0.48816
0.0189048096,0.02091,0.51096
0.0189336096,-0.00088,0.5351
0.0189626096,0.00801,0.5468
0.0189914096,-0.01267,0.56713
0.0190204096,0.01005,0.58505
0.0190492096,0.01953,0.58953
0.0190780096,0.00043,0.60002
0.0191070096,0.0088,0.60913
0.0191360096,0.02085,0.60901
0.0191648096,-0.01353,0.60938
0.0191936096,0.00643,0.60755
0.0192224096,0.02447,0.6014
0.0192512096,0.01657,0.59683
0.0192802096,0.02039,0.59113
0.0193090096,0.00899,0.57694
0.0193378096,0.0167,0.5684
0.0193666096,-0.00839,0.54995
0.0193954096,-0.00905,0.53636
0.0194244096,0.01663,0.51713
0.0194532096,-0.00813,0.49141
0.0194820096,-0.02222,0.46919
0.0195110096,-0.00398,0.44702
0.0195398096,-0.02307,0.42152
0.0195688096,0.01439,0.39076
0.0195976096,0.00741,0.37379
0.0196266096,-0.00529,0.33973
0.0196554096,0.00274,0.31252
0.0196844096,0.00195,0.28579
0.0197132096,0.03704,0.25808
0.0197420096,0.02592,0.23599
0.0197708096,0.0354,0.20686
0.0197996096,0.01788,0.17749
0.0198284096,-0.00911,0.1534
0.0198574096,0.02895,0.13093
0.0198862096,0.00346,0.11256
0.0199150096,0.0223,0.08732
0.0199440096,0.01808,0.06793
0.0199728096,0.00452,0.04944
0.0200016096,0.01294,0.03545
0.0200306096,0.01479,0.02244
0.0200594096,0.02157,0.0128
0.0200884096,0.01117,0.00493
0.0201172096,0.03494,0.00238
0.0201462096,0.02052,0.00088
0.0201750096,0.02295,-0.00515
0.0202038096,0.03099,-0.00434
0.0202326096,0.01288,0.00597
0.0202614096,0.00603,0.00941
0.0202904096,0.00702,0.02203
0.0203192096,0.01729,0.03126
0.0203480096,0.02651,0.04248
0.0203768096,-0.00385,0.06544
0.0204056096,0.00228,0.07453
0.0204346096,0.03112,0.10191
0.0204634096,0.01485,0.11863
0.0204924096,0.00109,0.14492
0.0205212096,-0.01682,0.16619
0.0205500096,0.00906,0.19464
0.0205790096,0.00702,0.21528
0.0206078096,0.01867,0.24916
0.0206368096,0.00465,0.27233
0.0206656096,-0.00707,0.30962
0.0206944096,0.00959,0.3283
0.0207232096,0.00629,0.35825
0.0207522096,0.00359,0.38633
0.0207810096,0.01163,0.41086
0.0208098096,0.01163,0.4375
0.0208386096,0.02223,0.46477
0.0208674096,-0.01511,0.48789
0.0208964096,0.0192,0.50342
0.0209252096,0.02341,0.53094
0.0209540096,0.01966,0.54425
0.0209830096,-0.01985,0.56059
0.0210118096,0.02157,0.57834
0.0210408096,0.01071,0.57978
0.0210696096,0.02249,0.59768
0.0210986096,0.00241,0.59766
0.0211274096,-0.00055,0.6064
0.0211564096,0.03151,0.60751
0.0211852096,0.02045,0.60875
0.0212140096,0.00327,0.6088
0.0212428096,0.0084,0.5995
0.0212716096,0.00392,0.59019
0.0213004096,-0.00536,0.58189
0.0213294096,0.03573,0.56921
0.0213582096,0.00866,0.55706
0.0213870096,0.00136,0.53869
0.0214158096,0.02651,0.52204
0.0214448096,0.01597,0.50296
0.0214736096,0.02025,0.47835
0.0215026096,0.0165,0.45537
0.0215314096,0.0007,0.43228
0.0215604096,0.02341,0.40473
0.0215892096,0.01867,0.37559
0.0216182096,-0.00734,0.3479
0.0216470096,0.00827,0.31832
0.0216758096,0.02131,0.29464
0.0217046096,0.02144,0.26604
0.0217334096,0.03474,0.23767
0.0217624096,0.01433,0.21717
0.0217912096,-0.02057,0.183
0.0218200096,0.02183,0.15842
0.0218488096,0.01439,0.13713
0.0218778096,-0.0047,0.11488
0.0219066096,0.00978,0.09367
0.0219354096,0.00248,0.07289
0.0219644096,0.01426,0.05166
0.0219932096,-0.00352,0.03607
0.0220220096,-0.00194,0.02506
0.0220510096,0.00419,0.01685
0.0220798096,-0.00839,0.01189
0.0221088096,0.02315,0.0039
0.0221378096,0.01867,-0.00294
0.0221666096,0.01848,-0.00062
0.0221954096,0.03296,6e-05
0.0222242096,0.01025,0.00278
0.0222530096,-0.00457,0.00908
0.0222818096,0.01294,0.01109
0.0223106096,-0.00727,0.02502
0.0223396096,0.01189,0.04369
0.0223684096,0.02249,0.05147
0.0223972096,-0.0072,0.06909
0.0224262096,0.00603,0.10054
0.0224550096,-0.00378,0.11579
0.0224838096,-0.00714,0.13364
0.0225128096,0.01097,0.15688
0.0225416096,0.01374,0.18491
0.0225706096,-0.00194,0.21281
0.0225994096,0.0244,0.23654
0.0226284096,0.01242,0.26938
0.0226572096,0.0115,0.29554
0.0226860096,0.01749,0.31926
0.0227148096,0.01327,0.34816
0.0227436096,0.02019,0.38119
0.0227726096,0.00313,0.40469
0.0228014096,0.02855,0.42855
0.0228302096,0.02197,0.45693
0.0228590096,0.00656,0.47994
0.0228880096,-0.00562,0.49751
0.0229168096,0.01031,0.5177
0.0229456096,0.02941,0.54127
0.0229746096,0.03026,0.55831
0.0230034096,0.01123,0.56613
0.0230324096,0.01551,0.5845
0.0230612096,-0.01254,0.59429
0.0230902096,0.02341,0.59565
0.0231190096,-0.02261,0.60694
0.0231478096,0.00959,0.60793
0.0231766096,0.02552,0.60972
0.0232056096,0.00827,0.60973
0.0232344096,-0.00088,0.60205
