Time [s],GPIO [V],Input voltage [V]
0.001873325,0.01163,0.60671
0.001902325,0.03718,0.61205
0.001931125,0.00886,0.60686
0.001960125,0.01683,0.60513
0.001988925,-0.01155,0.6086
0.002017925,0.01209,0.60511
0.002046725,0.00814,0.60641
0.002075525,0.01828,0.60773
0.002104125,0.0086,0.6091
0.002132925,0.00142,0.60822
0.002161725,0.02341,0.6095
0.002190525,0.02552,0.61204
0.002219125,0.00392,0.60708
0.002247925,0.02124,0.60886
0.002276725,0.02796,0.60898
0.002305525,0.01163,0.60708
0.002334325,-0.00075,0.60472
0.002363125,-0.00444,0.60441
0.002391925,-0.01833,0.60662
0.002420725,-0.00325,0.60766
0.002449525,0.03737,0.60671
0.002478325,0.00386,0.60652
0.002507125,0.00511,0.60439
0.002535925,-0.00628,0.60406
0.002564925,-0.00194,0.60389
0.002593725,-0.00865,0.60294
0.002622525,-0.01596,0.60749
0.002651325,0.02078,0.60881
0.002680325,0.02197,0.60898
0.002709125,-0.00681,0.60786
0.002737925,0.02243,0.60393
0.002766925,-0.00497,0.6035
0.002795725,-0.00694,0.60524
0.002824725,0.00972,0.60838
0.002853525,0.02164,0.60915
0.002882525,0.00307,0.60687
0.002911325,0.01018,0.60809
0.002940125,0.0057,0.60645
0.002968725,-0.00773,0.60726
0.002997525,0.01683,0.60464
0.003026325,0.02124,0.60364
0.003055125,0.0088,0.60761
0.003083725,-0.01115,0.60595
0.003112525,-3e-05,0.60317
0.003141325,0.00866,0.60664
0.003170125,0.02677,0.60679
0.003198925,0.00787,0.606
0.003227725,0.00959,0.60971
0.003256525,0.00886,0.60694
0.003285325,0.00985,0.6059
0.003314125,0.02447,0.60371
0.003342925,-0.01497,0.60551
0.003371725,0.01722,0.60577
0.003400525,0.00162,0.60108
0.003429525,-0.01866,0.60844
0.003458325,0.03441,0.60508
0.003487125,0.00827,0.60657
0.003515925,0.02388,0.60867
0.003544925,0.00629,0.60633
0.003573725,-0.00885,0.60425
0.003602525,0.00873,0.60661
0.003631525,0.00932,0.60869
0.003660325,-0.0022,0.60352
0.003689325,0.0109,0.60479
0.003718125,0.03342,0.60375
0.003747125,0.0242,0.60434
0.003775925,0.00188,0.60739
0.003804725,0.01183,0.60508
0.003833325,0.02769,0.60871
0.003862125,0.02954,0.60673
0.003890925,-0.01912,0.60099
0.003919725,0.01683,0.60856
0.003948325,-0.02143,0.60323
0.003977125,0.00919,0.60959
0.004005925,0.02704,0.60867
0.004034725,0.00491,0.60645
0.004063525,0.01176,0.60625
0.004092325,0.00517,0.60813
0.004121125,0.00524,0.60315
0.004149925,0.01564,0.60385
0.004178725,0.01854,0.60466
0.004207525,0.01742,0.60578
0.004236325,0.01485,0.6096
0.004265125,0.0192,0.60434
0.004294125,0.01406,0.60495
0.004322925,0.00913,0.60508
0.004351725,0.00992,0.60383
0.004380525,0.0136,0.60397
0.004409525,0.00649,0.60093
0.004438325,-0.01109,0.59886
0.004467125,0.00873,0.60376
0.004496125,0.01782,0.6007
0.004524925,0.03672,0.60128
0.004553925,0.00939,0.60592
0.004582725,0.02295,0.60438
0.004611725,0.00959,0.60983
0.004640525,-0.00497,0.60813
0.004669325,-0.00674,0.60867
0.004698125,0.00063,0.61227
0.004726725,0.03178,0.60333
0.004755525,0.00511,0.60526
0.004784325,-0.01846,0.60588
0.004813125,0.01564,0.60629
0.004841925,0.00906,0.60958
0.004870525,0.03349,0.60894
0.004899325,-0.00042,0.60706
0.004928125,0.01176,0.60617
0.004956925,0.00965,0.60699
0.004985725,0.01413,0.60731
0.005014525,0.00761,0.6096
0.005043325,-0.00431,0.60782
0.005072125,0.02315,0.60873
0.005101125,0.02131,0.60321
0.005129925,0.01775,0.60159
0.005158725,0.02355,0.60627
0.005187525,0.0142,0.60492
0.005216325,0.02289,0.6012
0.005245325,-0.00957,0.60863
0.005274125,0.03158,0.606
0.005302925,0.01196,0.60747
0.005331925,0.00932,0.60521
0.005360725,-0.00931,0.6069
0.005389725,0.0001,0.60728
0.005418525,0.01769,0.61037
0.005447525,0.01084,0.60938
0.005476325,0.01248,0.59828
0.005505325,0.00636,0.60393
0.005533925,0.00728,0.61009
0.005562725,0.01439,0.6021
0.005591525,0.01374,0.60744
0.005620125,0.01084,0.60496
0.005648925,0.00215,0.6065
0.005677725,0.01334,0.60948
0.005706525,0.01288,0.60525
0.005735325,0.01334,0.61306
0.005764125,-0.00813,0.60631
0.005792725,-0.00556,0.60495
0.005821525,0.01538,0.60367
0.005850325,0.01413,0.60537
0.005879125,0.01769,0.60805
0.005908125,0.00544,0.59967
0.005936925,0.02868,0.60904
0.005965725,0.02954,0.60642
0.005994525,0.00978,0.60627
0.006023325,-0.02301,0.60545
0.006052125,-0.02176,0.59705
0.006081125,-0.02235,0.60418
0.006109925,0.0138,0.60885
0.006138725,-0.00352,0.6017
0.006167525,0.01775,0.60315
0.006196525,0.00748,0.60391
0.006225325,0.00037,0.60815
0.006254325,0.02809,0.60875
0.006283125,0.01637,0.60861
0.006312125,-0.00266,0.60863
0.006340925,0.03026,0.60404
0.006369925,0.01927,0.60599
0.006398725,0.01327,0.60563
0.006427325,-0.00141,0.60753
0.006456125,-0.00174,0.60927
0.006484925,0.02144,0.6069
0.006513725,0.01439,0.60781
0.006542325,0.02058,0.60769
0.006571125,0.02131,0.6018
0.006599925,0.0383,0.60934
0.006628725,-0.00911,0.60466
0.006657525,0.00399,0.60677
0.006686325,0.02848,0.60686
0.006715125,0.02025,0.60476
0.006743925,0.02901,0.6098
0.006772725,0.01736,0.60573
0.006801525,-0.00049,0.60207
0.006830325,-0.00082,0.6052
0.006859125,0.01815,0.60694
0.006887925,0.02434,0.5999
0.006916925,-0.00128,0.60683
0.006945725,0.0242,0.60358
0.006974525,-0.00826,0.60831
0.007003525,0.02131,0.60425
0.007032325,0.00294,0.60807
0.007061125,0.00577,0.60983
0.007090125,-0.00892,0.606
0.007118925,-0.01655,0.604
0.007147925,0.03079,0.60521
0.007176725,-0.00022,0.60065
0.007205725,0.02802,0.60515
0.007234525,0.01235,0.60426
0.007263325,0.00353,0.60592
0.007291925,-0.00121,0.60732
0.007320725,0.02104,0.60446
0.007349525,0.01992,0.60714
0.007378325,0.00248,0.60387
0.007407125,0.0377,0.60578
0.007435725,-0.02004,0.60623
0.007464525,0.02104,0.60567
0.007493325,0.01597,0.59764
0.007522125,0.02315,0.60315
0.007550925,0.01077,0.60118
0.007579725,0.00787,0.60508
0.007608525,0.02842,0.60445
0.007637325,-0.00194,0.6052
0.007666125,0.02098,0.6048
0.007694925,0.01611,0.60372
0.007723725,0.00366,0.60952
0.007752725,-0.00582,0.60294
0.007781525,0.01057,0.60372
0.007810325,0.02032,0.6071
0.007839125,0.01604,0.60653
0.007868125,0.00208,0.60571
0.007896925,0.00913,0.60367
0.007925725,0.00307,0.6091
0.007954725,0.01775,0.60917
0.007983525,0.00307,0.60472
0.008012525,0.0215,0.60424
0.008041325,0.0383,0.60905
0.008070325,0.00399,0.60259
0.008099125,0.01742,0.60762
0.008127925,0.00524,0.60406
0.008156725,0.0167,0.60149
0.008185325,0.00643,0.60909
0.008214125,-0.01372,0.60545
0.008242925,0.01696,0.60886
0.008271725,0.00136,0.60392
0.008300325,0.02045,0.60467
0.008329125,0.00939,0.60371
0.008357925,0.00985,0.60048
0.008386725,-0.00839,0.60774
0.008415525,-0.00582,0.60189
0.008444325,0.01729,0.6093
0.008473125,0.02895,0.6007
0.008501925,-0.00549,0.6047
0.008530725,-0.00418,0.60396
0.008559525,0.01953,0.6072
0.008588325,-0.00161,0.60293
0.008617325,0.01413,0.60074
0.008646125,0.00399,0.60714
0.008674925,0.03092,0.60294
0.008703725,0.01354,0.60541
0.008732725,-0.00108,0.60573
0.008761525,0.01643,0.60926
0.008790325,0.01077,0.60708
0.008819325,0.00458,0.60376
0.008848125,0.02388,0.59876
0.008877125,-0.00898,0.60288
0.008905925,0.01426,0.60425
0.008934925,0.01834,0.60846
0.008963725,0.00195,0.60046
0.008992525,0.00926,0.60354
0.009021325,0.01374,0.60364
0.009050125,0.01051,0.60532
0.009078725,0.0061,0.59998
0.009107525,0.01518,0.60917
0.009136325,-0.0213,0.60561
0.009165125,0.01499,0.60828
0.009193925,-0.00259,0.60434
0.009222525,0.01294,0.6072
0.009251325,0.02829,0.60205
0.009280125,-0.02413,0.60559
0.009308925,0.02414,0.60744
0.009337725,0.01709,0.60311
0.009366525,0.01479,0.60822
0.009395525,-0.024,0.60098
0.009424325,0.02131,0.60499
0.009453125,0.02322,0.60132
0.009481925,0.00175,0.60264
0.009510725,0.01551,0.60431
0.009539525,0.00906,0.60226
0.009568525,0.00597,0.6062
0.009597325,0.00834,0.60155
0.009626125,0.01413,0.59895
0.009655125,-0.01484,0.59843
0.009683925,-0.00655,0.6054
0.009712925,0.01933,0.60032
0.009741725,-0.00687,0.60395
0.009770725,0.01512,0.60508
0.009799525,-0.01102,0.60453
0.009828525,0.03533,0.59868
0.009857325,-0.0072,0.59698
0.009885925,-0.02064,0.60617
0.009914725,0.02157,0.59706
0.009943525,0.00182,0.60881
0.009972125,-0.01906,0.59774
0.010000925,-0.02031,0.60606
0.010029725,0.0115,0.60354
0.010058525,0.01808,0.60326
0.010087325,0.0082,0.60631
0.010116125,0.02908,0.60308
0.010144925,0.01887,0.60395
0.010173725,0.00926,0.60848
0.010202525,0.03204,0.60695
0.010231325,0.02361,0.6037
0.010260125,0.00998,0.60306
0.010288925,0.01841,0.60437
0.010317725,0.01755,0.60279
0.010346525,0.01663,0.60048
0.010375525,0.01235,0.60355
0.010404325,0.02381,0.60364
0.010433125,0.00346,0.60764
0.010461925,0.02374,0.60553
0.010490925,0.01406,0.60329
0.010519725,0.02868,0.60623
0.010548725,0.03685,0.60259
0.010577525,0.01736,0.60454
0.010606525,0.0269,0.60534
0.010635325,0.01611,0.60472
0.010664325,0.02427,0.60595
0.010693125,0.02447,0.60852
0.010721925,0.01518,0.60144
0.010750525,0.01933,0.60329
0.010779325,0.00761,0.60898
0.010808125,0.00656,0.60201
0.010836725,-0.00299,0.607
0.010865525,0.00893,0.59688
0.010894325,0.00109,0.60375
0.010923125,0.01696,0.60226
0.010951925,0.03836,0.59759
0.010980725,-0.02446,0.60198
0.011009525,0.00695,0.60032
0.011038325,0.00682,0.60284
0.011067125,0.01927,0.60612
0.011095925,0.00327,0.60607
0.011124725,-0.00911,0.60025
0.011153525,0.00787,0.5977
0.011182325,-0.01879,0.6021
0.011211125,0.02401,0.59354
0.011240125,-0.00154,0.60366
0.011268925,-0.00161,0.60603
0.011297725,0.0163,0.60445
0.011326525,0.00728,0.60517
0.011355525,0.00807,0.60607
0.011384325,0.0221,0.60443
0.011413325,0.01709,0.60584
0.011442125,0.02164,0.60272
0.011470925,0.03336,0.60511
0.011499925,0.01729,0.60094
0.011528925,0.00089,0.60573
0.011557725,0.00037,0.60111
0.011586525,-0.00898,0.60395
0.011615125,0.01143,0.60952
0.011643925,0.00471,0.59967
0.011672725,0.01077,0.60404
0.011701525,0.01637,0.60218
0.011730325,0.00787,0.60484
0.011758925,0.01834,0.60512
0.011787725,-0.00497,0.60516
0.011816525,0.01591,0.60567
0.011845325,0.01828,0.60288
0.011874125,-0.00885,0.60414
0.011902925,-0.00306,0.60053
0.011931725,-0.00292,0.60351
0.011960525,0.01202,0.59725
0.011989325,0.00537,0.60968
0.012018125,0.00932,0.59689
0.012046925,0.0219,0.60194
0.012075925,0.00366,0.60097
0.012104725,0.01354,0.60421
0.012133525,0.0142,0.60459
0.012162325,0.00708,0.60533
0.012191325,0.00906,0.60749
0.012220125,0.00103,0.59992
0.012248925,-0.00148,0.60064
0.012277925,0.00886,0.60102
0.012306725,0.00537,0.60155
0.012335725,0.01492,0.59973
0.012364525,0.02315,0.60609
0.012393525,0.04462,0.60381
0.012422325,-0.00668,0.60366
0.012451125,-0.00622,0.60654
0.012479925,0.02289,0.60584
0.012508725,-0.01214,0.59872
0.012537325,0.03013,0.60459
0.012566125,0.00748,0.60521
0.012594925,-0.0078,0.60344
0.012623725,0.00603,0.60041
0.012652525,-0.00141,0.60277
0.012681125,0.01104,0.59919
0.012709925,0.01795,0.60102
0.012738725,0.01584,0.60044
0.012767525,0.02407,0.60669
0.012796325,-0.00062,0.60632
0.012825125,0.01189,0.60658
0.012853925,0.01209,0.60199
0.012882925,0.00722,0.60243
0.012911725,0.00623,0.60356
0.012940525,0.0086,0.60044
0.012969325,-0.00233,0.60604
0.012998125,0.02638,0.60509
0.013027125,-0.00345,0.60257
0.013055925,-0.00655,0.60025
0.013084725,0.03,0.6059
0.013113725,-0.00444,0.60446
0.013142525,0.00774,0.60424
0.013171325,0.03395,0.60068
0.013200325,0.00142,0.60032
0.013229125,0.01762,0.59729
0.013258125,-0.00931,0.6094
0.013287125,0.01742,0.60139
0.013315725,-0.00753,0.60839
0.013344525,0.02993,0.60548
0.013373325,-0.00865,0.60624
0.013401925,-0.01491,0.60567
0.013430725,0.00794,0.60061
0.013459525,-0.00911,0.60048
0.013488325,0.00425,0.60574
0.013517125,0.0032,0.60015
0.013545925,-0.00905,0.5999
0.013574725,0.00656,0.60603
0.013603525,-0.0078,0.60064
0.013632325,0.02388,0.60265
0.013661125,0.01492,0.60371
0.013689925,0.00761,0.60078
0.013718725,-0.00385,0.59698
0.013747525,0.0138,0.59784
0.013776325,-0.0072,0.60224
0.013805125,0.0169,0.60832
0.013833925,0.01867,0.60525
0.013862925,-0.00753,0.60104
0.013891725,0.03257,0.59822
0.013920525,0.00906,0.6007
0.013949525,0.01176,0.60609
0.013978325,-0.00516,0.60442
0.014007125,-0.00734,0.60486
0.014036125,0.03395,0.60926
0.014064925,0.00741,0.60313
0.014093925,0.01183,0.59916
0.014122725,0.01255,0.60478
0.014151725,-0.00714,0.60442
0.014180325,0.01769,0.60503
0.014209125,0.01815,0.60199
0.014237925,-0.00292,0.60445
0.014266725,-0.00668,0.60107
0.014295325,0.01749,0.60615
0.014324125,0.01492,0.5969
0.014352925,0.00873,0.59615
0.014381725,0.01163,0.60571
0.014410525,-0.00635,0.60334
0.014439325,-0.0213,0.60562
0.014468125,-3e-05,0.60549
0.014496925,0.02302,0.60487
0.014525725,0.0142,0.60422
0.014554525,0.03165,0.60624
0.014583325,-0.00529,0.60202
0.014612125,-0.00424,0.60894
0.014640925,0.0088,0.59735
0.014669725,0.00261,0.60189
0.014698525,0.00616,0.60846
0.014727525,0.01268,0.60621
0.014756325,0.01802,0.60126
0.014785125,0.00234,0.60885
0.014814125,-0.00431,0.60226
0.014842925,-0.01399,0.60915
0.014871725,0.00866,0.6012
0.014900725,0.00978,0.60975
0.014929525,-0.00885,0.60586
0.014958525,0.02269,0.59817
0.014987325,0.02256,0.59781
0.015016325,0.05232,0.60447
0.015045125,0.01136,0.59781
0.015073725,0.00037,0.60064
0.015102525,0.00267,0.59731
0.015131325,0.01011,0.60592
0.015160125,0.01433,0.59787
0.015188725,0.01834,0.60516
0.015217525,0.01308,0.60842
0.015246325,-0.00424,0.60344
0.015275125,0.00886,0.59984
0.015303925,0.02203,0.60526
0.015332725,0.00175,0.60645
0.015361525,0.00465,0.60015
0.015390325,0.00136,0.60396
0.015419125,0.02414,0.60289
0.015447925,0.0109,0.60528
0.015476725,0.00109,0.5992
0.015505525,0.00228,0.59872
0.015534325,0.02078,0.59837
0.015563325,0.01578,0.60331
0.015592125,0.0136,0.60806
0.015620925,0.00109,0.59994
0.015649725,0.01683,0.6004
0.015678725,0.01288,0.60004
0.015707525,-0.01346,0.60722
0.015736325,0.0057,0.6013
0.015765325,-0.00187,0.59864
0.015794125,0.01248,0.60426
0.015823125,0.003,0.60246
0.015851925,0.01973,0.59998
0.015880925,0.01327,0.60434
0.015909725,0.00985,0.60182
0.015938525,0.01393,0.60596
0.015967325,-0.02558,0.59777
0.015995925,-0.00213,0.5969
0.016024725,0.0165,0.59717
0.016053525,0.01788,0.60195
0.016082325,0.02526,0.60534
0.016110925,0.01492,0.59676
0.016139725,0.03244,0.60314
0.016168525,0.02295,0.60438
0.016197325,0.00926,0.6038
0.016226125,0.01821,0.60747
0.016254925,0.0005,0.59915
0.016283725,0.00577,0.60598
0.016312525,-0.0049,0.60238
0.016341325,0.01025,0.60546
0.016370325,-0.00418,0.6059
0.016399125,0.01057,0.60172
0.016427925,0.03658,0.60529
0.016456725,0.00886,0.59774
0.016485525,0.02447,0.60553
0.016514525,0.01235,0.59771
0.016543325,0.01505,0.60661
0.016572125,0.03724,0.59613
0.016601125,-0.00036,0.60555
0.016629925,0.01215,0.5963
0.016658925,0.00057,0.60569
0.016687725,0.0223,0.60728
0.016716725,-0.00385,0.60008
0.016745525,0.02025,0.60608
0.016774325,0.01979,0.60119
0.016803125,-0.00727,0.60085
0.016831925,-0.00233,0.59706
0.016860725,0.02025,0.5975
0.016889325,0.01255,0.60293
0.016918125,-0.00227,0.60185
0.016946925,0.02355,0.59955
0.016975725,-0.01491,0.6011
0.017004525,0.02019,0.60033
0.017033125,0.02309,0.60472
0.017061925,-0.00069,0.60352
0.017090725,0.00708,0.59919
0.017119525,0.02183,0.60395
0.017148325,0.01933,0.59953
0.017177125,0.01946,0.60101
0.017206125,0.01156,0.59969
0.017234925,-0.02465,0.59775
0.017263725,0.01696,0.60211
0.017292525,-0.00911,0.60107
0.017321325,-0.00503,0.60186
0.017350325,0.00616,0.60194
0.017379125,0.0221,0.59987
0.017407925,0.00603,0.59979
0.017436925,0.01057,0.60288
0.017465725,-0.00082,0.60592
0.017494525,0.02322,0.5977
0.017523525,-0.0078,0.59791
0.017552325,0.01433,0.60031
0.017581325,0.03909,0.60292
0.017610125,0.01762,0.59986
0.017639125,-0.00121,0.60533
0.017667725,0.0088,0.60161
0.017696525,0.02137,0.60549
0.017725325,0.01321,0.60565
0.017753925,0.00992,0.60608
0.017782725,-0.00885,0.60098
0.017811525,0.00491,0.60404
0.017840325,0.00616,0.59804
0.017869125,0.01374,0.59686
0.017897925,0.00899,0.60376
0.017926725,-0.01754,0.60185
0.017955525,-0.00332,0.59758
0.017984325,-0.00925,0.59693
0.018013125,0.00662,0.60582
0.018041925,-0.00602,0.5992
0.018070725,-0.00556,0.59763
0.018099525,0.03342,0.59996
0.018128325,0.00498,0.59709
0.018157125,0.02407,0.60853
0.018186125,0.0057,0.59878
0.018214925,0.00794,0.60583
0.018243725,0.00195,0.60342
0.018272525,0.02118,0.60282
0.018301525,0.01887,0.60244
0.018330325,0.01861,0.60562
0.018359325,0.00702,0.60486
0.018388125,-0.00734,0.60037
0.018417125,-0.00207,0.60202
0.018445925,0.00241,0.60922
0.018474925,0.02289,0.60525
0.018503725,0.01736,0.60153
0.018532325,-0.0155,0.59693
0.018561125,-0.00707,0.59781
0.018589925,0.02223,0.59871
0.018618725,0.00392,0.60062
0.018647325,0.01163,0.60189
0.018676125,0.0082,0.60178
0.018704925,-0.01438,0.60273
0.018733725,0.00373,0.60472
0.018762525,0.01281,0.60126
0.018791325,0.00234,0.59801
0.018820125,0.00504,0.59722
0.018848925,-0.00865,0.60632
0.018877725,0.02848,0.59974
0.018906525,0.0136,0.59709
0.018935325,0.01578,0.60404
0.018964125,-0.02334,0.60027
0.018992925,0.01808,0.59614
0.019021725,0.03698,0.59766
0.019050725,0.00103,0.60173
0.019079525,0.01597,0.60246
0.019108325,0.02131,0.60044
0.019137125,0.01235,0.60123
0.019166125,0.00978,0.60281
0.019194925,-0.00687,0.59701
0.019223925,0.02282,0.59623
0.019252725,0.02197,0.59656
0.019281725,-0.01004,0.60509
0.019310525,0.0352,0.60024
0.019339525,0.00142,0.60503
0.019368325,0.03823,0.60116
0.019397125,0.0383,0.59644
0.019425725,-0.01359,0.59982
0.019454525,0.00498,0.60211
0.019483325,0.03303,0.60623
0.019511925,0.00511,0.60459
0.019540725,0.03388,0.60201
0.019569525,-0.01353,0.60292
0.019598325,0.00768,0.59887
0.019627125,0.01894,0.59991
0.019655925,0.01143,0.59866
0.019684725,0.01663,0.60209
0.019713525,-0.01734,0.60172
0.019742325,0.04205,0.59663
0.019771125,0.01031,0.59974
0.019799925,0.00557,0.60331
0.019828725,0.03757,0.60139
0.019857525,0.0165,0.59883
0.019886325,0.03257,0.59925
0.019915325,-0.00767,0.60214
0.019944125,0.01031,0.59975
0.019972925,-0.00641,0.60619
0.020001925,0.00656,0.59661
0.020030725,-0.00477,0.59762
0.020059525,0.01841,0.59676
0.020088525,0.01769,0.60053
0.020117325,0.01156,0.603
0.020146325,0.03909,0.59449
0.020175125,0.02756,0.60033
0.020204125,0.00359,0.59825
0.020232925,0.03211,0.6004
0.020261725,-0.00806,0.59825
0.020290525,-0.00799,0.60451
0.020319125,0.01143,0.60399
0.020347925,0.01235,0.59965
0.020376725,0.03737,0.59709
0.020405525,-0.00029,0.60002
0.020434325,0.01117,0.6016
0.020462925,0.01268,0.60008
0.020491725,0.00992,0.60115
0.020520525,0.00643,0.59942
0.020549325,0.00801,0.60247
0.020578125,-0.00253,0.59692
0.020606925,0.01637,0.59737
0.020635725,0.00267,0.59841
0.020664525,-0.00674,0.59631
0.020693525,0.03441,0.59998
0.020722325,0.01973,0.59928
0.020751125,-0.00411,0.60265
0.020779925,0.02704,0.60401
0.020808725,-0.01392,0.60083
0.020837725,-0.00404,0.60211
0.020866525,0.02216,0.60632
0.020895325,0.00985,0.60625
0.020924325,0.02388,0.59835
0.020953125,-0.00299,0.60024
0.020982125,0.03296,0.60189
0.021010925,0.02822,0.59615
0.021039925,-0.01642,0.60052
0.021068725,0.00136,0.60007
0.021097525,0.01314,0.59835
0.021126325,0.02104,0.60227
0.021155125,0.00379,0.59965
0.021183725,-0.00819,0.60012
0.021212525,-0.00424,0.60017
0.021241325,0.01525,0.59634
0.021270125,-0.00529,0.59716
0.021298925,0.00801,0.5966
0.021327525,0.01281,0.59671
0.021356325,0.01828,0.60202
0.021385125,-0.00213,0.60235
0.021413925,0.01848,0.60329
0.021442725,0.00827,0.60255
0.021471525,0.0061,0.60232
0.021500325,0.019,0.6034
0.021529125,0.03915,0.59804
0.021558125,0.01038,0.60244
0.021586925,0.02374,0.60053
0.021615725,0.00228,0.59684
0.021644525,0.00649,0.60085
0.021673325,0.01881,0.60352
0.021702325,0.02743,0.60207
0.021731125,0.03092,0.60157
0.021759925,0.02447,0.59733
0.021788925,-0.00931,0.59693
0.021817725,0.02816,0.59657
0.021846725,0.02052,0.59961
0.021875525,0.03145,0.59833
0.021904325,-9e-05,0.59988
0.021933325,-0.00279,0.60169
0.021962325,-0.00984,0.60426
0.021990925,0.02532,0.60013
0.022019725,-0.00411,0.6005
0.022048525,0.03764,0.60273
0.022077125,0.02388,0.60633
0.022105925,0.01795,0.59916
0.022134725,0.01709,0.59648
0.022163525,0.03184,0.59627
0.022192325,0.02203,0.59334
0.022220925,0.01209,0.59822
0.022249725,0.01143,0.59718
0.022278525,0.01485,0.59891
0.022307325,-0.00233,0.59706
0.022336125,0.00208,0.59686
0.022364925,-0.01886,0.59681
0.022393925,-0.00273,0.59729
0.022422725,-0.00339,0.59551
0.022451525,-0.00141,0.598
0.022480325,-0.00457,0.59758
0.022509125,0.03718,0.59719
0.022537925,0.03369,0.60211
0.022566925,0.02802,0.60019
0.022595725,0.0167,0.59816
0.022624525,-0.00365,0.60246
0.022653525,-0.00167,0.59987
0.022682325,0.02295,0.60504
0.022711325,0.00327,0.59692
0.022740125,-0.00286,0.59839
0.022769125,-0.00444,0.60172
0.022797925,0.02947,0.59851
0.022826925,0.02118,0.59806
0.022855725,0.01446,0.6021
0.022884325,0.03151,0.59817
0.022913125,0.01183,0.60007
0.022941925,0.01769,0.59871
0.022970725,0.01907,0.59643
0.022999325,0.00267,0.594
0.023028125,0.01874,0.60027
0.023056925,0.03033,0.59876
0.023085725,0.02243,0.59854
0.023114525,0.00853,0.60168
0.023143325,0.0005,0.59929
0.023172125,0.00445,0.59353
0.023200925,0.01775,0.59971
0.023229725,0.01406,0.598
0.023258525,-0.00134,0.60148
0.023287325,-0.00082,0.59719
0.023316125,-0.00503,0.60199
0.023344925,0.02144,0.59627
0.023373925,0.02855,0.59419
0.023402725,0.0167,0.59825
0.023431525,0.00419,0.59929
0.023460325,0.0109,0.59282
0.023489325,0.02862,0.60413
0.023518125,0.01268,0.60471
0.023547125,0.01558,0.59693
0.023575925,0.01123,0.59995
0.023604725,0.01894,0.59926
0.023633725,-0.00523,0.59839
0.023662725,0.0005,0.60069
0.023691525,0.01439,0.5989
0.023720325,-0.00813,0.5993
0.023749125,0.03184,0.59536
0.023777725,0.02071,0.59789
0.023806525,-0.02064,0.59621
0.023835325,0.02006,0.59713
0.023864125,0.00248,0.59945
0.023892725,-0.00398,0.59781
0.023921525,0.03296,0.59495
0.023950325,0.01169,0.59741
0.023979125,0.01209,0.59924
0.024007925,0.01821,0.59296
0.024036725,0.01479,0.59739
0.024065525,-0.00378,0.5963
0.024094325,-0.01366,0.59981
0.024123125,0.01123,0.59763
0.024151925,-0.0078,0.59775
0.024180725,0.03645,0.5975
0.024209725,0.00899,0.60032
0.024238525,0.0109,0.59745
0.024267325,0.02104,0.59655
0.024296125,-0.00358,0.60434
0.024325125,-0.00431,0.59312
0.024353925,0.0136,0.59907
0.024382725,-0.0024,0.60017
0.024411725,0.01762,0.59688
0.024440525,0.01564,0.59999
0.024469525,0.0061,0.59614
0.024498325,0.02499,0.59745
0.024527325,0.0136,0.60124
0.024556125,-0.00503,0.60065
0.024584925,0.01136,0.59775
0.024613725,0.0215,0.59643
0.024642525,-0.00839,0.59832
0.024671125,0.00162,0.59363
0.024699925,-0.00457,0.59617
