Time [s],GPIO [V],Input voltage [V]
0.0018118813,0.00254,0.60914
0.0018406813,0.01762,0.61191
0.0018694813,-0.00806,0.60504
0.0018982813,0.02407,0.58628
0.0019272813,0.01439,0.55867
0.0019560813,0.02374,0.52562
0.0019848813,0.02302,0.48201
0.0020136813,-0.00668,0.43605
0.0020422813,0.0032,0.37948
0.0020710813,0.01663,0.32569
0.0020996813,0.02157,0.27051
0.0021284813,0.01143,0.21815
0.0021570813,0.02302,0.17321
0.0021858813,0.003,0.11965
0.0022144813,0.00267,0.08363
0.0022432813,0.01775,0.04525
0.0022720813,-0.00233,0.01759
0.0023006813,0.00886,0.00137
0.0023294813,0.00676,-0.00637
0.0023582813,0.00169,-0.00654
0.0023868813,0.0169,0.01211
0.0024156813,-0.00194,0.03667
0.0024444813,0.01867,0.06694
0.0024732813,0.0223,0.10651
0.0025020813,0.00465,0.15138
0.0025308813,-0.00332,0.19993
0.0025596813,0.01268,0.2586
0.0025882813,0.01683,0.30701
0.0026170813,0.01808,0.37142
0.0026460813,0.0113,0.42053
0.0026748813,0.03454,0.46835
0.0027036813,0.01492,0.52158
0.0027324813,0.01176,0.54597
0.0027612813,0.01762,0.57809
0.0027900813,0.03882,0.59296
0.0028188813,0.01525,0.60852
0.0028478813,0.02407,0.60756
0.0028764813,0.00787,0.59892
0.0029052813,0.03876,0.58142
0.0029338813,0.0215,0.55404
0.0029624813,0.01176,0.51344
0.0029912813,0.00801,0.47034
0.0030198813,0.01802,0.42237
0.0030486813,0.00346,0.36657
0.0030774813,0.0115,0.31469
0.0031060813,0.02183,0.25504
0.0031348813,0.02144,0.20556
0.0031634813,0.00866,0.16041
0.0031922813,0.01558,0.10611
0.0032210813,0.01215,0.0741
0.0032498813,0.00234,0.04083
0.0032784813,0.0352,0.01185
0.0033072813,0.00386,0.00269
0.0033360813,0.00794,-0.0012
0.0033648813,0.01861,0.0013
0.0033936813,0.003,0.01947
0.0034224813,0.01334,0.04204
0.0034512813,0.00847,0.0772
0.0034800813,0.0221,0.11269
0.0035088813,0.00866,0.16108
0.0035376813,-0.00497,0.21248
0.0035664813,0.0109,0.26473
0.0035952813,0.00103,0.32781
0.0036240813,-0.00648,0.38294
0.0036528813,0.0028,0.43271
0.0036818813,0.00643,0.47823
0.0037106813,0.00136,0.52031
0.0037394813,0.02638,0.55702
0.0037680813,0.02355,0.5855
0.0037966813,0.01867,0.60628
0.0038254813,0.01749,0.61171
0.0038540813,-0.02143,0.61296
0.0038828813,0.01894,0.6019
0.0039114813,0.0223,0.57856
0.0039402813,0.01657,0.54792
0.0039688813,0.01136,0.50852
0.0039976813,0.01084,0.46422
0.0040264813,0.00228,0.41334
0.0040550813,0.03849,0.35338
0.0040838813,0.01841,0.30308
0.0041126813,0.03336,0.24968
0.0041414813,0.00577,0.1934
0.0041702813,0.03909,0.14547
0.0041988813,4e-05,0.10146
0.0042276813,0.01117,0.06342
0.0042564813,0.01235,0.03309
0.0042852813,0.03606,0.01134
0.0043140813,0.0088,-0.00118
0.0043428813,0.01222,0.00118
0.0043716813,0.03639,0.00386
0.0044004813,0.02262,0.02374
0.0044292813,0.01123,0.05065
0.0044580813,0.01683,0.08997
0.0044868813,0.02197,0.13119
0.0045158813,0.01894,0.17108
0.0045446813,0.00346,0.22627
0.0045734813,0.01933,0.27973
0.0046022813,0.00517,0.33612
0.0046308813,-0.01484,0.39704
0.0046596813,-0.02498,0.44066
0.0046882813,0.03033,0.4932
0.0047170813,0.01518,0.53042
0.0047456813,0.01755,0.56808
0.0047744813,0.01406,0.58802
0.0048030813,0.01808,0.60977
0.0048318813,-0.00457,0.60955
0.0048604813,0.02335,0.60798
0.0048892813,-0.01985,0.59363
0.0049180813,0.02434,0.56621
0.0049468813,0.00478,0.53901
0.0049754813,0.02908,0.50321
0.0050042813,0.02414,0.45466
0.0050330813,0.01275,0.39622
0.0050618813,-0.00095,0.34518
0.0050906813,0.00603,0.2939
0.0051194813,0.00485,0.23409
0.0051480813,0.02098,0.17991
0.0051768813,0.03922,0.13785
0.0052056813,0.01591,0.09524
0.0052344813,0.01406,0.05279
0.0052634813,0.00807,0.0273
0.0052922813,-0.0078,0.00998
0.0053210813,0.00465,-0.00161
0.0053498813,-0.00931,0.0006
0.0053786813,0.02763,0.00783
0.0054074813,-0.02156,0.02377
0.0054364813,-0.00727,0.05538
0.0054650813,0.01518,0.09414
0.0054938813,0.00873,0.13996
0.0055224813,0.03889,0.19272
0.0055510813,0.00208,0.24146
0.0055798813,-0.00767,0.29732
0.0056084813,0.01117,0.34906
0.0056372813,-0.00655,0.40297
0.0056660813,0.03013,0.45379
0.0056946813,0.01005,0.50441
0.0057234813,-0.00088,0.53939
0.0057520813,0.00965,0.5719
0.0057808813,0.00485,0.59582
0.0058096813,0.01374,0.61199
0.0058384813,0.01301,0.60681
0.0058670813,0.01591,0.60724
0.0058958813,0.00017,0.58827
0.0059246813,0.00353,0.56463
0.0059534813,0.02243,0.53016
0.0059822813,0.00919,0.48737
0.0060110813,0.03316,0.44022
0.0060398813,-0.00161,0.39141
0.0060686813,0.02065,0.33279
0.0060974813,-0.002,0.28152
0.0061262813,0.0269,0.22775
0.0061550813,0.0163,0.17307
0.0061838813,0.01301,0.12807
0.0062126813,0.00978,0.07877
0.0062414813,-0.00365,0.05238
0.0062704813,0.02743,0.02327
0.0062992813,-0.0022,0.00383
0.0063280813,0.00722,-0.00294
0.0063566813,0.00537,-0.00254
0.0063852813,0.02532,0.01025
0.0064140813,0.01532,0.03366
0.0064426813,0.01202,0.06807
0.0064714813,0.00761,0.1022
0.0065000813,0.01005,0.1453
0.0065288813,0.01466,0.20019
0.0065576813,-0.00036,0.25205
0.0065862813,0.01025,0.30473
0.0066150813,-0.00661,0.36361
0.0066436813,0.0001,0.41421
0.0066724813,0.01288,0.46534
0.0067012813,-0.00082,0.51281
0.0067300813,0.0136,0.54377
0.0067588813,0.01788,0.57999
0.0067874813,0.02131,0.59904
0.0068162813,-0.0045,0.61105
0.0068450813,0.01262,0.61289
0.0068738813,0.02585,0.60116
0.0069026813,0.03105,0.58262
0.0069314813,0.02427,0.55629
0.0069602813,0.01808,0.51614
0.0069890813,0.03158,0.47893
0.0070178813,0.00564,0.43303
0.0070466813,0.02638,0.37638
0.0070756813,0.03494,0.32175
0.0071044813,0.02249,0.26949
0.0071332813,0.02756,0.21294
0.0071620813,0.0138,0.16123
0.0071908813,0.01136,0.11132
0.0072194813,0.0194,0.07128
0.0072482813,0.01676,0.03827
0.0072768813,0.01802,0.01203
0.0073056813,0.01545,0.0018
0.0073342813,0.02124,0.00237
0.0073630813,0.0032,0.00452
0.0073916813,0.01123,0.01426
0.0074204813,-0.00108,0.04277
0.0074490813,0.00175,0.07428
0.0074778813,0.01762,0.10453
0.0075066813,0.01439,0.16143
0.0075354813,-0.02248,0.20665
0.0075640813,0.01334,0.2641
0.0075928813,-0.00648,0.31874
0.0076216813,0.0001,0.37524
0.0076504813,0.02006,0.43355
0.0076792813,0.01439,0.47982
0.0077078813,0.02111,0.52448
0.0077366813,0.03309,0.55213
0.0077654813,0.01834,0.5826
0.0077942813,0.00906,0.60503
0.0078230813,0.02901,0.61316
0.0078518813,0.02078,0.60753
0.0078808813,0.04692,0.59937
0.0079096813,0.01729,0.58371
0.0079384813,0.0248,0.54639
0.0079672813,-0.00549,0.50913
0.0079960813,0.00103,0.46502
0.0080248813,0.0163,0.41435
0.0080536813,-0.00832,0.35648
0.0080824813,0.00313,0.30773
0.0081110813,0.0059,0.25024
0.0081398813,-0.00378,0.19951
0.0081684813,0.03033,0.14612
0.0081972813,0.02203,0.10166
0.0082258813,0.0111,0.05832
0.0082546813,-0.00826,0.03736
0.0082832813,0.02282,0.01028
0.0083120813,0.01321,0.00444
0.0083406813,0.02539,-0.00585
0.0083694813,0.01676,0.00129
0.0083982813,0.00676,0.02451
0.0084270813,-0.0024,0.04442
0.0084556813,0.01011,0.0823
0.0084844813,0.02927,0.12107
0.0085132813,-0.00529,0.16682
0.0085420813,0.03145,0.22238
0.0085708813,0.01176,0.27507
0.0085996813,0.0055,0.33673
0.0086284813,-0.00562,0.38754
0.0086572813,0.01874,0.44505
0.0086860813,0.03303,0.4876
0.0087148813,0.01617,0.52437
0.0087436813,-0.00437,0.5642
0.0087724813,0.01196,0.59104
0.0088012813,0.0084,0.60562
0.0088300813,0.02295,0.61308
0.0088588813,0.02019,0.60881
0.0088878813,0.00406,0.59377
0.0089166813,0.00399,0.57854
0.0089452813,0.01953,0.54354
0.0089738813,0.01512,0.49978
0.0090026813,-0.00806,0.45019
0.0090312813,0.01999,0.4044
0.0090600813,0.02315,0.35209
0.0090886813,0.03053,0.29994
0.0091174813,0.0329,0.23879
0.0091460813,0.01057,0.18722
0.0091748813,-0.01234,0.13792
0.0092036813,0.01736,0.09856
0.0092322813,-0.00332,0.05888
0.0092610813,0.03836,0.02795
0.0092898813,0.00992,0.0096
0.0093186813,0.03658,-0.00275
0.0093472813,0.02124,-0.004
0.0093760813,-0.00681,0.0071
0.0094048813,0.01215,0.02703
0.0094336813,-0.00668,0.0565
0.0094624813,-0.00259,0.09103
0.0094912813,0.00873,0.13241
0.0095200813,-0.00562,0.18343
0.0095488813,0.03184,0.23128
0.0095776813,0.01676,0.28985
0.0096064813,0.0192,0.34798
0.0096352813,0.003,0.39986
0.0096640813,0.01808,0.44967
0.0096928813,0.02526,0.4984
0.0097218813,0.01466,0.53653
0.0097506813,0.02197,0.57212
0.0097794813,0.02578,0.59464
0.0098082813,0.0032,0.60911
0.0098368813,0.02829,0.61151
0.0098654813,0.0223,0.60176
0.0098942813,-0.0047,0.5916
0.0099228813,0.01703,0.56298
0.0099516813,0.03573,0.52776
0.0099802813,0.01663,0.49005
0.0100090813,0.01354,0.44074
0.0100378813,0.02381,0.39022
0.0100664813,0.0383,0.33857
0.0100952813,0.0136,0.28236
0.0101240813,0.01387,0.22931
0.0101526813,0.0082,0.18048
0.0101814813,0.00906,0.12804
0.0102102813,0.01294,0.08543
0.0102390813,0.02631,0.04919
0.0102678813,0.01446,0.01765
0.0102966813,-0.0153,0.00821
0.0103252813,0.03072,-0.00451
0.0103540813,0.02394,-0.00076
0.0103828813,0.02282,0.01599
0.0104116813,0.0165,0.03359
0.0104404813,0.02394,0.0604
0.0104694813,0.01248,0.10577
0.0104982813,-0.02024,0.1383
0.0105270813,-0.01076,0.19479
0.0105558813,-0.02268,0.2467
0.0105846813,0.0196,0.30204
0.0106134813,0.01564,0.35417
0.0106422813,0.01518,0.41175
0.0106710813,-0.00608,0.45898
0.0106996813,-0.00977,0.50592
0.0107284813,0.00432,0.54552
0.0107570813,0.02407,0.57753
0.0107858813,0.03994,0.59559
0.0108144813,0.01637,0.60636
0.0108432813,0.02578,0.61399
0.0108718813,-0.01912,0.60761
0.0109006813,0.02203,0.58549
0.0109292813,0.00748,0.55904
0.0109580813,0.02309,0.52313
0.0109868813,-0.00668,0.47984
0.0110156813,-0.00582,0.43012
0.0110442813,-0.00404,0.38344
0.0110730813,-0.00437,0.32403
0.0111018813,-0.00042,0.26681
0.0111306813,-0.00016,0.21599
0.0111594813,0.02144,0.1587
0.0111882813,0.01038,0.11671
0.0112170813,0.01222,0.0753
0.0112458813,0.0169,0.04298
0.0112746813,-0.0022,0.01797
0.0113034813,0.02262,-0.00312
0.0113322813,0.00919,-0.00608
0.0113610813,0.00149,0.00043
0.0113898813,0.04699,0.01325
0.0114186813,-0.00457,0.03806
0.0114474813,-0.00661,0.07438
0.0114764813,0.02269,0.11296
0.0115052813,0.01341,0.1562
0.0115338813,0.00544,0.20221
0.0115626813,-0.02367,0.26261
0.0115912813,0.01709,0.31303
0.0116200813,0.00307,0.374
0.0116486813,0.0458,0.42464
0.0116774813,0.0323,0.47743
0.0117060813,-0.00628,0.51498
0.0117348813,0.02361,0.55504
0.0117634813,0.02071,0.58116
0.0117922813,0.0192,0.5945
0.0118210813,0.02157,0.61227
0.0118496813,0.00109,0.60835
0.0118784813,0.00649,0.59729
0.0119072813,0.02243,0.57839
0.0119360813,0.02045,0.5512
0.0119646813,0.01071,0.51533
0.0119934813,0.01722,0.46616
0.0120222813,0.02855,0.41918
0.0120510813,-0.00806,0.36583
0.0120798813,0.01354,0.30859
0.0121086813,0.03145,0.25761
0.0121374813,0.0007,0.20238
0.0121662813,0.0113,0.15369
0.0121950813,-0.01063,0.10308
0.0122238813,0.01709,0.06773
0.0122526813,-0.00628,0.04123
0.0122816813,-0.00371,0.01057
0.0123104813,0.01374,-0.00032
0.0123392813,-0.00437,-0.00602
0.0123680813,0.00136,0.00238
0.0123968813,0.01051,0.02356
0.0124254813,0.02078,0.04559
0.0124542813,-0.00148,0.07886
0.0124828813,0.01327,0.12018
0.0125116813,0.0352,0.16514
0.0125402813,0.01011,0.21878
0.0125690813,0.01861,0.27308
0.0125976813,-0.00543,0.32876
0.0126264813,-0.00121,0.38248
0.0126550813,0.01321,0.43278
0.0126838813,0.0196,0.48619
0.0127126813,0.00886,0.52822
0.0127414813,0.01716,0.55797
0.0127700813,-0.01353,0.58811
0.0127988813,0.01881,0.60443
0.0128276813,0.01485,0.60805
0.0128564813,0.00669,0.60673
0.0128852813,-0.00813,0.59379
0.0129140813,0.02434,0.5759
0.0129428813,0.00504,0.54153
0.0129716813,0.01992,0.50256
0.0130004813,0.01262,0.45941
0.0130292813,0.01222,0.40769
0.0130580813,0.00234,0.35478
0.0130868813,0.03059,0.30366
0.0131156813,0.03171,0.24556
0.0131444813,0.0059,0.18997
0.0131732813,0.0163,0.14049
0.0132022813,0.00353,0.0976
0.0132310813,0.01703,0.05843
0.0132596813,-0.00832,0.02705
0.0132882813,0.02388,0.01541
0.0133170813,0.02697,-0.00337
0.0133456813,0.02776,-0.00403
0.0133744813,-0.00786,0.00693
0.0134030813,0.03395,0.02824
0.0134318813,-0.00681,0.05098
0.0134606813,-0.00549,0.0886
0.0134892813,0.01018,0.13233
0.0135180813,0.00149,0.18353
0.0135466813,0.01755,0.22846
0.0135754813,0.00913,0.28512
0.0136042813,-0.00279,0.34093
0.0136330813,0.01973,0.39679
0.0136616813,0.03336,0.45031
0.0136904813,0.00689,0.49374
0.0137192813,-0.00872,0.53607
0.0137480813,-0.00398,0.56787
0.0137768813,0.0354,0.59259
0.0138056813,-0.00194,0.60145
0.0138344813,0.01104,0.6074
0.0138632813,0.0055,0.60838
0.0138920813,-0.00859,0.58736
0.0139208813,0.00952,0.56376
0.0139496813,0.01867,0.53489
0.0139784813,0.01808,0.49772
0.0140072813,0.0169,0.45236
0.0140362813,-0.00055,0.40109
0.0140650813,0.01354,0.34353
0.0140938813,0.02381,0.28265
0.0141226813,-0.00799,0.22905
0.0141512813,0.00182,0.18275
0.0141798813,0.03731,0.13201
0.0142086813,0.03125,0.08169
0.0142372813,0.02335,0.05523
0.0142660813,0.01406,0.0215
0.0142946813,0.0163,0.00784
0.0143234813,-0.00016,0.0027
0.0143522813,0.02052,-0.00289
0.0143808813,0.01222,0.00673
0.0144096813,0.03672,0.02846
0.0144384813,0.0221,0.06078
0.0144670813,-0.00687,0.0991
0.0144958813,0.01815,0.13844
0.0145246813,-0.00128,0.1922
0.0145534813,0.0221,0.24225
0.0145820813,0.00932,0.29705
0.0146108813,0.02019,0.35469
0.0146396813,0.00248,0.40531
0.0146684813,-0.00187,0.45608
0.0146972813,0.03658,0.504
0.0147260813,0.003,0.54221
0.0147548813,0.00103,0.574
0.0147836813,0.03751,0.59464
0.0148124813,0.02355,0.60755
0.0148414813,0.01466,0.60963
0.0148702813,0.01248,0.60801
0.0148990813,0.03132,0.58295
0.0149278813,0.01433,0.55847
0.0149566813,0.01913,0.51675
0.0149854813,0.00063,0.47831
0.0150140813,0.03724,0.4362
0.0150428813,-0.0232,0.38471
0.0150714813,-0.00365,0.32787
0.0151002813,0.02309,0.2766
0.0151288813,-0.00536,0.21528
0.0151576813,0.01459,0.16917
0.0151862813,0.01301,0.11526
0.0152150813,0.00913,0.07728
0.0152438813,0.00774,0.04629
0.0152724813,0.01887,0.02004
0.0153012813,0.00689,0.00213
0.0153300813,0.00234,-0.00268
0.0153586813,0.03869,0.00625
0.0153874813,-0.00115,0.01674
0.0154162813,0.01953,0.03726
0.0154450813,0.01795,0.07086
0.0154738813,-0.01208,0.10994
0.0155026813,0.01485,0.15638
0.0155314813,0.03151,0.20246
0.0155602813,0.01505,0.25669
0.0155890813,0.01235,0.31806
0.0156178813,0.02651,0.35781
0.0156466813,0.01538,0.41966
0.0156754813,0.01466,0.47217
0.0157042813,0.02019,0.51688
0.0157330813,0.00834,0.5528
0.0157618813,0.02295,0.5802
0.0157906813,0.01367,0.59779
0.0158196813,0.00142,0.60748
0.0158482813,0.03421,0.60897
0.0158770813,0.02098,0.59648
0.0159056813,0.03579,0.57743
0.0159342813,0.03652,0.54967
0.0159630813,0.01802,0.5129
0.0159916813,0.01683,0.474
0.0160204813,0.01018,0.42461
0.0160490813,0.00287,0.36857
0.0160778813,0.00893,0.31526
0.0161066813,0.00524,0.26572
0.0161352813,0.02414,0.20863
0.0161640813,0.02295,0.16111
0.0161928813,0.03296,0.11261
0.0162216813,0.01255,0.06995
0.0162502813,0.01169,0.04003
0.0162790813,0.03487,0.01794
0.0163078813,0.01222,0.00764
0.0163366813,0.02368,-0.00354
0.0163654813,0.00913,-0.00155
0.0163942813,0.00149,0.01302
0.0164230813,-0.02136,0.04364
0.0164518813,0.0055,0.07208
0.0164806813,0.01834,0.1172
0.0165094813,0.01913,0.1623
0.0165382813,0.03507,0.2146
0.0165670813,0.01136,0.26543
0.0165958813,0.0059,0.32673
0.0166246813,0.03507,0.38292
0.0166536813,0.01643,0.43261
0.0166824813,0.00913,0.48202
0.0167110813,-0.00687,0.52516
0.0167398813,-0.00747,0.56153
0.0167684813,0.02098,0.58458
0.0167972813,0.01077,0.60474
0.0168258813,-0.00865,0.6091
0.0168546813,0.00399,0.60611
0.0168832813,0.01466,0.59907
0.0169120813,0.01591,0.57546
0.0169406813,0.00965,0.5501
0.0169694813,0.0302,0.51071
0.0169982813,0.02355,0.46339
0.0170268813,0.02322,0.40976
0.0170556813,0.01262,0.35838
0.0170844813,0.02071,0.30553
0.0171132813,0.0194,0.24914
0.0171418813,0.0082,0.19347
0.0171706813,0.01433,0.14452
0.0171994813,0.01979,0.10092
0.0172282813,0.0003,0.06463
0.0172570813,-0.002,0.02991
0.0172858813,-0.0074,0.01247
0.0173146813,0.0109,-0.00654
0.0173434813,-0.00069,-0.00545
0.0173722813,0.00755,0.00966
0.0174010813,0.01979,0.02297
0.0174298813,0.01472,0.04612
0.0174586813,0.03724,0.08245
0.0174874813,0.00419,0.1243
0.0175164813,0.02203,0.18026
0.0175452813,-0.00095,0.22904
0.0175740813,0.02104,0.27915
0.0176026813,0.0196,0.33823
0.0176314813,-0.00569,0.39029
0.0176600813,0.03428,0.44497
0.0176886813,0.01288,0.49262
0.0177174813,0.02578,0.53493
0.0177462813,0.01374,0.55996
0.0177748813,0.01472,0.59172
0.0178036813,0.00208,0.60298
0.0178322813,0.01143,0.61232
0.0178610813,0.00274,0.60732
0.0178898813,0.01341,0.59535
0.0179184813,0.02111,0.57085
0.0179472813,0.02183,0.5408
0.0179760813,0.02394,0.49759
0.0180048813,0.01722,0.45385
0.0180334813,0.03145,0.40139
0.0180622813,-0.0022,0.34083
0.0180910813,0.01663,0.28937
0.0181198813,0.02078,0.23227
0.0181486813,0.00728,0.18043
0.0181774813,0.01907,0.13599
0.0182062813,0.00985,0.08976
0.0182350813,-0.01313,0.05225
0.0182638813,0.02045,0.02936
0.0182926813,0.02578,0.00031
0.0183216813,0.01446,-0.00414
0.0183504813,0.03836,0.00159
0.0183792813,-0.00398,0.0102
0.0184080813,0.00267,0.02658
0.0184368813,0.01005,0.05866
0.0184654813,-0.01445,0.09356
0.0184942813,0.01025,0.13401
0.0185228813,0.01229,0.1893
0.0185516813,0.00155,0.24769
0.0185802813,-0.00345,0.29581
0.0186090813,0.0138,0.34957
0.0186376813,-0.00134,0.40037
0.0186664813,0.00774,0.45541
0.0186952813,0.00682,0.50265
0.0187238813,0.01643,0.54076
0.0187526813,0.01117,0.57217
0.0187814813,0.02361,0.59217
0.0188100813,0.00531,0.60827
0.0188388813,0.03402,0.61592
0.0188676813,0.0163,0.60681
0.0188964813,0.01834,0.59089
0.0189252813,0.02302,0.56564
0.0189540813,0.01308,0.52651
0.0189828813,0.00406,0.48265
0.0190114813,0.02434,0.43907
0.0190402813,0.02453,0.38551
0.0190692813,0.01057,0.33239
0.0190980813,0.01374,0.27568
0.0191268813,0.01907,0.22124
0.0191556813,-0.00227,0.17105
0.0191844813,-0.00615,0.11797
0.0192132813,0.01281,0.07883
0.0192420813,0.02177,0.04314
0.0192710813,0.02341,0.01718
0.0192998813,-0.0018,0.00476
0.0193284813,-0.00385,-0.00206
0.0193570813,0.01406,0.00084
0.0193858813,-0.0128,0.01442
0.0194144813,0.03797,0.04077
0.0194432813,0.01314,0.06319
0.0194718813,0.0109,0.09992
0.0195006813,0.01354,0.14725
0.0195292813,-0.00055,0.19877
0.0195580813,0.0138,0.249
0.0195868813,0.02118,0.31189
0.0196154813,0.01927,0.36102
0.0196442813,-0.00115,0.41365
0.0196730813,0.01117,0.4711
0.0197018813,0.0275,0.50796
0.0197304813,0.02829,0.54788
0.0197592813,0.00708,0.58003
0.0197880813,0.01795,0.60198
0.0198168813,0.01084,0.60847
0.0198456813,-0.00352,0.60881
0.0198744813,0.03329,0.59805
0.0199032813,0.0136,0.58343
0.0199320813,-0.01636,0.55611
0.0199608813,0.03342,0.5249
0.0199896813,0.01512,0.48347
0.0200184813,0.02309,0.4281
0.0200472813,0.0001,0.37559
0.0200760813,0.01525,0.31918
0.0201050813,0.01742,0.26252
0.0201338813,0.00827,0.20619
0.0201626813,0.01834,0.15605
0.0201912813,0.035,0.11044
0.0202200813,0.01755,0.07228
0.0202486813,0.00708,0.04116
0.0202774813,0.02322,0.01513
0.0203060813,-0.0072,-0.0
0.0203348813,0.00913,-0.00724
0.0203634813,0.01031,0.00209
0.0203922813,-0.0236,0.01566
0.0204208813,0.0381,0.04392
0.0204496813,-0.01353,0.07285
0.0204784813,-0.01813,0.11482
0.0205070813,-0.00187,0.16064
0.0205358813,0.00787,0.20611
0.0205646813,0.01288,0.2646
0.0205934813,0.00491,0.32145
0.0206222813,0.00373,0.37714
0.0206508813,0.01637,0.42949
0.0206796813,0.00998,0.48245
0.0207084813,0.03184,0.51646
0.0207372813,0.00419,0.55831
0.0207660813,0.02203,0.585
0.0207948813,-0.0074,0.60468
0.0208236813,-0.02057,0.60997
0.0208524813,0.0028,0.60851
0.0208814813,0.01933,0.59862
0.0209102813,0.02434,0.57634
0.0209390813,0.00432,0.55044
0.0209678813,-0.00022,0.50752
0.0209966813,-0.01939,0.46003
0.0210254813,0.03112,0.41977
0.0210542813,-0.00404,0.36543
0.0210828813,0.00616,0.30566
0.0211114813,0.02855,0.25794
0.0211402813,-0.01287,0.1981
0.0211688813,0.01202,0.15516
0.0211976813,0.00965,0.10184
0.0212262813,0.00913,0.06569
0.0212550813,0.01953,0.02833
0.0212838813,-0.00266,0.01153
0.0213124813,0.01341,-0.00144
0.0213412813,0.00188,-0.00442
0.0213700813,0.02104,0.00079
0.0213986813,-0.01287,0.02249
0.0214274813,0.00669,0.04657
0.0214562813,0.02526,0.08217
0.0214850813,-0.00628,0.12468
0.0215138813,0.03434,0.16723
0.0215426813,0.01229,0.22629
0.0215712813,0.00906,0.27189
0.0216000813,-0.00911,0.3306
0.0216288813,-3e-05,0.38669
0.0216576813,0.01143,0.44033
0.0216864813,0.01209,0.4817
0.0217154813,0.01808,0.52688
0.0217442813,0.00656,0.5601
0.0217730813,0.02862,0.58496
0.0218018813,0.01453,0.60359
0.0218306813,0.02144,0.60683
0.0218594813,0.0055,0.61212
0.0218884813,0.03935,0.59568
0.0219170813,0.00893,0.56606
0.0219458813,0.00392,0.53895
0.0219744813,-0.00325,0.49994
0.0220030813,0.01802,0.45774
0.0220318813,0.00945,0.40602
0.0220604813,0.01861,0.34755
0.0220892813,-0.00049,0.29741
0.0221180813,-0.0045,0.23919
0.0221466813,0.0215,0.18852
0.0221754813,0.00122,0.13552
0.0222042813,0.00952,0.09612
0.0222328813,0.00794,0.06091
0.0222616813,0.03329,0.03016
0.0222904813,0.01005,0.00934
0.0223192813,0.02947,0.00092
0.0223478813,0.01874,0.00218
0.0223766813,0.0086,0.01003
0.0224054813,-0.00352,0.02944
0.0224342813,0.01057,0.05756
0.0224630813,-0.0076,0.08822
0.0224918813,-0.00161,0.13626
0.0225206813,0.0163,0.18648
0.0225494813,0.01564,0.2335
0.0225782813,0.00623,0.29423
0.0226070813,4e-05,0.34787
0.0226360813,-0.01083,0.40499
0.0226648813,0.00425,0.45259
0.0226936813,-0.00918,0.49842
0.0227224813,-0.01083,0.53293
0.0227512813,0.02816,0.5749
0.0227800813,0.02401,0.59548
0.0228086813,0.01268,0.60459
0.0228372813,0.0248,0.61176
0.0228660813,-0.00826,0.60962
0.0228946813,0.02118,0.58985
0.0229234813,0.02368,0.57099
0.0229520813,0.02539,0.52983
0.0229808813,0.0275,0.48961
0.0230096813,0.00399,0.44646
0.0230382813,0.02197,0.3888
0.0230670813,0.0377,0.33296
0.0230958813,-0.00253,0.27672
0.0231244813,0.02631,0.22615
0.0231532813,0.03751,0.17319
0.0231820813,0.01584,0.12717
0.0232108813,-0.0022,0.08693
0.0232396813,0.00406,0.04967
