Time [s],GPIO [V],Input voltage [V]
0.0037184569,0.01696,0.11089
0.0037474569,-0.00569,0.10928
0.0037762569,0.02131,0.11066
0.0038052569,0.01229,0.10654
0.0038340569,0.01848,0.10477
0.0038626569,0.01808,0.10268
0.0038914569,0.01584,0.10412
0.0039202569,-0.00398,0.10176
0.0039490569,-0.00259,0.10647
0.0039776569,0.00801,0.10672
0.0040064569,-0.00253,0.10522
0.0040352569,-0.00075,0.10628
0.0040640569,0.02309,0.10303
0.0040928569,0.01439,0.1035
0.0041216569,-0.00069,0.10284
0.0041504569,0.02006,0.10162
0.0041792569,0.03757,0.10172
0.0042080569,0.03494,0.10634
0.0042368569,0.01874,0.101
0.0042656569,0.01881,0.09881
0.0042944569,-0.0018,0.09705
0.0043234569,0.01064,0.10514
0.0043522569,-0.00503,0.10027
0.0043810569,0.01749,0.0953
0.0044098569,0.01347,0.0998
0.0044388569,-0.00687,0.09525
0.0044676569,-0.00391,0.09699
0.0044966569,-0.01017,0.09634
0.0045254569,0.01604,0.09849
0.0045542569,0.02592,0.10029
0.0045832569,0.00787,0.09368
0.0046120569,0.01288,0.09295
0.0046410569,0.02071,0.09284
0.0046700569,0.01716,0.09368
0.0046986569,0.01558,0.09334
0.0047274569,-0.00055,0.08875
0.0047562569,0.01453,0.08797
0.0047848569,-0.00641,0.09439
0.0048136569,0.01841,0.09575
0.0048424569,0.02295,0.09256
0.0048712569,-0.00418,0.09423
0.0049000569,0.0219,0.09241
0.0049288569,-0.00846,0.08914
0.0049576569,-0.00444,0.08424
0.0049864569,-0.00595,0.08887
0.0050152569,0.01802,0.09191
0.0050440569,-0.02162,0.09032
0.0050728569,-0.0076,0.08796
0.0051016569,-0.00128,0.09103
0.0051304569,-0.01794,0.08982
0.0051592569,0.00919,0.09016
0.0051880569,0.01044,0.08171
0.0052168569,0.01169,0.0919
0.0052458569,-0.00378,0.08666
0.0052746569,-0.00602,0.08309
0.0053034569,0.0088,0.07994
0.0053324569,-0.00839,0.09079
0.0053612569,0.01492,0.08991
0.0053900569,-0.01412,0.07794
0.0054190569,0.03079,0.08345
0.0054478569,-0.01293,0.07936
0.0054768569,-0.00898,0.08463
0.0055056569,0.00906,0.08496
0.0055346569,0.00419,0.08221
0.0055634569,-9e-05,0.08342
0.0055922569,0.00853,0.08351
0.0056208569,0.01472,0.08507
0.0056496569,0.03737,0.08143
0.0056784569,-0.00358,0.08027
0.0057072569,-0.00029,0.07629
0.0057358569,0.01354,0.07762
0.0057646569,0.0138,0.08099
0.0057934569,-0.00069,0.08128
0.0058222569,0.0113,0.08055
0.0058510569,0.02025,0.0806
0.0058798569,0.01406,0.08024
0.0059086569,-0.01109,0.07444
0.0059374569,-0.00411,0.08121
0.0059662569,0.01104,0.07608
0.0059950569,0.02499,0.07493
0.0060238569,0.00919,0.08035
0.0060528569,0.0136,0.08313
0.0060816569,0.0003,0.07133
0.0061104569,0.01413,0.07471
0.0061392569,0.01136,0.08065
0.0061682569,0.00485,0.07428
0.0061970569,-0.00628,0.0806
0.0062258569,0.01018,0.0767
0.0062548569,0.00959,0.07122
0.0062836569,-0.00753,0.07216
0.0063126569,0.01466,0.0777
0.0063414569,0.03434,0.08105
0.0063704569,0.02137,0.08072
0.0063992569,0.01584,0.07005
0.0064282569,0.00017,0.07083
0.0064568569,-0.00378,0.06958
0.0064856569,-0.02426,0.07294
0.0065144569,0.0111,0.072
0.0065430569,0.0221,0.07322
0.0065718569,0.03092,0.07022
0.0066006569,0.01222,0.0635
0.0066294569,0.01209,0.06832
0.0066582569,0.02183,0.07283
0.0066870569,0.01591,0.06863
0.0067158569,-0.00411,0.06674
0.0067446569,-0.00747,0.06497
0.0067734569,0.0032,0.0623
0.0068022569,-0.00431,0.06926
0.0068310569,-0.01642,0.06126
0.0068598569,0.01321,0.0604
0.0068886569,-0.01109,0.06985
0.0069174569,-0.00806,0.06528
0.0069462569,0.03606,0.06739
0.0069752569,0.0165,0.06612
0.0070040569,-0.00839,0.06239
0.0070328569,0.02434,0.06342
0.0070618569,0.03421,0.07089
0.0070906569,0.01696,0.06388
0.0071194569,0.02071,0.06391
0.0071484569,0.00333,0.05781
0.0071772569,-0.00635,0.06261
0.0072062569,-0.01432,0.06115
0.0072350569,-0.00319,0.06747
0.0072640569,0.00043,0.06314
0.0072928569,0.03586,0.06012
0.0073216569,0.02091,0.06037
0.0073502569,0.00188,0.06127
0.0073790569,-0.01201,0.06004
0.0074078569,0.0458,0.06061
0.0074366569,-0.02136,0.0573
0.0074652569,0.01676,0.05565
0.0074940569,0.01071,0.0587
0.0075228569,-0.00622,0.0592
0.0075516569,0.03059,0.05862
0.0075804569,0.02124,0.06298
0.0076092569,-0.00931,0.05498
0.0076380569,0.00913,0.0548
0.0076668569,0.02131,0.06115
0.0076956569,0.02039,0.05576
0.0077244569,0.03487,0.0556
0.0077532569,0.0196,0.05651
0.0077822569,-0.01669,0.05577
0.0078110569,0.01242,0.05738
0.0078398569,0.02895,0.05491
0.0078686569,0.01031,0.05668
0.0078976569,0.003,0.04848
0.0079264569,0.02592,0.05982
0.0079552569,-0.00615,0.05741
0.0079842569,0.00597,0.0556
0.0080130569,0.00985,0.05603
0.0080420569,0.00136,0.05385
0.0080708569,0.03593,0.05672
0.0080998569,0.01446,0.0553
0.0081286569,0.03639,0.04911
0.0081576569,-0.00352,0.0524
0.0081862569,-0.00477,0.05159
0.0082150569,0.02388,0.05055
0.0082438569,-0.00516,0.05536
0.0082724569,0.0165,0.05428
0.0083012569,0.01887,0.05027
0.0083300569,0.01387,0.04525
0.0083588569,0.04086,0.05038
0.0083876569,0.01459,0.04629
0.0084164569,0.0082,0.04885
0.0084452569,0.01176,0.05035
0.0084740569,0.00333,0.04955
0.0085028569,0.03678,0.04464
0.0085316569,0.01136,0.04931
0.0085604569,0.02197,0.04811
0.0085892569,0.00083,0.04762
0.0086180569,0.00313,0.04971
0.0086468569,0.01657,0.04653
0.0086756569,0.02282,0.04489
0.0087046569,0.01005,0.04092
0.0087334569,-0.00786,0.04828
0.0087622569,-0.00022,0.04496
0.0087912569,0.01578,0.04102
0.0088200569,0.02203,0.0431
0.0088488569,0.02388,0.03742
0.0088778569,0.03935,0.04141
0.0089066569,-0.01886,0.04029
0.0089356569,0.03434,0.04244
0.0089644569,0.02328,0.04369
0.0089934569,0.02763,0.0399
0.0090222569,0.03823,0.04223
0.0090510569,-0.0099,0.04839
0.0090796569,-0.00641,0.03937
0.0091084569,0.00024,0.04298
0.0091372569,0.00221,0.04044
0.0091660569,-0.00128,0.04557
0.0091946569,0.01828,0.04131
0.0092234569,-0.00786,0.04218
0.0092522569,-0.00187,0.04346
0.0092810569,0.0138,0.04007
0.0093098569,0.01788,0.04644
0.0093386569,0.0084,0.03454
0.0093674569,0.01406,0.04182
0.0093962569,0.01742,0.04231
0.0094250569,-0.00549,0.03452
0.0094538569,0.03145,0.04091
0.0094826569,0.00787,0.04164
0.0095116569,0.02993,0.03887
0.0095404569,-0.00674,0.03516
0.0095692569,0.00333,0.03676
0.0095980569,0.02427,0.03884
0.0096270569,-0.00424,0.03983
0.0096558569,0.01683,0.03532
0.0096846569,0.0084,0.04397
0.0097136569,-0.00115,0.03146
0.0097424569,0.01301,0.03825
0.0097712569,0.0244,0.03879
0.0098002569,0.01894,0.03201
0.0098292569,0.02546,0.03445
0.0098580569,0.00669,0.03637
0.0098870569,0.01163,0.03547
0.0099156569,0.03303,0.03445
0.0099444569,0.00662,0.02786
0.0099732569,0.02309,0.03197
0.0100018569,0.03698,0.03283
0.0100306569,0.00267,0.03466
0.0100594569,0.01894,0.03478
0.0100882569,0.00208,0.03367
0.0101170569,0.019,0.03499
0.0101458569,0.00169,0.03504
0.0101746569,-0.00082,0.03103
0.0102034569,0.01294,0.02449
0.0102322569,0.00353,0.03156
0.0102610569,0.02796,0.02683
0.0102898569,-0.01109,0.02635
0.0103186569,0.02335,0.02755
0.0103474569,0.0003,0.02816
0.0103762569,0.01637,0.03304
0.0104050569,0.0165,0.02853
0.0104340569,0.00083,0.0297
0.0104628569,0.00814,0.02653
0.0104916569,0.00169,0.02654
0.0105204569,-0.00266,0.02831
0.0105494569,0.01275,0.02699
0.0105782569,0.00952,0.02893
0.0106072569,0.01393,0.0337
0.0106360569,-0.0049,0.0292
0.0106650569,-0.00029,0.02761
0.0106938569,-0.00865,0.02944
0.0107228569,0.02322,0.02656
0.0107516569,0.0196,0.03048
0.0107804569,-0.00154,0.02604
0.0108092569,0.00919,0.02856
0.0108378569,0.03803,0.02577
0.0108666569,0.01611,0.0268
0.0108954569,0.00715,0.02856
0.0109242569,-0.00365,0.02715
0.0109530569,0.03691,0.0268
0.0109818569,-0.00134,0.02076
0.0110104569,0.00722,0.02051
0.0110392569,0.02104,0.01852
0.0110680569,0.02019,0.02111
0.0110968569,0.01169,0.02326
0.0111256569,0.01729,0.02397
0.0111546569,0.02328,0.0229
0.0111834569,-0.00556,0.02157
0.0112122569,-0.00292,0.02968
0.0112410569,0.01453,0.02239
0.0112698569,-0.00273,0.0234
0.0112986569,0.0115,0.02075
0.0113276569,0.00373,0.02039
0.0113564569,0.02203,0.02246
0.0113852569,0.01933,0.02236
0.0114142569,0.00834,0.01973
0.0114430569,0.00682,0.02348
0.0114718569,-0.00846,0.02439
0.0115008569,0.02111,0.01971
0.0115296569,0.02032,0.02125
0.0115586569,-0.01353,0.02194
0.0115874569,0.01202,0.01637
0.0116164569,0.02137,0.02237
0.0116452569,0.02249,0.02207
0.0116738569,0.01163,0.02287
0.0117026569,0.01439,0.01923
0.0117314569,-0.0074,0.02162
0.0117602569,0.01281,0.01817
0.0117888569,0.0219,0.0169
0.0118176569,0.01025,0.01987
0.0118464569,-0.00872,0.01848
0.0118752569,-0.0076,0.01346
0.0119040569,0.03757,0.0202
0.0119328569,0.02658,0.01612
0.0119616569,0.02723,0.01565
0.0119904569,0.01018,0.01391
0.0120192569,0.01979,0.02311
0.0120480569,0.00899,0.01519
0.0120768569,0.01992,0.01069
0.0121058569,0.04659,0.01693
0.0121346569,-0.00371,0.01666
0.0121634569,-0.00648,0.01006
0.0121922569,-0.0022,0.01905
0.0122212569,0.02157,0.01391
0.0122500569,0.00333,0.02001
0.0122788569,0.01459,0.01499
0.0123078569,-0.00576,0.01152
0.0123366569,0.02374,0.01081
0.0123654569,0.0244,0.01646
0.0123944569,0.01545,0.0165
0.0124232569,-0.00095,0.01922
0.0124522569,0.01347,0.01144
0.0124812569,0.01657,0.01334
0.0125098569,0.01209,0.01453
0.0125386569,0.00498,0.01486
0.0125674569,0.0356,0.01116
0.0125960569,0.00649,0.01432
0.0126248569,-0.01774,0.01627
0.0126536569,0.01913,0.01093
0.0126824569,0.00017,0.01053
0.0127112569,0.0223,0.01014
0.0127400569,-0.01925,0.009
0.0127688569,0.01624,0.01035
0.0127976569,0.0082,0.01706
0.0128264569,0.01057,0.0154
0.0128552569,0.02388,0.00999
0.0128840569,0.00195,0.01534
0.0129128569,0.02368,0.0106
0.0129416569,-0.00905,0.00971
0.0129704569,0.02355,0.01012
0.0129992569,0.01749,0.00749
0.0130280569,0.01637,0.00789
0.0130570569,0.01433,0.00832
0.0130858569,0.00866,0.0105
0.0131146569,-0.00174,0.01073
0.0131436569,0.01031,0.01093
0.0131724569,-0.01596,0.0065
0.0132012569,0.01755,0.01792
0.0132302569,-0.02202,0.00931
0.0132590569,0.01525,0.00982
0.0132880569,-0.00655,0.0116
0.0133168569,0.02335,0.0077
0.0133458569,-0.01537,0.00643
0.0133746569,-0.00292,0.00731
0.0134034569,0.01446,0.01434
0.0134320569,0.01848,0.00697
0.0134608569,-0.00477,0.0077
0.0134896569,-0.00892,0.00753
0.0135184569,-0.01313,0.01148
0.0135470569,0.01472,0.00675
0.0135758569,0.02453,0.01066
0.0136046569,-0.00523,0.01265
0.0136334569,0.02302,0.00692
0.0136622569,0.02098,0.00207
0.0136910569,0.01255,0.00772
0.0137198569,0.0242,0.01271
0.0137486569,-0.00701,0.00675
0.0137774569,0.0302,0.01236
0.0138062569,0.00452,0.00977
0.0138352569,-0.00233,0.00774
0.0138640569,0.02019,0.00899
0.0138928569,-0.01754,0.0046
0.0139216569,-0.0076,0.00548
0.0139506569,0.03691,0.00629
0.0139794569,0.01235,0.00985
0.0140082569,0.01564,0.00708
0.0140372569,0.01123,0.00691
0.0140660569,-0.00213,0.00578
0.0140948569,-0.00319,0.00166
0.0141238569,0.01341,0.00836
0.0141526569,-0.00549,0.00899
0.0141816569,-0.02195,0.00639
0.0142106569,-0.00319,0.00902
0.0142394569,-0.02235,0.00474
0.0142680569,0.01117,0.0071
0.0142968569,0.01676,0.00621
0.0143256569,0.01143,0.00411
0.0143544569,0.03395,0.00154
0.0143830569,0.01426,0.00585
0.0144118569,-0.00595,0.00644
0.0144406569,-0.00714,0.00411
0.0144694569,0.02954,-0.00019
0.0144982569,0.00419,0.00371
0.0145270569,0.00313,0.00584
0.0145558569,0.00827,0.0059
0.0145846569,-0.00339,0.00975
0.0146134569,0.02829,0.00662
0.0146422569,0.01044,5e-05
0.0146710569,0.0136,0.0034
0.0146998569,0.02559,0.0058
0.0147286569,-0.00635,0.00215
0.0147576569,-0.00628,0.00476
0.0147864569,-0.00154,0.00183
0.0148152569,0.01235,0.00465
0.0148440569,-0.01517,0.0063
0.0148730569,0.00215,-0.0001
0.0149018569,0.0028,0.00085
0.0149308569,0.02216,0.00199
0.0149596569,-0.00687,0.00594
0.0149884569,0.01624,-0.00074
0.0150174569,-0.00378,0.00364
0.0150462569,0.02203,0.00102
0.0150752569,0.01281,0.0005
0.0151040569,0.01472,0.00865
0.0151328569,0.00485,0.00265
0.0151616569,0.00695,0.0036
0.0151902569,0.01755,0.00302
0.0152190569,0.02276,0.00696
0.0152478569,0.00662,-0.00139
0.0152766569,0.01084,0.00329
0.0153054569,0.01663,4e-05
0.0153342569,0.0034,0.00911
0.0153628569,0.02374,0.00242
0.0153916569,0.01011,0.0037
0.0154204569,0.01578,-0.00271
0.0154492569,-0.01267,0.00221
0.0154780569,-0.00813,0.00555
0.0155070569,0.00162,0.00071
0.0155358569,0.00155,0.00035
0.0155646569,0.03928,0.00017
0.0155934569,-0.01734,-0.00135
0.0156222569,0.01433,-0.00553
0.0156510569,0.00089,0.00538
0.0156800569,0.01183,-0.00226
0.0157088569,0.0082,0.00146
0.0157376569,-0.00088,0.00191
0.0157666569,0.019,0.00093
0.0157954569,0.02104,-0.00323
0.0158244569,-0.01425,1e-05
0.0158532569,0.02756,0.00871
0.0158822569,0.0512,0.00315
0.0159110569,0.01242,0.00309
0.0159400569,0.0113,-0.00276
0.0159688569,0.01604,0.00415
0.0159974569,0.02783,0.00039
0.0160262569,-0.00431,0.00279
0.0160550569,0.0084,-0.00678
0.0160838569,0.00544,-0.00138
0.0161124569,0.0165,0.00159
0.0161412569,0.01176,4e-05
0.0161700569,0.00761,0.0023
0.0161988569,0.02368,-0.00313
0.0162276569,0.0379,0.00104
0.0162564569,0.01393,0.00084
0.0162852569,-0.00911,-0.00544
0.0163140569,-0.00694,-0.0016
0.0163428569,0.00432,0.00113
0.0163716569,0.0115,-0.00616
0.0164004569,0.01782,0.00043
0.0164292569,-0.00062,0.00128
0.0164580569,0.02164,-0.00363
0.0164870569,-0.00108,-0.00591
0.0165158569,0.00188,0.00129
0.0165446569,0.01821,-0.0073
0.0165734569,0.01169,-0.00397
0.0166024569,0.02888,-0.00214
0.0166312569,0.01341,0.00071
0.0166600569,0.01696,0.00217
0.0166890569,0.00945,0.00167
0.0167178569,0.0244,0.00188
0.0167468569,0.03494,-0.00049
0.0167756569,0.00676,-0.00368
0.0168046569,0.00425,-0.00555
0.0168334569,0.00913,0.00484
0.0168622569,-0.00582,-0.00177
0.0168910569,0.02361,0.0023
0.0169198569,0.02269,0.00138
0.0169484569,0.01262,0.00092
0.0169772569,0.03441,0.00321
0.0170060569,-0.00905,0.0025
0.0170348569,0.02467,0.00557
0.0170636569,0.03909,-0.00068
0.0170924569,0.01288,0.00104
0.0171212569,0.00043,0.00196
0.0171500569,-0.00562,0.00066
0.0171788569,0.01597,-0.00706
0.0172076569,0.01156,-0.00309
0.0172364569,0.01538,0.00609
0.0172652569,0.02183,-0.00334
0.0172940569,0.01992,0.00164
0.0173228569,0.02322,0.00544
0.0173516569,-0.00457,-0.00145
0.0173804569,0.02513,-0.00197
0.0174094569,0.01657,0.00542
0.0174382569,-0.00266,-0.00202
0.0174670569,0.03869,-0.00381
0.0174960569,-0.00391,0.00581
0.0175248569,0.00886,-0.00433
0.0175536569,0.0163,-0.00127
0.0175826569,0.00037,2e-05
0.0176114569,0.00274,-0.00454
0.0176404569,0.01604,-0.0001
0.0176692569,0.00155,-0.0011
0.0176982569,0.01262,-0.00566
0.0177270569,0.00998,0.00102
0.0177558569,0.01057,-0.00496
0.0177844569,0.01867,-0.00127
0.0178132569,-0.00213,0.00375
0.0178420569,0.00847,0.00171
0.0178708569,0.01795,-0.00193
0.0178994569,0.01716,-0.00312
0.0179282569,0.00392,-0.00354
0.0179570569,0.00057,0.00153
0.0179858569,0.00807,-0.0009
0.0180146569,-0.01438,-0.00114
0.0180434569,0.02552,-0.00039
0.0180722569,0.00853,-0.00236
0.0181010569,0.00695,-0.0023
0.0181298569,0.01446,-0.00632
0.0181588569,0.01736,-0.00222
0.0181876569,0.03026,0.00079
0.0182164569,0.01301,-0.00269
0.0182452569,0.00827,-0.00159
0.0182740569,0.00656,-0.00362
0.0183030569,0.02605,0.00023
0.0183318569,0.0003,0.00072
0.0183606569,0.0192,0.00114
0.0183896569,0.01795,0.00437
0.0184184569,0.03053,0.00113
0.0184474569,0.0242,-0.00069
0.0184762569,-0.00437,-0.00165
0.0185052569,0.02486,0.00241
0.0185340569,0.01571,0.00275
0.0185630569,0.01123,0.00242
0.0185916569,0.03408,-0.00734
0.0186204569,0.01485,0.00015
0.0186492569,0.02368,0.00633
0.0186778569,-0.00753,0.00288
0.0187066569,-0.00905,-0.00094
0.0187354569,0.0196,-0.0006
0.0187642569,0.01848,-0.00178
0.0187930569,0.01874,0.00263
0.0188218569,0.02019,-0.00503
0.0188506569,0.01696,0.00047
0.0188794569,-0.00352,0.00101
0.0189082569,0.00142,0.00139
0.0189370569,0.01472,0.00249
0.0189658569,0.01327,0.00201
0.0189946569,-0.00819,-0.00694
0.0190234569,0.02039,-0.00356
0.0190522569,0.02111,-0.00194
0.0190810569,0.00623,-0.00279
0.0191098569,0.00248,-0.00062
0.0191388569,0.00182,-0.00254
0.0191676569,0.02717,0.00096
0.0191964569,0.01262,0.00207
0.0192254569,0.00215,0.00211
0.0192542569,0.02513,0.00051
0.0192830569,0.01986,0.00031
0.0193120569,0.00386,0.00226
0.0193408569,-0.00516,-0.00053
0.0193698569,-0.00286,0.00432
0.0193986569,0.00175,0.00093
0.0194276569,-0.00562,-0.0038
0.0194564569,-0.02327,-8e-05
0.0194850569,0.01439,-0.00138
0.0195138569,0.03665,-0.00337
0.0195426569,0.01729,-0.0028
0.0195714569,-0.00319,0.00055
0.0196000569,0.0194,-0.00317
0.0196288569,0.02019,0.00248
0.0196576569,0.02091,0.00141
0.0196864569,0.02519,-0.00317
0.0197152569,0.03448,-0.00157
0.0197440569,0.01025,0.00149
0.0197728569,0.00195,-0.00516
0.0198016569,0.02223,0.00069
0.0198304569,0.02414,0.00034
0.0198592569,0.019,0.00159
0.0198880569,0.0082,-0.0
0.0199168569,0.02473,-0.00248
0.0199456569,0.00366,0.0027
0.0199746569,-0.00635,0.00328
0.0200034569,0.01841,0.00499
0.0200322569,0.02625,0.00514
0.0200612569,0.01867,0.00331
0.0200900569,0.02361,0.00531
0.0201188569,0.02025,0.00021
0.0201478569,-0.0076,0.00224
0.0201766569,0.00728,0.00033
0.0202056569,0.00149,-0.00068
0.0202344569,0.02302,0.0063
0.0202634569,0.03072,0.00319
0.0202922569,-0.01688,-0.0002
0.0203210569,0.01907,0.00319
0.0203498569,0.01867,0.00153
0.0203786569,0.01703,0.00029
0.0204072569,0.00689,-0.00015
0.0204360569,0.0165,0.00218
0.0204648569,-0.00635,0.00597
0.0204936569,0.02012,-6e-05
0.0205224569,-0.00562,0.00725
0.0205512569,0.00695,0.00487
0.0205798569,0.01802,-0.00325
0.0206086569,0.00544,0.00756
0.0206374569,0.00787,0.00501
0.0206662569,0.00564,0.0004
0.0206950569,0.01894,0.0085
0.0207240569,-0.00115,0.0051
0.0207528569,0.01867,-0.00107
0.0207816569,0.03777,0.00163
0.0208104569,0.03928,0.0056
0.0208392569,0.00583,0.00018
0.0208680569,0.02552,0.0025
0.0208970569,0.02289,0.00315
0.0209258569,0.01327,0.00586
0.0209546569,0.02374,-0.00036
0.0209836569,0.00425,0.00336
0.0210124569,-0.00865,0.00532
0.0210414569,-0.00687,0.00448
0.0210702569,-0.00358,0.00626
0.0210992569,-0.00444,0.00756
0.0211280569,0.00774,0.00615
0.0211570569,0.01011,0.00559
0.0211858569,0.03342,0.00291
0.0212144569,-0.01649,0.00109
0.0212432569,-0.00299,0.00933
0.0212720569,0.02394,0.00673
0.0213008569,0.02704,0.00908
0.0213294569,0.01946,0.00485
0.0213582569,0.02045,0.00581
0.0213870569,-0.00826,-0.00248
0.0214158569,0.03382,0.00296
0.0214446569,0.03428,0.00427
0.0214734569,0.0379,0.00774
0.0215022569,0.01716,0.00664
0.0215310569,0.01104,0.00903
0.0215598569,0.01755,0.00437
0.0215886569,0.03935,0.00662
0.0216174569,0.0223,0.00795
0.0216462569,0.01433,0.00109
0.0216752569,0.0061,0.00768
0.0217040569,0.01709,0.00898
0.0217328569,0.00366,0.00789
0.0217616569,0.02078,0.00733
0.0217906569,-0.00931,0.00734
0.0218194569,0.01051,0.01094
0.0218482569,0.01439,0.01028
0.0218772569,0.02394,0.01112
0.0219060569,0.01999,0.00811
0.0219350569,0.01281,0.00753
0.0219638569,0.03731,0.00792
0.0219928569,0.02058,0.00809
0.0220216569,0.00208,0.01099
0.0220504569,0.02164,0.00917
0.0220792569,-0.0045,0.00722
0.0221078569,0.01716,0.00812
0.0221366569,0.00873,0.01631
0.0221654569,-0.00213,0.01236
0.0221942569,0.02697,0.01087
0.0222228569,0.02058,0.00652
0.0222516569,-0.00753,0.0152
0.0222804569,-0.02156,0.01139
0.0223092569,-0.00437,0.00981
0.0223380569,-0.00371,0.01149
0.0223668569,-0.00918,0.01123
0.0223956569,0.01867,0.00826
0.0224244569,0.00689,0.01281
0.0224532569,0.02572,0.01054
0.0224820569,0.05008,0.01002
0.0225108569,0.01643,0.01312
0.0225398569,0.00794,0.01294
0.0225686569,-0.00477,0.01323
0.0225974569,0.01729,0.00998
0.0226262569,0.00327,0.0123
0.0226552569,0.00656,0.01035
0.0226840569,0.02895,0.0076
0.0227128569,-0.0045,0.01451
0.0227418569,0.0194,0.01202
0.0227706569,-0.01939,0.02149
0.0227996569,0.01637,0.01658
0.0228284569,0.00853,0.01244
0.0228574569,-0.00523,0.01463
0.0228862569,-0.0051,0.01105
0.0229152569,0.03066,0.00942
0.0229438569,0.02388,0.01273
0.0229726569,0.02019,0.01542
0.0230014569,0.03145,0.01637
0.0230300569,0.0169,0.00738
0.0230588569,-0.00154,0.01215
0.0230876569,0.00248,0.01211
0.0231164569,0.00373,0.01119
