Time [s],GPIO [V],Input voltage [V]
0.0156091711,0.00195,0.08245
0.0156379711,0.01769,0.57565
0.0156667711,0.01071,0.39307
0.0156955711,0.00847,-0.00913
0.0157243711,-0.0051,0.36129
0.0157531711,0.01446,0.59183
0.0157819711,-0.00931,0.10563
0.0158107711,0.00248,0.10639
0.0158395711,0.02085,0.58926
0.0158683711,0.01393,0.3616
0.0158973711,0.01755,-0.00852
0.0159261711,0.01136,0.40152
0.0159549711,0.00366,0.57887
0.0159837711,-0.00905,0.08586
0.0160125711,0.03645,0.13924
0.0160413711,0.01749,0.6026
0.0160699711,0.00787,0.32865
0.0160987711,0.01479,-0.00079
0.0161275711,0.02848,0.42065
0.0161563711,0.02598,0.55602
0.0161851711,0.00722,0.06226
0.0162139711,0.01663,0.15834
0.0162427711,0.01038,0.60793
0.0162715711,0.00386,0.29844
0.0163003711,0.00662,-0.00247
0.0163291711,-0.00826,0.45061
0.0163581711,0.02045,0.52951
0.0163869711,0.01136,0.04347
0.0164157711,-0.00641,0.19059
0.0164445711,0.01643,0.61184
0.0164733711,-0.01669,0.25986
0.0165021711,-0.00022,0.00556
0.0165309711,0.00774,0.47733
0.0165595711,0.00307,0.52445
0.0165883711,0.00603,0.02824
0.0166171711,-0.02051,0.21398
0.0166459711,0.01255,0.61027
0.0166747711,0.02901,0.23691
0.0167035711,0.014,0.02329
0.0167323711,0.02394,0.49745
0.0167611711,0.01097,0.49692
0.0167899711,0.02236,0.01418
0.0168187711,0.00458,0.25068
0.0168477711,-0.00674,0.6166
0.0168765711,0.0034,0.20648
0.0169053711,0.01143,0.04389
0.0169341711,0.00248,0.53102
0.0169629711,0.01479,0.46323
0.0169917711,-0.00819,0.00658
0.0170205711,0.02888,0.28465
0.0170491711,0.03112,0.60979
0.0170779711,-0.01912,0.18218
0.0171067711,0.00294,0.05214
0.0171355711,0.01551,0.55081
0.0171643711,0.02124,0.4391
0.0171931711,0.00807,-0.00271
0.0172219711,0.0196,0.31094
0.0172507711,0.03,0.60515
0.0172795711,0.00649,0.15143
0.0173083711,0.01347,0.07357
0.0173371711,-0.00819,0.56355
0.0173661711,0.00735,0.40593
0.0173949711,0.02243,-0.0096
0.0174237711,0.02012,0.34136
0.0174525711,0.01281,0.59974
0.0174813711,0.01018,0.11872
0.0175101711,0.02183,0.09872
0.0175387711,0.00116,0.58467
0.0175675711,0.01123,0.38298
0.0175963711,0.01051,-0.01207
0.0176251711,0.00728,0.37556
0.0176539711,0.01657,0.58139
0.0176827711,0.0192,0.09792
0.0177115711,0.01828,0.11735
0.0177403711,0.00313,0.59298
0.0177691711,0.02855,0.341
0.0177979711,0.01123,-0.00745
0.0178267711,0.00498,0.40992
0.0178557711,-0.0238,0.55918
0.0178845711,0.02071,0.07436
0.0179133711,0.0327,0.14837
0.0179421711,0.0113,0.60921
0.0179709711,0.02137,0.30416
0.0179997711,0.00735,-0.00685
0.0180285711,-0.00312,0.44518
0.0180571711,0.0138,0.54886
0.0180859711,0.02012,0.05483
0.0181147711,0.01769,0.18053
0.0181435711,0.01189,0.61038
0.0181723711,-0.00477,0.28569
0.0182011711,-0.0045,0.00665
0.0182299711,0.03632,0.46403
0.0182587711,0.02302,0.52963
0.0182875711,-0.01557,0.04108
0.0183163711,0.0061,0.20143
0.0183453711,0.0379,0.60778
0.0183741711,0.00755,0.24871
0.0184029711,0.00228,0.01732
0.0184317711,-0.00161,0.49524
0.0184605711,0.03145,0.4972
0.0184893711,0.02183,0.0195
0.0185181711,0.01453,0.24446
0.0185469711,-0.00167,0.61554
0.0185755711,0.01275,0.21812
0.0186043711,-0.00826,0.02994
0.0186331711,0.03132,0.51907
0.0186619711,0.00504,0.48096
0.0186907711,0.02315,0.00694
0.0187195711,0.02401,0.26677
0.0187483711,0.00643,0.61538
0.0187771711,0.00945,0.19527
0.0188061711,0.0003,0.04579
0.0188349711,-0.0072,0.54549
0.0188637711,-0.00878,0.44834
0.0188925711,0.01104,-0.00805
0.0189213711,0.01354,0.30289
0.0189501711,0.02045,0.60524
0.0189789711,0.00366,0.15403
0.0190077711,0.03402,0.0655
0.0190363711,0.00978,0.55289
0.0190651711,0.01294,0.42239
0.0190939711,0.0138,-0.00838
0.0191227711,-0.01702,0.33453
0.0191515711,0.02638,0.60309
0.0191803711,0.02434,0.13811
0.0192091711,0.02289,0.0818
0.0192379711,0.01453,0.57342
0.0192667711,-0.02176,0.39623
0.0192955711,0.0055,-0.00988
0.0193245711,0.00616,0.35958
0.0193533711,-0.0047,0.58928
0.0193821711,-0.00431,0.10686
0.0194109711,-0.00062,0.10921
0.0194397711,0.01051,0.59254
0.0194685711,0.02559,0.36258
0.0194971711,0.01334,-0.00941
0.0195259711,0.02401,0.3935
0.0195547711,0.01755,0.57855
0.0195835711,0.0163,0.08375
0.0196123711,0.01558,0.13128
0.0196411711,0.00425,0.59938
0.0196699711,-0.00292,0.33082
0.0196987711,0.01815,-0.00703
0.0197275711,0.01268,0.41977
0.0197563711,0.01413,0.55851
0.0197851711,0.03579,0.06177
0.0198139711,0.00787,0.15239
0.0198429711,0.03665,0.60959
0.0198717711,0.01281,0.29489
0.0199005711,0.01742,-0.00086
0.0199293711,0.02025,0.45265
0.0199581711,-0.00727,0.53829
0.0199869711,0.01887,0.03921
0.0200155711,0.01406,0.18507
0.0200443711,0.01426,0.61146
0.0200731711,0.00794,0.26359
0.0201019711,0.00406,0.00226
0.0201307711,0.0167,0.48182
0.0201595711,0.00201,0.51634
0.0201883711,0.00985,0.02908
0.0202171711,0.00083,0.21728
0.0202459711,0.02467,0.61234
0.0202747711,0.02071,0.24232
0.0203035711,0.04126,0.02329
0.0203325711,0.01683,0.50562
0.0203613711,0.01551,0.48802
0.0203901711,0.00142,0.01202
0.0204189711,0.02901,0.25183
0.0204477711,0.01591,0.61964
0.0204763711,-0.00082,0.21218
0.0205051711,-0.00358,0.03639
0.0205339711,0.02058,0.52367
0.0205627711,0.00893,0.46287
0.0205915711,0.01742,0.00474
0.0206203711,0.01472,0.28507
0.0206491711,0.01064,0.60839
0.0206779711,0.01709,0.182
0.0207067711,0.02611,0.05598
0.0207355711,0.02572,0.55128
0.0207643711,-0.00325,0.4413
0.0207931711,-0.00813,-0.00497
0.0208219711,0.01973,0.31034
0.0208509711,0.00379,0.6046
0.0208797711,0.01176,0.14538
0.0209085711,0.00043,0.07678
0.0209373711,0.03593,0.57206
0.0209659711,0.02526,0.40388
0.0209947711,0.02355,-0.0072
0.0210235711,0.01828,0.34426
0.0210523711,0.00504,0.59534
0.0210811711,-0.00095,0.11673
0.0211099711,0.01881,0.09261
0.0211387711,0.00208,0.57873
0.0211675711,0.01545,0.37536
0.0211963711,0.03619,-0.01374
0.0212251711,-0.00233,0.3811
0.0212539711,0.02539,0.58526
0.0212827711,0.01834,0.09611
0.0213115711,0.00715,0.11671
0.0213405711,-0.00793,0.59327
0.0213693711,-0.00187,0.34361
0.0213981711,0.00939,-0.0061
0.0214269711,0.00939,0.41105
0.0214555711,0.02289,0.56427
0.0214843711,0.00932,0.0785
0.0215131711,-0.00095,0.14302
0.0215419711,0.02341,0.60297
0.0215707711,0.02315,0.31844
0.0215995711,0.03882,-0.01128
0.0216283711,-0.00497,0.4353
0.0216571711,0.02223,0.54739
0.0216859711,0.01367,0.0511
0.0217147711,0.01894,0.17681
0.0217435711,0.02374,0.61358
0.0217723711,0.01532,0.28484
0.0218011711,-0.00628,0.00104
0.0218301711,0.02058,0.46864
0.0218589711,-0.00799,0.52692
0.0218877711,0.02644,0.03813
0.0219165711,-0.00648,0.20784
0.0219451711,-0.00292,0.61668
0.0219739711,0.01334,0.25797
0.0220027711,0.02513,0.01122
0.0220315711,-0.00075,0.49228
0.0220603711,-0.00062,0.50358
0.0220891711,0.0084,0.02233
0.0221179711,0.01538,0.23811
0.0221467711,0.01775,0.61609
0.0221755711,0.01189,0.22698
0.0222043711,0.01459,0.02486
0.0222331711,0.03658,0.51548
0.0222619711,-0.0236,0.47988
0.0222907711,-0.01181,0.00934
0.0223195711,-0.00793,0.26553
0.0223485711,0.01999,0.61878
0.0223773711,-0.0074,0.1897
0.0224061711,0.02848,0.04873
0.0224347711,0.00787,0.53746
0.0224635711,0.0169,0.44921
0.0224923711,-0.00062,-0.0006
0.0225211711,0.02177,0.29779
0.0225499711,-0.00286,0.60387
0.0225787711,0.03546,0.16319
0.0226075711,-0.00253,0.06425
0.0226363711,0.01709,0.55668
0.0226651711,0.01525,0.42506
0.0226939711,-0.00832,-0.00959
0.0227227711,0.01716,0.33922
0.0227515711,0.00057,0.60094
0.0227803711,0.02407,0.13807
0.0228091711,-0.0076,0.08847
0.0228381711,0.03428,0.58032
0.0228669711,0.02796,0.38967
0.0228957711,-0.00213,-0.01253
0.0229243711,-0.00371,0.36692
0.0229531711,0.01084,0.58951
0.0229819711,-0.01623,0.11052
0.0230107711,0.00379,0.10648
0.0230395711,0.02374,0.5942
0.0230683711,0.00537,0.37114
0.0230971711,0.0084,-0.00888
0.0231259711,0.01683,0.39449
0.0231547711,-0.00115,0.56919
