Time [s],GPIO [V],Input voltage [V]
0.002188207,-0.01879,0.3557
0.002217007,-0.00299,0.45939
0.002245807,0.03441,0.54332
0.002274807,0.02276,0.59217
0.002303607,0.01933,0.60756
0.002332407,0.01077,0.58853
0.002361207,0.0196,0.5254
0.002390007,0.00366,0.4396
0.002418807,0.02539,0.32743
0.002447607,0.01913,0.21641
0.002476407,0.01018,0.11466
0.002505207,-0.02255,0.04586
0.002534007,0.01518,0.0042
0.002562607,0.00083,-0.00287
0.002591407,-0.00055,0.03511
0.002620207,0.01472,0.10217
0.002649007,0.01334,0.20477
0.002677807,0.0167,0.31108
0.002706607,0.02052,0.42653
0.002735407,0.01703,0.51842
0.002764207,-0.00628,0.58038
0.002793207,0.00787,0.60944
0.002822007,-0.00069,0.60201
0.002850807,0.00445,0.55666
0.002879607,0.00945,0.47471
0.002908407,0.03797,0.36816
0.002937207,0.01341,0.25258
0.002966007,0.01755,0.14843
0.002994807,0.03237,0.07231
0.003023607,-0.01195,0.01087
0.003052207,-0.00108,-0.00194
0.003081007,-0.00352,0.01926
0.003109807,0.01953,0.07332
0.003138607,0.01821,0.16181
0.003167407,0.01169,0.27158
0.003196207,0.00471,0.38557
0.003225007,-0.0074,0.4877
0.003253807,0.01156,0.56265
0.003282807,0.00517,0.60309
0.003311607,0.01215,0.60671
0.003340407,-0.00457,0.57512
0.003369207,0.02085,0.50474
0.003398007,0.01663,0.40316
0.003426807,0.00524,0.29614
0.003455607,0.01038,0.18276
0.003484407,0.0136,0.09562
0.003513207,0.01979,0.02749
0.003541807,0.01683,-0.00603
0.003570607,0.01288,0.00104
0.003599407,-0.00622,0.05509
0.003628207,0.0088,0.1271
0.003657007,0.00662,0.23913
0.003685807,-0.00266,0.34202
0.003714607,-0.00628,0.4508
0.003743407,0.01894,0.53223
0.003772407,-0.00865,0.58647
0.003801207,-0.02353,0.61209
0.003830007,-0.0051,0.59022
0.003858807,0.02183,0.53314
0.003887607,-0.00734,0.44265
0.003916407,0.01815,0.33718
0.003945207,0.01387,0.22767
0.003974007,-0.00622,0.12142
0.004002807,-0.00312,0.04692
0.004031607,0.01808,0.00871
0.004060207,-0.00799,0.00146
0.004089007,0.01716,0.02962
0.004117807,-0.00622,0.10007
0.004146607,0.01406,0.19248
0.004175407,0.00149,0.30382
0.004204207,0.01222,0.41218
0.004233007,0.00899,0.50558
0.004262007,0.0381,0.57798
0.004290807,0.01275,0.61373
0.004319607,0.00761,0.60913
0.004348407,0.01453,0.55736
0.004377207,0.00136,0.48231
0.004406007,0.0271,0.37787
0.004434807,0.00327,0.26663
0.004463607,0.00043,0.15904
0.004492407,0.01584,0.08111
0.004521007,-0.00622,0.01207
0.004549807,-0.00813,-0.00734
0.004578607,-0.00615,0.01523
0.004607407,-0.00325,0.07116
0.004636207,0.02361,0.16091
0.004665007,-0.00832,0.26319
0.004693807,0.02947,0.37646
0.004722607,0.02131,0.47775
0.004751407,-0.00852,0.55217
0.004780407,0.00083,0.60136
0.004809207,0.0246,0.61041
0.004838007,-0.0072,0.5775
0.004866807,0.0082,0.51087
0.004895607,0.03882,0.41778
0.004924407,0.0325,0.30864
0.004953207,0.00215,0.1967
0.004981807,0.00906,0.09576
0.005010607,0.03395,0.0287
0.005039407,0.01222,-0.00044
0.005068207,0.00327,0.00071
0.005097007,-0.00259,0.04667
0.005125807,0.01341,0.11859
0.005154607,0.00544,0.2225
0.005183407,0.01591,0.33438
0.005212207,0.01301,0.44056
0.005241007,0.01578,0.52955
0.005269807,0.01578,0.5834
0.005298807,-0.01036,0.60863
0.005327607,0.0111,0.59468
0.005356407,0.00557,0.53593
0.005385207,0.0354,0.45385
0.005414007,0.0271,0.34662
0.005442807,0.01071,0.24258
0.005471407,0.03507,0.13334
0.005500207,0.02434,0.0559
0.005529007,0.01927,0.00958
0.005557807,0.00057,-0.00592
0.005586607,-0.00062,0.02497
0.005615407,-0.02327,0.08843
0.005644207,0.01815,0.18189
0.005673007,-0.01563,0.29208
0.005701807,0.00689,0.40351
0.005730607,0.00379,0.50412
0.005759407,-0.0049,0.57432
0.005788207,-0.00411,0.61311
0.005817207,-0.0072,0.60965
0.005846007,0.01057,0.56597
0.005874807,0.03263,0.48918
0.005903607,-0.00365,0.38472
0.005932407,-0.0078,0.2704
0.005961007,0.02223,0.16787
0.005989807,0.03428,0.07824
0.006018607,-0.01978,0.01339
0.006047407,0.01275,-0.00633
0.006076207,0.00307,0.01529
0.006105007,0.03132,0.06259
0.006133807,0.01281,0.14734
0.006162607,0.02203,0.25444
0.006191407,0.01709,0.36469
0.006220207,0.03428,0.4709
0.006249007,-0.00925,0.55206
0.006277807,-0.0126,0.59879
0.006306807,0.02499,0.60875
0.006335607,0.02104,0.58442
0.006364407,0.01321,0.51589
0.006393207,0.01815,0.42556
0.006421807,-0.02393,0.31078
0.006450607,-0.00299,0.20599
0.006479407,0.03494,0.10432
0.006508207,-0.01524,0.03652
0.006537007,0.0001,-0.00028
0.006565807,0.00313,0.00204
0.006594607,-0.01432,0.04255
0.006623407,0.01446,0.11818
0.006652207,0.01815,0.21177
0.006681007,0.00524,0.32499
0.006709807,0.00188,0.44282
0.006738607,-0.00793,0.52438
0.006767407,0.0275,0.58707
0.006796207,-0.00582,0.60985
0.006825207,0.00162,0.60103
0.006854007,0.02895,0.54834
0.006882807,0.00366,0.45993
0.006911407,-0.00049,0.35844
0.006940207,-0.00457,0.24453
0.006969007,0.02137,0.14121
0.006997807,-0.00082,0.05894
0.007026607,-0.00424,0.00759
0.007055407,0.01196,-0.00442
0.007084207,0.00787,0.02103
0.007113007,0.01913,0.08475
0.007141807,-0.00194,0.17879
0.007170607,0.04607,0.28966
0.007199407,-0.00885,0.39559
0.007228207,0.02434,0.49449
0.007257007,-0.01985,0.56568
0.007285807,-0.00358,0.60981
0.007314607,0.02223,0.61006
0.007343607,0.00208,0.56573
0.007372207,0.0138,0.49426
0.007401007,0.01742,0.39627
0.007429807,-0.01043,0.28559
0.007458607,0.0221,0.17791
0.007487407,0.00327,0.08155
0.007516207,0.01413,0.02492
0.007545007,-0.00819,-0.00704
0.007573607,0.00504,0.0124
0.007602407,-0.01017,0.05586
0.007631207,0.00307,0.14336
0.007660207,0.01881,0.2425
0.007689007,0.00208,0.36212
0.007717807,0.01933,0.46273
0.007746607,0.01097,0.5449
0.007775407,-0.00608,0.59622
0.007804207,0.0196,0.60739
0.007833007,-0.0047,0.58628
0.007861807,0.01545,0.52767
0.007890607,0.02249,0.42933
0.007919407,0.02118,0.32601
0.007948207,0.02045,0.211
0.007977007,0.00188,0.11528
0.008005807,0.02091,0.0414
0.008034407,-0.00582,-0.00401
0.008063207,0.02183,-0.00347
0.008092007,0.03059,0.035
0.008120807,-0.00365,0.10398
0.008149607,-0.01886,0.19935
0.008178407,-0.01115,0.31146
0.008207407,0.01255,0.42361
0.008236207,0.01011,0.51307
0.008265007,0.0115,0.58272
0.008293807,0.0215,0.6154
0.008322607,-0.00233,0.60462
0.008351407,-0.00424,0.55524
0.008380207,0.01617,0.46568
0.008409007,0.01821,0.36715
0.008437807,0.00327,0.24935
0.008466607,0.00952,0.15176
0.008495207,0.03178,0.06455
0.008524007,-0.00444,0.01226
0.008552807,-0.00062,-0.00366
0.008581607,-0.00128,0.02269
0.008610407,0.01301,0.07498
0.008639207,0.01604,0.1648
0.008668007,-0.00292,0.2729
0.008696807,-0.0213,0.38211
0.008725807,-0.00549,0.48512
0.008754607,0.02769,0.56339
0.008783407,0.02934,0.60546
0.008812207,-0.00437,0.60773
0.008841007,0.00597,0.57093
0.008869807,-0.00233,0.49938
0.008898607,0.01643,0.40308
0.008927407,0.00952,0.2943
0.008956007,0.01341,0.18461
0.008984807,0.01505,0.08938
0.009013607,0.02355,0.02182
0.009042407,0.03869,-0.00578
0.009071207,0.02651,0.00077
0.009100007,-0.00608,0.05644
0.009128807,0.00827,0.13273
0.009157607,0.00669,0.23225
0.009186407,-0.00918,0.35099
0.009215207,0.00175,0.45561
0.009244207,0.00695,0.54096
0.009273007,0.00932,0.59319
0.009301807,-0.01919,0.61772
0.009330607,-0.00391,0.5933
0.009359407,0.01788,0.53226
0.009388207,-0.02327,0.44175
0.009417007,-0.02156,0.33276
0.009445607,0.00834,0.22325
0.009474407,0.03797,0.12832
0.009503207,0.02407,0.04661
0.009532007,-0.0184,-0.00015
0.009560807,0.0088,-0.00102
0.009589607,0.00327,0.03672
0.009618407,0.00649,0.10163
0.009647207,0.01696,0.19587
0.009676007,0.01242,0.30684
0.009704807,0.0246,0.41637
0.009733607,0.02091,0.51347
0.009762607,-0.02452,0.57949
0.009791407,0.03836,0.6029
0.009820207,0.00768,0.6025
0.009849007,0.00919,0.55777
0.009877807,0.00234,0.4788
0.009906407,0.01354,0.37759
0.009935207,0.00583,0.26318
0.009964007,0.00932,0.16012
0.009992807,-0.00431,0.07485
0.010021607,0.02085,0.01397
0.010050407,-0.00029,-0.00639
0.010079207,-0.02149,0.01424
0.010108007,-0.00569,0.07012
0.010136807,0.00162,0.15257
0.010165607,0.02256,0.27048
0.010194407,0.02223,0.37478
0.010223207,0.01268,0.47522
0.010252007,0.02374,0.55471
0.010281007,0.02177,0.60606
0.010309807,0.02039,0.60794
0.010338607,-0.00648,0.58145
0.010367407,0.0088,0.51268
0.010396007,0.01136,0.41348
0.010424807,0.02355,0.30529
0.010453607,0.00662,0.19003
0.010482407,4e-05,0.10101
0.010511207,-0.00253,0.0316
0.010540007,-0.01293,-0.00292
0.010568807,0.01262,0.0052
0.010597607,-0.00286,0.04444
0.010626407,0.0111,0.12431
0.010655207,-0.02136,0.22439
0.010684007,0.01459,0.33774
0.010712807,0.02829,0.44397
0.010741607,0.01841,0.53575
0.010770607,0.019,0.5915
0.010799407,0.00676,0.61584
0.010828207,0.0223,0.59625
0.010856807,0.02388,0.53951
0.010885607,0.00728,0.45417
0.010914407,-0.00543,0.34622
0.010943207,0.00425,0.23072
0.010972007,-0.02149,0.13007
0.011000807,0.00926,0.05221
0.011029607,0.00676,0.00931
0.011058407,-0.01333,-0.00504
0.011087207,0.02309,0.02931
0.011116007,0.00208,0.08844
0.011144807,0.00952,0.18896
0.011173607,0.01288,0.29754
0.011202407,0.00834,0.40567
0.011231207,0.02341,0.50293
0.011260007,0.01499,0.57517
0.011289007,0.00998,0.60722
0.011317807,0.0082,0.60592
0.011346407,0.02651,0.56463
0.011375207,0.0167,0.4872
0.011404007,0.0196,0.38706
0.011432807,0.02355,0.27097
0.011461607,-0.00042,0.1654
0.011490407,0.01933,0.08226
0.011519007,0.01453,0.02202
0.011547807,0.0217,-0.00555
0.011576607,-0.00641,0.01047
0.011605607,0.01617,0.06331
0.011634407,0.00866,0.14756
0.011663207,0.00597,0.25616
0.011692007,-0.01069,0.36944
0.011720807,0.01973,0.47325
0.011749607,0.02816,0.55035
0.011778407,0.01881,0.60228
0.011807407,-0.00141,0.60987
0.011836007,-0.02689,0.58335
0.011864807,0.02157,0.51314
0.011893607,0.02414,0.42185
0.011922407,-0.01056,0.31069
0.011951207,-0.01787,0.20544
0.011979807,0.0215,0.10565
0.012008607,0.01946,0.03862
0.012037407,-0.00174,0.00183
0.012066207,0.01709,0.00055
0.012095007,-0.00088,0.04078
0.012123807,0.02822,0.11648
0.012152807,0.00188,0.21881
0.012181607,-0.03124,0.33053
0.012210407,0.03823,0.43579
0.012239207,0.0005,0.52403
0.012268007,-0.0211,0.59701
0.012296807,0.01446,0.61107
0.012325607,-0.00813,0.59946
0.012354407,0.01742,0.54684
0.012383207,0.01584,0.4612
0.012412007,0.02381,0.35549
0.012440607,0.00261,0.24745
0.012469407,-0.00622,0.14283
0.012498207,-0.01195,0.05482
0.012527007,0.01215,0.00447
0.012555807,0.01485,-0.00571
0.012584607,-0.02367,0.02133
0.012613407,0.03336,0.08839
0.012642207,-0.00839,0.17556
0.012671207,0.01426,0.28544
0.012700007,-0.01906,0.4025
0.012728807,0.03566,0.49962
0.012757607,-0.00595,0.57426
0.012786407,0.02052,0.6084
0.012815207,0.02276,0.60914
0.012844007,0.02282,0.56918
0.012872807,0.00564,0.49139
0.012901407,0.03836,0.39563
0.012930207,-0.01142,0.28681
0.012959007,-0.02116,0.17439
0.012987807,0.02427,0.08252
0.013016607,0.02414,0.02101
0.013045407,-0.01418,-0.00562
0.013074207,0.03599,0.00942
0.013103007,0.02025,0.06049
0.013131807,0.00037,0.14289
0.013160607,0.00201,0.25342
0.013189407,0.01709,0.35425
0.013218407,0.01018,0.45898
0.013247207,-0.00279,0.5476
0.013276007,-0.00055,0.6001
0.013304807,-0.00799,0.61434
0.013333607,-0.00049,0.58599
0.013362207,0.01709,0.52699
0.013391007,0.01143,0.43682
0.013419807,0.02131,0.32514
0.013448607,0.0057,0.21162
0.013477407,0.01624,0.11525
0.013506207,0.0084,0.04204
0.013535007,-0.00292,0.00121
0.013563807,0.01215,-0.00399
0.013592607,0.01189,0.03802
0.013621407,-0.00523,0.10485
0.013650207,0.03849,0.20659
0.013679007,0.01051,0.31451
0.013708007,0.01387,0.42287
0.013736807,0.03151,0.52061
0.013765607,0.01044,0.58369
0.013794407,0.0354,0.61174
0.013823207,0.02829,0.59946
0.013851807,-0.00661,0.5472
0.013880607,0.02756,0.46875
0.013909407,-0.00898,0.36106
0.013938207,0.01235,0.24679
0.013967007,0.00728,0.14885
0.013995807,0.00498,0.06285
0.014024607,-0.00608,0.01131
0.014053407,0.0192,-0.0071
0.014082207,0.01597,0.01769
0.014111007,-0.018,0.08055
0.014139807,0.01176,0.16757
0.014168607,-3e-05,0.27544
0.014197407,0.02006,0.39288
0.014226407,-0.01458,0.49133
0.014255207,0.0028,0.56518
0.014284007,-0.00806,0.60884
0.014312607,0.01861,0.60785
0.014341407,0.00412,0.57426
0.014370207,-0.01385,0.50109
0.014399007,0.01492,0.40496
0.014427807,0.01426,0.29616
0.014456607,0.01229,0.18248
0.014485407,-0.00365,0.09611
0.014514207,0.0032,0.02737
0.014543007,0.01156,-0.00503
0.014571807,0.00478,0.00814
0.014600607,0.00807,0.05055
0.014629407,0.0329,0.13047
0.014658207,0.00373,0.23863
0.014687007,-0.0074,0.34398
0.014715807,0.01966,0.45774
0.014744807,0.02118,0.53927
0.014773607,-0.00918,0.59402
0.014802207,0.01156,0.61041
0.014831007,0.03474,0.59109
0.014859807,0.01683,0.52821
0.014888607,-0.00424,0.44188
0.014917407,-0.01227,0.33194
0.014946007,0.01413,0.22263
0.014974807,-0.00839,0.12438
0.015003607,-0.00925,0.04524
0.015032407,-0.00846,0.00253
0.015061207,-0.00134,-0.00314
0.015090207,0.0352,0.03321
0.015119007,0.02341,0.10449
0.015147807,0.02427,0.19709
0.015176607,0.00985,0.30966
0.015205407,-0.00187,0.41817
0.015234207,0.00419,0.51121
0.015263007,0.01729,0.57858
0.015291807,-0.00391,0.61398
0.015320607,0.00557,0.60563
0.015349407,-0.01359,0.55785
0.015378207,0.00504,0.47978
0.015407007,0.01795,0.37113
0.015435607,0.02289,0.26582
0.015464407,0.02802,0.1553
0.015493207,0.01275,0.07095
0.015522007,0.01294,0.0124
0.015550807,0.02552,-0.00933
0.015579607,0.00359,0.01795
0.015608407,-0.00714,0.07726
0.015637407,0.00853,0.1647
0.015666207,-0.0209,0.26953
0.015695007,-0.00371,0.37829
0.015723807,-0.00964,0.4766
0.015752607,0.01999,0.56039
0.015781407,0.00669,0.60524
0.015810207,0.00787,0.60884
0.015839007,0.02717,0.57831
0.015867807,0.02671,0.51275
0.015896607,0.01222,0.41626
0.015925207,0.0192,0.30668
0.015954007,0.02025,0.19051
0.015982807,-0.01287,0.10324
0.016011607,-0.01122,0.03249
0.016040407,0.00432,-0.00708
0.016069207,-0.01504,0.00303
0.016098007,0.01848,0.04812
0.016127007,-0.00714,0.12866
0.016155807,0.01683,0.22933
0.016184607,0.00702,0.33851
0.016213407,0.02493,0.44332
0.016242207,0.00228,0.53231
0.016271007,0.01499,0.59822
0.016299807,-0.0049,0.6119
0.016328607,-0.00121,0.59429
0.016357407,0.01341,0.53514
0.016386207,0.0242,0.44862
0.016414807,0.00886,0.34294
0.016443607,0.01406,0.23049
0.016472407,0.02131,0.13121
0.016501207,0.00577,0.0476
0.016530007,0.01703,0.00553
0.016558807,0.00564,-0.00434
0.016587607,0.00906,0.0238
0.016616607,0.01841,0.08446
0.016645407,-0.00457,0.18852
0.016674207,0.01551,0.30148
0.016703007,-0.01214,0.41045
0.016731807,0.01031,0.50886
0.016760607,0.02434,0.57692
0.016789407,-0.00161,0.61593
0.016818207,-0.0047,0.60893
0.016846807,-0.03565,0.56103
0.016875607,-0.02123,0.48642
0.016904407,0.01215,0.38122
0.016933207,-0.00286,0.27255
0.016962007,0.01433,0.15995
0.016990807,-0.00431,0.0782
0.017019607,0.01683,0.01734
0.017048407,0.01136,-0.00702
0.017077207,0.01564,0.00662
0.017106007,0.01196,0.06474
0.017134807,-0.01563,0.14645
0.017163807,0.00616,0.25602
0.017192607,0.02414,0.3656
0.017221407,0.02045,0.4727
0.017250207,-0.02452,0.55087
0.017279007,0.00787,0.60389
0.017307607,-0.00213,0.61162
0.017336407,0.0007,0.58094
0.017365207,-0.00299,0.52399
0.017394007,0.01426,0.41943
0.017422807,0.01222,0.31129
0.017451607,-0.00865,0.19961
0.017480407,0.0194,0.1037
0.017509207,0.02361,0.03868
0.017538007,0.00741,-0.00578
0.017566807,0.02302,0.00027
0.017595607,0.01545,0.04735
0.017624407,0.01927,0.12262
0.017653207,0.03691,0.22075
0.017682207,0.02104,0.32866
0.017711007,0.01209,0.43421
0.017739807,-0.00931,0.52735
0.017768607,0.00959,0.58843
0.017797207,0.00985,0.61087
0.017826007,0.00972,0.59789
0.017854807,-0.002,0.53992
0.017883607,0.01202,0.45917
0.017912407,-0.00431,0.35594
0.017941207,0.00109,0.23703
0.017970007,-0.00767,0.13434
0.017998807,-0.00747,0.05675
0.018027607,0.02993,-0.00047
0.018056407,0.01025,-0.00685
0.018085207,0.01604,0.0232
0.018114007,0.01604,0.08537
0.018142807,-0.00187,0.17431
0.018171607,0.02381,0.28691
0.018200607,0.0005,0.40084
0.018229407,0.00182,0.49514
0.018258207,0.02289,0.57201
0.018286807,0.01044,0.60852
0.018315607,-0.00108,0.60735
0.018344407,0.0167,0.55773
0.018373207,0.01611,0.48964
0.018402007,0.00169,0.38936
0.018430807,0.01242,0.28559
0.018459607,0.01742,0.17683
0.018488407,0.0163,0.08649
0.018517207,0.01848,0.02087
0.018546007,0.0242,-0.00512
0.018574807,0.01933,0.01192
0.018603607,-9e-05,0.06384
0.018632407,0.00129,0.14847
0.018661207,0.01637,0.25185
0.018690207,-0.00622,0.35334
0.018719007,0.00399,0.46053
0.018747807,-0.00681,0.54817
0.018776407,0.01999,0.60222
0.018805207,0.00287,0.61395
0.018834007,-0.01096,0.58282
0.018862807,0.01604,0.52027
0.018891607,0.01222,0.43253
0.018920407,0.03375,0.31959
0.018949207,-0.00595,0.21609
0.018978007,-0.02136,0.11157
0.019006807,0.01584,0.04306
0.019035607,0.00978,0.00038
0.019064407,0.00452,-0.00103
0.019093207,0.00241,0.03673
0.019122007,0.01169,0.11218
0.019150807,0.01031,0.20858
0.019179607,0.01025,0.32104
0.019208607,-0.01543,0.43007
0.019237207,0.00498,0.51949
0.019266007,0.02177,0.58203
0.019294807,0.02039,0.61641
0.019323607,0.03,0.59734
0.019352407,0.0055,0.54362
0.019381207,0.01841,0.46522
0.019410007,0.0057,0.36429
0.019438807,-0.00767,0.25355
0.019467607,-0.00391,0.15127
0.019496407,0.01347,0.0576
0.019525207,0.02236,0.00903
0.019554007,0.00748,-0.00461
0.019582807,-0.00385,0.01823
0.019611607,0.05588,0.07953
0.019640407,0.02078,0.17221
0.019669207,0.00149,0.27755
0.019698207,-0.0024,0.38932
0.019726807,0.0165,0.48793
0.019755607,0.01374,0.5625
0.019784407,0.00261,0.60032
0.019813207,0.01532,0.611
0.019842007,0.01518,0.56798
0.019870607,0.01887,0.49775
0.019899407,-0.00187,0.40198
0.019928207,0.02197,0.28674
0.019957007,0.00899,0.18379
0.019985807,-0.00576,0.08921
0.020014607,0.01538,0.02128
0.020043407,0.01894,-0.00628
0.020072407,0.03244,0.00424
0.020101207,-0.00279,0.04843
0.020130007,0.00478,0.13226
0.020158807,-0.00141,0.23825
0.020187607,-0.01201,0.34763
0.020216407,0.003,0.45827
0.020245207,0.019,0.54147
0.020274007,0.0088,0.59304
0.020302807,0.00649,0.60749
0.020331407,-0.00167,0.58836
0.020360207,0.01564,0.52636
0.020389007,0.01788,0.43938
0.020417807,-0.01734,0.33312
0.020446607,0.01749,0.21869
0.020475407,-0.00227,0.12169
0.020504207,-0.0078,0.04612
0.020533007,-0.00115,0.00199
0.020561807,0.02137,0.00145
0.020590807,-0.00503,0.03413
0.020619607,0.02039,0.10377
0.020648407,0.02328,0.20086
0.020677207,0.00406,0.308
0.020706007,0.00557,0.42142
0.020734807,-0.00957,0.51575
0.020763607,0.02197,0.58315
0.020792207,-0.00115,0.61012
0.020821007,0.01097,0.60315
0.020849807,0.01828,0.55374
0.020878607,0.01446,0.4788
0.020907407,0.01525,0.37102
0.020936207,0.00708,0.25855
0.020965007,0.0275,0.15235
0.020993807,-0.00062,0.06197
0.021022607,0.0113,0.01014
0.021051407,0.00787,-0.00492
0.021080207,0.0086,0.02025
0.021109207,0.00899,0.07489
0.021138007,0.01578,0.16637
0.021166807,0.0217,0.26828
0.021195607,0.0248,0.38387
0.021224407,0.014,0.48513
0.021253007,0.01722,0.56257
0.021281807,0.01802,0.60326
0.021310607,0.02374,0.60971
0.021339407,0.01986,0.57736
0.021368207,0.02401,0.5127
0.021397007,0.01821,0.40753
0.021425807,0.01242,0.30351
0.021454607,0.00682,0.19134
0.021483407,0.03685,0.09833
0.021512207,0.03059,0.02809
0.021541007,0.01393,-0.00554
0.021569807,0.00537,0.00677
0.021598607,-0.00339,0.05069
0.021627607,0.02671,0.12899
0.021656407,-0.02215,0.22771
0.021685207,-0.00549,0.34091
0.021714007,0.02519,0.44882
0.021742607,0.03263,0.53836
0.021771407,-0.00418,0.5946
0.021800207,0.02295,0.61916
0.021829007,0.00103,0.59412
0.021857807,0.03843,0.53626
0.021886607,0.0082,0.44965
0.021915407,0.01183,0.33956
0.021944207,0.04738,0.22999
0.021973007,0.02394,0.1283
0.022001807,0.03757,0.05315
0.022030607,0.03737,0.00468
0.022059407,0.02137,-0.00214
0.022088207,0.03744,0.02879
0.022117007,0.00998,0.09584
0.022146007,0.02085,0.18627
0.022174807,0.0032,0.30394
0.022203607,0.01762,0.41033
0.022232407,0.00228,0.50806
0.022261007,0.02104,0.56974
0.022289807,0.02328,0.60577
0.022318607,4e-05,0.60716
0.022347407,0.02401,0.55379
0.022376207,0.00294,0.48485
0.022405007,0.03757,0.38331
0.022433807,0.01136,0.26972
0.022462607,0.03375,0.15626
0.022491407,-0.0076,0.07573
0.022520207,0.00623,0.01885
0.022549007,0.00708,-0.00418
0.022577807,-0.00042,0.01389
0.022606607,0.0113,0.06293
0.022635607,0.02203,0.15282
0.022664407,-0.0101,0.26123
0.022693207,0.00241,0.37276
0.022722007,0.01788,0.47218
0.022750607,0.02032,0.55567
0.022779407,0.00228,0.60621
0.022808207,-0.01491,0.61609
0.022837007,0.01551,0.58526
0.022865807,0.02071,0.51337
0.022894607,0.00412,0.42134
0.022923407,0.00307,0.31103
0.022952207,0.02605,0.20377
0.022981007,0.01183,0.10108
0.023009807,0.00972,0.0407
0.023038607,0.01485,-0.00581
0.023067407,0.01281,0.00527
0.023096207,0.02434,0.04721
0.023125207,0.01038,0.11993
0.023154007,0.02282,0.22448
0.023182807,0.02552,0.33069
0.023211607,0.01749,0.4371
0.023240207,0.02499,0.52905
0.023269007,0.03869,0.58947
0.023297807,0.00899,0.61619
0.023326607,0.01156,0.59563
0.023355407,0.00412,0.54175
0.023384207,0.01571,0.45578
0.023413007,0.01183,0.34939
0.023441807,-0.01794,0.23844
0.023470607,0.00939,0.13275
0.023499407,-0.01958,0.05526
0.023528207,0.00228,0.00688
0.023557007,0.01512,-0.00526
0.023585807,0.02256,0.02348
0.023614607,0.01992,0.08873
0.023643607,0.01097,0.17979
0.023672407,-0.01241,0.28885
0.023701207,0.00847,0.40499
0.023729807,0.02183,0.49726
0.023758607,-0.00668,0.57313
0.023787407,0.03843,0.61153
0.023816207,-0.01135,0.60811
0.023845007,0.03869,0.56646
0.023873807,0.01545,0.48831
0.023902607,0.01861,0.38674
0.023931407,-0.00813,0.27431
0.023960207,0.01992,0.16781
0.023989007,0.00076,0.07948
0.024017807,0.02473,0.01836
0.024046607,-0.00576,-0.00614
0.024075407,-0.00062,0.00791
0.024104207,0.02032,0.06435
0.024133207,0.02737,0.147
0.024162007,0.0113,0.25085
0.024190607,0.00695,0.36045
0.024219407,0.00103,0.4634
0.024248207,-0.00194,0.54791
0.024277007,0.02243,0.60484
0.024305807,0.00412,0.61114
0.024334607,0.0109,0.58655
0.024363207,0.01097,0.52375
0.024392007,0.01643,0.43094
0.024420807,-0.00391,0.32036
0.024449607,0.00544,0.21558
0.024478607,-0.01636,0.10453
0.024507407,0.0034,0.04074
0.024536207,-0.00325,-0.00331
