Time [s],GPIO [V],Input voltage [V]
0.0017001368,0.01466,0.26976
0.0017289368,0.03467,0.27076
0.0017577368,-0.00431,0.28138
0.0017865368,-0.02011,0.28616
0.0018153368,0.02098,0.29531
0.0018441368,0.02164,0.29745
0.0018729368,0.01466,0.30482
0.0019017368,-0.0076,0.31161
0.0019305368,0.01044,0.30955
0.0019593368,0.02025,0.31882
0.0019881368,0.02651,0.3269
0.0020171368,0.00748,0.32675
0.0020459368,0.02012,0.33458
0.0020747368,-0.00727,0.33751
0.0021035368,0.00899,0.34642
0.0021325368,-0.00793,0.34307
0.0021613368,-0.00154,0.35866
0.0021903368,0.02927,0.36762
0.0022191368,0.02368,0.3662
0.0022481368,-0.00233,0.37241
0.0022769368,-0.00483,0.38148
0.0023059368,0.03546,0.3841
0.0023347368,0.00919,0.39136
0.0023633368,0.01597,0.39535
0.0023921368,-0.01932,0.40068
0.0024209368,-0.00543,0.40499
0.0024495368,0.01341,0.40751
0.0024783368,-0.00556,0.41156
0.0025071368,0.00866,0.42377
0.0025359368,0.01374,0.42611
0.0025647368,0.0215,0.43422
0.0025935368,-0.00319,0.43934
0.0026223368,0.0109,0.43925
0.0026511368,-0.00207,0.44937
0.0026799368,-0.00497,0.45167
0.0027087368,0.00728,0.46054
0.0027375368,0.01406,0.46481
0.0027663368,0.00597,0.46819
0.0027951368,-0.00365,0.46773
0.0028239368,-0.00398,0.47524
0.0028527368,0.02434,0.47485
0.0028817368,-0.02465,0.48514
0.0029105368,-0.00549,0.48988
0.0029393368,0.00807,0.49381
0.0029681368,0.01834,0.49669
0.0029971368,0.0217,0.50455
0.0030259368,0.01617,0.50677
0.0030549368,0.01591,0.50975
0.0030837368,-0.00253,0.51405
0.0031125368,0.01907,0.52201
0.0031415368,0.03125,0.52525
0.0031703368,0.02012,0.52425
0.0031993368,0.00702,0.52924
0.0032281368,0.00978,0.53381
0.0032567368,0.02269,0.53455
0.0032855368,0.01716,0.53955
0.0033143368,0.00162,0.54166
0.0033429368,0.00992,0.54834
0.0033717368,0.00057,0.54531
0.0034005368,0.00254,0.55461
0.0034293368,-0.00793,0.55948
0.0034581368,-0.00602,0.56024
0.0034869368,-0.02472,0.56862
0.0035157368,0.03467,0.5636
0.0035445368,0.03395,0.56842
0.0035733368,-0.00259,0.57001
0.0036021368,-3e-05,0.57024
0.0036309368,0.00676,0.57396
0.0036597368,0.02704,0.58146
0.0036885368,0.00313,0.58145
0.0037175368,0.03046,0.58454
0.0037463368,0.01749,0.58774
0.0037751368,0.01854,0.59005
0.0038039368,0.00103,0.58653
0.0038329368,-0.00431,0.59456
0.0038617368,-0.00846,0.59516
0.0038905368,0.0055,0.59432
0.0039195368,0.03527,0.60206
0.0039483368,-0.00233,0.59734
0.0039773368,-0.00503,0.59627
0.0040061368,0.00399,0.60029
0.0040351368,0.03593,0.60075
0.0040639368,-0.00292,0.60441
0.0040927368,0.02434,0.60062
0.0041215368,-0.00543,0.60719
0.0041501368,0.01584,0.60449
0.0041789368,0.02111,0.60569
0.0042077368,0.00155,0.61071
0.0042365368,0.01485,0.60745
0.0042651368,0.02322,0.60653
0.0042939368,0.01946,0.60661
0.0043227368,0.01466,0.61439
0.0043515368,0.02322,0.61318
0.0043803368,0.00945,0.61234
0.0044091368,0.00695,0.60472
0.0044379368,0.02374,0.60947
0.0044667368,0.03046,0.60417
0.0044955368,0.02309,0.61092
0.0045245368,0.003,0.61066
0.0045533368,0.00978,0.60782
0.0045821368,0.03402,0.60638
0.0046109368,0.01288,0.60563
0.0046397368,0.01525,0.60662
0.0046687368,0.01499,0.60016
0.0046975368,0.0163,0.60565
0.0047263368,0.02295,0.6029
0.0047553368,-0.00892,0.60571
0.0047841368,0.02078,0.59164
0.0048131368,0.03046,0.59843
0.0048419368,0.01235,0.60221
0.0048709368,0.01057,0.59925
0.0048997368,0.02223,0.59009
0.0049287368,0.00471,0.58986
0.0049573368,0.01946,0.58713
0.0049861368,0.0242,0.5889
0.0050149368,0.0084,0.5841
0.0050435368,-0.00911,0.57684
0.0050723368,0.00261,0.57921
0.0051011368,-0.01642,0.57606
0.0051299368,0.01341,0.57682
0.0051587368,-0.01353,0.57441
0.0051875368,0.01294,0.57126
0.0052163368,-0.00668,0.56637
0.0052451368,0.01821,0.56494
0.0052739368,0.01703,0.56206
0.0053027368,-0.00371,0.55267
0.0053315368,-0.00885,0.55297
0.0053603368,0.0003,0.55364
0.0053891368,0.00662,0.55003
0.0054179368,-0.00543,0.54512
0.0054467368,0.03276,0.53611
0.0054757368,0.01881,0.53853
0.0055045368,0.00024,0.53634
0.0055333368,-0.0024,0.52834
0.0055621368,0.02289,0.52322
0.0055911368,-0.00694,0.51751
0.0056199368,-0.00022,0.51712
0.0056489368,0.01775,0.51813
0.0056777368,0.00524,0.51345
0.0057065368,-0.00687,0.50872
0.0057355368,-0.0072,0.50921
0.0057645368,0.03724,0.49894
0.0057933368,0.00129,0.49695
0.0058221368,0.03092,0.48972
0.0058507368,0.00728,0.48944
0.0058795368,0.01281,0.48257
0.0059083368,0.01973,0.47171
0.0059371368,-0.024,0.47086
0.0059659368,-0.00352,0.47143
0.0059945368,0.01327,0.46995
0.0060233368,-0.00813,0.46158
0.0060521368,0.01986,0.45295
0.0060809368,0.01815,0.45124
0.0061097368,0.03724,0.44705
0.0061385368,0.0082,0.44026
0.0061673368,0.00669,0.43665
0.0061961368,0.02407,0.4317
0.0062249368,0.00847,0.42714
0.0062537368,0.0383,0.41655
0.0062827368,-0.00444,0.41241
0.0063115368,0.0113,0.40251
0.0063403368,0.02532,0.40391
0.0063691368,0.01736,0.39431
0.0063979368,0.0244,0.38919
0.0064269368,-0.0022,0.39225
0.0064557368,0.00959,0.37781
0.0064845368,-0.00477,0.37663
0.0065135368,0.02085,0.37362
0.0065423368,-0.00964,0.36694
0.0065713368,-0.00187,0.35942
0.0066001368,0.01262,0.35448
0.0066291368,0.01848,0.35059
0.0066579368,0.0061,0.34285
0.0066867368,-0.00088,0.33505
0.0067155368,0.01795,0.33346
0.0067441368,-0.01649,0.32867
0.0067729368,0.00136,0.31673
0.0068017368,0.00544,0.31802
0.0068305368,-0.00286,0.31054
0.0068593368,0.0244,0.30755
0.0068879368,0.01867,0.29824
0.0069167368,0.01406,0.29387
0.0069455368,-0.00174,0.28947
0.0069743368,-0.00121,0.29136
0.0070031368,0.03382,0.27702
0.0070319368,0.01018,0.27271
0.0070607368,0.02071,0.26566
0.0070895368,0.01894,0.26318
0.0071185368,0.02361,0.2566
0.0071473368,0.0244,0.25014
0.0071761368,-0.00134,0.24597
0.0072049368,0.01736,0.23985
0.0072337368,-0.01524,0.23301
0.0072627368,0.02486,0.23243
0.0072915368,0.00537,0.22713
0.0073203368,0.01604,0.21843
0.0073493368,0.0163,0.20879
0.0073781368,0.00485,0.20555
0.0074071368,0.01518,0.20047
0.0074359368,-9e-05,0.20023
0.0074649368,0.00116,0.1915
0.0074937368,0.0383,0.18467
0.0075227368,0.01907,0.18657
0.0075513368,-0.00088,0.17229
0.0075801368,0.0196,0.17267
0.0076089368,-0.01813,0.16736
0.0076375368,0.00557,0.16098
0.0076663368,0.02071,0.16021
0.0076951368,0.02763,0.1504
0.0077239368,0.01025,0.14344
0.0077527368,-0.00167,0.14538
0.0077813368,0.00215,0.13449
0.0078101368,0.00794,0.13368
0.0078389368,-0.00753,0.12993
0.0078677368,0.01084,0.11507
0.0078965368,-0.00767,0.12194
0.0079253368,0.01775,0.11587
0.0079543368,-0.00549,0.10578
0.0079831368,0.01867,0.1059
0.0080119368,0.00392,0.10388
0.0080407368,0.02414,0.09893
0.0080695368,-0.00497,0.09702
0.0080983368,0.0111,0.09305
0.0081273368,0.03625,0.08423
0.0081561368,-0.00424,0.08155
0.0081849368,0.01248,0.07819
0.0082139368,-0.00095,0.07267
0.0082427368,0.00254,0.06976
0.0082717368,-0.0018,0.06824
0.0083005368,0.01828,0.06627
0.0083295368,0.00175,0.06207
0.0083583368,0.00485,0.05536
0.0083873368,0.01795,0.05402
0.0084159368,0.00853,0.04823
0.0084447368,0.01802,0.05073
0.0084735368,0.01485,0.04835
0.0085021368,0.01215,0.04293
0.0085309368,0.01485,0.04477
0.0085597368,0.01591,0.03974
0.0085885368,0.02361,0.03148
0.0086173368,0.02144,0.03138
0.0086459368,0.01927,0.02945
0.0086747368,-0.02294,0.02916
0.0087035368,-0.00503,0.02228
0.0087323368,-0.01781,0.02203
0.0087611368,-0.0051,0.02245
0.0087899368,-0.00121,0.01682
0.0088187368,-0.00786,0.01654
0.0088477368,0.02427,0.01396
0.0088765368,0.00814,0.00718
0.0089053368,0.01176,0.00788
0.0089341368,0.02302,0.00784
0.0089629368,-0.002,0.00797
0.0089919368,0.01571,0.0087
0.0090207368,-0.00253,0.01105
0.0090495368,-0.02215,0.00427
0.0090785368,-0.00128,0.00712
0.0091073368,0.01242,-0.00193
0.0091361368,-0.0018,0.00193
0.0091651368,0.01788,-0.00301
0.0091939368,0.01189,0.00091
0.0092229368,0.01446,0.00143
0.0092519368,-0.00819,-0.00033
0.0092805368,-0.02413,-0.00061
0.0093093368,0.02414,-0.0007
0.0093381368,0.0007,-0.00103
0.0093667368,0.0115,-0.00285
0.0093955368,0.01874,-0.00352
0.0094243368,0.03415,-0.00021
0.0094531368,0.03922,0.00212
0.0094819368,0.01038,-0.00145
0.0095107368,-0.00681,-0.0005
0.0095395368,0.02816,0.00101
0.0095681368,-0.00615,-0.00443
0.0095969368,0.01268,-0.00265
0.0096257368,-0.00036,0.00279
0.0096547368,0.01802,0.00609
0.0096835368,-0.01985,0.0049
0.0097123368,0.03783,0.00557
0.0097411368,0.01512,0.00593
0.0097699368,-0.00786,0.00878
0.0097987368,0.01729,0.01312
0.0098275368,-9e-05,0.01268
0.0098565368,0.01341,0.0131
0.0098853368,0.00531,0.00961
0.0099141368,-0.00503,0.01517
0.0099431368,0.01064,0.01756
0.0099719368,-0.01412,0.01763
0.0100009368,-0.00233,0.02232
0.0100297368,0.01584,0.02914
0.0100587368,0.00452,0.02584
0.0100875368,-0.00319,0.02759
0.0101165368,0.01097,0.0282
0.0101451368,0.01894,0.02749
0.0101739368,-0.00799,0.03794
0.0102027368,0.00866,0.03789
0.0102315368,0.02039,0.0427
0.0102601368,0.02539,0.04721
0.0102889368,-0.00661,0.04802
0.0103177368,0.01163,0.05225
0.0103465368,0.01532,0.05182
0.0103753368,-0.02386,0.05672
0.0104041368,-0.00602,0.0552
0.0104329368,0.00195,0.06472
0.0104617368,-0.00516,0.07031
0.0104905368,0.00676,0.06735
0.0105193368,0.01834,0.07431
0.0105481368,-0.00925,0.07519
0.0105769368,-0.00437,0.07995
0.0106057368,0.0028,0.08136
0.0106345368,0.02203,0.09535
0.0106633368,0.00208,0.09749
0.0106921368,-0.01524,0.09794
0.0107211368,-0.02018,0.09984
0.0107499368,0.00636,0.10569
0.0107787368,-0.0186,0.10908
0.0108077368,0.01446,0.11123
0.0108365368,-0.00971,0.11631
0.0108655368,0.03915,0.11752
0.0108943368,-0.00885,0.12521
0.0109231368,-0.00286,0.12797
0.0109521368,0.01064,0.1321
0.0109811368,-0.00793,0.14419
0.0110099368,0.01854,0.14291
0.0110385368,0.02203,0.15154
0.0110673368,0.00129,0.15266
0.0110961368,0.01031,0.16396
0.0111247368,0.00169,0.16405
0.0111535368,-0.00556,0.16959
0.0111823368,0.01848,0.1734
0.0112111368,0.02269,0.17956
0.0112399368,0.0244,0.18537
0.0112687368,0.00978,0.1917
0.0112975368,-0.02465,0.19716
0.0113263368,0.01341,0.19845
0.0113551368,0.00195,0.20905
0.0113839368,0.00676,0.21355
0.0114127368,0.02855,0.21512
0.0114415368,0.00952,0.22147
0.0114703368,0.01913,0.22498
0.0114991368,0.01927,0.23859
0.0115279368,-0.00562,0.23848
0.0115567368,-0.00543,0.24563
0.0115857368,0.02598,0.24573
0.0116145368,0.01571,0.25416
0.0116433368,0.01999,0.2612
0.0116723368,-0.01333,0.26218
0.0117011368,0.00491,0.26901
0.0117301368,0.02019,0.28177
0.0117589368,0.0223,0.284
0.0117877368,-0.00398,0.28403
0.0118167368,0.02822,0.29605
0.0118457368,0.01716,0.29837
0.0118745368,0.01262,0.30388
0.0119033368,0.0034,0.31477
0.0119319368,0.01848,0.3134
0.0119607368,0.0007,0.31852
0.0119895368,0.02019,0.32385
0.0120181368,0.01413,0.32543
0.0120469368,-0.00148,0.34039
0.0120757368,0.00531,0.34372
0.0121045368,-0.00069,0.34573
0.0121333368,-0.01497,0.35593
0.0121621368,0.02388,0.35701
0.0121909368,0.03737,0.36426
0.0122197368,0.01584,0.36839
0.0122485368,0.00741,0.37709
0.0122773368,-0.0022,0.37979
0.0123061368,0.01242,0.38422
0.0123349368,-0.00325,0.38762
0.0123637368,0.01663,0.39593
0.0123927368,0.00274,0.39954
0.0124215368,0.03593,0.40813
0.0124503368,-0.0045,0.41298
0.0124791368,0.01196,0.4193
0.0125081368,0.02282,0.42856
0.0125369368,-0.00404,0.42541
0.0125657368,-0.02314,0.43161
0.0125947368,-0.01017,0.4307
0.0126235368,0.02447,0.44532
0.0126525368,-0.02393,0.44989
0.0126813368,0.01136,0.4542
0.0127103368,0.01341,0.46065
0.0127391368,0.00952,0.4636
0.0127679368,0.01433,0.46786
0.0127967368,-0.00352,0.46874
0.0128253368,0.01999,0.48091
0.0128541368,0.0007,0.48147
0.0128829368,0.01518,0.48699
0.0129117368,0.02684,0.48786
0.0129405368,0.02618,0.49095
0.0129691368,0.03026,0.49995
0.0129979368,0.03481,0.50338
0.0130267368,0.00702,0.50611
0.0130555368,0.0138,0.50582
0.0130843368,0.01341,0.51287
0.0131131368,0.02071,0.51654
0.0131419368,0.01156,0.52379
0.0131707368,0.00926,0.52713
0.0131997368,0.03237,0.529
0.0132285368,-0.01557,0.5381
0.0132573368,0.0028,0.53268
0.0132861368,0.01933,0.5447
0.0133149368,0.00478,0.54551
0.0133439368,0.02091,0.5466
0.0133727368,0.00656,0.54804
0.0134015368,0.01229,0.55546
0.0134305368,0.00544,0.55842
0.0134593368,0.01077,0.56398
0.0134883368,0.0217,0.56506
0.0135171368,0.01564,0.56315
0.0135461368,-0.00694,0.56592
0.0135749368,-0.00898,0.56689
0.0136039368,0.014,0.57871
0.0136325368,0.02572,0.57992
0.0136613368,0.03263,0.58127
0.0136901368,0.03013,0.57975
0.0137187368,0.00182,0.5827
0.0137475368,0.01676,0.58728
0.0137763368,0.01202,0.5843
0.0138051368,0.0086,0.58825
0.0138339368,0.02796,0.59636
0.0138627368,0.00708,0.59005
0.0138915368,0.01788,0.59868
0.0139203368,0.01347,0.59926
0.0139491368,0.01235,0.59886
0.0139779368,0.02197,0.59983
0.0140067368,0.0086,0.60197
0.0140355368,0.02124,0.60089
0.0140643368,-0.00154,0.60463
0.0140931368,0.00531,0.60169
0.0141219368,0.0163,0.60902
0.0141507368,-0.00832,0.6042
0.0141797368,0.003,0.60454
0.0142085368,0.01578,0.60836
0.0142373368,0.01044,0.60335
0.0142663368,-0.00865,0.60393
0.0142951368,0.0088,0.60959
0.0143239368,0.01308,0.60486
0.0143529368,0.01255,0.60993
0.0143817368,-0.00832,0.60886
0.0144107368,0.00807,0.60489
0.0144395368,0.01215,0.60801
0.0144685368,0.03118,0.60756
0.0144971368,0.0354,0.60835
0.0145259368,0.0244,0.6146
0.0145547368,0.01281,0.60098
0.0145833368,0.00926,0.60544
0.0146121368,0.02183,0.60707
0.0146409368,-0.00832,0.60661
0.0146697368,0.00182,0.60537
0.0146985368,-0.00101,0.60151
0.0147273368,0.01505,0.60818
0.0147559368,-0.00062,0.60227
0.0147847368,0.0275,0.59456
0.0148135368,0.02743,0.59797
0.0148423368,-0.00418,0.59193
0.0148713368,-0.01649,0.59032
0.0149001368,-0.01728,0.59361
0.0149289368,0.02144,0.58877
0.0149577368,0.00649,0.59076
0.0149865368,0.01913,0.58691
0.0150153368,0.01485,0.58299
0.0150443368,0.01077,0.58036
0.0150731368,0.0005,0.58367
0.0151019368,0.02078,0.57914
0.0151307368,0.03125,0.57394
0.0151597368,0.01755,0.57545
0.0151885368,0.0034,0.57007
0.0152175368,0.00386,0.5661
0.0152463368,0.00254,0.56407
0.0152753368,0.02236,0.56696
0.0153041368,0.0167,0.55741
0.0153331368,0.02157,0.55504
0.0153619368,-0.0074,0.54971
0.0153905368,0.0244,0.54621
0.0154193368,0.0082,0.54556
0.0154481368,0.03415,0.54593
0.0154767368,0.00893,0.5374
0.0155055368,0.02651,0.53706
0.0155343368,0.00643,0.52722
0.0155631368,0.01828,0.52867
0.0155919368,0.01367,0.52463
0.0156207368,0.01051,0.52351
0.0156495368,0.00853,0.51038
0.0156783368,0.01281,0.50544
0.0157071368,0.01275,0.50687
0.0157359368,-0.00431,0.50636
0.0157647368,-0.00661,0.50339
0.0157935368,0.00728,0.49278
0.0158223368,-0.00839,0.4934
0.0158511368,-0.00905,0.48408
0.0158801368,0.02993,0.47871
0.0159089368,0.019,0.47961
0.0159377368,0.02552,0.47471
0.0159665368,0.02276,0.46612
0.0159955368,0.03197,0.46498
0.0160243368,0.01762,0.46039
0.0160533368,0.01979,0.4524
0.0160821368,0.00978,0.45188
0.0161109368,0.014,0.44023
0.0161399368,0.01729,0.43634
0.0161689368,-0.00773,0.43177
0.0161977368,0.01538,0.42955
0.0162265368,0.02032,0.42941
0.0162551368,0.01861,0.41352
0.0162839368,0.01808,0.41235
0.0163127368,-0.00938,0.40731
0.0163415368,0.01617,0.40055
0.0163703368,0.01841,0.39842
0.0163989368,0.01011,0.39279
0.0164277368,-0.00464,0.38768
0.0164565368,0.01643,0.38106
0.0164853368,0.01505,0.37669
0.0165141368,0.00412,0.37425
0.0165429368,0.01584,0.37139
0.0165717368,-0.00121,0.36051
0.0166005368,0.00722,0.35275
0.0166293368,0.01913,0.34472
0.0166581368,-0.0024,0.34126
0.0166869368,0.02058,0.33951
0.0167159368,0.0003,0.3333
0.0167447368,0.00017,0.32742
0.0167735368,0.01387,0.31932
0.0168023368,-0.00279,0.31687
0.0168313368,-0.00483,0.31062
0.0168601368,0.0113,0.30887
0.0168889368,0.0242,0.30049
0.0169179368,0.03698,0.29279
0.0169467368,-0.01715,0.28947
0.0169757368,-0.00022,0.28533
0.0170045368,0.00748,0.27584
0.0170335368,0.00425,0.26742
0.0170623368,0.01933,0.26322
0.0170911368,-0.00082,0.26091
0.0171199368,0.01795,0.25535
0.0171487368,0.01663,0.2468
0.0171773368,0.03,0.24799
0.0172061368,-0.00134,0.2367
0.0172349368,0.02414,0.23147
0.0172637368,0.00485,0.2242
0.0172925368,0.01222,0.22654
0.0173213368,0.0275,0.2186
0.0173499368,-0.00576,0.21149
0.0173787368,-0.00134,0.20854
0.0174075368,-0.00069,0.20808
0.0174363368,-0.00885,0.19852
0.0174651368,0.01861,0.19591
0.0174941368,-0.00911,0.1866
0.0175229368,0.01327,0.18147
0.0175517368,0.02407,0.17927
0.0175805368,0.01848,0.16958
0.0176093368,0.02144,0.16542
0.0176381368,0.00636,0.16354
0.0176671368,0.00827,0.15548
0.0176959368,0.02381,0.15046
0.0177247368,-0.0045,0.14766
0.0177537368,-0.0018,0.14857
0.0177825368,-0.00365,0.13978
0.0178115368,0.02374,0.13321
0.0178403368,0.02407,0.13314
0.0178693368,0.00024,0.12902
0.0178981368,0.00945,0.12191
0.0179271368,0.02401,0.11426
0.0179557368,0.01729,0.10561
0.0179845368,0.00024,0.10601
0.0180133368,0.01071,0.10603
0.0180419368,-0.024,0.09756
0.0180707368,0.00274,0.09599
0.0180995368,0.01176,0.08846
0.0181283368,0.02256,0.09078
0.0181571368,0.01189,0.08198
0.0181859368,0.01802,0.08061
0.0182147368,0.00162,0.07238
0.0182433368,0.01334,0.06836
0.0182721368,0.03388,0.07443
0.0183009368,0.00511,0.06933
0.0183299368,-0.01669,0.06236
0.0183587368,0.0061,0.05717
0.0183875368,0.02045,0.05325
0.0184163368,0.01729,0.04621
0.0184451368,0.00274,0.04638
0.0184739368,0.01538,0.0468
0.0185027368,0.01044,0.04253
0.0185317368,-0.00378,0.04054
0.0185605368,0.01215,0.04007
0.0185893368,-0.00292,0.03672
0.0186183368,0.02967,0.03139
0.0186471368,0.01518,0.02141
0.0186761368,-0.00905,0.03295
0.0187049368,0.03053,0.02602
0.0187339368,0.03639,0.0222
0.0187627368,0.01064,0.02297
0.0187917368,-0.02189,0.01802
0.0188203368,0.01374,0.01412
0.0188491368,0.0084,0.01421
0.0188779368,0.0354,0.01606
0.0189067368,0.01558,0.01323
0.0189353368,-0.00477,0.01306
0.0189641368,0.0242,0.01044
0.0189929368,0.00992,0.01292
0.0190217368,-0.00464,0.00561
0.0190505368,0.01979,0.00607
0.0190793368,0.00221,-0.00039
0.0191081368,-0.01754,0.00673
0.0191369368,0.02183,0.00113
0.0191657368,0.01479,0.00262
0.0191945368,0.019,0.00292
0.0192233368,-0.00536,-0.00029
0.0192521368,0.02269,0.002
0.0192809368,-0.00503,0.00469
0.0193097368,-0.00628,0.00448
0.0193385368,-0.00457,0.00502
0.0193673368,0.01933,0.00427
0.0193963368,0.01782,0.00048
0.0194251368,0.01611,-0.00669
0.0194539368,0.01005,-0.00226
0.0194829368,-0.00523,-0.00356
0.0195117368,0.01558,0.00246
0.0195407368,0.0057,-0.0004
0.0195695368,0.03737,-0.0012
0.0195985368,0.02058,0.0047
0.0196273368,0.01104,0.00011
0.0196563368,0.01979,0.00143
0.0196849368,0.00485,0.00327
0.0197137368,-0.00516,0.00155
0.0197425368,0.01255,0.00364
0.0197713368,0.01986,0.00764
0.0197999368,0.01808,0.00799
0.0198287368,0.00346,0.00692
0.0198575368,0.02157,0.01326
0.0198863368,-9e-05,0.01186
0.0199151368,0.00142,0.01582
0.0199439368,0.01071,0.01637
0.0199727368,-0.00635,0.02542
0.0200015368,-0.00154,0.02634
0.0200303368,0.01802,0.02312
0.0200591368,0.01946,0.02424
0.0200879368,0.03244,0.03158
0.0201167368,0.01532,0.03293
0.0201455368,-0.0211,0.03448
0.0201743368,0.02862,0.04042
0.0202031368,0.00603,0.04079
0.0202321368,-0.0074,0.04642
0.0202609368,0.01624,0.04311
0.0202897368,0.03823,0.04779
0.0203185368,-0.0103,0.05083
0.0203475368,-0.00549,0.05464
0.0203763368,0.0136,0.05541
0.0204053368,-0.01636,0.05763
0.0204341368,0.00794,0.06608
0.0204631368,0.01894,0.06375
0.0204919368,0.02717,0.07658
0.0205209368,-0.00036,0.07618
0.0205497368,0.02295,0.08391
0.0205783368,-0.00635,0.08367
0.0206071368,0.02506,0.08769
0.0206359368,0.00919,0.09017
0.0206645368,0.01637,0.09613
0.0206933368,-0.00925,0.09993
0.0207221368,0.0219,0.10072
0.0207509368,0.0275,0.10709
0.0207797368,0.01176,0.1122
0.0208085368,0.0059,0.11127
0.0208373368,0.01808,0.11604
0.0208661368,0.00215,0.12716
0.0208949368,0.00939,0.12823
0.0209237368,0.02374,0.13192
0.0209525368,-0.01195,0.13371
0.0209813368,0.00412,0.14103
0.0210101368,0.00919,0.14555
0.0210389368,0.01163,0.14618
0.0210677368,-0.02083,0.15407
0.0210967368,-0.01056,0.15266
0.0211255368,0.0242,0.16277
0.0211543368,0.00583,0.16983
0.0211833368,0.00689,0.17586
0.0212121368,0.03263,0.17612
0.0212409368,0.00814,0.18331
0.0212699368,0.0003,0.18941
0.0212987368,-0.00707,0.19374
0.0213277368,-0.00266,0.1969
0.0213565368,0.00939,0.20313
0.0213855368,0.01802,0.21199
0.0214143368,0.02368,0.22125
0.0214429368,0.00504,0.22643
0.0214717368,0.00893,0.22782
0.0215005368,0.01031,0.228
0.0215291368,0.01439,0.23657
0.0215579368,0.03711,0.24241
0.0215867368,0.02783,0.24655
0.0216155368,0.01769,0.25275
0.0216443368,0.02091,0.25638
0.0216731368,-0.0018,0.26666
0.0217019368,0.03283,0.27033
0.0217307368,0.00919,0.27084
0.0217595368,0.01505,0.28048
0.0217883368,0.02104,0.28027
0.0218171368,0.02137,0.29049
0.0218459368,0.00708,0.30007
0.0218747368,-0.00655,0.30349
0.0219035368,-0.00174,0.31021
0.0219323368,0.01953,0.30744
0.0219613368,-0.00055,0.3205
0.0219901368,0.00452,0.32606
0.0220189368,0.0379,0.33305
0.0220479368,-0.02195,0.33687
0.0220767368,-0.00767,0.34054
0.0221055368,0.03494,0.34726
0.0221345368,0.03849,0.35814
0.0221633368,0.01538,0.35332
0.0221923368,-0.00608,0.362
0.0222211368,0.01051,0.36969
0.0222501368,0.01663,0.3769
0.0222787368,-0.00727,0.38367
0.0223075368,0.01769,0.38551
0.0223363368,0.03408,0.38885
0.0223651368,-0.01339,0.39617
0.0223937368,-0.00365,0.40765
0.0224225368,0.01209,0.40413
0.0224513368,0.02967,0.41196
0.0224801368,0.01709,0.41301
0.0225089368,0.02045,0.42241
0.0225377368,-0.00108,0.42531
0.0225665368,0.01176,0.43141
0.0225953368,0.02414,0.43122
0.0226241368,0.02177,0.44412
0.0226529368,-0.00885,0.4434
0.0226817368,0.02216,0.44611
0.0227105368,0.02276,0.45347
0.0227393368,0.00893,0.45834
0.0227681368,0.00708,0.46525
0.0227969368,-0.00286,0.47105
0.0228257368,0.02499,0.47253
0.0228547368,0.01268,0.47996
0.0228835368,0.01446,0.48653
0.0229123368,0.01913,0.49551
0.0229413368,0.01499,0.497
0.0229701368,0.00741,0.49873
0.0229991368,0.00406,0.50015
0.0230279368,-0.00161,0.50908
0.0230567368,0.01795,0.51181
0.0230857368,0.01341,0.51034
0.0231147368,0.00873,0.51697
0.0231435368,0.01657,0.52287
0.0231721368,0.01268,0.5257
0.0232009368,-0.0051,0.52796
