Time [s],GPIO [V],Input voltage [V]
0.0035370435,0.00866,0.60894
0.0035656435,0.01288,0.60425
0.0035944435,0.00116,0.60131
0.0036232435,0.01196,0.59395
0.0036520435,0.0381,0.59013
0.0036806435,0.02447,0.5949
0.0037094435,-0.00088,0.58864
0.0037382435,0.01202,0.58261
0.0037670435,0.00445,0.57724
0.0037958435,-0.00753,0.56772
0.0038246435,0.00366,0.56618
0.0038534435,0.00445,0.55914
0.0038822435,0.00254,0.55642
0.0039110435,-0.00793,0.54722
0.0039398435,0.00899,0.54538
0.0039686435,0.0194,0.5324
0.0039974435,-0.00292,0.52615
0.0040262435,0.00965,0.52246
0.0040552435,0.01492,0.51262
0.0040840435,0.01202,0.49934
0.0041128435,-0.00292,0.4949
0.0041414435,0.02427,0.48899
0.0041702435,0.01821,0.47854
0.0041988435,-0.0238,0.46235
0.0042274435,0.01532,0.44966
0.0042562435,0.02091,0.44374
0.0042848435,0.03171,0.43947
0.0043136435,0.02019,0.42878
0.0043424435,0.00873,0.41843
0.0043710435,0.00491,0.4083
0.0043998435,0.02322,0.39622
0.0044284435,0.02368,0.38596
0.0044572435,0.02065,0.3782
0.0044860435,0.00478,0.36766
0.0045148435,-0.01761,0.35569
0.0045434435,0.0219,0.34282
0.0045722435,-0.0024,0.32747
0.0046010435,0.00643,0.32118
0.0046298435,-0.00931,0.30822
0.0046586435,0.01294,0.30057
0.0046874435,-0.00325,0.28827
0.0047162435,0.0088,0.27896
0.0047450435,0.02091,0.26903
0.0047738435,-0.00549,0.25606
0.0048026435,0.02862,0.23983
0.0048314435,0.03553,0.23008
0.0048602435,0.01663,0.22281
0.0048890435,0.01986,0.21094
0.0049180435,0.00899,0.20189
0.0049468435,0.02467,0.19413
0.0049756435,0.00313,0.186
0.0050042435,0.01446,0.17273
0.0050330435,0.00366,0.15349
0.0050616435,-0.00088,0.15134
0.0050904435,0.00774,0.14175
0.0051190435,0.00412,0.13077
0.0051478435,-0.00661,0.11582
0.0051764435,-0.00286,0.11486
0.0052052435,0.00689,0.10648
0.0052340435,-0.00582,0.09994
0.0052626435,0.01795,0.0868
0.0052914435,0.01183,0.07725
0.0053202435,0.01229,0.07505
0.0053488435,0.02039,0.06507
0.0053776435,0.01999,0.06391
0.0054064435,0.01821,0.05778
0.0054352435,0.00083,0.04479
0.0054638435,0.01828,0.04106
0.0054926435,-0.00576,0.03417
0.0055214435,0.01894,0.02787
0.0055502435,0.01815,0.02105
0.0055790435,0.01301,0.01774
0.0056078435,0.01446,0.01512
0.0056366435,0.02881,0.01012
0.0056654435,0.00945,0.00723
0.0056942435,0.02085,0.0037
0.0057232435,0.01617,0.00973
0.0057520435,0.01374,0.00923
0.0057808435,0.01881,-0.00209
0.0058096435,0.0244,0.00191
0.0058384435,-0.00602,-0.00023
0.0058672435,0.03856,-0.0059
0.0058958435,-0.00016,0.00018
0.0059244435,0.02052,-0.00406
0.0059532435,0.0196,-0.00346
0.0059818435,0.02157,0.0003
0.0060106435,-0.01234,0.00083
0.0060392435,0.00682,0.0029
0.0060680435,0.01775,0.00353
0.0060968435,0.00695,0.00619
0.0061254435,0.00254,0.0113
0.0061542435,0.01979,0.01243
0.0061830435,0.00432,0.01429
0.0062116435,-0.00273,0.02281
0.0062404435,0.02098,0.02091
0.0062692435,0.00274,0.03003
0.0062980435,0.00274,0.03939
0.0063268435,0.02118,0.04343
0.0063554435,-0.00385,0.04204
0.0063842435,0.02118,0.05102
0.0064130435,0.01992,0.05973
0.0064418435,0.03053,0.06635
0.0064706435,0.01591,0.07697
0.0064994435,-0.02202,0.07849
0.0065282435,0.00122,0.08991
0.0065572435,-0.01511,0.09559
0.0065860435,0.01512,0.1029
0.0066148435,-0.00753,0.11246
0.0066436435,0.02124,0.11927
0.0066724435,0.00261,0.13254
0.0067012435,0.02374,0.13674
0.0067300435,0.01123,0.15113
0.0067586435,0.02954,0.15973
0.0067872435,0.02427,0.16559
0.0068160435,-0.00483,0.17791
0.0068446435,0.01894,0.1868
0.0068734435,0.00169,0.19882
0.0069020435,0.00899,0.2086
0.0069308435,0.00906,0.21979
0.0069596435,0.01064,0.22862
0.0069882435,0.01044,0.2441
0.0070170435,0.00182,0.25027
0.0070458435,0.01828,0.26365
0.0070744435,0.02322,0.27245
0.0071032435,-0.00371,0.28348
0.0071320435,0.00643,0.29873
0.0071608435,-0.03209,0.30706
0.0071896435,0.01808,0.31814
0.0072182435,0.00155,0.32593
0.0072470435,0.00695,0.3426
0.0072758435,0.03909,0.35037
0.0073046435,0.00129,0.3602
0.0073334435,0.01169,0.37313
0.0073622435,0.0242,0.38377
0.0073910435,0.02039,0.39612
0.0074198435,-0.00582,0.40606
0.0074488435,0.00043,0.42146
0.0074776435,0.02236,0.4256
0.0075064435,0.00201,0.43416
0.0075352435,0.00465,0.44134
0.0075640435,0.0244,0.45772
0.0075928435,-0.00194,0.46658
0.0076214435,0.00708,0.47188
0.0076502435,0.01314,0.47918
0.0076788435,0.0219,0.48819
0.0077076435,0.02157,0.50065
0.0077362435,-0.00292,0.50867
0.0077650435,0.0242,0.51566
0.0077936435,0.01117,0.52357
0.0078224435,0.0165,0.53339
0.0078510435,0.01011,0.54199
0.0078798435,0.01505,0.54441
0.0079086435,0.0354,0.55379
0.0079372435,-0.00022,0.55892
0.0079660435,0.01624,0.56332
0.0079948435,-0.00543,0.57202
0.0080236435,-0.01932,0.57593
0.0080524435,0.0217,0.58199
0.0080812435,0.00761,0.58686
0.0081098435,-0.00701,0.58613
0.0081386435,-0.01583,0.59067
0.0081674435,-0.0157,0.59937
0.0081962435,0.03421,0.60381
0.0082250435,0.02118,0.5964
0.0082538435,0.00886,0.60828
0.0082828435,0.02262,0.60574
0.0083116435,0.00959,0.6078
0.0083404435,-0.02327,0.60936
0.0083692435,0.01222,0.6098
0.0083980435,0.03441,0.60649
0.0084270435,-0.01649,0.61238
0.0084556435,0.02065,0.60915
0.0084844435,-0.01781,0.60971
0.0085130435,-0.00536,0.60719
0.0085418435,0.01196,0.60594
0.0085704435,0.00346,0.59973
0.0085992435,0.00287,0.5977
0.0086278435,0.01242,0.59955
0.0086566435,0.0028,0.59312
0.0086852435,-0.00595,0.5839
0.0087140435,0.03783,0.58302
0.0087428435,0.0196,0.58586
0.0087714435,0.01347,0.57626
0.0088002435,0.00399,0.56838
0.0088290435,-0.01767,0.5654
0.0088578435,0.01722,0.559
0.0088864435,0.00017,0.55784
0.0089152435,-0.0099,0.54837
0.0089440435,0.00616,0.54183
0.0089728435,0.02355,0.53186
0.0090016435,-0.00562,0.52334
0.0090304435,0.00761,0.51758
0.0090592435,0.01564,0.50668
0.0090880435,-0.01497,0.49721
0.0091168435,0.01321,0.49002
0.0091456435,0.00089,0.48042
0.0091744435,0.02355,0.47525
0.0092032435,-0.00819,0.46668
0.0092322435,-0.01774,0.45022
0.0092610435,-0.01939,0.44414
0.0092898435,0.01492,0.4347
0.0093184435,0.01433,0.42511
0.0093472435,0.02697,0.4186
0.0093758435,-0.0022,0.40351
0.0094046435,-0.00055,0.39376
0.0094332435,0.03388,0.38123
0.0094620435,0.03092,0.36922
0.0094906435,0.01011,0.36338
0.0095194435,-0.00385,0.35292
0.0095480435,0.0383,0.34157
0.0095768435,0.00392,0.33282
0.0096056435,0.01769,0.32036
0.0096342435,-0.00576,0.31087
0.0096630435,0.00037,0.2948
0.0096918435,-0.01497,0.28487
0.0097206435,-0.00036,0.27163
0.0097492435,0.01176,0.26398
0.0097780435,0.02131,0.25689
0.0098068435,-0.00727,0.24517
0.0098356435,-0.02064,0.23039
0.0098644435,0.01499,0.22035
0.0098932435,0.03481,0.20577
0.0099220435,-0.00115,0.20557
0.0099508435,0.0298,0.18918
0.0099796435,0.0194,0.17857
0.0100084435,-0.00404,0.16932
0.0100372435,0.01413,0.1642
0.0100660435,0.01828,0.15018
0.0100950435,0.02025,0.14214
0.0101238435,0.02118,0.12779
0.0101526435,0.01084,0.11959
0.0101812435,0.0163,0.11273
0.0102100435,0.00676,0.0987
0.0102386435,-0.00701,0.09435
0.0102674435,0.00603,0.08639
0.0102960435,-0.00339,0.08359
0.0103248435,-0.00444,0.07248
0.0103534435,-0.00424,0.06471
0.0103822435,0.02025,0.06139
0.0104108435,0.02183,0.05363
0.0104396435,0.01518,0.04233
0.0104684435,0.00787,0.03979
0.0104970435,0.02197,0.03958
0.0105258435,-0.00694,0.03366
0.0105546435,0.02388,0.02202
0.0105834435,-0.0018,0.0209
0.0106120435,0.01788,0.01997
0.0106408435,-0.00865,0.01199
0.0106696435,0.01281,0.01221
0.0106984435,0.00748,0.01127
0.0107272435,0.00142,0.01273
0.0107560435,0.03342,0.00602
0.0107848435,-0.00714,0.0044
0.0108136435,-0.00378,2e-05
0.0108424435,0.01578,0.00112
0.0108712435,0.01143,0.00269
0.0109000435,0.00853,0.00557
0.0109290435,-0.013,0.00396
0.0109578435,0.01229,-0.00339
0.0109866435,0.01578,0.00093
0.0110154435,0.02269,0.00059
0.0110442435,0.01966,-0.00047
0.0110728435,-0.00806,0.00592
0.0111016435,-0.02024,0.00651
0.0111302435,0.01288,0.01284
0.0111588435,0.00129,0.01284
0.0111876435,-0.01464,0.01881
0.0112162435,0.02111,0.0209
0.0112450435,0.02598,0.02079
0.0112738435,0.01354,0.03212
0.0113024435,-0.00529,0.03214
0.0113312435,0.03882,0.04044
0.0113600435,0.00965,0.04858
0.0113886435,-0.0047,0.05021
0.0114174435,0.0109,0.06429
0.0114462435,0.01294,0.06554
0.0114750435,-0.0371,0.08078
0.0115036435,0.01413,0.08156
0.0115324435,-0.00029,0.08313
0.0115612435,0.01472,0.10081
0.0115900435,0.03388,0.10738
0.0116188435,0.02756,0.11232
0.0116476435,-0.00371,0.12068
0.0116764435,0.01472,0.13527
0.0117052435,0.00208,0.14394
0.0117340435,0.02091,0.15218
0.0117628435,0.00992,0.15905
0.0117918435,0.00814,0.17306
0.0118206435,0.03118,0.18842
0.0118494435,0.00662,0.19577
0.0118782435,0.01564,0.20714
0.0119070435,0.0244,0.21516
0.0119356435,0.02085,0.21894
0.0119644435,-0.00259,0.23254
0.0119930435,0.01933,0.24299
0.0120218435,-0.00213,0.25602
0.0120504435,0.00327,0.26604
0.0120792435,0.01617,0.27298
0.0121078435,-0.01906,0.28847
0.0121366435,-0.01379,0.3021
0.0121652435,-0.00885,0.30975
0.0121940435,0.01637,0.32093
0.0122228435,0.01663,0.3323
0.0122514435,-0.00608,0.3418
0.0122802435,0.00063,0.35483
0.0123090435,0.03658,0.36154
0.0123378435,0.02124,0.37424
0.0123666435,-0.0022,0.38305
0.0123952435,0.00182,0.39583
0.0124240435,0.00379,0.40545
0.0124528435,0.01755,0.40963
0.0124816435,0.02407,0.42676
0.0125104435,0.00017,0.44083
0.0125392435,0.01064,0.44031
0.0125680435,0.00386,0.45566
0.0125968435,0.00932,0.46825
0.0126258435,0.02697,0.47756
0.0126546435,0.01209,0.47841
0.0126834435,0.02006,0.49217
0.0127122435,-0.02241,0.50111
0.0127410435,0.01611,0.50989
0.0127698435,0.02124,0.50992
0.0127986435,-0.00319,0.5238
0.0128272435,0.05476,0.5327
0.0128558435,-0.00075,0.54124
0.0128846435,0.02058,0.54799
0.0129132435,0.00814,0.54743
0.0129420435,0.00524,0.55541
0.0129706435,0.01966,0.56465
0.0129994435,0.02019,0.57222
0.0130282435,0.0109,0.58092
0.0130568435,-0.0182,0.58378
0.0130856435,0.01183,0.5893
0.0131144435,0.00485,0.58934
0.0131430435,0.00129,0.59301
0.0131718435,-0.01306,0.59648
0.0132006435,-0.00016,0.59818
0.0132294435,0.02453,0.60025
0.0132582435,0.03764,0.60447
0.0132870435,0.01663,0.60553
0.0133156435,0.02289,0.59617
0.0133444435,0.01933,0.60873
0.0133732435,0.00524,0.60609
0.0134020435,-0.0049,0.61029
0.0134308435,0.02335,0.60335
0.0134596435,0.01229,0.60983
0.0134886435,-0.00174,0.60431
0.0135174435,0.01196,0.60551
0.0135462435,0.01676,0.60959
0.0135750435,0.00452,0.59636
0.0136038435,-0.00536,0.59895
0.0136326435,0.00234,0.60066
0.0136614435,0.01169,0.5925
0.0136900435,0.00682,0.59088
0.0137188435,0.00866,0.58277
0.0137474435,0.0055,0.58094
0.0137762435,0.01736,0.57524
0.0138048435,-0.00997,0.56833
0.0138336435,0.03204,0.56625
0.0138622435,-0.01497,0.55637
0.0138910435,-0.00878,0.5514
0.0139196435,0.0082,0.54661
0.0139484435,0.0194,0.53673
0.0139772435,0.00129,0.53123
0.0140060435,0.0111,0.52535
0.0140346435,0.00057,0.52035
0.0140634435,0.01683,0.5074
0.0140922435,-0.0049,0.49812
0.0141210435,0.00807,0.48772
0.0141498435,0.0221,0.48348
0.0141784435,-0.0051,0.47572
0.0142072435,0.00057,0.46088
0.0142360435,0.01933,0.45434
0.0142648435,0.00992,0.43781
0.0142936435,0.01532,0.431
0.0143226435,0.0138,0.4223
0.0143514435,0.00695,0.4144
0.0143802435,0.01321,0.40788
0.0144090435,-0.00424,0.39312
0.0144378435,0.01729,0.38189
0.0144666435,-0.00134,0.37199
0.0144954435,-0.01899,0.3562
0.0145242435,0.0165,0.35122
0.0145528435,0.0169,0.33645
0.0145816435,-0.02465,0.33075
0.0146102435,-0.01623,0.31224
0.0146388435,-0.00615,0.30365
0.0146676435,-0.03967,0.30001
0.0146962435,0.01591,0.28151
0.0147250435,0.0196,0.26868
0.0147538435,-0.00339,0.2641
0.0147824435,-0.00872,0.25237
0.0148112435,-0.00325,0.23792
0.0148400435,0.00471,0.23343
0.0148686435,-0.00925,0.22349
0.0148974435,-0.00556,0.20684
0.0149262435,0.01973,0.19654
0.0149550435,-0.00273,0.18706
0.0149838435,0.02664,0.17899
0.0150124435,0.01545,0.17039
0.0150412435,-0.00799,0.15606
0.0150700435,0.02427,0.1436
0.0150988435,0.00083,0.14322
0.0151276435,0.00768,0.12436
0.0151564435,-0.01616,0.11843
0.0151852435,0.02104,0.10949
0.0152140435,-0.00075,0.10055
0.0152430435,0.02348,0.09712
0.0152718435,0.0028,0.08455
0.0153006435,0.00656,0.07845
0.0153294435,0.03296,0.07303
0.0153582435,0.00702,0.06399
0.0153870435,0.01479,0.05952
0.0154156435,-0.00312,0.04839
0.0154444435,-0.018,0.04948
0.0154730435,-0.00819,0.04309
0.0155018435,0.03204,0.03189
0.0155304435,-0.00398,0.02482
0.0155592435,0.01643,0.02476
0.0155878435,-0.01846,0.01856
0.0156166435,-0.00194,0.0149
0.0156452435,0.01795,0.0123
0.0156740435,-0.01603,0.01073
0.0157028435,0.003,0.00414
0.0157314435,0.01439,0.00135
0.0157602435,-0.00865,0.00113
0.0157890435,0.00373,-0.00248
0.0158178435,-0.01807,-0.00545
0.0158466435,0.03046,-0.00732
0.0158752435,0.01755,-0.00197
0.0159040435,0.00748,-0.00731
0.0159328435,0.01788,-0.00719
0.0159616435,0.01044,-0.005
0.0159904435,0.03481,-0.00391
0.0160192435,0.02348,-0.00053
0.0160480435,-0.0103,0.00487
0.0160768435,-0.00582,0.00716
0.0161058435,-0.0238,0.00338
0.0161346435,0.01729,0.01327
0.0161634435,0.02157,0.01395
0.0161922435,0.00208,0.01792
0.0162210435,0.00215,0.02547
0.0162498435,0.00853,0.02417
0.0162784435,0.02203,0.03077
0.0163072435,0.0088,0.03835
0.0163358435,0.00129,0.03976
0.0163646435,0.00906,0.05224
0.0163932435,0.00373,0.05253
0.0164220435,0.00083,0.06284
0.0164506435,0.02302,0.06896
0.0164794435,-0.00437,0.07163
0.0165082435,-0.00806,0.08256
0.0165368435,0.00116,0.08823
0.0165656435,0.01643,0.10083
0.0165944435,0.00425,0.10543
0.0166230435,0.0194,0.11627
0.0166518435,0.02348,0.12956
0.0166806435,0.00274,0.1356
0.0167094435,-0.00839,0.13719
0.0167382435,0.01749,0.15139
0.0167670435,-0.00227,0.15731
0.0167956435,-0.00345,0.17498
0.0168244435,-0.00194,0.17928
0.0168532435,0.00893,0.19534
0.0168820435,0.02032,0.20688
0.0169110435,0.00682,0.21125
0.0169398435,0.01604,0.21928
0.0169686435,0.01597,0.22949
0.0169974435,0.00116,0.24312
0.0170262435,0.01821,0.25734
0.0170550435,-0.00042,0.26739
0.0170840435,-0.00608,0.27367
0.0171126435,0.02111,0.29087
0.0171412435,0.00406,0.29828
0.0171700435,0.01123,0.31187
0.0171986435,0.00794,0.32284
0.0172274435,-0.01425,0.33641
0.0172560435,-0.02268,0.34082
0.0172848435,-0.00918,0.35674
0.0173134435,0.01769,0.36278
0.0173422435,-0.0072,0.37954
0.0173710435,0.03672,0.38388
0.0173996435,-0.01912,0.40197
0.0174284435,0.03092,0.40616
0.0174572435,0.03191,0.42214
0.0174858435,0.02078,0.42591
0.0175146435,0.00162,0.43835
0.0175434435,0.00557,0.44971
0.0175722435,0.02104,0.45827
0.0176010435,-0.00806,0.46645
0.0176298435,0.0354,0.4771
0.0176586435,0.01163,0.48551
0.0176874435,-0.01274,0.49538
0.0177162435,0.00287,0.49876
0.0177450435,0.00985,0.50838
0.0177738435,0.03487,0.51724
0.0178026435,-0.00365,0.53055
0.0178314435,-0.00194,0.5312
0.0178602435,0.00419,0.54044
0.0178890435,0.00959,0.54905
0.0179180435,0.03915,0.55954
0.0179468435,-0.00655,0.5617
0.0179754435,0.00419,0.55954
0.0180040435,0.01492,0.57082
0.0180328435,0.03737,0.57909
0.0180614435,-0.01662,0.58435
0.0180902435,0.01887,0.58559
0.0181188435,0.02664,0.59191
0.0181476435,0.00952,0.59586
0.0181762435,-0.00385,0.59503
0.0182050435,0.01485,0.59532
0.0182336435,0.00992,0.60343
0.0182624435,0.01518,0.60507
0.0182912435,0.01209,0.60496
0.0183200435,0.02309,0.60538
0.0183486435,-0.02261,0.60931
0.0183774435,-0.01004,0.61066
0.0184062435,0.00083,0.60968
0.0184350435,-0.00042,0.61216
0.0184638435,-0.01432,0.6113
0.0184926435,-0.00529,0.60843
0.0185214435,0.02157,0.60577
0.0185500435,0.02348,0.60431
0.0185788435,0.03244,0.60111
0.0186078435,0.00478,0.60277
0.0186366435,0.01532,0.59987
0.0186654435,0.02111,0.5953
0.0186942435,-0.0022,0.58762
0.0187230435,0.01578,0.58781
0.0187518435,-0.01616,0.57644
0.0187806435,0.00182,0.57844
0.0188096435,0.01597,0.57587
0.0188382435,0.00814,0.56332
0.0188670435,-0.00154,0.55687
0.0188956435,0.03494,0.55128
0.0189242435,0.01347,0.54394
0.0189530435,-0.01353,0.53721
0.0189816435,0.01992,0.52858
0.0190104435,0.00728,0.52307
0.0190392435,0.00024,0.5185
0.0190678435,0.00399,0.50747
0.0190966435,-0.01721,0.49898
0.0191252435,0.01841,0.49035
0.0191540435,0.0061,0.47888
0.0191828435,0.00149,0.47346
0.0192116435,0.00794,0.46182
0.0192402435,0.00906,0.459
0.0192690435,0.01907,0.44137
0.0192978435,-0.0049,0.43019
0.0193266435,0.02131,0.42483
0.0193554435,-0.00148,0.41974
0.0193842435,0.00886,0.4069
0.0194130435,0.0167,0.3864
0.0194418435,0.00162,0.38127
0.0194706435,0.01591,0.37636
0.0194994435,-0.00174,0.35916
0.0195282435,0.00926,0.35109
0.0195570435,0.01821,0.34173
0.0195858435,-0.0045,0.32614
0.0196146435,0.01117,0.32109
0.0196436435,-0.0072,0.30678
0.0196724435,0.02315,0.2936
0.0197010435,0.01927,0.28053
0.0197298435,-0.00865,0.27295
0.0197584435,-0.00878,0.25905
0.0197870435,0.02091,0.24733
0.0198158435,-0.02432,0.23711
0.0198444435,0.01196,0.22811
0.0198732435,0.01446,0.21955
0.0199020435,0.00965,0.20885
0.0199306435,-0.00872,0.19415
0.0199594435,0.00557,0.18672
0.0199880435,0.00511,0.17692
0.0200168435,0.0219,0.1638
0.0200456435,-0.00358,0.1508
0.0200744435,-0.00332,0.14307
0.0201030435,-0.00207,0.1356
0.0201318435,0.01321,0.13256
0.0201606435,0.00998,0.1249
0.0201894435,0.01538,0.11333
0.0202182435,-0.01576,0.10369
0.0202470435,0.02104,0.09442
0.0202758435,0.00702,0.08529
0.0203046435,0.00109,0.0731
0.0203334435,0.00366,0.07489
0.0203622435,-0.029,0.06197
0.0203910435,-0.00332,0.05613
0.0204198435,0.00583,0.05221
0.0204486435,-0.00885,0.04243
0.0204774435,0.01848,0.04106
0.0205062435,-0.00898,0.04013
0.0205352435,0.01472,0.02732
0.0205638435,0.00801,0.02397
0.0205926435,0.02124,0.01802
0.0206212435,-0.00391,0.01528
0.0206498435,-0.00161,0.00996
0.0206786435,0.01202,0.01136
0.0207072435,0.00458,0.00862
0.0207360435,0.01848,-0.00352
0.0207648435,0.0082,0.00335
0.0207934435,0.02282,-0.00528
0.0208222435,-0.00543,0.00627
0.0208508435,0.03296,0.00244
0.0208796435,0.00649,-0.00147
0.0209084435,-0.0078,-0.00623
0.0209372435,0.00149,-0.00673
0.0209658435,0.01183,-0.00656
0.0209946435,0.00959,-0.00441
0.0210234435,-0.00332,0.00514
0.0210522435,0.00932,0.00195
0.0210810435,-0.00187,0.00487
0.0211098435,0.02618,0.00874
0.0211386435,-0.00859,0.01115
0.0211674435,-0.00734,0.01672
0.0211962435,0.02276,0.0195
0.0212250435,0.01038,0.02993
0.0212538435,0.01907,0.02755
0.0212826435,-0.00892,0.0297
0.0213114435,-0.00115,0.03626
0.0213402435,0.02414,0.04326
0.0213692435,0.01354,0.05064
0.0213980435,-0.00378,0.05708
0.0214266435,0.01321,0.06163
0.0214554435,0.00932,0.06537
0.0214840435,0.0217,0.07721
0.0215128435,0.01262,0.07995
0.0215414435,0.01637,0.0891
0.0215702435,-0.00483,0.09137
0.0215988435,0.02407,0.10594
0.0216276435,0.00583,0.1126
0.0216562435,0.01314,0.1258
0.0216850435,-0.00503,0.13202
0.0217138435,0.01038,0.14752
0.0217424435,0.00715,0.14941
0.0217712435,0.02223,0.16173
0.0218000435,0.01913,0.17344
0.0218288435,0.03856,0.18384
0.0218574435,0.00425,0.19043
0.0218862435,-0.00365,0.20485
0.0219150435,-0.00378,0.21191
0.0219438435,0.02947,0.2249
0.0219726435,-0.00556,0.23345
0.0220014435,0.03487,0.24666
0.0220302435,0.00373,0.2549
0.0220590435,-0.01781,0.26717
0.0220878435,0.00913,0.27887
0.0221166435,0.00676,0.29302
0.0221454435,0.00985,0.30183
0.0221742435,0.02605,0.3146
0.0222030435,-0.01089,0.32375
0.0222320435,0.01393,0.32938
0.0222608435,0.01722,0.34092
0.0222894435,0.00524,0.35694
0.0223182435,0.01505,0.367
0.0223468435,0.01176,0.37603
0.0223756435,0.02025,0.38521
0.0224042435,-0.01576,0.39998
0.0224330435,0.01683,0.41071
0.0224616435,-0.01497,0.41934
0.0224904435,0.02289,0.42717
0.0225190435,-0.00115,0.43944
0.0225478435,-0.01734,0.45084
0.0225766435,0.03395,0.45736
0.0226052435,0.01321,0.4682
0.0226340435,-0.00069,0.47938
0.0226628435,0.02269,0.49097
0.0226914435,0.01025,0.49717
0.0227202435,0.01861,0.50277
0.0227490435,0.01946,0.51254
0.0227778435,0.01439,0.52375
0.0228066435,0.02249,0.52825
0.0228354435,0.02947,0.53509
0.0228642435,0.00103,0.5368
0.0228930435,0.0088,0.54696
0.0229218435,0.02598,0.54981
0.0229506435,0.02289,0.56724
0.0229794435,-0.00411,0.56525
0.0230082435,-0.02426,0.56746
0.0230370435,0.00985,0.57829
0.0230658435,-0.00925,0.58526
0.0230948435,0.01406,0.58476
